"sim_id","HIV_neg_female","HIV_neg_male","HIV_pos_female","HIV_pos_male","hiv_prev_mse_male","hiv_prev_mse_female","hiv_prev_mse","max_perc_diff_male","max_perc_diff_female","b1_contact","b2_contact","hiv2_mort","hiv3_mort","hiv4_mort","tb_hiv1_mort","tb_hiv2_mort","tb_hiv3_mort","tb_hiv4_mort","hiv_prev_mse_male_norm","hiv_prev_mse_female_norm","hiv_prev_mse_male_norm_rank","hiv_prev_mse_female_norm_rank","tb_mort_mse_male_neg_norm","tb_mort_mse_female_neg_norm","tb_mort_mse_male_pos_norm","tb_mort_mse_female_pos_norm","tb_mort_mse_overall_norm","tbmort_rank_total","tbmort_HIV_neg_male","tbmort_HIV_neg_female","tbmort_HIV_pos_male","tbmort_HIV_pos_female"
175,4315.80034756557,14383.2732967158,101568.674311232,22516.3218920146,111498781.254242,36592892.6793535,148091673.933595,0.0321340345776902,0.0303614411028873,6,7,8,45,1.2,17,30,60,17,0.194011542248888,0.166591548618877,1988,2909,0.04436891224141,0.0936009492720691,0.0016880174751129,0.0536957624636245,0.044209106284317,282,261,308,36,360
176,4314.72183159034,14377.6842606991,97206.6274892806,22863.6221562346,111683593.08696,36171001.664518,147854594.751478,0.0321358000551632,0.0301366485271389,6,7,8,45,1.2,17,30,60,20,0.194548988047608,0.161523364778532,2000,2877,0.0443413118680296,0.0935633603650265,0.00184096027829267,0.05096695807393,0.043423309952278,278,259,306,44,352
179,6693.81651948068,23958.3905454473,128759.184309311,23484.7880842693,105486142.632621,37953909.7247653,143440052.357386,0.0313470422833502,0.0307526327543451,6,7,8,45,1.5,14,22,60,17,0.176526366549478,0.182941469222612,1752,3010,0.0916537768299075,0.176480601391168,0.00211450702749175,0.0707055714063883,0.075472899174379,363,327,382,56,389
180,6698.64239879722,23979.2765030024,123876.9383103,23576.766357359,105565580.789864,37721457.6107623,143287038.400627,0.0313489350484487,0.0305976475935098,6,7,8,45,1.5,14,22,60,20,0.176757378293913,0.18014901807666,1758,2993,0.0917569180916944,0.176648795032425,0.00215501207850164,0.0676513413952333,0.0746230486669444,360,329,383,60,384
181,6718.43087155773,24029.2290386662,151548.040860804,22961.2446852833,106903236.460229,37204908.1682218,144108144.62845,0.031349475659068,0.0304275796100377,6,7,8,45,1.5,14,30,40,17,0.18064737499811,0.173943700955973,1798,2956,0.0920035990276414,0.177338471476904,0.00188395092582279,0.0849617988913578,0.0799221390460632,368,332,385,47,404
182,6719.46635609535,24038.5017133856,145894.486745989,22690.4933319222,107107975.34656,36735815.0978899,143843790.44445,0.03135172012383,0.0301859107314955,6,7,8,45,1.5,14,30,40,20,0.181242770069275,0.168308478030923,1806,2919,0.0920493903382946,0.177374560633599,0.00176471844829858,0.081425054808684,0.0788417221714736,366,334,387,39,402
183,7000.57731557537,25492.0242297784,93391.9498619598,23059.7717656084,113004046.60731,34824481.5533918,147828528.160701,0.0322362136564164,0.0294694580312541,6,7,8,45,1.5,14,30,60,17,0.198388959690539,0.145347596089622,2062,2758,0.0992273301565323,0.187171961847152,0.00192733991629152,0.0485805762950099,0.0724322332641274,357,350,391,49,347
184,7001.79206710521,25502.8591394732,89144.9106822625,23521.3083749699,113201049.555459,34414347.7799824,147615397.335442,0.0322380210547623,0.0292417926649993,6,7,8,45,1.5,14,30,60,20,0.198961858109765,0.14042065218781,2070,2712,0.0992808362624564,0.187214298894896,0.00213058969775761,0.0459237182579893,0.0717153194181945,353,351,392,57,340
187,4077.68555432076,13308.8265280119,138798.051280997,24658.5671647637,104696490.716172,38645658.4601282,143342149.1763,0.0312680692888817,0.0309819996136688,6,7,8,45,1.5,17,22,60,17,0.174230003277147,0.191251458387732,1724,3048,0.0390629646852646,0.0853020691123735,0.00263141150865515,0.076985674618953,0.0487581325978101,294,235,297,83,398
188,4076.14499974549,13299.5503712731,133336.683058203,24530.9390064871,104876081.806826,38178567.2228705,143054649.029697,0.0312699181022619,0.0307470664125805,6,7,8,45,1.5,17,22,60,20,0.174752266791014,0.185640283516992,1729,3025,0.0390171561793319,0.085248377035433,0.00257520709333362,0.0735691579724329,0.0476964161626829,293,234,296,78,392
