"year","sim_id","policy_id","time","N_1_1_1_1","N_1_1_1_2","N_1_1_2_1","N_1_1_2_2","N_1_1_3_1","N_1_1_3_2","N_1_1_4_1","N_1_1_4_2","N_1_2_1_1","N_1_2_1_2","N_1_2_2_1","N_1_2_2_2","N_1_2_3_1","N_1_2_3_2","N_1_2_4_1","N_1_2_4_2","N_2_1_1_1","N_2_1_1_2","N_2_1_2_1","N_2_1_2_2","N_2_1_3_1","N_2_1_3_2","N_2_1_4_1","N_2_1_4_2","N_2_2_1_1","N_2_2_1_2","N_2_2_2_1","N_2_2_2_2","N_2_2_3_1","N_2_2_3_2","N_2_2_4_1","N_2_2_4_2","N_3_1_1_1","N_3_1_1_2","N_3_1_2_1","N_3_1_2_2","N_3_1_3_1","N_3_1_3_2","N_3_1_4_1","N_3_1_4_2","N_3_2_1_1","N_3_2_1_2","N_3_2_2_1","N_3_2_2_2","N_3_2_3_1","N_3_2_3_2","N_3_2_4_1","N_3_2_4_2","N_4_1_1_1","N_4_1_1_2","N_4_1_2_1","N_4_1_2_2","N_4_1_3_1","N_4_1_3_2","N_4_1_4_1","N_4_1_4_2","N_4_2_1_1","N_4_2_1_2","N_4_2_2_1","N_4_2_2_2","N_4_2_3_1","N_4_2_3_2","N_4_2_4_1","N_4_2_4_2","N_5_1_1_1","N_5_1_1_2","N_5_1_2_1","N_5_1_2_2","N_5_1_3_1","N_5_1_3_2","N_5_1_4_1","N_5_1_4_2","N_5_2_1_1","N_5_2_1_2","N_5_2_2_1","N_5_2_2_2","N_5_2_3_1","N_5_2_3_2","N_5_2_4_1","N_5_2_4_2","N_6_1_1_1","N_6_1_1_2","N_6_1_2_1","N_6_1_2_2","N_6_1_3_1","N_6_1_3_2","N_6_1_4_1","N_6_1_4_2","N_6_2_1_1","N_6_2_1_2","N_6_2_2_1","N_6_2_2_2","N_6_2_3_1","N_6_2_3_2","N_6_2_4_1","N_6_2_4_2","N_7_1_1_1","N_7_1_1_2","N_7_1_2_1","N_7_1_2_2","N_7_1_3_1","N_7_1_3_2","N_7_1_4_1","N_7_1_4_2","N_7_2_1_1","N_7_2_1_2","N_7_2_2_1","N_7_2_2_2","N_7_2_3_1","N_7_2_3_2","N_7_2_4_1","N_7_2_4_2","N_8_1_1_1","N_8_1_1_2","N_8_1_2_1","N_8_1_2_2","N_8_1_3_1","N_8_1_3_2","N_8_1_4_1","N_8_1_4_2","N_8_2_1_1","N_8_2_1_2","N_8_2_2_1","N_8_2_2_2","N_8_2_3_1","N_8_2_3_2","N_8_2_4_1","N_8_2_4_2","TB_mort_HIV_neg_male","TB_mort_HIV_neg_female","TB_mort_HIV_pos_male","TB_mort_HIV_pos_female","HIV_mort_TB_neg_male","HIV_mort_TB_neg_female","TB_incidence_HIV_neg_male","TB_incidence_HIV_neg_female","TB_incidence_HIV_pos_male","TB_incidence_HIV_pos_female"
1990,2177,1,0,9762.66624865471,10423.1782369927,324.023518345118,626.372394202601,75.1349228865208,125.684205431653,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2241.27797793189,2481.3390852361,56.4955692760776,116.04274317506,10.4639798307854,18.6853719797069,0,0,86.1134840949937,95.3370157359678,2.17065011756475,4.45854776477389,0.402042838773684,0.717921872532876,0,0,30808.1000949047,34373.8607247563,947.679432089844,1975.66659270013,210.891922571706,381.810877465924,0,0,1183.46276205345,1320.70849806136,36.4043097553392,75.9088326232883,8.10123772567587,14.6698940326204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,202.697558222835,235.37169031532,21.2563674952865,45.9959404957729,8.58112969965061,15.9799947063361,0,0,7.78762735014461,9.04337386520576,0.816663481964888,1.76724107209342,0.329682498330902,0.613978302264231,0,0,646.001449464111,757.654496925718,44.1401131523323,99.3142960824423,17.9642167591931,35.3649427157243,0,0,24.8190006084547,29.110510215753,1.69584261322053,3.81583081644999,0.690175646380861,1.35878238707061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1990,2177,1,0.0833333333333333,9745.09365869072,10392.3076134938,319.309581917503,614.732129761682,72.8007680358072,121.564942923541,0,0,0,0,0,0,0,0,0,0,0,0,17.1230926178263,35.4663251999485,4.01812332918026,7.20258776091294,0,0,0,0,0,0,0,0,0,0,2243.13353902946,2480.44725472314,56.0619772649838,114.5175571908,10.1711045330541,18.1231327159586,0,0,86.1847777197187,95.3027501814718,2.27465664551703,4.6653197736229,0.413188127761607,0.739129811954638,0,0,30757.8662177465,34277.5949613355,933.898351833148,1936.2819774435,204.296392955396,368.925341940022,0,0,1181.53419604767,1317.00974049017,37.9646227568937,79.061802432882,8.3190403008909,15.0886201428714,0,0,0,0,52.9876342576441,118.182703052033,11.8062835431681,22.8769479029304,0,0,0,0,0,0,0,0,0,0,202.645145334358,235.031329589563,21.9930192285505,47.6013903710908,8.85590011000258,16.5288576313918,0,0,7.78561569029773,9.03029650963419,0.84239182708163,1.82310738054743,0.339025340626448,0.632691499390643,0,0,644.276871226106,754.716962964311,45.6374024434642,102.682654258581,18.5010684881884,36.506172113694,0,0,24.752749136274,28.9976419434664,1.75329550293999,3.94508511786224,0.71076708554455,1.40256346693775,0,0,0,0,4.53252899701491,10.1271458182439,1.02078338666917,1.97949190847978,0,0,0,0,0,0,0,0,0,0,1.65310263679192,1.09967007869321,0.480018357398836,0.56056635366125,12.9106280508011,14.2171611027428,12.3651937912355,13.7045177289842,3.74115366902083,7.46080378057642
1990,2177,1,0.166666666666667,9727.68144781619,10361.7327145708,317.40990783182,609.030325504715,71.2073177760734,118.748949971813,0,0,0,0,0,0,0,0,0,0,0,0,31.2016721655205,64.6305670205798,7.39772412512533,13.2641871189035,0,0,0,0,0,0,0,0,0,0,2245.24909889362,2479.84507314479,55.7147310834111,113.229020250465,9.92118696048938,17.6400981274573,0,0,86.2660609128379,95.2796134022412,2.37084866720235,4.85636940327965,0.424016047364509,0.759539842889556,0,0,30707.8961950468,34181.8459419392,921.044947637237,1899.4892723574,198.074074675148,356.693383777545,0,0,1179.6157605499,1313.33083749309,39.4947126842864,82.1631741221275,8.54842553609708,15.526517297997,0,0,0,0,96.1355373250546,214.235691508508,21.615123341255,41.8602089318206,0,0,0,0,0,0,0,0,0,0,202.602714711424,234.703613471635,22.8818252365546,49.5398813458529,9.1924192964332,17.1986632130457,0,0,7.78398755417873,9.01770498155338,0.869653490766109,1.88197191488122,0.348618849701424,0.651881243796631,0,0,642.53623607359,751.766641911666,47.1465911530625,106.086249541465,19.0580793109867,37.6896532057121,0,0,24.6858807610967,28.8842824206611,1.81081118392916,4.07479769616656,0.731942103635733,1.44759254744012,0,0,0,0,16.8633927026435,37.7185792222557,3.87627279904548,7.51978719571998,0,0,0,0,0,0,0,0,0,0,3.30581816300145,2.19777818826398,0.977533474054985,1.14223638114166,26.2518245612248,28.9201645583528,24.7346037296584,27.3974521131364,7.81239422135963,15.6076577861422
1990,2177,1,0.25,9710.39476350714,10331.4155519142,317.675817344213,607.918203728997,70.2286375724448,117.012613626184,0,0,0,0,0,0,0,0,0,0,0,0,42.8781611178597,88.8250705138621,10.2573596446444,18.3984951985533,0,0,0,0,0,0,0,0,0,0,2247.71834535872,2479.63486976118,55.4696871339069,112.205727804553,9.71528426327294,17.2387894226043,0,0,86.3609333107702,95.2715370520922,2.46096649208807,5.03534859684403,0.434772959389792,0.779656439275815,0,0,30658.1395545119,34086.5562488409,909.052130110088,1865.10299951289,192.206042245692,345.087790688476,0,0,1177.70551683535,1309.66958296714,40.9947905251583,85.2129792388724,8.7887617857876,15.9827959470905,0,0,0,0,131.188326119258,292.038056913585,29.7180766067627,57.5123419531161,0,0,0,0,0,0,0,0,0,0,202.570921741761,234.389212380254,23.8851622722149,51.7312155181958,9.57999430118478,17.9686730682309,0,0,7.78276812300212,9.00562503949813,0.898055274306708,1.94308016419839,0.358453721099781,0.671514692145144,0,0,640.771066137587,748.793706049843,48.6771791758699,109.545845457261,19.6389229275164,38.9228585554374,0,0,24.6180697677908,28.7700540471804,1.86845911245888,4.20508642067339,0.753686434847702,1.49384732903171,0,0,0,0,35.3514092710678,79.1508152307905,8.2860987189997,16.0816315026085,0,0,0,0,0,0,0,0,0,0,4.95823044862641,3.29438487331989,1.49546547777954,1.74851373013188,40.0254684335969,44.1104136892673,37.1095897288058,41.0803330047823,12.1840283958281,24.3766273458187
1990,2177,1,0.333333333333333,9693.20690873989,10301.3269838227,319.599352797717,610.338673531861,69.760154090713,116.171121865645,0,0,0,0,0,0,0,0,0,0,0,0,52.656607756914,109.095358479945,12.6947908785711,22.7812443019066,0,0,0,0,0,0,0,0,0,0,2250.60618568122,2479.8868351779,55.3354431121734,111.461356899116,9.55342971539484,16.9197092200926,0,0,86.4718887541062,95.2812179663378,2.54640903689285,5.20519311396791,0.445656014203824,0.799887630219827,0,0,30608.5635654321,33991.6884207152,897.858703236783,1832.95319664071,186.674338776563,334.082282581278,0,0,1175.8022077217,1306.02453757118,42.4651351321421,88.2114008013642,9.03944655360314,16.4567028518352,0,0,0,0,159.587829984782,354.807464014925,36.3691102513806,70.3237668953235,0,0,0,0,0,0,0,0,0,0,202.550682764889,234.089084566744,24.9735530261295,54.1122865531674,10.0099291886313,18.8220035692567,0,0,7.7819926042019,8.99409350099017,0.927293786755388,2.00585366258181,0.368530385020687,0.691583027924279,0,0,638.975269464276,745.791155084442,50.2356955136305,113.075931860537,20.2464661334445,40.2117094680175,0,0,24.5490821066174,28.6546878578716,1.92628113623086,4.33601831024411,0.775987938313982,1.54130777114214,0,0,0,0,58.652157067967,131.445927548779,14.0064715765569,27.1964467771873,0,0,0,0,0,0,0,0,0,0,6.61042986382768,4.3895545432358,2.0361010465092,2.38215116952303,54.2334518076286,59.7894977563574,49.4918485252907,54.7550563578116,16.8322793756802,33.7164393413947
1990,2177,1,0.416666666666667,9676.09752438715,10271.4447330607,322.782871687186,615.463390579929,69.7151810903213,116.071950716105,0,0,0,0,0,0,0,0,0,0,0,0,60.9325490315571,126.261964029646,14.790376871889,26.5565770418095,0,0,0,0,0,0,0,0,0,0,2253.95548315405,2480.64660962239,55.3153571484764,110.998910397984,9.43491433536991,16.6818943596972,0,0,86.6005741191059,95.3104097155028,2.62830104149654,5.36826303335525,0.456822183324674,0.820562465134131,0,0,30559.1489490702,33897.2200881731,887.408588462731,1802.88354974267,181.461890307207,323.65142851259,0,0,1173.90509278175,1302.39484182426,43.906079077134,91.1587436405163,9.29990405459998,16.9475170172624,0,0,0,0,182.525133310413,405.21153210465,41.7886328181272,80.7206729187363,0,0,0,0,0,0,0,0,0,0,202.543059714755,233.804348149235,26.1239799365309,56.6336006381963,10.4751849928014,19.7449758241425,0,0,7.78170179920356,8.98315332588862,0.957136616194006,2.06985291270987,0.378856234190514,0.712095281664118,0,0,637.144630541658,742.754205267201,51.8263743375286,116.68611885803,20.8829097254329,41.5608461190801,0,0,24.4787558196469,28.5380000514928,1.98429843855367,4.46762264912731,0.79883663611315,1.5899567997553,0,0,0,0,85.6661471177185,192.160829825186,20.8262085946338,40.4584499051094,0,0,0,0,0,0,0,0,0,0,8.26251491446388,5.48335650438322,2.60122526730208,3.04530546683936,68.8776237809037,75.9591183692603,61.8833056129472,68.4237637140676,21.7381521089196,43.5860830571709
1990,2177,1,0.5,9659.05115156164,10241.7518216725,326.915226869673,622.643434907379,70.0219534089488,116.5893643303,0,0,0,0,0,0,0,0,0,0,0,0,68.0164167589772,140.968909544827,16.609976660387,29.8424371862066,0,0,0,0,0,0,0,0,0,0,2257.79235411601,2481.94123853114,55.4090612872755,110.813889147252,9.35850354464697,16.5233401317264,0,0,86.7479928372706,95.3601514285078,2.7075461679433,5.52645376043934,0.468395540680668,0.841945095083429,0,0,30509.8865155554,33803.1401671093,877.650197251851,1774.74986143479,176.552437310962,313.77059040543,0,0,1172.01381914821,1298.78006984707,45.317997045461,94.0554100514705,9.56958314932033,17.4545463143547,0,0,0,0,200.98370980238,445.460564659588,46.1672776364457,89.0723405070524,0,0,0,0,0,0,0,0,0,0,202.549175669058,233.536187582841,27.3185387075383,59.2564866573553,10.9700909210928,20.7265648610271,0,0,7.78193885868398,8.97285002282522,0.987407312308848,2.13474779711643,0.389443439932855,0.733073401519302,0,0,635.2764040496,739.679803384454,53.4516876261544,120.382240560386,21.5499066423845,42.9738538087298,0,0,24.4069854329254,28.4198733172136,2.04251694074429,4.59990116467885,0.822224667163899,1.63978073326729,0,0,0,0,115.495956949513,259.295315518617,28.563014661107,55.5173775937999,0,0,0,0,0,0,0,0,0,0,9.91459306613549,6.57586547674368,3.19222750051386,3.73966210649675,83.9597466122607,92.6210305509562,74.2860328153804,82.0887505417085,26.8865109580833,53.9528571642181
1990,2177,1,0.583333333333333,9642.05609764102,10212.2353385083,331.753100451482,631.370648020615,70.6211114602005,117.619792627472,0,0,0,0,0,0,0,0,0,0,0,0,74.1518859401139,153.721721758569,18.2074126643484,32.7351046372232,0,0,0,0,0,0,0,0,0,0,2262.13031827745,2483.78382979589,55.6135970670504,110.896664364914,9.32260401793648,16.4413262844774,0,0,86.9146643574923,95.4309467315148,2.78486931212775,5.68128452616595,0.480473190515805,0.864246244065293,0,0,30460.7745378629,33709.4458922293,868.535918692494,1748.41878086656,171.930479226763,304.415885916081,0,0,1170.12832063397,1295.18011538464,46.7012962981962,96.9018797595706,9.84795557671162,17.9771246590533,0,0,0,0,215.775170425542,477.384741901872,49.6694002817688,95.6978477276981,0,0,0,0,0,0,0,0,0,0,202.570154250343,233.285786670761,28.5433638398224,61.9508602632054,11.4901001460525,21.7579342051078,0,0,7.78274695425697,8.96322907538431,1.0179733993197,2.20029394420682,0.400307240067217,0.754548332020631,0,0,633.36899136263,736.566240658723,55.112764017836,124.167227617923,22.2486605359686,44.4534517455628,0,0,24.3337095279331,28.3002419999724,2.10093148943304,4.73283588948352,0.846146178887401,1.69076948823417,0,0,0,0,147.410776333046,331.215681033728,37.06005008118,72.0718383967212,0,0,0,0,0,0,0,0,0,0,11.5667809796033,7.66716173715754,3.81018615686584,4.46653549929439,99.4814621314292,109.776995826675,86.7021859771777,95.7523971708889,32.2653297468088,64.7907790591407
1990,2177,1,0.666666666666667,9625.10354295882,10182.885469953,337.106337168884,641.247244746763,71.4635788769504,119.077960065125,0,0,0,0,0,0,0,0,0,0,0,0,79.5302946089605,164.917316848349,19.6265501357322,35.3129958155317,0,0,0,0,0,0,0,0,0,0,2266.97354402434,2486.17718811423,55.9242694303551,111.234255058012,9.32539229875347,16.4326679526174,0,0,87.1007488358254,95.5229033854905,2.86085063124862,5.83396961730959,0.493130140096907,0.887632649578842,0,0,30411.8167066079,33616.1405114681,860.021695965008,1723.76673712464,167.581228777518,295.564164572933,0,0,1168.24873916485,1291.59510322161,48.0564088216336,99.6986934005079,10.1345144288559,18.514609641161,0,0,0,0,227.568922666845,502.498443836586,52.4362726848951,100.872156553166,0,0,0,0,0,0,0,0,0,0,202.607077141611,233.054281704694,29.7877705140446,64.6934303153097,12.0315841044242,22.8320435865658,0,0,7.78416764614989,8.95433414168294,1.04873679056337,2.26631381724405,0.411464604977732,0.776556905541498,0,0,631.421682936715,733.412846029226,56.8097181052574,128.0417968889,22.9800076647246,46.0016500472267,0,0,24.258900844249,28.1790803157282,2.15952909373844,4.8663952129062,0.870597174848484,1.74291661655554,0,0,0,0,180.817049566898,406.591225617663,46.1828002880959,89.8632900722301,0,0,0,0,0,0,0,0,0,0,13.2192043346435,8.75733100208067,4.4559365050315,5.22694942423095,115.444266416948,127.428745103849,99.1339582482475,109.417117207761,37.8650812131162,76.0792873891087
1990,2177,1,0.75,9608.18684235875,10153.6947433945,342.826470663816,651.962032661705,72.5087810832944,120.893658011372,0,0,0,0,0,0,0,0,0,0,0,0,84.3019259950219,174.867390360842,20.9030430174722,37.6398335584517,0,0,0,0,0,0,0,0,0,0,2272.31936385218,2489.11662583424,56.3352820329175,111.811644520654,9.36491312624278,16.4939072591045,0,0,87.3061437824818,95.6358412833515,2.93595294349139,5.98547580000886,0.506423318600106,0.912234861387591,0,0,30363.0205524704,33523.2315116047,852.066673829078,1700.67903645456,163.490573826615,287.192993222842,0,0,1166.3753641765,1288.02532100715,49.3837848919032,102.446438944838,10.4287728271791,19.0663805276306,0,0,0,0,236.916725550345,522.053740412128,54.5889753241587,104.831599095204,0,0,0,0,0,0,0,0,0,0,202.660955660703,232.842730207691,31.0435725750989,67.4662666845375,12.5916601903119,23.943319803383,0,0,7.78623979104203,8.94620585342167,1.07962615902181,2.33268165354612,0.422933213609691,0.799139404180092,0,0,629.434454310856,730.219743895492,58.5419075527309,132.004993111002,23.7444845137128,47.6198795652575,0,0,24.1825584420564,28.056393043509,2.21829140094338,5.00053848198796,0.895575331865116,1.79621921256221,0,0,0,0,215.234220728237,484.341571350132,55.8162448057749,108.670619172158,0,0,0,0,0,0,0,0,0,0,14.8719973625759,9.84646412635279,5.13012456263541,6.02170121915778,131.849491276959,145.577949658747,111.583545718621,123.085319764939,43.6782416619586,87.8021870497641
