"TB_compartment","DR_compartment","HIV_compartment","G_compartment","tb_adj","dr_adj","g_adj","year","hiv_adj","total_adj","prop_of_pop"
1,1,1,1,0.5,1,0.487351212642743,1990,0.995537210633988,0.242588133416724,0.242588133416724
1,1,1,2,0.5,1,0.512648787357257,1990,0.964896286828328,0.247326455684031,0.247326455684031
1,1,2,1,0.5,1,0.487351212642743,1990,0.00446278936601166,0.00108747290464746,0.00108747290464746
1,1,2,2,0.5,1,0.512648787357257,1990,0.0351037131716722,0.00899793799459736,0.00899793799459736
1,1,3,1,0.5,1,0.487351212642743,1990,0,0,0
1,1,3,2,0.5,1,0.512648787357257,1990,0,0,0
1,1,4,1,0.5,1,0.487351212642743,1990,0,0,0
1,1,4,2,0.5,1,0.512648787357257,1990,0,0,0
1,2,1,1,0.5,0,0.487351212642743,1990,0.995537210633988,0,0
1,2,1,2,0.5,0,0.512648787357257,1990,0.964896286828328,0,0
1,2,2,1,0.5,0,0.487351212642743,1990,0.00446278936601166,0,0
1,2,2,2,0.5,0,0.512648787357257,1990,0.0351037131716722,0,0
1,2,3,1,0.5,0,0.487351212642743,1990,0,0,0
1,2,3,2,0.5,0,0.512648787357257,1990,0,0,0
1,2,4,1,0.5,0,0.487351212642743,1990,0,0,0
1,2,4,2,0.5,0,0.512648787357257,1990,0,0,0
2,1,1,1,0,0.963,0.487351212642743,1990,0.995537210633988,0,0
2,1,1,2,0,0.963,0.512648787357257,1990,0.964896286828328,0,0
2,1,2,1,0,0.963,0.487351212642743,1990,0.00446278936601166,0,0
2,1,2,2,0,0.963,0.512648787357257,1990,0.0351037131716722,0,0
2,1,3,1,0,0.963,0.487351212642743,1990,0,0,0
2,1,3,2,0,0.963,0.512648787357257,1990,0,0,0
2,1,4,1,0,0.963,0.487351212642743,1990,0,0,0
2,1,4,2,0,0.963,0.512648787357257,1990,0,0,0
2,2,1,1,0,0.037,0.487351212642743,1990,0.995537210633988,0,0
2,2,1,2,0,0.037,0.512648787357257,1990,0.964896286828328,0,0
2,2,2,1,0,0.037,0.487351212642743,1990,0.00446278936601166,0,0
2,2,2,2,0,0.037,0.512648787357257,1990,0.0351037131716722,0,0
2,2,3,1,0,0.037,0.487351212642743,1990,0,0,0
2,2,3,2,0,0.037,0.512648787357257,1990,0,0,0
2,2,4,1,0,0.037,0.487351212642743,1990,0,0,0
2,2,4,2,0,0.037,0.512648787357257,1990,0,0,0
3,1,1,1,0.02401,0.963,0.487351212642743,1990,0.995537210633988,0.0112180661265043,0.0112180661265043
3,1,1,2,0.02401,0.963,0.512648787357257,1990,0.964896286828328,0.0114371815950751,0.0114371815950751
3,1,2,1,0.02401,0.963,0.487351212642743,1990,0.00446278936601166,5.02882922725678e-05,5.02882922725678e-05
3,1,2,2,0.02401,0.963,0.512648787357257,1990,0.0351037131716722,0.000416093986148044,0.000416093986148044
3,1,3,1,0.02401,0.963,0.487351212642743,1990,0,0,0
3,1,3,2,0.02401,0.963,0.512648787357257,1990,0,0,0
3,1,4,1,0.02401,0.963,0.487351212642743,1990,0,0,0
3,1,4,2,0.02401,0.963,0.512648787357257,1990,0,0,0
3,2,1,1,0.02401,0.037,0.487351212642743,1990,0.995537210633988,0.000431016040166831,0.000431016040166831
3,2,1,2,0.02401,0.037,0.512648787357257,1990,0.964896286828328,0.000439434806872045,0.000439434806872045
3,2,2,1,0.02401,0.037,0.487351212642743,1990,0.00446278936601166,1.93215660860333e-06,1.93215660860333e-06
3,2,2,2,0.02401,0.037,0.512648787357257,1990,0.0351037131716722,1.59869963525209e-05,1.59869963525209e-05
3,2,3,1,0.02401,0.037,0.487351212642743,1990,0,0,0
3,2,3,2,0.02401,0.037,0.512648787357257,1990,0,0,0
3,2,4,1,0.02401,0.037,0.487351212642743,1990,0,0,0
3,2,4,2,0.02401,0.037,0.512648787357257,1990,0,0,0
4,1,1,1,0.46599,0.963,0.487351212642743,1990,0.995537210633988,0.217722058904195,0.217722058904195
4,1,1,2,0.46599,0.963,0.512648787357257,1990,0.964896286828328,0.221974687692172,0.221974687692172
4,1,2,1,0.46599,0.963,0.487351212642743,1990,0.00446278936601166,0.000976003386759427,0.000976003386759427
4,1,2,2,0.46599,0.963,0.512648787357257,1990,0.0351037131716722,0.00807562001687326,0.00807562001687326
4,1,3,1,0.46599,0.963,0.487351212642743,1990,0,0,0
4,1,3,2,0.46599,0.963,0.512648787357257,1990,0,0,0
4,1,4,1,0.46599,0.963,0.487351212642743,1990,0,0,0
4,1,4,2,0.46599,0.963,0.512648787357257,1990,0,0,0
4,2,1,1,0.46599,0.037,0.487351212642743,1990,0.995537210633988,0.00836522967752359,0.00836522967752359
4,2,1,2,0.46599,0.037,0.512648787357257,1990,0.964896286828328,0.00852862247623092,0.00852862247623092
4,2,2,1,0.46599,0.037,0.487351212642743,1990,0.00446278936601166,3.74996109139136e-05,3.74996109139136e-05
4,2,2,2,0.46599,0.037,0.512648787357257,1990,0.0351037131716722,0.000310278235331579,0.000310278235331579
4,2,3,1,0.46599,0.037,0.487351212642743,1990,0,0,0
4,2,3,2,0.46599,0.037,0.512648787357257,1990,0,0,0
4,2,4,1,0.46599,0.037,0.487351212642743,1990,0,0,0
4,2,4,2,0.46599,0.037,0.512648787357257,1990,0,0,0
5,1,1,1,0,0.963,0.487351212642743,1990,0.995537210633988,0,0
5,1,1,2,0,0.963,0.512648787357257,1990,0.964896286828328,0,0
5,1,2,1,0,0.963,0.487351212642743,1990,0.00446278936601166,0,0
5,1,2,2,0,0.963,0.512648787357257,1990,0.0351037131716722,0,0
5,1,3,1,0,0.963,0.487351212642743,1990,0,0,0
5,1,3,2,0,0.963,0.512648787357257,1990,0,0,0
5,1,4,1,0,0.963,0.487351212642743,1990,0,0,0
5,1,4,2,0,0.963,0.512648787357257,1990,0,0,0
5,2,1,1,0,0.037,0.487351212642743,1990,0.995537210633988,0,0
5,2,1,2,0,0.037,0.512648787357257,1990,0.964896286828328,0,0
5,2,2,1,0,0.037,0.487351212642743,1990,0.00446278936601166,0,0
5,2,2,2,0,0.037,0.512648787357257,1990,0.0351037131716722,0,0
5,2,3,1,0,0.037,0.487351212642743,1990,0,0,0
5,2,3,2,0,0.037,0.512648787357257,1990,0,0,0
5,2,4,1,0,0.037,0.487351212642743,1990,0,0,0
5,2,4,2,0,0.037,0.512648787357257,1990,0,0,0
6,1,1,1,0.01,0.963,0.487351212642743,1990,0.995537210633988,0.00467224744960611,0.00467224744960611
6,1,1,2,0.01,0.963,0.512648787357257,1990,0.964896286828328,0.00476350753647444,0.00476350753647444
6,1,2,1,0.01,0.963,0.487351212642743,1990,0.00446278936601166,2.09447281435101e-05,2.09447281435101e-05
6,1,2,2,0.01,0.963,0.512648787357257,1990,0.0351037131716722,0.000173300285775945,0.000173300285775945
6,1,3,1,0.01,0.963,0.487351212642743,1990,0,0,0
6,1,3,2,0.01,0.963,0.512648787357257,1990,0,0,0
6,1,4,1,0.01,0.963,0.487351212642743,1990,0,0,0
6,1,4,2,0.01,0.963,0.512648787357257,1990,0,0,0
6,2,1,1,0.01,0.037,0.487351212642743,1990,0.995537210633988,0.000179515218728376,0.000179515218728376
6,2,1,2,0.01,0.037,0.512648787357257,1990,0.964896286828328,0.000183021577206183,0.000183021577206183
6,2,2,1,0.01,0.037,0.487351212642743,1990,0.00446278936601166,8.04729949439121e-07,8.04729949439121e-07
6,2,2,2,0.01,0.037,0.512648787357257,1990,0.0351037131716722,6.65847411600204e-06,6.65847411600204e-06
6,2,3,1,0.01,0.037,0.487351212642743,1990,0,0,0
6,2,3,2,0.01,0.037,0.512648787357257,1990,0,0,0
6,2,4,1,0.01,0.037,0.487351212642743,1990,0,0,0
6,2,4,2,0.01,0.037,0.512648787357257,1990,0,0,0
7,1,1,1,0,0.963,0.487351212642743,1990,0.995537210633988,0,0
7,1,1,2,0,0.963,0.512648787357257,1990,0.964896286828328,0,0
7,1,2,1,0,0.963,0.487351212642743,1990,0.00446278936601166,0,0
7,1,2,2,0,0.963,0.512648787357257,1990,0.0351037131716722,0,0
7,1,3,1,0,0.963,0.487351212642743,1990,0,0,0
7,1,3,2,0,0.963,0.512648787357257,1990,0,0,0
7,1,4,1,0,0.963,0.487351212642743,1990,0,0,0
7,1,4,2,0,0.963,0.512648787357257,1990,0,0,0
7,2,1,1,0,0.037,0.487351212642743,1990,0.995537210633988,0,0
7,2,1,2,0,0.037,0.512648787357257,1990,0.964896286828328,0,0
7,2,2,1,0,0.037,0.487351212642743,1990,0.00446278936601166,0,0
7,2,2,2,0,0.037,0.512648787357257,1990,0.0351037131716722,0,0
7,2,3,1,0,0.037,0.487351212642743,1990,0,0,0
7,2,3,2,0,0.037,0.512648787357257,1990,0,0,0
7,2,4,1,0,0.037,0.487351212642743,1990,0,0,0
7,2,4,2,0,0.037,0.512648787357257,1990,0,0,0
8,1,1,1,0,0.963,0.487351212642743,1990,0.995537210633988,0,0
8,1,1,2,0,0.963,0.512648787357257,1990,0.964896286828328,0,0
8,1,2,1,0,0.963,0.487351212642743,1990,0.00446278936601166,0,0
8,1,2,2,0,0.963,0.512648787357257,1990,0.0351037131716722,0,0
8,1,3,1,0,0.963,0.487351212642743,1990,0,0,0
8,1,3,2,0,0.963,0.512648787357257,1990,0,0,0
8,1,4,1,0,0.963,0.487351212642743,1990,0,0,0
8,1,4,2,0,0.963,0.512648787357257,1990,0,0,0
8,2,1,1,0,0.037,0.487351212642743,1990,0.995537210633988,0,0
8,2,1,2,0,0.037,0.512648787357257,1990,0.964896286828328,0,0
8,2,2,1,0,0.037,0.487351212642743,1990,0.00446278936601166,0,0
8,2,2,2,0,0.037,0.512648787357257,1990,0.0351037131716722,0,0
8,2,3,1,0,0.037,0.487351212642743,1990,0,0,0
8,2,3,2,0,0.037,0.512648787357257,1990,0,0,0
8,2,4,1,0,0.037,0.487351212642743,1990,0,0,0
8,2,4,2,0,0.037,0.512648787357257,1990,0,0,0
1,1,1,1,0.5,1,0.487351212642743,1991,0.994485928900125,0.24233196170281,0.24233196170281
1,1,1,2,0.5,1,0.512648787357257,1991,0.956095837778618,0.245070685917264,0.245070685917264
1,1,2,1,0.5,1,0.487351212642743,1991,0.00551407109987505,0.00134364461856121,0.00134364461856121
1,1,2,2,0.5,1,0.512648787357257,1991,0.043904162221382,0.0112537077613639,0.0112537077613639
1,1,3,1,0.5,1,0.487351212642743,1991,0,0,0
1,1,3,2,0.5,1,0.512648787357257,1991,0,0,0
1,1,4,1,0.5,1,0.487351212642743,1991,0,0,0
1,1,4,2,0.5,1,0.512648787357257,1991,0,0,0
1,2,1,1,0.5,0,0.487351212642743,1991,0.994485928900125,0,0
1,2,1,2,0.5,0,0.512648787357257,1991,0.956095837778618,0,0
1,2,2,1,0.5,0,0.487351212642743,1991,0.00551407109987505,0,0
1,2,2,2,0.5,0,0.512648787357257,1991,0.043904162221382,0,0
1,2,3,1,0.5,0,0.487351212642743,1991,0,0,0
1,2,3,2,0.5,0,0.512648787357257,1991,0,0,0
1,2,4,1,0.5,0,0.487351212642743,1991,0,0,0
1,2,4,2,0.5,0,0.512648787357257,1991,0,0,0
2,1,1,1,0,0.963,0.487351212642743,1991,0.994485928900125,0,0
2,1,1,2,0,0.963,0.512648787357257,1991,0.956095837778618,0,0
2,1,2,1,0,0.963,0.487351212642743,1991,0.00551407109987505,0,0
2,1,2,2,0,0.963,0.512648787357257,1991,0.043904162221382,0,0
2,1,3,1,0,0.963,0.487351212642743,1991,0,0,0
2,1,3,2,0,0.963,0.512648787357257,1991,0,0,0
2,1,4,1,0,0.963,0.487351212642743,1991,0,0,0
2,1,4,2,0,0.963,0.512648787357257,1991,0,0,0
2,2,1,1,0,0.037,0.487351212642743,1991,0.994485928900125,0,0
2,2,1,2,0,0.037,0.512648787357257,1991,0.956095837778618,0,0
2,2,2,1,0,0.037,0.487351212642743,1991,0.00551407109987505,0,0
2,2,2,2,0,0.037,0.512648787357257,1991,0.043904162221382,0,0
2,2,3,1,0,0.037,0.487351212642743,1991,0,0,0
2,2,3,2,0,0.037,0.512648787357257,1991,0,0,0
2,2,4,1,0,0.037,0.487351212642743,1991,0,0,0
2,2,4,2,0,0.037,0.512648787357257,1991,0,0,0
3,1,1,1,0.02401,0.963,0.487351212642743,1991,0.994485928900125,0.0112062199113331,0.0112062199113331
3,1,1,2,0.02401,0.963,0.512648787357257,1991,0.956095837778618,0.0113328674472504,0.0113328674472504
3,1,2,1,0.02401,0.963,0.487351212642743,1991,0.00551407109987505,6.21345074437267e-05,6.21345074437267e-05
3,1,2,2,0.02401,0.963,0.512648787357257,1991,0.043904162221382,0.000520408133972768,0.000520408133972768
3,1,3,1,0.02401,0.963,0.487351212642743,1991,0,0,0
3,1,3,2,0.02401,0.963,0.512648787357257,1991,0,0,0
3,1,4,1,0.02401,0.963,0.487351212642743,1991,0,0,0
3,1,4,2,0.02401,0.963,0.512648787357257,1991,0,0,0
3,2,1,1,0.02401,0.037,0.487351212642743,1991,0.994485928900125,0.000430560889635852,0.000430560889635852
3,2,1,2,0.02401,0.037,0.512648787357257,1991,0.956095837778618,0.00043542689049664,0.00043542689049664
3,2,2,1,0.02401,0.037,0.487351212642743,1991,0.00551407109987505,2.38730713958244e-06,2.38730713958244e-06
3,2,2,2,0.02401,0.037,0.512648787357257,1991,0.043904162221382,1.99949127279257e-05,1.99949127279257e-05
3,2,3,1,0.02401,0.037,0.487351212642743,1991,0,0,0
3,2,3,2,0.02401,0.037,0.512648787357257,1991,0,0,0
3,2,4,1,0.02401,0.037,0.487351212642743,1991,0,0,0
3,2,4,2,0.02401,0.037,0.512648787357257,1991,0,0,0
4,1,1,1,0.46599,0.963,0.487351212642743,1991,0.994485928900125,0.217492145626077,0.217492145626077
4,1,1,2,0.46599,0.963,0.512648787357257,1991,0.956095837778618,0.219950141680309,0.219950141680309
4,1,2,1,0.46599,0.963,0.487351212642743,1991,0.00551407109987505,0.00120591666487723,0.00120591666487723
4,1,2,2,0.46599,0.963,0.512648787357257,1991,0.043904162221382,0.0101001660287368,0.0101001660287368
4,1,3,1,0.46599,0.963,0.487351212642743,1991,0,0,0
4,1,3,2,0.46599,0.963,0.512648787357257,1991,0,0,0
4,1,4,1,0.46599,0.963,0.487351212642743,1991,0,0,0
4,1,4,2,0.46599,0.963,0.512648787357257,1991,0,0,0
4,2,1,1,0.46599,0.037,0.487351212642743,1991,0.994485928900125,0.00835639604170806,0.00835639604170806
4,2,1,2,0.46599,0.037,0.512648787357257,1991,0.956095837778618,0.00845083618086337,0.00845083618086337
4,2,2,1,0.46599,0.037,0.487351212642743,1991,0.00551407109987505,4.63332467294469e-05,4.63332467294469e-05
4,2,2,2,0.46599,0.037,0.512648787357257,1991,0.043904162221382,0.000388064530699129,0.000388064530699129
4,2,3,1,0.46599,0.037,0.487351212642743,1991,0,0,0
4,2,3,2,0.46599,0.037,0.512648787357257,1991,0,0,0
4,2,4,1,0.46599,0.037,0.487351212642743,1991,0,0,0
4,2,4,2,0.46599,0.037,0.512648787357257,1991,0,0,0
5,1,1,1,0,0.963,0.487351212642743,1991,0.994485928900125,0,0
5,1,1,2,0,0.963,0.512648787357257,1991,0.956095837778618,0,0
5,1,2,1,0,0.963,0.487351212642743,1991,0.00551407109987505,0,0
5,1,2,2,0,0.963,0.512648787357257,1991,0.043904162221382,0,0
5,1,3,1,0,0.963,0.487351212642743,1991,0,0,0
5,1,3,2,0,0.963,0.512648787357257,1991,0,0,0
5,1,4,1,0,0.963,0.487351212642743,1991,0,0,0
5,1,4,2,0,0.963,0.512648787357257,1991,0,0,0
5,2,1,1,0,0.037,0.487351212642743,1991,0.994485928900125,0,0
5,2,1,2,0,0.037,0.512648787357257,1991,0.956095837778618,0,0
5,2,2,1,0,0.037,0.487351212642743,1991,0.00551407109987505,0,0
5,2,2,2,0,0.037,0.512648787357257,1991,0.043904162221382,0,0
5,2,3,1,0,0.037,0.487351212642743,1991,0,0,0
5,2,3,2,0,0.037,0.512648787357257,1991,0,0,0
5,2,4,1,0,0.037,0.487351212642743,1991,0,0,0
5,2,4,2,0,0.037,0.512648787357257,1991,0,0,0
6,1,1,1,0.01,0.963,0.487351212642743,1991,0.994485928900125,0.00466731358239613,0.00466731358239613
6,1,1,2,0.01,0.963,0.512648787357257,1991,0.956095837778618,0.00472006141076651,0.00472006141076651
6,1,2,1,0.01,0.963,0.487351212642743,1991,0.00551407109987505,2.58785953534888e-05,2.58785953534888e-05
6,1,2,2,0.01,0.963,0.512648787357257,1991,0.043904162221382,0.000216746411483868,0.000216746411483868
6,1,3,1,0.01,0.963,0.487351212642743,1991,0,0,0
6,1,3,2,0.01,0.963,0.512648787357257,1991,0,0,0
6,1,4,1,0.01,0.963,0.487351212642743,1991,0,0,0
6,1,4,2,0.01,0.963,0.512648787357257,1991,0,0,0
6,2,1,1,0.01,0.037,0.487351212642743,1991,0.994485928900125,0.00017932565166008,0.00017932565166008
6,2,1,2,0.01,0.037,0.512648787357257,1991,0.956095837778618,0.000181352307578776,0.000181352307578776
6,2,2,1,0.01,0.037,0.487351212642743,1991,0.00551407109987505,9.94297017735292e-07,9.94297017735292e-07
6,2,2,2,0.01,0.037,0.512648787357257,1991,0.043904162221382,8.32774374340927e-06,8.32774374340927e-06
6,2,3,1,0.01,0.037,0.487351212642743,1991,0,0,0
6,2,3,2,0.01,0.037,0.512648787357257,1991,0,0,0
6,2,4,1,0.01,0.037,0.487351212642743,1991,0,0,0
6,2,4,2,0.01,0.037,0.512648787357257,1991,0,0,0
7,1,1,1,0,0.963,0.487351212642743,1991,0.994485928900125,0,0
7,1,1,2,0,0.963,0.512648787357257,1991,0.956095837778618,0,0
7,1,2,1,0,0.963,0.487351212642743,1991,0.00551407109987505,0,0
7,1,2,2,0,0.963,0.512648787357257,1991,0.043904162221382,0,0
7,1,3,1,0,0.963,0.487351212642743,1991,0,0,0
7,1,3,2,0,0.963,0.512648787357257,1991,0,0,0
7,1,4,1,0,0.963,0.487351212642743,1991,0,0,0
7,1,4,2,0,0.963,0.512648787357257,1991,0,0,0
7,2,1,1,0,0.037,0.487351212642743,1991,0.994485928900125,0,0
7,2,1,2,0,0.037,0.512648787357257,1991,0.956095837778618,0,0
7,2,2,1,0,0.037,0.487351212642743,1991,0.00551407109987505,0,0
7,2,2,2,0,0.037,0.512648787357257,1991,0.043904162221382,0,0
7,2,3,1,0,0.037,0.487351212642743,1991,0,0,0
7,2,3,2,0,0.037,0.512648787357257,1991,0,0,0
7,2,4,1,0,0.037,0.487351212642743,1991,0,0,0
7,2,4,2,0,0.037,0.512648787357257,1991,0,0,0
8,1,1,1,0,0.963,0.487351212642743,1991,0.994485928900125,0,0
8,1,1,2,0,0.963,0.512648787357257,1991,0.956095837778618,0,0
8,1,2,1,0,0.963,0.487351212642743,1991,0.00551407109987505,0,0
8,1,2,2,0,0.963,0.512648787357257,1991,0.043904162221382,0,0
8,1,3,1,0,0.963,0.487351212642743,1991,0,0,0
8,1,3,2,0,0.963,0.512648787357257,1991,0,0,0
8,1,4,1,0,0.963,0.487351212642743,1991,0,0,0
8,1,4,2,0,0.963,0.512648787357257,1991,0,0,0
8,2,1,1,0,0.037,0.487351212642743,1991,0.994485928900125,0,0
8,2,1,2,0,0.037,0.512648787357257,1991,0.956095837778618,0,0
8,2,2,1,0,0.037,0.487351212642743,1991,0.00551407109987505,0,0
8,2,2,2,0,0.037,0.512648787357257,1991,0.043904162221382,0,0
8,2,3,1,0,0.037,0.487351212642743,1991,0,0,0
8,2,3,2,0,0.037,0.512648787357257,1991,0,0,0
8,2,4,1,0,0.037,0.487351212642743,1991,0,0,0
8,2,4,2,0,0.037,0.512648787357257,1991,0,0,0
1,1,1,1,0.5,1,0.487351212642743,1992,0.993289267918837,0.242040364612634,0.242040364612634
1,1,1,2,0.5,1,0.512648787357257,1992,0.946764390947162,0.242678808466047,0.242678808466047
1,1,2,1,0.5,1,0.487351212642743,1992,0.00671073208116268,0.0016352417087376,0.0016352417087376
1,1,2,2,0.5,1,0.512648787357257,1992,0.0532356090528377,0.0136455852125811,0.0136455852125811
1,1,3,1,0.5,1,0.487351212642743,1992,0,0,0
1,1,3,2,0.5,1,0.512648787357257,1992,0,0,0
1,1,4,1,0.5,1,0.487351212642743,1992,0,0,0
1,1,4,2,0.5,1,0.512648787357257,1992,0,0,0
1,2,1,1,0.5,0,0.487351212642743,1992,0.993289267918837,0,0
1,2,1,2,0.5,0,0.512648787357257,1992,0.946764390947162,0,0
1,2,2,1,0.5,0,0.487351212642743,1992,0.00671073208116268,0,0
1,2,2,2,0.5,0,0.512648787357257,1992,0.0532356090528377,0,0
1,2,3,1,0.5,0,0.487351212642743,1992,0,0,0
1,2,3,2,0.5,0,0.512648787357257,1992,0,0,0
1,2,4,1,0.5,0,0.487351212642743,1992,0,0,0
1,2,4,2,0.5,0,0.512648787357257,1992,0,0,0
2,1,1,1,0,0.963,0.487351212642743,1992,0.993289267918837,0,0
2,1,1,2,0,0.963,0.512648787357257,1992,0.946764390947162,0,0
2,1,2,1,0,0.963,0.487351212642743,1992,0.00671073208116268,0,0
2,1,2,2,0,0.963,0.512648787357257,1992,0.0532356090528377,0,0
2,1,3,1,0,0.963,0.487351212642743,1992,0,0,0
2,1,3,2,0,0.963,0.512648787357257,1992,0,0,0
2,1,4,1,0,0.963,0.487351212642743,1992,0,0,0
2,1,4,2,0,0.963,0.512648787357257,1992,0,0,0
2,2,1,1,0,0.037,0.487351212642743,1992,0.993289267918837,0,0
2,2,1,2,0,0.037,0.512648787357257,1992,0.946764390947162,0,0
2,2,2,1,0,0.037,0.487351212642743,1992,0.00671073208116268,0,0
2,2,2,2,0,0.037,0.512648787357257,1992,0.0532356090528377,0,0
2,2,3,1,0,0.037,0.487351212642743,1992,0,0,0
2,2,3,2,0,0.037,0.512648787357257,1992,0,0,0
2,2,4,1,0,0.037,0.487351212642743,1992,0,0,0
2,2,4,2,0,0.037,0.512648787357257,1992,0,0,0
3,1,1,1,0.02401,0.963,0.487351212642743,1992,0.993289267918837,0.0111927355112768,0.0111927355112768
3,1,1,2,0.02401,0.963,0.512648787357257,1992,0.946764390947162,0.0112222592363856,0.0112222592363856
3,1,2,1,0.02401,0.963,0.487351212642743,1992,0.00671073208116268,7.5618907499997e-05,7.5618907499997e-05
3,1,2,2,0.02401,0.963,0.512648787357257,1992,0.0532356090528377,0.000631016344837544,0.000631016344837544
3,1,3,1,0.02401,0.963,0.487351212642743,1992,0,0,0
3,1,3,2,0.02401,0.963,0.512648787357257,1992,0,0,0
3,1,4,1,0.02401,0.963,0.487351212642743,1992,0,0,0
3,1,4,2,0.02401,0.963,0.512648787357257,1992,0,0,0
3,2,1,1,0.02401,0.037,0.487351212642743,1992,0.993289267918837,0.000430042797421852,0.000430042797421852
3,2,1,2,0.02401,0.037,0.512648787357257,1992,0.946764390947162,0.000431177146153965,0.000431177146153965
3,2,2,1,0.02401,0.037,0.487351212642743,1992,0.00671073208116268,2.90539935358244e-06,2.90539935358244e-06
3,2,2,2,0.02401,0.037,0.512648787357257,1992,0.0532356090528377,2.42446570706014e-05,2.42446570706014e-05
3,2,3,1,0.02401,0.037,0.487351212642743,1992,0,0,0
3,2,3,2,0.02401,0.037,0.512648787357257,1992,0,0,0
3,2,4,1,0.02401,0.037,0.487351212642743,1992,0,0,0
3,2,4,2,0.02401,0.037,0.512648787357257,1992,0,0,0
4,1,1,1,0.46599,0.963,0.487351212642743,1992,0.993289267918837,0.21723043818825,0.21723043818825
4,1,1,2,0.46599,0.963,0.512648787357257,1992,0.946764390947162,0.217803439465362,0.217803439465362
4,1,2,1,0.46599,0.963,0.487351212642743,1992,0.00671073208116268,0.00146762410270402,0.00146762410270402
4,1,2,2,0.46599,0.963,0.512648787357257,1992,0.0532356090528377,0.0122468682436838,0.0122468682436838
4,1,3,1,0.46599,0.963,0.487351212642743,1992,0,0,0
4,1,3,2,0.46599,0.963,0.512648787357257,1992,0,0,0
4,1,4,1,0.46599,0.963,0.487351212642743,1992,0,0,0
4,1,4,2,0.46599,0.963,0.512648787357257,1992,0,0,0
4,2,1,1,0.46599,0.037,0.487351212642743,1992,0.993289267918837,0.00834634082343226,0.00834634082343226
4,2,1,2,0.46599,0.037,0.512648787357257,1992,0.946764390947162,0.0083683564488249,0.0083683564488249
4,2,2,1,0.46599,0.037,0.487351212642743,1992,0.00671073208116268,5.63884650052428e-05,5.63884650052428e-05
4,2,2,2,0.46599,0.037,0.512648787357257,1992,0.0532356090528377,0.00047054426273759,0.00047054426273759
4,2,3,1,0.46599,0.037,0.487351212642743,1992,0,0,0
4,2,3,2,0.46599,0.037,0.512648787357257,1992,0,0,0
4,2,4,1,0.46599,0.037,0.487351212642743,1992,0,0,0
4,2,4,2,0.46599,0.037,0.512648787357257,1992,0,0,0
5,1,1,1,0,0.963,0.487351212642743,1992,0.993289267918837,0,0
5,1,1,2,0,0.963,0.512648787357257,1992,0.946764390947162,0,0
5,1,2,1,0,0.963,0.487351212642743,1992,0.00671073208116268,0,0
5,1,2,2,0,0.963,0.512648787357257,1992,0.0532356090528377,0,0
5,1,3,1,0,0.963,0.487351212642743,1992,0,0,0
5,1,3,2,0,0.963,0.512648787357257,1992,0,0,0
5,1,4,1,0,0.963,0.487351212642743,1992,0,0,0
5,1,4,2,0,0.963,0.512648787357257,1992,0,0,0
5,2,1,1,0,0.037,0.487351212642743,1992,0.993289267918837,0,0
5,2,1,2,0,0.037,0.512648787357257,1992,0.946764390947162,0,0
5,2,2,1,0,0.037,0.487351212642743,1992,0.00671073208116268,0,0
5,2,2,2,0,0.037,0.512648787357257,1992,0.0532356090528377,0,0
5,2,3,1,0,0.037,0.487351212642743,1992,0,0,0
5,2,3,2,0,0.037,0.512648787357257,1992,0,0,0
5,2,4,1,0,0.037,0.487351212642743,1992,0,0,0
5,2,4,2,0,0.037,0.512648787357257,1992,0,0,0
6,1,1,1,0.01,0.963,0.487351212642743,1992,0.993289267918837,0.00466169742243933,0.00466169742243933
6,1,1,2,0.01,0.963,0.512648787357257,1992,0.946764390947162,0.00467399385105607,0.00467399385105607
6,1,2,1,0.01,0.963,0.487351212642743,1992,0.00671073208116268,3.14947553102861e-05,3.14947553102861e-05
6,1,2,2,0.01,0.963,0.512648787357257,1992,0.0532356090528377,0.000262813971194312,0.000262813971194312
6,1,3,1,0.01,0.963,0.487351212642743,1992,0,0,0
6,1,3,2,0.01,0.963,0.512648787357257,1992,0,0,0
6,1,4,1,0.01,0.963,0.487351212642743,1992,0,0,0
6,1,4,2,0.01,0.963,0.512648787357257,1992,0,0,0
6,2,1,1,0.01,0.037,0.487351212642743,1992,0.993289267918837,0.000179109869813349,0.000179109869813349
6,2,1,2,0.01,0.037,0.512648787357257,1992,0.946764390947162,0.000179582318264875,0.000179582318264875
6,2,2,1,0.01,0.037,0.487351212642743,1992,0.00671073208116268,1.21007886446582e-06,1.21007886446582e-06
6,2,2,2,0.01,0.037,0.512648787357257,1992,0.0532356090528377,1.009773305731e-05,1.009773305731e-05
6,2,3,1,0.01,0.037,0.487351212642743,1992,0,0,0
6,2,3,2,0.01,0.037,0.512648787357257,1992,0,0,0
6,2,4,1,0.01,0.037,0.487351212642743,1992,0,0,0
6,2,4,2,0.01,0.037,0.512648787357257,1992,0,0,0
7,1,1,1,0,0.963,0.487351212642743,1992,0.993289267918837,0,0
7,1,1,2,0,0.963,0.512648787357257,1992,0.946764390947162,0,0
7,1,2,1,0,0.963,0.487351212642743,1992,0.00671073208116268,0,0
7,1,2,2,0,0.963,0.512648787357257,1992,0.0532356090528377,0,0
7,1,3,1,0,0.963,0.487351212642743,1992,0,0,0
7,1,3,2,0,0.963,0.512648787357257,1992,0,0,0
7,1,4,1,0,0.963,0.487351212642743,1992,0,0,0
