"","sim_id","HIV_neg_female","HIV_neg_male","HIV_pos_female","HIV_pos_male","hiv_prev_mse_male","hiv_prev_mse_female","hiv_prev_mse","max_perc_diff_male","max_perc_diff_female","b1_contact","b2_contact","hiv2_mort","hiv3_mort","hiv4_mort","tb_hiv1_mort","tb_hiv2_mort","tb_hiv3_mort","tb_hiv4_mort","hiv_prev_mse_male_norm","hiv_prev_mse_female_norm","hiv_prev_mse_male_norm_rank","hiv_prev_mse_female_norm_rank"
"26",26,14665.4548498054,64530.4400838096,593057.181470683,230311.425770855,41406904.1516225,371045283.605414,412452187.757036,0.0196867518455403,0.0682480962636771,6,6,8,35,1.5,17,22,40,20,0.00238696128637772,0.978678578237176,7,6261
"27",27,14822.2795738445,65453.7486474752,523449.945837326,193366.384567558,42811184.1855476,361938406.120083,404749590.305631,0.0201819250809958,0.0676929618575014,6,6,8,35,1.5,17,22,60,17,0.0072557180179877,0.950124823292872,68,6199
"28",28,14824.5519922882,65472.099484602,518791.141043324,191578.252436952,42795833.500609,361252940.786621,404048774.28723,0.0201828477365821,0.0675901764842168,6,6,8,35,1.5,17,22,60,20,0.00720249590500166,0.947975611426783,65,6191
"29",29,14816.4032254089,65412.0418300795,552917.13362273,206511.515117722,42894234.8176989,363261359.885145,406155594.702844,0.0201167744644119,0.0677299356787697,6,6,8,35,1.5,17,30,40,17,0.00754366152966823,0.954272819976813,74,6213
"30",30,14818.764567623,65431.0382743444,548084.755199149,204576.242067091,42879807.13158,362559734.395904,405439541.527484,0.0201177901567105,0.0676256978070049,6,6,8,35,1.5,17,30,40,20,0.00749363953105231,0.952072939467304,73,6207
"31",31,14973.7397371494,66348.1489556813,483623.554740591,171495.704593674,44528894.269548,353639837.272453,398168731.542001,0.0206073901247227,0.0670905575090717,6,6,8,35,1.5,17,30,60,17,0.0132111630377788,0.924105443802441,309,6070
"32",32,14976.0011121386,66366.4167535559,479264.692825304,169870.682841139,44518611.0604691,352979906.497056,397498517.557525,0.0206082924828648,0.0669904707670142,6,6,8,35,1.5,17,30,60,20,0.0131755102888852,0.922036293133484,306,6053
"33",33,17074.337304419,77001.830091258,624373.204200138,254383.74094697,90376100.1426377,227934324.003855,318310424.146493,0.0293998429007821,0.058703756177543,6,6,8,45,1.2,14,22,40,17,0.172167273519669,0.529967669707946,1571,4703
"34",34,17076.5380250365,77019.6485148186,619277.721373879,252244.683728391,90427535.791542,227368418.605574,317795954.397116,0.0294008463498371,0.0586022735587256,6,6,8,45,1.2,14,22,40,20,0.172345605231149,0.528193326735812,1572,4701
"35",35,17203.583512148,77779.1475583666,556629.451583055,219128.366892608,92870177.9870443,222075401.642339,314945579.629383,0.0297918950188292,0.0581804852077999,6,6,8,45,1.2,14,22,60,17,0.180814450721336,0.511597571546647,1605,4681
"36",36,17206.9110261514,77803.1084334175,552085.876313796,217345.927974634,92956336.7105992,221432713.731039,314389050.441639,0.0297927877338095,0.0580743295003278,6,6,8,45,1.2,14,22,60,20,0.181113170246759,0.509582484250868,1611,4673
"37",37,17214.998986879,77840.0817812937,576898.495655166,226551.111355528,93613375.2096216,221207315.311218,314820690.520839,0.0298396011009042,0.0580714202994836,6,6,8,45,1.2,14,30,40,17,0.183391177864727,0.50887576877624,1646,4670
"38",38,17217.1775410356,77857.7243408726,572134.954035914,224602.137597977,93667864.6275059,220664748.819392,314332613.446898,0.0298405660751315,0.0579726851397688,6,6,8,45,1.2,14,30,40,20,0.183580097249548,0.507174602742819,1649,4663
"39",39,17343.1412309879,78612.2532679051,514181.553178816,194973.973130383,96032819.7465256,215814819.3363,311847639.082826,0.0302089237361523,0.0575701422211764,6,6,8,45,1.2,14,30,60,17,0.191779595125694,0.491968106533724,1817,4576
"40",40,17345.2264000092,78629.1961617245,509824.337708943,193290.87982062,96086074.853806,215300664.585556,311386739.439362,0.0302097919571436,0.0574747871069846,6,6,8,45,1.2,14,30,60,20,0.191964235052062,0.490356022833264,1822,4563
"41",41,14563.1379735688,64564.2574657324,630398.828233728,258204.531574736,90251018.3698115,228014019.750118,318265038.119929,0.0293784665787372,0.0587190368037797,6,6,8,45,1.2,17,22,40,17,0.171733604515811,0.530217548199509,1569,4704
"42",42,14565.4357157279,64582.6908855113,625349.983429232,256078.002555745,90301335.5613861,227455996.108434,317757331.66982,0.0293794499423941,0.0586188482324238,6,6,8,45,1.2,17,22,40,20,0.171908058441863,0.52846791773139,1570,4702
"43",43,14701.2867757971,65401.8143858887,563504.575726225,223273.166392582,92887691.4704279,221772682.885399,314660374.355827,0.0297834185167978,0.0581800858913075,6,6,8,45,1.2,17,22,60,17,0.180875171438043,0.510648425451663,1607,4677
"44",44,14703.4899513822,65419.562302629,558885.20482927,221431.586888006,92937438.2018858,221244685.084885,314182123.286771,0.0297842930603062,0.0580833724754678,6,6,8,45,1.2,17,22,60,20,0.181047647530995,0.50899293817501,1609,4671
"45",45,14712.0910265478,65458.3500087373,583457.85123708,230614.113724178,93581401.8192094,221019740.560072,314601142.379282,0.0298302284402213,0.0580805822840174,6,6,8,45,1.2,17,30,40,17,0.183280323436806,0.508287645845349,1645,4667
"46",46,14714.3735596246,65476.6702165024,578735.029044108,228674.047844432,93634685.7963993,220485010.028161,314119695.82456,0.0298311738129132,0.0579831188167167,6,6,8,45,1.2,17,30,40,20,0.183465063457573,0.506611048724761,1647,4661
"47",47,14851.901132663,66284.7293816784,521306.060729124,199165.289751299,95959703.3650126,215723562.930849,311683266.295862,0.0301936893043225,0.0575872773217096,6,6,8,45,1.2,17,30,60,17,0.191526094494707,0.491681980686248,1811,4574
"48",48,14854.0911057506,66302.3740521823,516981.785282803,197486.361162796,96011764.4098786,215216704.228678,311228468.638556,0.0301945399036074,0.0574931459966065,6,6,8,45,1.2,17,30,60,20,0.191706594506472,0.490092773057563,1816,4559
"49",49,17072.3649225698,76994.3591856984,624522.68948836,254543.486810335,90761609.6771822,223772735.971562,314534345.648744,0.0294041526173049,0.0579144206838486,6,6,8,45,1.5,14,22,40,17,0.173503867429764,0.516919403159432,1575,4695
"50",50,17074.5656129055,77012.1748715369,619427.163212779,252403.326993254,90816131.5296462,223213160.39044,314029291.920086,0.0294051559369394,0.0578130844841894,6,6,8,45,1.5,14,22,40,20,0.173692899267995,0.515164906731658,1576,4689
"51",51,17201.5895741211,77771.4717350509,556815.804723431,219312.084466671,93280545.4934606,217969223.200276,311249768.693737,0.0297961700574278,0.0573928491033061,6,6,8,45,1.5,14,22,60,17,0.182237229306113,0.498723036539329,1624,4624
"52",52,17203.6941243952,77788.5692119054,552159.942292166,217463.202401557,93333984.1048108,217439875.800754,310773859.905565,0.0297970626559984,0.0572950655436989,6,6,8,45,1.5,14,22,60,20,0.182422505456491,0.497063317722347,1629,4614
"53",53,17213.0218009946,77832.5415339009,577043.204317127,226703.94281876,94038432.6365134,217106456.546257,311144889.18277,0.0298438498397031,0.0572830115644701,6,6,8,45,1.5,14,30,40,17,0.184864887636642,0.496017913114461,1672,4605
"54",54,17215.2003043026,77850.1811316649,572279.532430052,224753.851115709,94095885.6820432,216570038.001422,310665923.683465,0.0298448146904006,0.0571844200997828,6,6,8,45,1.5,14,30,40,20,0.185064082167232,0.494336023388649,1677,4594
"55",55,17339.9312198652,78597.741280958,514239.996882402,195079.151018587,96439883.2790931,211869580.849144,308309464.128237,0.0302131894859984,0.0567914758064554,6,6,8,45,1.5,14,30,60,17,0.193190918555851,0.479598183567202,1851,4461
"56",56,17342.0159249615,78614.6762952787,509885.192813018,193396.127421492,96495610.7957906,211361591.989757,307857202.785547,0.030214057593717,0.056696310070126,6,6,8,45,1.5,14,30,60,20,0.193384130533165,0.478005432437219,1857,4444
"57",57,14561.0530155893,64556.363504485,630547.013412463,258363.447707743,90633856.1239114,223852368.916875,314486225.040786,0.02938275927872,0.0579297530275762,6,6,8,45,1.5,17,22,40,17,0.173060935138877,0.517169084744543,1573,4697
"58",58,14563.3502822665,64574.7922631755,625498.176576533,256235.880645858,90687220.488736,223300588.23551,313987808.724246,0.0293837425159155,0.05782970935936,6,6,8,45,1.5,17,22,40,20,0.17324595387032,0.515439028489359,1574,4690
"59",59,14699.1721093697,65393.6744019277,563689.279349523,223456.30806595,93298005.4862704,217665425.592289,310963431.078559,0.0297876759037024,0.0573919511332116,6,6,8,45,1.5,17,22,60,17,0.182297764566512,0.497770507808696,1627,4617
"60",60,14701.3747514277,65411.4171591785,559069.330658221,221613.253303593,93350626.4482328,217143401.656768,310494028.105001,0.0297885503335037,0.0572953759034161,6,6,8,45,1.5,17,22,60,20,0.182480205857842,0.496133751021979,1631,4606
"61",61,14709.9891873223,65450.3291532825,583601.030318707,230766.178328461,94003426.653033,216919885.614168,310923312.267201,0.0298344599059691,0.0572922982834519,6,6,8,45,1.5,17,30,40,17,0.184743518954043,0.49543293756349,1668,4601
"62",62,14712.2706956994,65468.6417539203,578878.103001189,228825.045038504,94059640.314725,216391207.300039,310450847.614764,0.0298354051579923,0.057194983136025,6,6,8,45,1.5,17,30,40,20,0.184938416436853,0.493775316600616,1675,4588
"63",63,14849.7702961028,66276.4729377654,521483.277262286,199338.545790573,96405250.4662661,211671983.915279,308077234.381545,0.0301979375354028,0.0568001982749471,6,6,8,45,1.5,17,30,60,17,0.193070843687226,0.478978637028181,1847,4454
"64",64,14851.9592655707,66294.1099319739,517158.336320936,197658.13444913,96460075.6927937,211170918.017206,307630993.71,0.0301987880240391,0.0567062076941376,6,6,8,45,1.5,17,30,60,20,0.193260927348796,0.477407592190082,1853,4438
"65",65,17035.8834379165,76706.1720143,619174.699492842,257362.462398173,170808165.233629,153066088.100452,323874253.334081,0.0371053823878714,0.0506008797730938,6,6,12,35,1.2,14,22,40,17,0.451031993439154,0.2952253813065,3137,3134
"66",66,17038.0226016636,76723.5372566981,614213.862344011,255327.966394341,170938458.967804,152599829.711378,323538288.679182,0.0371063159840566,0.0505001763530743,6,6,12,35,1.2,14,22,40,20,0.451483732750422,0.293763472128103,3138,3133
"67",67,17174.5590509008,77546.8396205473,546205.923152038,219611.660737735,175498032.60212,147473136.406851,322971169.008971,0.0375759352517157,0.0499476233199509,6,6,12,35,1.2,14,22,60,17,0.467292157202129,0.277689209074947,3189,3093
"68",68,17176.6026922668,77563.4843814899,541707.110166389,217866.180187902,175622831.167718,147036085.226101,322658916.393818,0.0375767692793672,0.0498508293776078,6,6,12,35,1.2,14,22,60,20,0.467724844302757,0.276318876341981,3193,3090
"69",69,17167.4044983064,77492.6620593763,574979.263591212,232125.033276817,175227027.295913,148382452.982126,323609480.278039,0.0374917346847265,0.0500225197866477,6,6,12,35,1.2,14,30,40,17,0.466352559061432,0.280540285385022,3182,3103
"70",70,17169.5256069893,77509.878833151,570318.881390531,230253.010501019,175357093.820263,147934889.803996,323291983.624259,0.0374926444691967,0.0499243322743357,6,6,12,35,1.2,14,30,40,20,0.466803510617166,0.279136993276285,3186,3098
"71",71,17303.9226470508,78320.6703670678,506952.948528906,197881.701782193,179823292.862768,143099399.28976,322922692.152528,0.0379471676216186,0.049394131406044,6,6,12,35,1.2,14,30,60,17,0.482288197522615,0.263975769091442,3360,2986
"72",72,17305.9483677535,78337.1670390341,502724.845175373,196276.551312537,179947679.393452,142679522.875652,322627202.269103,0.0379479804948737,0.0492997160948486,6,6,12,35,1.2,14,30,60,20,0.482719456063617,0.262659286218507,3369,2972
"73",73,14525.687821224,64287.3689429244,625856.720783138,261439.730664362,171789221.209994,153651795.436058,325441016.646052,0.0371080869726985,0.0505909333880473,6,6,12,35,1.2,17,22,40,17,0.454433396844187,0.297061811384418,3139,3136
"74",74,14527.9192152807,64305.3262600939,620941.192336979,259417.310743448,171917387.50386,153192491.135718,325109878.639578,0.0371090066506876,0.0504915485205211,6,6,12,35,1.2,17,22,40,20,0.45487776014136,0.295621706094993,3141,3135
"75",75,14676.3458001973,65182.7612097111,553663.117759031,223914.126696351,176403008.849187,148184103.856733,324587112.70592,0.0375706046185475,0.0499484313881,6,6,12,35,1.2,17,22,60,17,0.470429785800707,0.27991838042045,3216,3101
"76",76,14678.4837021941,65200.0329167723,549200.160106503,222175.324779977,176525749.212105,147753382.613287,324279131.825391,0.0375714263416823,0.0498528955519162,6,6,12,35,1.2,17,22,60,20,0.470855336939909,0.278567894608547,3221,3096
"77",77,14668.3725572602,65124.3817598462,582102.285521386,236376.809359265,176134708.440787,149070950.832386,325205659.273173,0.0374877255238189,0.050021911340916,6,6,12,35,1.2,17,30,40,17,0.469499565767714,0.282699005421354,3206,3114
"78",78,14670.5920088399,65142.2469868042,577480.867297439,234513.531073885,176262608.905208,148629948.484235,324892557.389443,0.0374886218629417,0.0499250095437439,6,6,12,35,1.2,17,30,40,20,0.469943007411888,0.281316284175873,3212,3107
"79",79,14816.8898143127,66007.8672716975,514734.734733617,202278.281392275,180655821.619231,143905050.9143,324560872.533531,0.0379354304515702,0.0494039172381986,6,6,12,35,1.2,17,30,60,17,0.485174644591124,0.266501813731291,3413,3012
"80",80,14819.0155044654,66025.0425789447,510536.921980046,200677.048015527,180778120.176732,143491152.870255,324269273.046986,0.0379362314377881,0.0493107267409602,6,6,12,35,1.2,17,30,60,20,0.485598663953868,0.265204075473514,3425,2999
"81",81,17033.8601421075,76698.6609408996,619323.131227287,257523.568398699,171848364.514917,149619282.242375,321467646.757292,0.0371095260952506,0.0498169426553536,6,6,12,35,1.5,14,22,40,17,0.45463845164595,0.284418246811645,3140,3120
"82",82,17035.9992277605,76716.023071333,614362.370492466,255488.187734569,171981458.769561,149159273.268743,321140732.038304,0.037110459571116,0.0497163895480128,6,6,12,35,1.5,14,22,40,20,0.455099900596716,0.282975932085614,3142,3115
"83",83,17172.5133522023,77539.1153624893,546391.019604641,219797.303230218,176566597.366218,144091576.251927,320658173.618144,0.0375800754859053,0.0491655299096525,6,6,12,35,1.5,14,22,60,17,0.470996960918395,0.267086646325127,3223,3016
"84",84,17174.5568405697,77555.7564861012,541891.670183034,218050.500269271,176694009.766672,143660471.488078,320354481.25475,0.0375809094042877,0.0490688787273462,6,6,12,35,1.5,14,22,60,20,0.471438710403837,0.265734958021195,3228,3008
"85",85,17165.3762471535,77485.0890396384,575122.600406377,232279.518258761,176297522.9043,144989211.817222,321286734.721522,0.0374958693359983,0.0492395569049144,6,6,12,35,1.5,14,30,40,17,0.470064057176892,0.269901097930742,3213,3043
"86",86,17167.4972667258,77502.3025368389,570462.215869156,230406.597654271,176430284.220561,144547730.120318,320978014.340878,0.0374967790031838,0.0491415172236742,6,6,12,35,1.5,14,30,40,20,0.470524351802341,0.268516873732482,3219,3029
"87",87,17301.8703193076,78312.8756599636,507130.181567183,198057.761451779,180920600.482918,139768792.525248,320689393.008166,0.0379512989307448,0.0486129637453779,6,6,12,35,1.5,14,30,60,17,0.486092655133054,0.253532965888816,3439,2849
"88",88,17303.8958761708,78329.3685361359,502901.500317845,196451.300234935,181047503.633303,139354705.868563,320402209.501866,0.0379521116974633,0.0485186888909726,6,6,12,35,1.5,14,30,60,20,0.486532639005766,0.252234636253907,3449,2828
"89",89,14523.5474303997,64279.4245929223,626003.858842003,261599.985597258,172828090.161321,150206034.705129,323034124.86645,0.0371122416582148,0.0498068507181097,6,6,12,35,1.5,17,22,40,17,0.458035242685361,0.286257953787107,3145,3126
"90",90,14525.7783110317,64297.3769607067,621088.460831365,259576.743998339,172959021.124248,149752894.241955,322711915.366203,0.0371131612174928,0.049707614791761,6,6,12,35,1.5,17,22,40,20,0.458489191322191,0.284837174627438,3147,3122
"91",91,14674.1730128378,65174.5571992577,553846.557048096,224099.078493318,177469864.471596,144802418.51297,322272282.984566,0.0375747558330373,0.0491661776472261,6,6,12,35,1.5,17,22,60,17,0.474128663779296,0.269315425152842,3260,3035
"92",92,14676.3103501745,65191.823468926,549383.134224498,222359.02732659,177595185.701485,144377563.647686,321972749.349171,0.0375755774483455,0.049070783219726,6,6,12,35,1.5,17,22,60,20,0.474563163000889,0.26798333281606,3268,3021
"93",93,14666.218159581,65116.3350387037,582244.333460477,236530.605132128,177203431.852053,145677807.243636,322881239.095689,0.0374918714197787,0.0492388017985449,6,6,12,35,1.5,17,30,40,17,0.473204919527023,0.272060123907898,3246,3062
"94",94,14668.4370974125,65134.1951686274,577622.9713444,234666.492856453,177333992.858359,145242803.118528,322576795.976887,0.0374927676431658,0.0491420463781257,6,6,12,35,1.5,17,30,40,20,0.4736575854932,0.270696209524719,3252,3050
"95",95,14814.7057345639,65999.5741156891,514910.70162439,202454.016827587,181750993.980467,140573501.552766,322324495.533234,0.037939572998307,0.0486225515698575,6,6,12,35,1.5,17,30,60,17,0.488971699079708,0.256056055104658,3496,2886
"96",96,14816.8308514998,66016.7438173032,510712.37617425,200851.542003117,181875778.117302,140165314.629767,322041092.747069,0.0379403738793794,0.0485295001215443,6,6,12,35,1.5,17,30,60,20,0.489404336154602,0.254776223527965,3505,2869
"97",97,16942.1809310786,76792.494071907,650374.102743634,282151.165798972,278141179.696905,83274731.6462897,361415911.343195,0.0462691636690078,0.0401901772560319,6,6,12,45,1.2,14,22,40,17,0.823164562490502,0.076401169315866,4709,1566
"98",98,16944.2216494668,76809.028804166,645554.707849471,280141.063068265,278317990.727642,82961232.9119261,361279223.639568,0.0462698808757432,0.040096186866934,6,6,12,45,1.2,14,22,40,20,0.823777581172906,0.0754182236189696,4710,1561
"99",99,17071.2921473929,77541.9206132116,585503.665384534,248676.521644425,281756568.816725,81808310.6730055,363564879.489731,0.0465061732766197,0.0397908474080065,6,6,12,45,1.2,14,22,60,17,0.835699419989908,0.0718033447394628,4767,1534
"100",100,17073.270460808,77557.9572327694,581057.16322263,246904.423877185,281925297.201504,81510747.5427144,363436044.744218,0.0465069666567168,0.0396999390749757,6,6,12,45,1.2,14,22,60,20,0.836284415460438,0.0708703636253018,4773,1526
"101",101,17073.8894792134,77576.9703444342,604725.046778861,255479.553569558,283811720.817546,80763711.3262785,364575432.143825,0.0466429313255316,0.0396201177055727,6,6,12,45,1.2,14,30,40,17,0.842824804455078,0.0685281020660581,4866,1508
"102",102,17075.9111985463,77593.3475747733,600194.617920955,253626.581050816,283986141.291825,80464572.8703895,364450714.162215,0.0466436297918572,0.0395285090542679,6,6,12,45,1.2,14,30,40,20,0.843429534877615,0.0675901816671476,4876,1490
"103",103,17200.914389666,78314.2472822794,544262.156011961,225099.594376906,287290876.658419,79449099.7626485,366739976.421068,0.0468678671575743,0.0392413086795545,6,6,12,45,1.2,14,30,60,17,0.854887329743018,0.0644062615674566,5054,1417
"104",104,17202.8737380598,78330.1266529567,540080.386515899,223466.238281549,287457244.445238,79164919.7813138,366622164.226552,0.0468686397519069,0.0391526694583707,6,6,12,45,1.2,14,30,60,20,0.855464140822311,0.0635152420538879,5064,1391
"105",105,14419.6462298252,64340.6374703516,656233.294528058,285821.392172995,277923588.672924,83375418.6537445,361299007.326668,0.046253775125977,0.0401984619132701,6,6,12,45,1.2,17,22,40,17,0.822410156149063,0.0767168639259637,4706,1568
"106",106,14421.7737179803,64357.7699043347,651461.081186523,283825.976674458,278097646.88199,83066342.0937702,361163988.975761,0.0462544777077234,0.0401057013772562,6,6,12,45,1.2,17,22,40,20,0.823013630567706,0.0757477835395469,4708,1564
"107",107,14560.1285704673,65141.022604144,592016.958884124,252585.233553723,281466964.194126,81942647.0477017,363409611.241828,0.0464856149407611,0.0398071574916243,6,6,12,45,1.2,17,22,60,17,0.834695336458331,0.072224543765074,4759,1536
"108",108,14562.1969932782,65157.6898577654,587610.228517206,250823.351366016,281633052.298282,81649175.8328406,363282228.131123,0.0464863923380712,0.0397174346881815,6,6,12,45,1.2,17,22,60,20,0.835271177854361,0.0713043924655918,4762,1530
"109",109,14562.5944311007,65177.0236339923,611062.882567158,259369.72237291,283498534.539969,80905078.7210823,364403613.261051,0.0466214518356504,0.0396374103751601,6,6,12,45,1.2,17,30,40,17,0.841738961346604,0.0689713461917034,4847,1513
"110",110,14564.7088227395,65194.0506739865,606573.623259709,257528.218816528,283670201.082455,80610060.6554171,364280261.737872,0.0466221361018428,0.0395470001043618,6,6,12,45,1.2,17,30,40,20,0.842334143656494,0.0680463448875003,4858,1497
"111",111,14697.0307262253,65966.313766262,551255.072360504,229221.578701417,287153474.071473,79567048.7698258,366720522.841299,0.0468599291069164,0.0392485373555922,6,6,12,45,1.2,17,30,60,17,0.854410943442583,0.0647760795486789,5048,1426
"112",112,14699.0852199417,65982.8683791321,547108.208519477,227595.755650831,287317189.750158,79286995.8041394,366604185.554297,0.0468606859158721,0.0391610695767709,6,6,12,45,1.2,17,30,60,20,0.854978559440397,0.0638979999032114,5057,1409
"113",113,16940.2901745671,76785.5539466843,650507.198482929,282295.964751049,279594501.261884,80879578.498824,360474079.760708,0.0462722742525654,0.0394391625492019,6,6,12,45,1.5,14,22,40,17,0.828203350326076,0.0688913926512542,4723,1512
"114",114,16942.3300424641,76802.0817149016,645688.128722445,280285.305424905,279773549.451153,80571534.4146709,360345083.865824,0.0462729913796465,0.0393453180816568,6,6,12,45,1.5,14,22,40,20,0.828824125424866,0.0679255494953404,4725,1495
"115",115,17069.3623618507,77534.7534370452,585673.447191439,248848.25583967,283232784.194334,79441257.9233447,362674042.117678,0.0465100717423475,0.0390402772440713,6,6,12,45,1.5,14,22,60,17,0.84081758259523,0.0643816742203494,4833,1416
"116",116,17071.3405001415,77550.7864388062,581226.783944628,247075.26099149,283403626.120284,79148946.9726986,362552573.092982,0.0465108650186214,0.0389495018203599,6,6,12,45,1.5,14,22,60,20,0.841409905890383,0.0634651608198202,4841,1388
