"sim_id","HIV_neg_female","HIV_neg_male","HIV_pos_female","HIV_pos_male","hiv_prev_mse_male","hiv_prev_mse_female","b1_contact","b2_contact","hiv2_mort","hiv3_mort","hiv4_mort","tb_hiv1_mort","tb_hiv2_mort","tb_hiv3_mort","tb_hiv4_mort","hiv_prev_mse_male_norm","hiv_prev_mse_female_norm","hiv_prev_mse_male_norm_rank","hiv_prev_mse_female_norm_rank","tb_mort_mse_male_neg_norm","tb_mort_mse_female_neg_norm","tb_mort_mse_male_pos_norm","tb_mort_mse_female_pos_norm","tb_mort_mse_overall_norm","tbmort_rank_total","tbmort_HIV_neg_male","tbmort_HIV_neg_female","tbmort_HIV_pos_male","tbmort_HIV_pos_female"
81,28093.7860187983,115398.19891714,1161811.24523864,505641.706252786,356775840.358202,35653844.2737604,6,6,12,35,1.5,14,22,40,17,0.481689702587496,0.0238452688769422,3145,583,0.605101690930816,0.954528908109861,0.394915070953149,0.977657123157973,0.73305069828795,2045,1984,2031,1993,2041
82,28098.3174979445,115434.727475801,1149016.45255406,500605.648281305,357280249.472803,35453281.0658902,6,6,12,35,1.5,14,22,40,20,0.482715522164472,0.0211111093435932,3147,506,0.605328161832419,0.954709596914385,0.390543218730772,0.966457626007375,0.729259650871238,2043,1986,2032,1991,2039
83,28657.3510866026,118785.984312124,967767.476488163,429216.011581571,367837533.320112,35471574.4151608,6,6,12,35,1.5,14,22,60,17,0.504185928104335,0.0213604917494501,3247,518,0.626105388885797,0.977000576870929,0.328569162111923,0.807807349989633,0.684870619464571,2038,1992,2035,1950,2016
84,28661.6763858002,118821.415864305,956780.999022635,425191.123560775,368299775.098996,35313184.6476357,6,6,12,35,1.5,14,22,60,20,0.505125991739881,0.0192012577729781,3255,440,0.62632505853228,0.97717304442865,0.325075116622737,0.798190701552761,0.681690980284107,2036,1995,2037,1944,2012
85,28666.0053669774,118785.667799875,1053175.73861133,444692.099218327,369433117.833012,35630429.8888339,6,6,12,35,1.5,14,30,40,17,0.507430877060788,0.0235260744222658,3272,574,0.626103426563245,0.977345658802117,0.342004108355908,0.882566637761332,0.707004957870651,2042,1991,2039,1964,2030
86,28670.590370766,118823.088089781,1041477.93024635,440260.760080452,369925360.889531,35462683.5119702,6,6,12,35,1.5,14,30,40,20,0.508431954458857,0.0212392873272793,3278,511,0.626335426048137,0.977528481855375,0.33815721859258,0.872327349428842,0.703587118981233,2040,1996,2041,1959,2028
87,29227.9942341808,122198.241546547,878978.285949252,379725.328509926,380403456.37601,36139368.2772533,6,6,12,35,1.5,14,30,60,17,0.529741314595907,0.0304641303167682,3468,754,0.647260808117082,0.99975447792997,0.285605805852134,0.730088678733422,0.665677442658152,2034,2007,2043,1901,1986
88,29232.3595136028,122234.386086355,868914.204703038,376181.037089786,380853561.292853,36008522.702813,6,6,12,35,1.5,14,30,60,20,0.530656695428695,0.0286803900258571,3477,700,0.647484898166577,0.999928539664494,0.282528971071908,0.721279419215198,0.662805457029544,2032,2009,2045,1891,1982
89,22588.3751448675,88587.6552179455,1187336.71958153,521168.262746479,355747971.778628,35557492.1003896,6,6,12,35,1.5,17,22,40,17,0.479599320631734,0.022531756711984,3141,544,0.438880842732929,0.735005419838036,0.408393829715896,1,0.645570023071715,2030,1891,1971,2001,2046
90,22592.0403938786,88614.4106710553,1174639.4522511,516136.42658227,356242294.884914,35359358.0175004,6,6,12,35,1.5,17,22,40,20,0.480604628238398,0.0198307120021114,3143,459,0.439046722028765,0.735151568466491,0.404025642486577,0.988885868431547,0.641777450353345,2028,1894,1973,1999,2044
91,23175.8209204052,91964.5561380513,995566.428832231,445021.191482927,367000755.41395,35584790.128166,6,6,12,35,1.5,17,22,60,17,0.50248416829692,0.0229038945715593,3237,553,0.459817058779792,0.758429311127827,0.342289796637598,0.832140240349174,0.598169101723598,2014,1909,1985,1966,2022
92,23179.417366483,91991.70147205,984642.239236755,440983.144629042,367453507.431696,35427842.3016739,6,6,12,35,1.5,17,22,60,20,0.503404932553304,0.0207643177239482,3242,491,0.45998535527137,0.758572716298934,0.338784327833984,0.82257811353218,0.594980128234117,2012,1913,1989,1961,2020
93,23172.2781877614,91936.3841632306,1079422.64310704,460407.980152615,368079112.754067,35537884.2517166,6,6,12,35,1.5,17,30,40,17,0.504677229521322,0.0222644545136046,3250,536,0.459642397288304,0.758288047733362,0.355647221556404,0.905540994545237,0.619779665280827,2022,1907,1983,1979,2038
94,23176.0904191523,91964.9888914134,1067808.34449424,455970.130174997,368561019.213018,35371253.2901642,6,6,12,35,1.5,17,30,40,20,0.505657285324346,0.0199928732155313,3259,468,0.459819741777635,0.758440057156853,0.351794679668067,0.895374803702853,0.616357320576352,2020,1910,1986,1973,2036
95,23757.268030311,95326.5569575317,906206.941321716,395168.912085368,378797922.210847,35998095.6982525,6,6,12,35,1.5,17,30,60,17,0.526476130977189,0.0285382448426695,3430,696,0.480660896716313,0.781614010823266,0.29901253499586,0.75392237856554,0.578802455275245,2006,1931,1999,1928,1990
96,23760.9841660303,95355.2366435882,896195.581254776,391604.296640458,379238374.617503,35867338.0364643,6,6,12,35,1.5,17,30,60,20,0.527371881447185,0.026755703012925,3438,647,0.480838705931816,0.781762188515119,0.295918056726746,0.745159266781916,0.575919554488899,2004,1933,2001,1922,1988
193,23281.5966463743,88614.6767635367,946933.405389168,379382.442262253,358999726.244472,36039393.4217964,6,7,12,35,1.2,14,22,40,17,0.486212431485641,0.0291012322705843,3155,712,0.439048371757263,0.762647026548339,0.285308142875972,0.789570937281695,0.569143619615817,1999,1895,1992,1899,2005
194,23285.3831991433,88641.2051106707,933449.61213176,374552.328880649,359597541.99219,35807068.8667089,6,7,12,35,1.2,14,22,40,20,0.487428212643598,0.0259340890848079,3159,632,0.43921284303436,0.76279801205903,0.281115073208928,0.777768346345809,0.565223568662032,1995,1898,1994,1884,1999
195,23908.6566117783,92206.7001431872,748143.34388164,307105.75017326,372466182.522992,36176436.7458788,6,7,12,35,1.2,14,22,60,17,0.513599237320642,0.0309694628149632,3317,764,0.461318310763762,0.787650499334159,0.222564024614295,0.615566654265567,0.521774872244446,1975,1922,2008,1784,1925
196,23912.3879600992,92233.9260761693,736855.92085362,303455.997306338,373013529.212389,36001541.6568406,6,7,12,35,1.2,14,22,60,20,0.514712379278476,0.0285852215570197,3324,698,0.46148710695544,0.787799283615316,0.219395637698827,0.605686583118168,0.518592152846938,1969,1924,2010,1778,1913
197,23880.2555804658,92036.9967763393,831534.380350005,319671.385912374,374439737.103056,35981982.4240092,6,7,12,35,1.2,14,30,40,17,0.517612866071304,0.0283185821096414,3351,690,0.460266178516986,0.786518032819487,0.23347237849797,0.688560230506803,0.542204205085312,1987,1916,2004,1818,1963
198,23884.1964000892,92065.5913582276,819469.209590202,315589.747056677,375024294.819597,35800583.6351002,6,7,12,35,1.2,14,30,40,20,0.518801684298694,0.0258456797598025,3360,627,0.460443460101003,0.786675169587333,0.22992906704221,0.677999383693809,0.538761770106089,1983,1918,2006,1806,1953
199,24507.3916783515,95660.1160404475,655909.85420732,260536.678564086,387382225.122996,36869300.6706969,6,7,12,35,1.2,14,30,60,17,0.543934074791173,0.0404148667126774,3641,971,0.482728906761482,0.811524541322049,0.182136948444499,0.534833130068495,0.502805881649131,1963,1936,2012,1694,1867
200,24511.2570010354,95689.1303840414,645796.598968043,257465.342378079,387916414.514742,36736123.042002,6,7,12,35,1.2,14,30,60,20,0.545020458680765,0.0385993349060631,3654,927,0.482908790797263,0.811678667714846,0.179470690826636,0.5259808277274,0.500009744266536,1959,1938,2014,1682,1858
201,17729.2483032014,63123.4908188806,971848.509230936,393947.0454843,357824462.502077,35957238.0593265,6,7,12,35,1.2,17,22,40,17,0.483822291180562,0.0279812568279398,3150,680,0.281007319071781,0.541251947360842,0.297951820396152,0.81137954656217,0.482897658347736,1949,1680,1849,1924,2017
202,17731.2827182001,63131.154320589,958428.432621049,389089.404343434,358411039.131833,35726974.0090017,6,7,12,35,1.2,17,22,40,20,0.485015215282806,0.0248422032843281,3153,602,0.281054831489598,0.541333067896135,0.29373485360636,0.799632727879101,0.478938870217799,1938,1682,1851,1914,2013
203,18351.5954596096,66418.0037831977,773604.748726446,321034.502524531,370999759.048931,36052962.4857809,6,7,12,35,1.2,17,22,60,17,0.510616963875768,0.0292862112906451,3291,715,0.301432743690983,0.566067500971509,0.23465571364303,0.637853449998743,0.435002352076066,1908,1718,1875,1821,1939
204,18353.8061454076,66428.8674598728,762343.188920146,317340.286239007,371536498.92692,35878619.1497591,6,7,12,35,1.2,17,22,60,20,0.51170853470319,0.0269094917550835,3300,654,0.301500096653748,0.56615565015219,0.231448727589798,0.627996017364144,0.43177512293997,1899,1720,1877,1809,1933
205,18321.5071108847,66258.5347776237,857211.239435998,333986.910587957,372906066.636117,35875758.9429795,6,7,12,35,1.2,17,30,40,17,0.514493832048973,0.0268705002485311,3322,651,0.300444062757646,0.564867754137043,0.245899828444306,0.711035616959637,0.455561815574658,1926,1714,1871,1844,1977
206,18323.8452916593,66269.8729408923,845181.499719235,329863.251808717,373479183.426524,35694982.9647862,6,7,12,35,1.2,17,30,40,20,0.515659382802269,0.0244060883086428,3334,590,0.300514357457249,0.564960987069444,0.242320039073247,0.700505783534303,0.452075291783561,1918,1716,1873,1840,1973
207,18948.173788884,69626.2701015257,681613.575786769,273950.221195786,385561751.110949,36697774.4437219,6,7,12,35,1.2,17,30,60,17,0.540231766829491,0.0380765511577786,3591,917,0.321323453654214,0.589855544928379,0.193781378770048,0.55733202971348,0.41557310176653,1886,1758,1895,1736,1879
208,18950.6568757285,69640.3855325012,671503.115927137,270823.728957176,386085205.227542,36563944.6628258,6,7,12,35,1.2,17,30,60,20,0.541296318331249,0.0362521289461053,3607,876,0.321410966945095,0.58995455586476,0.191067239632053,0.548482174215186,0.412728734164273,1878,1760,1897,1726,1875
209,23280.1657282797,88609.792461705,947289.346986245,379712.700395015,360883779.437301,35331840.4863368,6,7,12,35,1.5,14,22,40,17,0.490044040775245,0.0194555817827455,3169,450,0.439018089909851,0.762589969929178,0.285594843259457,0.789882498945922,0.569271350511102,2000,1893,1991,1900,2006
210,23283.949210335,88636.30522476,933794.760079555,374868.550309637,361488554.72971,35112353.2985693,6,7,12,35,1.5,14,22,40,20,0.491273975597327,0.0164634428293691,3172,341,0.439182464568288,0.762740832997821,0.281389588189675,0.77807046014735,0.565345836475784,1996,1897,1993,1885,2000
211,23907.3420983312,92201.8773444946,748586.187773042,307442.3336666,374392597.163725,35594451.7095009,6,7,12,35,1.5,14,22,60,17,0.517516997318692,0.0230356051928377,3350,560,0.461288410225438,0.787598084249453,0.22285621610647,0.615954282969071,0.521924248387608,1977,1921,2007,1785,1926
212,23911.0707657734,92229.089520896,737285.998454354,303778.061859455,374946154.25304,35431286.3268378,6,7,12,35,1.5,14,22,60,20,0.518642769400826,0.0208112680810697,3357,494,0.461457121128636,0.7877467616329,0.219675225153988,0.606063037272814,0.518735536297085,1970,1923,2009,1780,1914
213,23878.7699569816,92031.7598030118,831858.267023858,319953.019144902,376379923.742309,35386816.932888,6,7,12,35,1.5,14,30,40,17,0.521558634258116,0.0202050431472885,3380,472,0.460233710165794,0.786458794870318,0.233716867119922,0.688843733957805,0.54231327652846,1988,1915,2003,1819,1964
214,23882.7080613193,92060.3408945954,819782.884626986,315858.477262286,376970968.757459,35217642.6920468,6,7,12,35,1.5,14,30,40,20,0.522760645740191,0.0178987908276086,3392,391,0.460410908112197,0.786615823368496,0.230162354417626,0.6782739487272,0.53886575865638,1984,1917,2005,1807,1954
215,24506.0096841621,95654.8951540676,656310.011382266,260817.748504648,389361921.47174,36388483.616339,6,7,12,35,1.5,14,30,60,17,0.547960194090413,0.0338601723251591,3693,829,0.482696538146651,0.811469435501216,0.18238094806707,0.535183394371409,0.502932579021587,1964,1935,2011,1697,1868
216,24509.8726018724,95683.8973380535,646184.780262153,257733.047617489,389901909.432538,36266493.1180918,6,7,12,35,1.5,14,30,60,20,0.54905837056162,0.0321971480481611,3707,799,0.482876346794913,0.811623465997777,0.179703088418659,0.526320609340474,0.500130877637955,1960,1937,2013,1683,1860
217,17728.3072565697,63120.6699213008,972203.852485589,394281.70739506,359704727.70709,35246364.062924,6,7,12,35,1.5,17,22,40,17,0.487646196818613,0.0182903322814403,3161,409,0.28098982998265,0.541214423941802,0.298242343743299,0.811690584487213,0.483034295538741,1950,1679,1848,1926,2018
218,17730.3349593664,63128.2987446631,958773.303102551,389410.358352995,360298162.217035,35028740.8379539,6,7,12,35,1.5,17,22,40,20,0.48885306782933,0.0153236036299165,3166,302,0.281037127400572,0.541295276833858,0.29401347698757,0.799934598809731,0.479070120007933,1939,1681,1850,1915,2014
219,18350.7206639839,66415.0590515607,774047.497202359,321378.342969795,372921611.901982,35465564.4743839,6,7,12,35,1.5,17,22,60,17,0.514525446541241,0.0212785617831104,3323,514,0.301414486851588,0.566032619253926,0.23495420496765,0.638240995183465,0.435160576564157,1910,1717,1874,1822,1940
220,18352.9254336503,66425.8921871076,762773.531190023,317669.954849542,373464471.092257,35302769.0661411,6,7,12,35,1.5,17,22,60,20,0.51562946224755,0.0190592683136887,3333,437,0.30148165046451,0.566120532533987,0.23173491620315,0.628372703188141,0.431927450597447,1901,1719,1876,1811,1934
221,18320.4641241916,66255.1626310591,857535.294088741,334274.300862318,374841365.043891,35275290.2974895,6,7,12,35,1.5,17,30,40,17,0.518429659012672,0.0186846665207112,3356,422,0.300423156017801,0.564826165946385,0.246149314811772,0.711319267445385,0.455679476055336,1927,1713,1870,1845,1978
222,18322.796113425,66266.4696976407,845495.639559038,330138.041558326,375420874.398456,35106548.6108287,6,7,12,35,1.5,17,30,40,20,0.519608210358684,0.0163843109562175,3368,339,0.30049325792319,0.564919151996446,0.24255858679933,0.700780755417592,0.45218793803414,1919,1715,1872,1841,1974
223,18947.1888878386,69622.7504173684,682014.576034435,274239.98555074,387535858.255128,36209651.7948087,6,7,12,35,1.5,17,30,60,17,0.544246519332818,0.0314222639226379,3642,775,0.321301632206183,0.589816272852589,0.194032926100588,0.55768303197212,0.41570846578287,1888,1757,1894,1737,1880
224,18949.6665422073,69636.8383203856,671892.47904232,271100.452326928,388065025.230077,36086833.0862937,6,7,12,35,1.5,17,30,60,20,0.545322689105881,0.0297479491451378,3663,730,0.321388974828366,0.589915067173707,0.191307465953093,0.548822990296114,0.41285862456282,1879,1759,1896,1729,1876
312,19816.8313597592,71552.8184266606,463266.991123431,146725.491511682,235893351.189048,40909701.2760093,6,8,8,45,1.5,14,30,60,20,0.235850322779176,0.0954952573330426,2298,2242,0.333267728275834,0.62449251289297,0.083336320281751,0.366209593182992,0.351826538658387,1809,1779,1920,1258,1683
320,14370.9044295605,47833.6089494824,484774.592622774,155768.521988696,233834657.68681,41239313.4689186,6,8,8,45,1.5,17,30,60,20,0.231663546536528,0.0999886653170944,2241,2313,0.18621263076961,0.407340895335841,0.0911866653555834,0.385035558374155,0.267443937458797,1658,1464,1694,1313,1704
321,18652.2566922004,64542.0836749252,742383.115846414,266508.509602663,363160276.321444,35287303.6700781,6,8,12,35,1.2,14,22,40,17,0.494673764947702,0.0188484377205216,3187,427,0.28980235547331,0.578056107104246,0.1873211546124,0.610524629821901,0.416426061752964,1892,1698,1891,1716,1921
322,18654.5556618263,64550.6916038275,728690.212549334,262230.891719238,363865167.401816,35040832.2286163,6,8,12,35,1.2,14,22,40,20,0.496107305795697,0.0154884384039618,3194,306,0.289855723180411,0.578147776526069,0.183607711805341,0.598539001352606,0.412537553216107,1876,1700,1893,1706,1907
323,19299.0300693798,67969.5990645285,546314.610725148,203094.29980257,379065842.276349,35907092.5227874,6,8,12,35,1.2,14,22,60,17,0.527021001480717,0.0272976524009898,3436,664,0.311052372692777,0.603845635103343,0.132270645739238,0.438902570867119,0.371517806100619,1836,1750,1909,1513,1775
324,19301.5001859074,67981.4995920366,535207.853197495,200150.65077704,379712570.268626,35733203.0092357,6,8,12,35,1.2,14,22,60,20,0.528336255738128,0.0249271195586234,3450,607,0.311126153955798,0.603944128859577,0.129715234620653,0.429180639269647,0.368491539176419,1828,1752,1911,1502,1759
325,19261.8012193222,67708.0451481188,624549.600457987,211738.039710389,381866537.905932,35341910.9275085,6,8,12,35,1.2,14,30,40,17,0.532716791510694,0.0195928661482419,3501,453,0.309430782533216,0.602361166965336,0.139774362682061,0.507382972714176,0.389737321223697,1847,1742,1905,1559,1836
326,19264.3962523502,67720.3165506729,612612.804492958,208353.312786916,382559309.876451,35164015.9815323,6,8,12,35,1.2,14,30,40,20,0.534125685658653,0.017167729615772,3520,364,0.309506863158958,0.602464641658782,0.136836047435032,0.496934494517362,0.386435511692534,1844,1744,1907,1540,1820
327,19918.4444770779,71234.9011896882,456153.730917576,163410.629623292,397041768.357952,36854008.2193103,6,8,12,35,1.2,14,30,60,17,0.563578740734396,0.0402063937719472,3873,966,0.331296695036853,0.628544247900362,0.0978208553182785,0.35998323693238,0.354411258796968,1814,1775,1922,1359,1672
328,19921.1716437196,71250.0264343006,446492.625208317,161142.683729844,397675012.402309,36736680.4854208,6,8,12,35,1.2,14,30,60,20,0.564866572613122,0.0386069342023336,3885,928,0.331390469001935,0.628652991307164,0.0958520288371995,0.351526708676721,0.351855549455755,1810,1778,1924,1342,1655
329,13295.6182385544,42175.5413977555,766061.737195468,279248.462213418,361846625.428471,35202643.2630571,6,8,12,35,1.2,17,22,40,17,0.492002185937105,0.0176943124878251,3176,384,0.151133566422353,0.36446479018301,0.198380834713325,0.631250925188013,0.336307529126675,1791,1358,1628,1741,1935
330,13294.9814607372,42153.073059554,752381.095032485,274903.950058075,362539132.248624,34957961.1164212,6,8,12,35,1.2,17,22,40,20,0.493410540847312,0.0143587055688441,3183,265,0.150994266515743,0.364439399219304,0.194609320320713,0.619276029095534,0.332329753787824,1782,1356,1626,1738,1931
331,13895.1321557132,44919.3124767704,569415.632781386,214450.172205835,377425262.930636,35767475.3939983,6,8,12,35,1.2,17,22,60,17,0.523684546286515,0.0253943347000448,3404,615,0.168144484258696,0.388369888163144,0.142128791988622,0.45912328386128,0.289441612067936,1706,1420,1672,1572,1794
332,13895.0205197759,44903.9722171693,558279.867797367,211422.709195428,378060272.886239,35593468.0326866,6,8,12,35,1.2,17,22,60,20,0.524975969508609,0.023022195308901,3415,558,0.168049377236956,0.388365436776873,0.139500621112678,0.449375961549561,0.286322849169017,1696,1418,1670,1557,1785
333,13859.2476994989,44761.1175440585,649287.829592849,224004.107868254,379601220.088002,35425000.2649094,6,8,12,35,1.2,17,30,40,17,0.528109802266376,0.0207255739184596,3448,489,0.167163702362178,0.386939026564748,0.15042265895654,0.529036760589971,0.308390537118359,1735,1414,1664,1600,1863
334,13859.1212835789,44744.6498279308,637301.176035955,220524.445862196,380280896.46355,35243809.9728156,6,8,12,35,1.2,17,30,40,20,0.529492063831171,0.0182555138823282,3464,406,0.167061605300167,0.386933985839473,0.14740192961616,0.518544641204762,0.30498554049014,1726,1412,1663,1593,1850
335,14468.9234388828,47634.1611447941,478920.185863134,173669.283119656,394931667.540935,36746985.7326208,6,8,12,35,1.2,17,30,60,17,0.559287417154331,0.0387474195394729,3827,933,0.184976088025888,0.411249318401096,0.106726494876172,0.379911097709619,0.270715749753194,1663,1463,1708,1417,1696
336,14469.2624618878,47624.16493104,469201.604654074,171305.428314659,395552864.657398,36628973.7303175,6,8,12,35,1.2,17,30,60,20,0.560550749129869,0.0371386317434785,3840,900,0.184914113186898,0.411262836649662,0.104674408911093,0.371404260182671,0.268063904732581,1659,1461,1710,1409,1691
337,18651.5817702504,64540.4203164108,742758.955394032,266782.231532088,365053887.083427,34628094.422144,6,8,12,35,1.5,14,22,40,17,0.498524811518004,0.00986182811824002,3206,128,0.289792042931116,0.578029195176295,0.187558775353116,0.610853608496773,0.416558405489325,1893,1697,1890,1717,1922
338,18653.8749149331,64548.9961049084,729051.096294686,262486.685169208,365766874.541284,34396286.2680637,6,8,12,35,1.5,14,22,40,20,0.499974818013198,0.00670172472182387,3216,67,0.289845211373131,0.578120632333555,0.183829768653982,0.598854888962308,0.412662625330744,1877,1699,1892,1708,1908
339,19298.236713077,67967.3742390237,546750.904622612,203332.934284568,381012728.850445,35390131.7559712,6,8,12,35,1.5,14,22,60,17,0.530980395361688,0.0202502321688966,3480,474,0.311038579149959,0.603814000708194,0.132477806716409,0.439284466250805,0.371653713206342,1837,1749,1908,1517,1776
340,19300.7018019066,67979.2480156087,535627.195376932,200370.916915741,381666595.080051,35229654.6849467,6,8,12,35,1.5,14,22,60,20,0.532310166691421,0.0180625432189403,3494,395,0.311112194561769,0.603912293989328,0.129906449855555,0.429547696529543,0.368619658734049,1829,1751,1910,1504,1760
341,19260.8421051684,67705.416735685,624867.926938802,211943.557561798,383832288.634102,34818620.0579374,6,8,12,35,1.5,14,30,40,17,0.53671454952505,0.0124591513710118,3547,207,0.30941448681952,0.602322923119507,0.139952774781467,0.50766160923473,0.389837948488806,1848,1741,1904,1562,1837
342,19263.4318011924,67717.6602469472,612917.398936203,208542.55515415,384532513.462224,34654692.227462,6,8,12,35,1.5,14,30,40,20,0.538138600590304,0.0102244202593838,3567,136,0.309490394523958,0.602426185004541,0.137000330624075,0.49720111115456,0.386529505326784,1845,1743,1906,1542,1822
343,19917.8555162122,71236.2570338245,456400.953131051,163604.280995752,398962064.916386,36503911.3928264,6,8,12,35,1.5,14,30,60,17,0.567484058354989,0.0354337308997731,3912,860,0.331305101041777,0.628520763596163,0.0979889660087929,0.360199634692284,0.354503616334754,1815,1776,1921,1360,1673
344,19920.2780490267,71247.2844239495,446859.537421767,161293.589155358,399693326.366743,36356805.5505013,6,8,12,35,1.5,14,30,60,20,0.568971228768745,0.0334283239984988,3925,820,0.331373469000314,0.628617359993067,0.0959830313442476,0.351847873105903,0.351955433360883,1811,1777,1923,1343,1656
345,13295.7026739245,42176.8130603535,766438.982336923,279530.079415189,363736455.286237,34540163.9156526,6,8,12,35,1.5,17,22,40,17,0.495845543261807,0.00866312355448302,3192,100,0.151141450515941,0.364468156970232,0.198625309418818,0.631581134202801,0.336454012776948,1794,1359,1629,1742,1936
346,13295.0541250201,42154.2809523876,752743.686023288,275167.954500319,364436957.559844,34309939.4493689,6,8,12,35,1.5,17,22,40,20,0.497270158569463,0.00552460963668044,3202,46,0.15100175524755,0.364442296644622,0.194838505213753,0.619593411085883,0.332468992047952,1783,1357,1627,1739,1932
