"","sim_id","HIV_neg_female","HIV_neg_male","HIV_pos_female","HIV_pos_male","hiv_prev_mse_male","hiv_prev_mse_female","hiv_prev_mse","max_perc_diff_male","max_perc_diff_female","b1_contact","b2_contact","hiv2_mort","hiv3_mort","hiv4_mort","tb_hiv1_mort","tb_hiv2_mort","tb_hiv3_mort","tb_hiv4_mort"
"665",665,3814.99471307312,15152.7394857523,69799.3026898027,17866.1924902141,137639354.937019,107714435.343833,245353790.280851,0.0352847318200097,0.0419341889628889,6,11,8,35,1.5,17,22,40,17
"666",666,3789.08536075787,15000.0706697175,64653.2764100385,18949.0087640984,138096082.866684,106187565.217494,244283648.084178,0.0352874664318898,0.0415604316276665,6,11,8,35,1.5,17,22,40,20
"667",667,3529.48786335778,13464.1687044146,35670.028085122,41306.800579441,147619445.279207,98737258.8546528,246356704.13386,0.0363996982718494,0.040492910968768,6,11,8,35,1.5,17,22,60,17
"668",668,3506.16257586238,13328.7999338119,33119.3367453816,43675.2324465853,148063890.945931,97369841.2099324,245433732.155863,0.0364022078634733,0.0401397396407548,6,11,8,35,1.5,17,22,60,20
"669",669,3485.92249309183,13241.1506129227,32272.0841162241,30636.6778493688,150243485.714056,94974936.0330547,245218421.747111,0.0363958450510916,0.0398408023463343,6,11,8,35,1.5,17,30,40,17
"670",670,3461.83289039195,13102.6784201935,29999.5273158058,32719.7825810977,150720406.602672,93616970.7493877,244337377.352059,0.0363984541643511,0.0394849298515841,6,11,8,35,1.5,17,30,40,20
"671",671,3257.66446319251,11877.2611174372,24427.5399676441,68407.7293238832,160201452.330738,87298970.6927214,247500423.02346,0.0374784914312582,0.0385004108831271,6,11,8,35,1.5,17,30,60,17
"672",672,3235.9426944855,11754.7422839539,24288.3406293551,71495.1506841701,160659783.958838,86084949.6321521,246744733.59099,0.037480757878857,0.0381635868909171,6,11,8,35,1.5,17,30,60,20
"673",673,3292.04865135367,11182.6952517035,104608.13104315,20636.7331391742,218986937.950085,74623143.561713,293610081.511798,0.0434110376851687,0.0349341057848292,6,11,8,45,1.2,14,22,40,17
"674",674,3279.86328968281,11116.6209603876,98043.0349459908,20668.6912104714,219582257.212346,73529778.1775668,293112035.389913,0.0434138031206482,0.0345778485077464,6,11,8,45,1.2,14,22,40,20
"675",675,3319.82111755246,11253.3630054935,61553.4048719961,29045.9483870692,227620789.557489,71636487.9936473,299257277.551137,0.0442475234820068,0.0338425462224746,6,11,8,45,1.2,14,22,60,17
"676",676,3308.81542633018,11195.3258619385,57317.2998520803,30280.9274611159,228187153.639812,70647402.4367251,298834556.076537,0.0442499935962314,0.0335019032292389,6,11,8,45,1.2,14,22,60,20
"677",677,3308.82172161547,11162.9495462873,53673.1432923998,22749.0542829343,235258398.898419,67547794.2636333,302806193.162052,0.0445486060206466,0.0328467156332687,6,11,8,45,1.2,14,30,40,17
"678",678,3297.81475054587,11106.0162000854,50005.8086153293,23831.6723049616,235858891.502089,66602055.4907294,302460946.992819,0.0445511076236733,0.0325074568475097,6,11,8,45,1.2,14,30,40,20
"679",679,3361.25534660032,11380.0906670422,35337.9083748255,45182.2122204248,244604347.577629,64710753.4084253,309315100.986054,0.0453945315212854,0.0316454917791892,6,11,8,45,1.2,14,30,60,17
"680",680,3351.46021787097,11331.1056829089,33601.3264038167,47211.9832209895,245175167.269972,63862422.3382441,309037589.608217,0.0453966523108685,0.031322004109651,6,11,8,45,1.2,14,30,60,20
"681",681,3618.79146703972,13705.9659529641,114151.248922239,21650.8977600136,217834935.044682,74715831.2108481,292550766.25553,0.0433409548614579,0.0350081031646672,6,11,8,45,1.2,17,22,40,17
"682",682,3594.39463796626,13566.6761178519,107332.699464988,21495.7374357525,218417431.184593,73636735.0499533,292054166.234546,0.0433436475349053,0.0346571259203606,6,11,8,45,1.2,17,22,40,20
"683",683,3388.1565967855,12435.8504382113,67009.7673887984,26755.5607635041,227069455.79624,70849044.4413885,297918500.237629,0.0441919727650871,0.0337297849544084,6,11,8,45,1.2,17,22,60,17
"684",684,3365.68563146423,12309.9255834806,62511.8105751928,27782.2226906374,227625682.69619,69881885.1984579,297507567.894648,0.044194258260617,0.033394457128625,6,11,8,45,1.2,17,22,60,20
"685",685,3308.84373640612,11992.3048708147,60589.5295441574,20959.0231157005,233708687.109946,67721624.6012833,301430311.711229,0.0444543464224183,0.0329617657484413,6,11,8,45,1.2,17,30,40,17
"686",686,3286.13116606398,11866.3559535409,56591.219913411,21827.7266329381,234295543.726151,66786492.5386105,301082036.264762,0.0444567801226481,0.0326276524520378,6,11,8,45,1.2,17,30,40,20
"687",687,3119.78368646396,10972.8459949155,38079.9586092793,39797.9226388438,242846953.899637,64915028.6295629,307761982.5292,0.0452832572921364,0.031781858348867,6,11,8,45,1.2,17,30,60,17
"688",688,3099.16294337633,10860.4100567593,35973.0722956205,41596.7613792495,243404556.134367,64075216.8228553,307479772.957222,0.0452853219022171,0.0314633289583663,6,11,8,45,1.2,17,30,60,20
"689",689,3296.21421147957,11187.582661996,104844.850538335,20611.3863440801,220707262.693445,71510991.741908,292218254.435353,0.0434151215084708,0.033820162177704,6,11,8,45,1.5,14,22,40,17
"690",690,3283.99617390829,11121.4855775703,98257.2701616892,20620.5460391862,221312840.732241,70450866.9947675,291763707.727008,0.0434178865432424,0.0334650314410785,6,11,8,45,1.5,14,22,40,20
"691",691,3327.1782695135,11271.6639873723,61799.8595076679,28824.4146977418,229448653.790216,68804395.3865964,298253049.176812,0.0442516946978285,0.0328965063803713,6,11,8,45,1.5,14,22,60,17
"692",692,3316.10926768649,11213.4166930358,57525.8390316481,30032.4368656061,230025163.130206,67844015.6079042,297869178.738111,0.0442541644425067,0.0325568473076985,6,11,8,45,1.5,14,22,60,20
"693",693,3312.66756667909,11164.1258246164,53812.8813835925,22534.4605480966,237214046.702365,64587323.1123068,301801369.814672,0.0445524337693696,0.0317049576334655,6,11,8,45,1.5,14,30,40,17
"694",694,3301.62192099505,11107.1715411347,50108.2037279032,23590.648354608,237825429.689915,63672906.496105,301498336.18602,0.0445549350235188,0.0313663754105632,6,11,8,45,1.5,14,30,40,20
"695",695,3364.83596429293,11381.523514408,35430.4064458595,44759.0090918744,246617618.252883,61912743.6841228,308530361.937006,0.0453982313111278,0.0305091546599546,6,11,8,45,1.5,14,30,60,17
"696",696,3355.00469969021,11332.5158197238,33650.483227478,46759.6517214275,247198419.466979,61093801.3839573,308292220.850936,0.0454003518061136,0.0301862944070379,6,11,8,45,1.5,14,30,60,20
"697",697,3627.9417092125,13711.9961974013,114413.852844996,21592.8040673449,219655267.783937,71455380.6984996,291110648.482436,0.0433450163560453,0.0338612120123999,6,11,8,45,1.5,17,22,40,17
"698",698,3603.48164139589,13572.6688234807,107560.765351969,21411.2552058921,220249327.935381,70409201.4895289,290658529.42491,0.04334770864108,0.0335109912145111,6,11,8,45,1.5,17,22,40,20
"699",699,3407.94562395002,12491.8755271563,67241.8810726799,26515.5799177635,228618730.882894,68336237.0177226,296954967.900617,0.0441958993497922,0.0327693536496581,6,11,8,45,1.5,17,22,60,17
"700",700,3385.35716966781,12365.5529552818,62692.3623615113,27517.8511596154,229182785.393023,67394790.3792403,296577575.772263,0.044198184516967,0.0324345692360744,6,11,8,45,1.5,17,22,60,20
"701",701,3316.6835732093,11995.953546158,60745.0508005623,20770.8266411648,235652736.236638,64746379.8165656,300399116.053204,0.0444581506651005,0.0318196434992417,6,11,8,45,1.5,17,30,40,17
"702",702,3293.91063522564,11869.9707051706,56710.5429219167,21613.7551726597,236250336.218855,63842079.6023214,300092415.821176,0.0444605840276244,0.0314861985283522,6,11,8,45,1.5,17,30,40,20
"703",703,3127.26394193325,10977.2601016938,38194.6501012421,39411.522743152,244848090.67973,62099104.0413866,306947194.721117,0.0452869378541329,0.0306450198021407,6,11,8,45,1.5,17,30,60,17
"704",704,3106.58712329135,10864.7898283215,36045.7238801523,41181.966458197,245415541.194223,61288220.0053325,306703761.199556,0.0452890021786718,0.0303271103764777,6,11,8,45,1.5,17,30,60,20
"705",705,3289.88744216287,10883.8954861608,105918.376001161,22604.9500241689,382981438.884766,50046588.3745059,433028027.259271,0.0526169838473479,0.0213452704300944,6,11,12,35,1.2,14,22,40,17
"706",706,3277.90553626982,10822.4183472276,99161.2180348717,22011.2705671869,383868669.639792,49607036.0973332,433475705.737126,0.0526238739215778,0.0211993345082441,6,11,12,35,1.2,14,22,40,20
"707",707,3318.8109826721,10979.7857953299,57600.8140493174,24918.1121771199,398370018.022553,51518550.903531,449888568.926084,0.0536451601396918,0.02092361280111,6,11,12,35,1.2,14,22,60,17
"708",708,3308.19780407687,10927.2996775066,53221.9144249945,25443.6309933318,399202313.466236,51161482.7035606,450363796.169796,0.053656314415312,0.02092361280111,6,11,12,35,1.2,14,22,60,20
"709",709,3306.88301773879,10925.2170291062,57739.3130766921,19557.6386567573,402412059.367129,50639068.4368761,453051127.804005,0.0536577526752528,0.0211726133276203,6,11,12,35,1.2,14,30,40,17
"710",710,3296.08694678542,10872.4181461456,53506.0367414017,19832.094630017,403283722.267139,50300423.0245029,453584145.291642,0.0536699415079536,0.0211726133276203,6,11,12,35,1.2,14,30,40,20
"711",711,3365.61749810976,11199.8983840222,34400.8420112695,35180.8503149362,417067357.085654,52801396.4487777,469868753.534431,0.0546293680471141,0.0213274187715637,6,11,12,35,1.2,14,30,60,17
"712",712,3356.13467710618,11155.5305554581,32155.707367299,36358.8587807957,417881987.728297,52531956.5157972,470413944.244094,0.0546400564072665,0.0213310055949215,6,11,12,35,1.2,14,30,60,20
"713",713,3571.90080472602,12898.6054609623,115798.777344902,24482.0222836964,381615064.637401,49839327.5821005,431454392.219501,0.052554651162511,0.0214053189979924,6,11,12,35,1.2,17,22,40,17
"714",714,3547.86927910701,12766.8346459003,108806.548133802,23731.2245732252,382485393.119401,49404031.7478148,431889424.867216,0.0525606566852059,0.021068579765999,6,11,12,35,1.2,17,22,40,20
"715",715,3320.94021959602,11563.7539225589,63763.8456252006,23650.7734935771,396687324.180075,51267564.8572449,447954889.03732,0.0535623286840709,0.0208227047744522,6,11,12,35,1.2,17,22,60,17
"716",716,3299.21881655264,11446.972092584,59100.4374914348,23998.0267692519,397503229.338718,50912523.6822675,448415753.020986,0.0535732394382128,0.0208227047744522,6,11,12,35,1.2,17,22,60,20
"717",717,3281.58783439423,11364.1837403147,65220.2942910996,19108.2898779776,400605632.528658,50361705.9006628,450967338.42932,0.053574167466576,0.0210396972230087,6,11,12,35,1.2,17,30,40,17
"718",718,3259.32669161025,11245.3354372056,60684.8241898953,19203.6668569152,401459797.718264,50024380.2265448,451484177.944809,0.0535860849071713,0.0210396972230087,6,11,12,35,1.2,17,30,40,20
"719",719,3076.30520589424,10300.2534290663,37463.5814019752,31215.0086838089,414926893.577711,52451985.8540327,467378879.431743,0.0545245224429306,0.021209954330583,6,11,12,35,1.2,17,30,60,17
"720",720,3056.27733255769,10195.5978231983,34874.3947912031,32197.8025736929,415724784.06016,52181862.3965371,467906646.456697,0.0545349762483326,0.0212134459040358,6,11,12,35,1.2,17,30,60,20
"721",721,3293.94260713214,10884.3509947079,106222.613541374,22614.1404519631,385796407.470135,48647211.7751655,434443619.2453,0.0526350505860992,0.0211993345082441,6,11,12,35,1.5,14,22,40,17
"722",722,3281.92172169652,10822.8592323248,99430.622514193,21996.2794690726,386693675.229296,48239013.9005691,434932689.129865,0.0526477666225739,0.0211993345082441,6,11,12,35,1.5,14,22,40,20
"723",723,3322.57130897193,10980.6400790349,57885.0852691237,24756.9088375558,401241765.580665,50308250.6483824,451550016.229047,0.0536689574021041,0.02092361280111,6,11,12,35,1.5,14,22,60,17
"724",724,3311.92220471754,10928.1385033212,53464.8950109894,25255.568048932,402083111.686063,49980364.6967926,452063476.382855,0.0536801090712759,0.02092361280111,6,11,12,35,1.5,14,22,60,20
"725",725,3310.41357744943,10925.3170267617,57926.7095872194,19453.6042783775,405324390.60788,49486656.6643861,454811047.272266,0.0536815414182894,0.0211726133276203,6,11,12,35,1.5,14,30,40,17
"726",726,3299.58154525766,10872.5091774165,53658.4416000135,19704.8251241409,406205315.255524,49177746.7564133,455383062.011937,0.0536937275276854,0.0211726133276203,6,11,12,35,1.5,14,30,40,20
"727",727,3368.86777495098,11200.3430306609,34545.5617530041,34896.3202367812,420029238.092207,51821817.7212941,471851055.813501,0.0546530705077315,0.021333221463337,6,11,12,35,1.5,14,30,60,17
"728",728,3359.35174424058,11155.9643513851,32259.7375606173,36048.75913095,420852225.061166,51580065.7744758,472432290.835642,0.0546637563490055,0.0213368079773553,6,11,12,35,1.5,14,30,60,20
"729",729,3579.97479429526,12900.6404906963,116114.59281356,24511.1880015928,384423994.927116,48432460.394141,432856455.321257,0.0525720910429725,0.021068579765999,6,11,12,35,1.5,17,22,40,17
"730",730,3555.88231247141,12768.8436659666,109088.645550498,23736.8508071606,385304218.093986,48028023.8558884,433332241.949875,0.0525845343956744,0.021068579765999,6,11,12,35,1.5,17,22,40,20
"731",731,3328.61674651009,11566.7945011731,64065.6308859672,23519.0804398301,399552111.982802,50046268.7282724,449598380.711074,0.0535861057835744,0.0208227047744522,6,11,12,35,1.5,17,22,60,17
"732",732,3306.83943549594,11449.9878353809,59362.2239180053,23840.1920578853,400376938.80354,49719944.9935545,450096883.797095,0.0535970139786918,0.0208227047744522,6,11,12,35,1.5,17,22,60,20
"733",733,3288.8532040051,11365.66455959,65423.0269072359,19028.0822514618,403509824.833737,49197222.1409052,452707046.974642,0.0535979218108374,0.0210396972230087,6,11,12,35,1.5,17,30,40,17
"734",734,3266.53579367731,11246.7997297925,60853.6860799449,19100.8465951206,404373117.498843,48889150.2172472,453262267.716091,0.0536098365761048,0.0210396972230087,6,11,12,35,1.5,17,30,40,20
"735",735,3083.19603590923,10302.6665393079,37630.3998236515,30964.2634891135,417880288.143667,51456572.2665585,469336860.410226,0.0545482072281311,0.0212157265000914,6,11,12,35,1.5,17,30,60,17
"736",736,3063.1165324233,10197.9941868865,35001.802048746,31922.1783307478,418686415.527705,51213690.4356263,469900105.963332,0.0545586585672638,0.0212192177737154,6,11,12,35,1.5,17,30,60,20
"737",737,3228.77904043475,10682.2127538026,155793.562859582,39598.6596970647,506862986.24902,87414234.6188182,594277220.867839,0.0600493356962152,0.0303032131408375,6,11,12,45,1.2,14,22,40,17
"738",738,3217.57167265577,10628.0707833298,147750.156291693,38119.5017940687,507810213.904779,87351764.8815008,595161978.78628,0.0600517022918301,0.0303072123864064,6,11,12,45,1.2,14,22,40,20
"739",739,3270.70702673643,10906.0820947774,99893.3988776219,29679.0652060476,520922583.927865,93416677.7840811,614339261.711946,0.0608487273142268,0.0317075929035491,6,11,12,45,1.2,14,22,60,17
"740",740,3260.68850799165,10859.3592763,93894.2035015842,29203.2914683424,521810687.220971,93392551.6838362,615203238.904807,0.060850789594018,0.031711198185875,6,11,12,45,1.2,14,22,60,20
"741",741,3253.15446006438,10826.9656213758,93922.886826446,25772.3276796584,529717472.61116,93623223.6372356,623340696.248395,0.0610587923655123,0.0315955072083271,6,11,12,45,1.2,14,30,40,17
"742",742,3243.19245605821,10781.5073481012,88335.6561276871,25166.147743067,530639747.660393,93642328.9965425,624282076.656935,0.0610609241393213,0.0315991502162126,6,11,12,45,1.2,14,30,40,20
"743",743,3326.44010688121,11266.4965014897,61438.1655378165,28008.7092554698,542960198.287491,102169517.602603,645129715.890094,0.0617628711055698,0.0329835731762467,6,11,12,45,1.2,14,30,60,17
"744",744,3317.62080469192,11227.9714674236,57526.5242032426,28210.4997134437,543822102.159598,102211476.242041,646033578.401639,0.061764932153189,0.0329871986504837,6,11,12,45,1.2,14,30,60,20
"745",745,3391.86872738463,11654.0578110826,167729.484976007,43481.6405822427,506222831.485318,87619686.8263068,593842518.311625,0.0600273212652535,0.0303379223359586,6,11,12,45,1.2,17,22,40,17
"746",746,3357.5493974192,11488.7938450704,159596.180128771,41914.0392228732,507560618.617581,87462647.6587125,595023266.276293,0.0600296246041929,0.0303418158629588,6,11,12,45,1.2,17,22,40,20
"747",747,3176.49865112837,10646.1525793011,110245.693615833,31398.0987454609,520435839.803367,95518502.2097736,615954342.013141,0.060807032516343,0.0317851976148708,6,11,12,45,1.2,17,22,60,17
"748",748,3155.83292938106,10539.1817105118,103989.042874853,30766.0292754228,521306872.748784,95490065.5159124,616796938.264697,0.0608091256716413,0.0317888500393371,6,11,12,45,1.2,17,22,60,20
"749",749,3105.95147561757,10275.2802864396,103539.69001846,27557.6697361686,527986103.827162,93111053.684843,621097157.512005,0.0609916158416344,0.0315337010029087,6,11,12,45,1.2,17,30,40,17
"750",750,3085.12082622713,10168.6248889323,97708.8435395293,26804.7984716008,528890342.500469,93126688.6825291,622017031.182998,0.0609936890915264,0.0315372451819252,6,11,12,45,1.2,17,30,40,20
"751",751,2944.35311284586,9537.80377914908,67874.8901545072,27261.4170420107,540897585.494615,101544875.630808,642442461.125423,0.0616802969065944,0.0328934097651656,6,11,12,45,1.2,17,30,60,17
"752",752,2925.41369657386,9442.76932469727,63682.5145186188,27300.5087809249,541742400.904836,101581470.169111,643323871.073947,0.0616823024773339,0.03289693853638,6,11,12,45,1.2,17,30,60,20
"753",753,3232.38649813495,10682.2078292582,156131.279806306,39709.6364807196,509959768.661944,87077200.1418956,597036968.803839,0.060052974992195,0.0303088922454454,6,11,12,45,1.5,14,22,40,17
"754",754,3221.14592635102,10628.0562297385,148059.502902458,38210.5377435446,510914930.487086,87042598.9276344,597957529.41472,0.0600553412468945,0.0303128911474008,6,11,12,45,1.5,14,22,40,20
"755",755,3274.09311108783,10906.4723826838,100246.836337281,29686.1885306544,524052093.437294,93208014.9014792,617260108.338773,0.0608523513246907,0.0317132484563708,6,11,12,45,1.5,14,22,60,17
"756",756,3264.04264846047,10859.7428267719,94213.4997064859,29188.129119822,524947758.701588,93209841.4916192,618157600.193207,0.0608544133026559,0.0317168534255978,6,11,12,45,1.5,14,22,60,20
"757",757,3256.27858826742,10826.7311891994,94158.1159769734,25785.6627177253,532900860.393567,93526819.2206224,626427679.614189,0.061062184529489,0.0316008293874337,6,11,12,45,1.5,14,30,40,17
"758",758,3246.28515281794,10781.2722251003,88542.0831979393,25160.4035971098,533830674.382123,93572054.9785783,627402729.360701,0.0610643160088074,0.0316044720954066,6,11,12,45,1.5,14,30,40,20
"759",759,3329.33370829244,11266.5414640367,61670.6742886123,27907.0789942983,546171349.881278,102172512.778996,648343862.660274,0.0617666584367665,0.0329894871466681,6,11,12,45,1.5,14,30,60,17
"760",760,3320.48500449266,11228.0132869529,57725.1426170153,28087.6015151344,547040217.268587,102239078.667815,649279295.936402,0.0617687191724773,0.032993112295687,6,11,12,45,1.5,14,30,60,20
"761",761,3399.11186172678,11655.0659593074,168075.752524501,43607.9076719633,509315568.684895,87279043.9287929,596594612.613687,0.0600309448511209,0.0303435766061739,6,11,12,45,1.5,17,22,40,17
"762",762,3376.31161533656,11535.3312294663,159822.893024936,41982.460090646,510252786.666809,87243015.6746915,597495802.341501,0.0600332478594297,0.0303474697998318,6,11,12,45,1.5,17,22,40,20
"763",763,3183.4327596009,10648.0743631252,110614.185676614,31428.6759571377,523565372.853666,95296626.9201176,618861999.773783,0.0608108129862035,0.0317910855686579,6,11,12,45,1.5,17,22,60,17
"764",764,3162.71751827207,10541.0937129959,104324.510650608,30774.9568660602,524443980.261709,95293646.100749,619737626.362458,0.0608129058266961,0.0317947376672156,6,11,12,45,1.5,17,22,60,20
"765",765,3115.08438850868,10275.6660665462,103787.859380051,27588.9735360112,531103978.628041,93027284.8885485,624131263.516589,0.0609949889668171,0.0315389933090592,6,11,12,45,1.5,17,30,40,17
"766",766,3094.18515240586,10169.0113418005,97927.9354285136,26817.0547006669,532015430.878376,93067964.3619576,625083395.240334,0.0609970619316191,0.0315425371976436,6,11,12,45,1.5,17,30,40,20
"767",767,2950.56067299427,9539.27719729543,68124.3846269625,27186.211221075,544102755.965112,101535137.321308,645637893.28642,0.0616840660197079,0.032899294941355,6,11,12,45,1.5,17,30,60,17
"768",768,2931.57594058994,9444.23755885976,63899.3601554357,27204.6211630818,544954133.097085,101596180.331099,646550313.428184,0.0616860712881567,0.0329028233972942,6,11,12,45,1.5,17,30,60,20
"769",769,3483.67514325739,13627.2215416233,23249.6153711653,48123.0941586359,142412771.629603,106652252.749764,249065024.379367,0.0357614018433337,0.0420592770715915,6,12,8,35,1.2,14,22,40,17
"770",770,3460.65602866329,13500.4633964723,21892.36638804,51775.6296969854,142961877.989107,104838927.409067,247800805.398174,0.0357647813100467,0.0415423101649584,6,12,8,35,1.2,14,22,40,20
"771",771,3293.64618839376,12345.9994783653,34378.7002634531,112120.890336182,154404859.418158,96578290.4375841,250983149.855742,0.0370599461134392,0.0403303601616556,6,12,8,35,1.2,14,22,60,17
"772",772,3274.99840549652,12232.0775155119,36103.9911865991,117231.788658086,154934361.849764,95040005.4831335,249974367.332898,0.037063052577686,0.0399270325949507,6,12,8,35,1.2,14,22,60,20
"773",773,3265.13036258272,12163.5077175486,19183.7659052377,92181.7049078206,157434228.867152,92146604.465744,249580833.332896,0.0370602443595373,0.0396043798399439,6,12,8,35,1.2,14,30,40,17
"774",774,3246.05252482778,12047.7177510225,21436.4176110837,97028.8974964098,158004907.653182,90620224.1932737,248625131.846456,0.0370634753229387,0.0391990139894532,6,12,8,35,1.2,14,30,40,20
"775",775,3120.05254191367,11162.4550248931,62647.9074229816,173073.45595568,169646203.867437,84259211.2575976,253905415.125035,0.0383200070063603,0.0380353120798746,6,12,8,35,1.2,14,30,60,17
"776",776,3102.77925246637,11059.8146830873,67384.4482874099,179040.462853113,170197863.414457,82907937.4019956,253105800.816453,0.038322821716393,0.0376518636252959,6,12,8,35,1.2,14,30,60,20
"777",777,6169.08062808425,28469.7055743516,25952.8888862755,41922.7681691494,141354684.079341,106749356.33032,248104040.409661,0.0356635776375004,0.0420141646837755,6,12,8,35,1.2,17,22,40,17
"778",778,6132.0954654408,28237.5329713934,24145.9424248809,45262.6059142972,141882721.159048,105034394.139229,246917115.298277,0.0356668504631857,0.0415942966567785,6,12,8,35,1.2,17,22,40,20
"779",779,5545.38047374557,24879.6438070942,30560.8565341363,100271.344764082,153019123.485268,97166953.5325513,250186077.01782,0.0369397089274425,0.0404447422210572,6,12,8,35,1.2,17,22,60,17
"780",780,5511.12687651863,24668.2607910383,31783.0910891525,105063.204690922,153535925.300344,95644972.5176976,249180897.818042,0.0369427409064538,0.0400468632390218,6,12,8,35,1.2,17,22,60,20
"781",781,5497.29778825516,24580.5767187219,17053.512810863,81458.8369711308,156442599.296434,92578624.6055946,249021223.902029,0.036981934803982,0.0396273627502828,6,12,8,35,1.2,17,30,40,17
"782",782,5461.9259059604,24363.9010473723,18783.6499038955,85977.9206814472,156999514.519254,91073223.3327862,248072737.852041,0.0369849195237187,0.0392273051026394,6,12,8,35,1.2,17,30,40,20
"783",783,4934.45065113512,21354.4991011089,52934.5416275021,155899.149478568,167945647.700504,84831066.0335291,252776713.734033,0.0381727359559821,0.0381595805602646,6,12,8,35,1.2,17,30,60,17
"784",784,4902.26654999783,21159.9387279058,57069.6690979565,161518.898324944,168484764.112244,83492027.8294498,251976791.941694,0.0381754821565033,0.0377810509418781,6,12,8,35,1.2,17,30,60,20
"785",785,3491.8886129595,13632.5913075172,23289.181812575,47571.1461924379,143800789.19129,102307399.592485,246108188.783775,0.0357656772719121,0.0408827242486426,6,12,8,35,1.5,14,22,40,17
"786",786,3471.45978022846,13505.4338842175,21876.7196757368,51167.0352330591,144355470.775567,100611999.808055,244967470.583622,0.035769056248997,0.0404581275871145,6,12,8,35,1.5,14,22,40,20
"787",787,3305.14220045087,12369.1085701818,34398.3540664798,111433.299553563,155797577.563597,92572382.8432603,248369960.406857,0.0370644788440723,0.0391676647963051,6,12,8,35,1.5,14,22,60,17
"788",788,3286.41929412939,12255.0278711468,36080.2380598794,116509.160339081,156339848.279092,91073117.3295908,247412965.608683,0.0370675848317425,0.038765208605408,6,12,8,35,1.5,14,22,60,20
"789",789,3272.48896142066,12167.7820926312,19038.445812798,91430.8842452639,158992444.078972,88148378.4476761,247140822.526648,0.0370644919734196,0.0384341585550249,6,12,8,35,1.5,14,30,40,17
"790",790,3253.3528249481,12051.9416205752,21234.0737812522,96238.8984519531,159577657.798727,86661629.3269805,246239287.125708,0.0370677224686326,0.0380296477761098,6,12,8,35,1.5,14,30,40,20
"791",791,3126.98564161126,11167.3087886567,62331.3845633026,171892.705705501,171297965.368782,80497500.8584283,251795466.227211,0.0383242612897108,0.0368726611504605,6,12,8,35,1.5,14,30,60,17
"792",792,3109.65878337803,11064.6218238114,67002.7261140572,177816.894833564,171862715.455151,79183026.1409167,251045741.596067,0.0383270755835633,0.0364900026478812,6,12,8,35,1.5,14,30,60,20
"793",793,6183.7214014054,28479.999494414,26013.1394115398,41406.6730374256,142735204.536114,102398278.066519,245133482.602633,0.0356677981739762,0.0408366686604646,6,12,8,35,1.5,17,22,40,17
"794",794,6146.6400378772,28247.7286799447,24150.6548248138,44706.4114009124,143278942.263948,100724689.799982,244003632.06393,0.0356710705299646,0.0404176774431083,6,12,8,35,1.5,17,22,40,20
"795",795,5558.91741000811,24889.3168569304,30493.3571129417,99341.1193708956,154503053.558317,93063304.6656319,247566358.223949,0.0369442227356402,0.0392738549977756,6,12,8,35,1.5,17,22,60,17
"796",796,5524.57321271817,24677.8376736817,31649.469587573,104088.24596464,155034082.827875,91579556.7709479,246613639.598823,0.0369472542512589,0.0388767403810489,6,12,8,35,1.5,17,22,60,20
"797",797,5510.30280711493,24587.9311776016,16933.073454396,80743.0455809177,157986706.121989,88576010.3771957,246562716.499185,0.036985921271127,0.0384567172007045,6,12,8,35,1.5,17,30,40,17
"798",798,5474.83927237698,24371.1583844578,18606.7365999818,85223.4933320597,158558238.72618,87109525.9434434,245667764.669623,0.0369889055763127,0.038057462643912,6,12,8,35,1.5,17,30,40,20
"799",799,4946.07236077297,21370.6532551346,52839.7571298725,155072.930491538,169493825.404464,81209713.4659756,250703538.87044,0.0381769720401795,0.0370311218465972,6,12,8,35,1.5,17,30,60,17
"800",800,4913.82591866241,21176.0504240637,56928.5478811139,160655.168728928,170044502.618562,79906879.3527061,249951381.971268,0.0381797178362452,0.0366537765943292,6,12,8,35,1.5,17,30,60,20
"801",801,3352.09904626153,12565.1535305404,47122.9966507687,26318.268315993,224523291.731796,72253459.1278413,296776750.859637,0.043735571700711,0.0339884137417696,6,12,8,45,1.2,14,22,40,17
"802",802,3332.57361080793,12447.8433998214,43353.9345520504,28234.5954187331,225216262.042558,71066523.0189315,296282785.061489,0.0437386359576889,0.0335888326312435,6,12,8,45,1.2,14,22,40,20
"803",803,3202.08078492059,11604.4164523077,35024.1089494923,61428.9455111878,235044070.648635,70364843.764285,305408914.41292,0.0446751153612812,0.0329838914875993,6,12,8,45,1.2,14,22,60,17
"804",804,3184.03396808701,11497.9118175242,33919.0438147786,64709.430275751,235706108.173692,69292345.4850303,304998453.658722,0.0446780971025808,0.0326018169812032,6,12,8,45,1.2,14,22,60,20
"805",805,3137.47241390387,11216.4473992886,22103.5082991516,52117.8552010472,243099338.530477,65425568.9487658,308524907.479243,0.0449676015222094,0.0317121741528314,6,12,8,45,1.2,14,30,40,17
"806",806,3119.32608373613,11110.5708276086,21810.8420488422,55261.6447565255,243805654.281169,64407653.234154,308213307.515323,0.0449706998247521,0.031331616998057,6,12,8,45,1.2,14,30,40,20
"807",807,3030.7244801252,10518.9897640473,39071.1481914902,103555.38350614,253403813.103251,63999603.7906735,317403416.893925,0.0458730408910755,0.0306916342882217,6,12,8,45,1.2,14,30,60,17
