"","sim_id","HIV_neg_female","HIV_neg_male","HIV_pos_female","HIV_pos_male","tb_mort_mse_total","hiv_prev_mse_male","hiv_prev_mse_female","hiv_prev_mse","max_perc_diff_male","max_perc_diff_female","b1_contact","b2_contact","hiv2_mort","hiv3_mort","hiv4_mort","tb_hiv1_mort","tb_hiv2_mort","tb_hiv3_mort","tb_hiv4_mort","tbmort_rank_total","tbmort_HIV_neg_male","tbmort_HIV_neg_female","tbmort_HIV_pos_male","tbmort_HIV_pos_female"
"22",3968,3559.66965607898,8008.80416843799,26783.817671877,30825.6866960872,69177.9781924812,477552255.064731,90664630.8834278,568216885.948159,0.055589545347193,0.0276539299802762,10,8,10,40,1.5,17,30,60,20,164,10,71,1417,123
"23",5615,3662.95735116307,7799.89376601849,29235.1784090705,39188.9118445954,79886.9413708475,478148215.265677,90688834.3635513,568837049.629228,0.0556464156115743,0.0276715859450107,12,7,10,40,1.2,17,30,60,17,521,7,183,1780,260
"24",5616,3653.17390595524,7766.44786302852,32359.1986214474,40463.6688626463,84242.4892530775,478608603.789632,90998235.8331319,569606839.622764,0.0556564021891073,0.0276970635678546,12,7,10,40,1.2,17,30,60,20,692,5,166,1844,491
"25",5631,3667.9547567295,7804.64668152483,29130.2229667188,39065.6685593899,79668.492964363,479631036.938426,91661501.8740692,571292538.812496,0.0556833231677816,0.0277581182515855,12,7,10,40,1.5,17,30,60,17,512,8,190,1776,256
"26",5632,3658.16415086332,7771.20133783086,32242.7561327928,40334.0876303424,84006.2092518294,480093763.135126,91977845.4581059,572071608.593232,0.055693321122007,0.0277836219740696,12,7,10,40,1.5,17,30,60,20,677,6,177,1841,479
"27",5735,3551.56713361936,7721.59359629814,106211.602743814,111776.429663818,229261.193137549,494607069.871015,100587053.40957,595194123.280584,0.0565676698820744,0.0290614893550641,12,8,10,40,1.2,14,30,60,17,2919,3,63,3503,2805
"28",5736,3542.31809516303,7690.6443728994,112680.636660283,114339.68921037,238253.288338716,495151583.105894,100950360.284902,596101943.390796,0.0565772561079618,0.0290856496749201,12,8,10,40,1.2,14,30,60,20,3001,1,58,3538,2898
"29",5751,3555.79401465823,7725.26717311931,105996.614048797,111537.122901906,228814.79813848,496096894.177457,101621256.37196,597718150.549416,0.0566033694841086,0.0291458375031951,12,8,10,40,1.5,14,30,60,17,2915,4,68,3498,2795
"30",5752,3546.53974393897,7694.31876148745,112449.197187695,114091.42665769,237781.482350812,496644772.076793,101992744.039798,598637516.116591,0.0566129892462942,0.0291700700188323,12,8,10,40,1.5,14,30,60,20,2992,2,60,3533,2895
"31",4719,3365.73063537781,8376.70173832444,26049.375783955,24164.6348638279,61956.4430214852,471721609.62553,87012708.8141251,558734318.439655,0.055258628166968,0.0270622260147753,11,7,10,40,1.2,17,30,60,17,28,35,6,962,87
"32",4720,3357.7014158811,8346.80770131724,27611.6522176177,24829.574415267,64145.7357500831,472287599.851763,87450167.967491,559737767.819254,0.055282687458894,0.0271323302473319,11,7,10,40,1.2,17,30,60,20,47,29,1,1012,169
"33",4735,3369.55601358988,8379.97138290241,25990.1744168206,24091.6730693978,61831.3748827106,473199017.498689,87953398.1437058,561152415.642394,0.0552957099151136,0.0271491624789443,11,7,10,40,1.5,17,30,60,17,24,36,8,957,83
"34",4736,3361.51631354822,8350.07209643693,27543.4412949299,24751.7043337027,64006.7340386177,473765232.850944,88397600.2095903,562162833.060534,0.0553196051357845,0.0272188797455591,11,7,10,40,1.5,17,30,60,20,45,32,3,1001,166
"35",5484,3388.51767176687,9099.26350690142,55213.7618480641,25609.5549512979,93311.0979780302,450758561.582176,75983099.5785588,526741661.160735,0.0540316483352709,0.0252974269987587,12,6,10,40,1.2,17,22,60,20,1011,173,9,1085,1629
"36",5487,3364.59868088549,9604.01708536462,35376.9802383716,23352.5392214823,71698.1352261041,467363442.220666,84498213.5864681,551861655.807134,0.0549970749119837,0.0266560150219389,12,6,10,40,1.2,17,30,60,17,238,394,5,894,695
"37",5488,3358.81258577338,9589.59697539046,36255.7140178003,23754.4462408927,72958.5698198568,467750293.503355,84739255.1623493,552489548.665705,0.0550047922128771,0.0266757880731271,12,6,10,40,1.2,17,30,60,20,283,387,2,935,768
"38",5500,3392.07601058031,9102.2939310948,55193.6770202481,25579.4213831154,93267.4683450387,452204735.338454,76835968.7008003,529040704.039254,0.0540688411403601,0.025384593312637,12,6,10,40,1.5,17,22,60,20,1009,176,10,1080,1628
"39",5503,3367.83710832641,9606.58571046865,35342.5452618061,23306.6204110015,71623.5884916028,468837522.83268,85421849.5271045,554259372.359784,0.0550344497641682,0.0267435923609397,12,6,10,40,1.5,17,30,60,17,234,396,7,886,691
"40",5504,3362.04501778078,9592.15921278976,36213.5011566314,23704.1418057449,72871.8471929469,469226649.233205,85668996.9090779,554895646.142283,0.0550421869368486,0.0267634072683933,12,6,10,40,1.5,17,30,60,20,279,389,4,931,764
"41",623,3717.80514272176,10101.2842969859,26792.2165986228,19359.5731537833,59970.8791921138,470048859.143702,86299593.8092352,556348452.952938,0.0552060536167931,0.0269833583509201,6,10,10,40,1.2,17,30,60,17,8,623,252,395,124
"42",639,3721.2722660098,10103.8225008896,26737.6301303744,19292.9946264609,59855.7195237346,471524469.633574,87237865.4637246,558762335.097298,0.0552430778553942,0.0270703398732501,6,10,10,40,1.5,17,30,60,17,7,625,261,379,117
"43",1515,4139.59943512445,9466.38757650406,24004.5163163126,19844.9551252669,57455.458453208,457142258.935213,79935213.454937,537077472.39015,0.0544866829019367,0.0260864380972667,7,10,10,40,1.2,17,22,60,17,2,320,1120,478,25
"45",1531,4144.56971071805,9470.66723528029,23934.2890237298,19756.4544094238,57305.9803791519,458590041.569056,80818008.7552184,539408050.324274,0.0545233832935858,0.0261724075074797,7,10,10,40,1.5,17,22,60,17,1,324,1128,455,23
"46",1532,4133.42785174096,9431.83532208771,25996.5279717658,20675.5039015117,60237.2950471062,459061297.96623,81117126.7453132,540178424.711543,0.0545338712150401,0.0261990053248484,7,10,10,40,1.5,17,22,60,20,9,297,1109,581,85
"47",2287,3590.79921938053,8833.86701773025,23756.3607228781,23338.6553054048,59519.6822653937,472784627.433903,87586730.4976512,560371357.931554,0.0553560722631543,0.0272219790682027,8,9,10,40,1.2,17,30,60,17,6,113,104,889,19
"48",2303,3594.74023791276,8837.06900307985,23686.0490366425,23254.3351034866,59372.1933811217,474263607.286782,88535859.1933663,562799466.480148,0.0553930016790214,0.0273085410087629,8,9,10,40,1.5,17,30,60,17,5,114,107,883,15
"49",3947,3796.55114749803,8473.53417187237,26277.1257159252,20632.3546262968,59179.5656615924,456186599.366318,79163111.2286895,535349710.595007,0.0544106343441145,0.0259487063625692,10,8,10,40,1.2,17,22,60,17,4,49,389,575,101
"50",3963,3801.40170237674,8477.98957080164,26217.9610100935,20555.2457934175,59052.5980766893,457634632.850789,80039507.3859264,537674140.236715,0.0544474388136582,0.0260348878077633,10,8,10,40,1.5,17,22,60,17,3,50,396,566,97
