,sim_id,HIV_neg_female,HIV_neg_male,HIV_pos_female,HIV_pos_male,tb_mort_mse_total,hiv_prev_mse_male,hiv_prev_mse_female,hiv_prev_mse,max_perc_diff_male,max_perc_diff_female,b1_contact,b2_contact,hiv2_mort,hiv3_mort,hiv4_mort,tb_hiv1_mort,tb_hiv2_mort,tb_hiv3_mort,tb_hiv4_mort,tbmort_rank_total,tbmort_HIV_neg_male,tbmort_HIV_neg_female,tbmort_HIV_pos_male,tbmort_HIV_pos_female
65,157,8237.193865,36797.36951,316357.0428,115304.5893,476696.1956,180961395.1,24056047.59,205017442.7,0.036197158,0.019335162,6,7,8,35,1.5,17,30,40,17,1174,1101,1106,950,1304
66,158,8237.462639,36809.468,312009.1544,113552.5087,470608.5937,181239886.7,23821213.98,205061100.7,0.036203318,0.019172763,6,7,8,35,1.5,17,30,40,20,1168,1106,1107,944,1300
67,159,8506.402555,38365.91462,223306.6936,82237.68225,352416.693,188020078.7,21547627.59,209567706.3,0.036819187,0.019065541,6,7,8,35,1.5,17,30,60,17,1014,1141,1123,798,1140
68,160,8506.895172,38378.91183,219989.0195,80965.38224,347840.2088,188282440.3,21347051.39,209629491.7,0.03682465,0.019065541,6,7,8,35,1.5,17,30,60,20,1004,1143,1124,793,1134
69,257,8469.643872,35966.557,249543.3435,79725.81249,373705.3569,175247659.6,26175676.74,201423336.4,0.035803937,0.02058795,6,8,8,35,1.2,14,22,40,17,1047,1094,1116,785,1187
70,258,8469.538897,35975.81045,245100.8159,78121.05382,367667.2191,175594662.3,25857432.74,201452095,0.035811866,0.020383766,6,8,8,35,1.2,14,22,40,20,1033,1096,1115,776,1180
71,259,8758.369885,37605.51345,150116.0911,47670.74215,244150.7166,184881810.4,22474372.44,207356182.9,0.036709783,0.018958337,6,8,8,35,1.2,14,22,60,17,836,1114,1136,578,949
72,260,8758.534871,37616.07783,147179.2799,46759.83022,240313.7228,185211019.7,22210972.57,207421992.2,0.036716583,0.018767681,6,8,8,35,1.2,14,22,60,20,827,1118,1137,570,939
73,261,8763.427158,37612.23133,188091.315,55504.28724,289971.2607,185048000.8,22896808.54,207944809.3,0.036659854,0.019238749,6,8,8,35,1.2,14,30,40,17,913,1116,1140,640,1059
74,262,8763.653914,37623.46552,184631.7796,54351.92249,285370.8216,185392465.8,22621559.23,208014025,0.036667428,0.019043479,6,8,8,35,1.2,14,30,40,20,898,1120,1141,633,1051
75,263,9060.389602,39309.88685,108713.0882,33480.37387,190563.7385,193891113.7,20016542.74,213907656.5,0.037416632,0.018701552,6,8,8,35,1.2,14,30,60,17,704,1160,1175,433,804
76,264,9060.875597,39322.34737,106558.6336,32912.33795,187854.1945,194217251.9,19788455.46,214005707.4,0.037423311,0.018701552,6,8,8,35,1.2,14,30,60,20,693,1162,1176,423,799
77,265,5638.883149,22807.3959,262615.5277,85820.70113,376882.5079,174232627,26175186.11,200407813.1,0.035735212,0.020661376,6,8,8,35,1.2,17,22,40,17,1053,783,784,816,1215
78,266,5635.931084,22801.91727,258089.0044,84154.76665,370681.6194,174572114.3,25860806.99,200432921.3,0.035742982,0.020460501,6,8,8,35,1.2,17,22,40,20,1042,781,781,807,1203
79,267,5842.635366,24023.28566,161832.4379,52504.13939,244202.4983,183652080.6,22500102.99,206152183.6,0.036624779,0.019063192,6,8,8,35,1.2,17,22,60,17,837,836,832,611,989
80,268,5840.258861,24020.88329,158776.1174,51517.58511,240154.8447,183973969.1,22239128.77,206213097.9,0.036631442,0.018874583,6,8,8,35,1.2,17,22,60,20,825,834,830,605,981
81,269,5855.083307,24135.17701,202013.4194,61277.77908,293281.4588,185495692.2,23774194.58,209269886.8,0.036615971,0.019686307,6,8,8,35,1.2,17,30,40,17,918,840,842,679,1099
82,270,5852.67563,24132.95577,198436.0196,60048.61866,288470.2696,185832972.4,23503573.06,209336545.4,0.036623356,0.019686307,6,8,8,35,1.2,17,30,40,20,909,838,840,669,1089
83,271,6074.247314,25441.00157,120368.4667,37503.51989,189387.2355,194006360.4,21042191.45,215048551.9,0.037355282,0.019718084,6,8,8,35,1.2,17,30,60,17,701,879,858,479,850
84,272,6072.367465,25441.57624,118071.9376,36850.33282,186436.2141,194324333.1,20817088.26,215141421.4,0.037361795,0.019718084,6,8,8,35,1.2,17,30,60,20,691,880,854,469,839
85,273,8469.460581,35963.63622,249655.672,79822.99921,373911.768,176777691.7,24891780.7,201669472.4,0.035830362,0.019709617,6,8,8,35,1.5,14,22,40,17,1048,1093,1114,786,1188
86,274,8469.347099,35972.86233,245208.5296,78213.04866,367863.7877,177130324.9,24586351.69,201716676.6,0.035838283,0.019505973,6,8,8,35,1.5,14,22,40,20,1035,1095,1113,777,1181
87,275,8758.017129,37602.08542,150207.3305,47732.76453,244300.1976,186464114.4,21340010.86,207804125.2,0.036735059,0.018767681,6,8,8,35,1.5,14,22,60,17,838,1113,1134,579,950
88,276,8758.174161,37612.623,147263.675,46815.13734,240449.6095,186798414.2,21088402.2,207886816.4,0.036741853,0.018767681,6,8,8,35,1.5,14,22,60,20,828,1117,1135,571,942
89,277,8763.059777,37608.8213,188177.4768,55575.25185,290124.6097,186642595.4,21737225.03,208379820.4,0.03668604,0.018668993,6,8,8,35,1.5,14,30,40,17,914,1115,1138,641,1060
90,278,8763.278377,37620.02873,184712.7252,54417.31293,285513.3452,186992292.6,21474135.63,208466428.3,0.036693606,0.018668993,6,8,8,35,1.5,14,30,40,20,901,1119,1139,634,1052
91,279,9059.849191,39305.95106,108776.363,33515.06645,190657.2297,195538774.7,18990399.17,214529173.9,0.037442707,0.018701552,6,8,8,35,1.5,14,30,60,17,705,1159,1172,435,805
92,280,9060.327535,39318.38448,106614.6875,32940.10591,187933.5054,195869633.1,18773542.72,214643175.9,0.037449379,0.018701552,6,8,8,35,1.5,14,30,60,20,694,1161,1174,424,800
93,281,5640.188836,22807.76149,262731.1296,85922.84281,377101.9228,175757849.3,24884208.31,200642057.7,0.035761671,0.019782591,6,8,8,35,1.5,17,22,40,17,1054,784,786,819,1216
94,282,5637.224856,22802.25193,258200.3414,84252.02782,370891.846,176102780.8,24582393.08,200685173.9,0.035769433,0.019582249,6,8,8,35,1.5,17,22,40,20,1044,782,782,808,1205
95,283,5843.670071,24022.94272,161928.9432,52573.5118,244369.0678,185228615.3,21355862.18,206584477.4,0.036650091,0.018520993,6,8,8,35,1.5,17,22,60,17,839,835,833,612,990
96,284,5841.282727,24020.5097,158866.181,51580.58905,240308.5624,185555393.3,21106449.44,206661842.7,0.036656748,0.018520993,6,8,8,35,1.5,17,22,60,20,826,833,831,606,983
97,285,5856.993262,24134.68265,202112.0119,61364.11921,293467.807,187061849,22651105.23,209712954.2,0.036642097,0.019686307,6,8,8,35,1.5,17,30,40,17,919,839,843,680,1100
98,286,5854.567504,24132.4331,198526.6177,60127.91842,288641.5368,187404061.6,22391945.72,209796007.4,0.036649474,0.019686307,6,8,8,35,1.5,17,30,40,20,911,837,841,670,1090
99,287,6074.993971,25439.88503,120437.9936,37546.72519,189499.5977,195645364.2,20010121.75,215655486,0.037381302,0.019718084,6,8,8,35,1.5,17,30,60,17,702,877,859,480,851
100,288,6073.103756,25440.43072,118134.6609,36886.99699,186535.1924,195967980.8,19796037.64,215764018.5,0.037387809,0.019718084,6,8,8,35,1.5,17,30,60,20,692,878,856,470,841
101,385,6143.569404,23997.14781,147139.6737,36172.55534,213452.9463,180579889.1,24917151,205497040.1,0.036181395,0.019701396,6,9,8,35,1.2,14,22,40,17,773,831,867,454,938
102,386,6140.791543,23990.85239,143926.9075,35395.43775,209453.9892,181000591.7,24566091.72,205566683.5,0.036190824,0.019548951,6,9,8,35,1.2,14,22,40,20,761,829,865,447,929
103,387,6366.536315,25258.976,66992.95211,18793.73475,117412.1992,192078432.3,21033756.7,213112189,0.037235411,0.01957752,6,9,8,35,1.2,14,22,60,17,460,867,900,155,593
104,388,6364.305446,25255.86626,65636.93391,18844.51794,116101.6236,192478615.7,20753007.62,213231623.3,0.037243456,0.01957752,6,9,8,35,1.2,14,22,60,20,456,865,898,157,583
105,389,6376.990598,25300.65717,96415.08486,21907.92098,150000.6536,192561910.2,21685848.21,214247758.4,0.037186011,0.019765929,6,9,8,35,1.2,14,30,40,17,585,875,905,261,747
106,390,6374.716138,25297.62324,94435.00141,21677.23388,147784.5747,192981310.7,21390921.39,214372232.1,0.037194987,0.019765929,6,9,8,35,1.2,14,30,40,20,580,873,902,247,739
107,391,6617.453486,26675.59377,40506.12533,16250.81175,90049.98434,203168954.2,18819236.34,221988190.5,0.038077234,0.019764826,6,9,8,35,1.2,14,30,60,17,312,904,943,60,393
108,392,6615.699643,26675.53006,40112.43623,16700.8608,90104.52673,203566652.1,18584252.31,222150904.4,0.038085112,0.019764826,6,9,8,35,1.2,14,30,60,20,313,903,941,76,390
109,393,4125.449806,14761.41586,158562.6217,40371.05433,217820.5417,179709151,25131076.32,204840227.3,0.036106987,0.019775891,6,9,8,35,1.2,17,22,40,17,783,449,457,510,979
110,394,4118.184851,14730.76449,155195.7459,39491.34895,213536.0442,180120847.7,24783894.58,204904742.3,0.036116225,0.019599339,6,9,8,35,1.2,17,22,40,20,774,445,452,499,969
111,395,4193.238077,15232.43779,75512.14613,20756.37515,115694.1971,190960574.5,21285834.96,212246409.5,0.037142197,0.019634809,6,9,8,35,1.2,17,22,60,17,452,477,468,222,645
112,396,4186.973149,15207.69824,73959.33015,20688.10866,114042.1102,191351985.7,21007167.58,212359153.3,0.037150079,0.019634809,6,9,8,35,1.2,17,22,60,20,443,473,464,219,635
