"G_compartment","sex_name","year","expected_total_pop","expected_disease_pop","expected_non_disease_pop","expected_non_disease_mort_total","expected_non_disease_mort_rate","TB_compartment","HIV_compartment","hiv_adj","tb_adj","mort_rate","level"
1,"male",2007,14282376.3850521,1855518.54012403,12426857.8449281,99459.4210464047,0.00800358564389617,2,4,1.2,1,0.0096043027726754,"H"
1,"male",2007,14282376.3850521,1855518.54012403,12426857.8449281,99459.4210464047,0.00800358564389617,3,1,1,1,0.00800358564389617,"H"
1,"male",2007,14282376.3850521,1855518.54012403,12426857.8449281,99459.4210464047,0.00800358564389617,3,2,5,1,0.0400179282194808,"H"
1,"male",2007,14282376.3850521,1855518.54012403,12426857.8449281,99459.4210464047,0.00800358564389617,3,3,10,1,0.0800358564389617,"H"
1,"male",2007,14282376.3850521,1855518.54012403,12426857.8449281,99459.4210464047,0.00800358564389617,3,4,1.2,1,0.0096043027726754,"H"
1,"male",2007,14282376.3850521,1855518.54012403,12426857.8449281,99459.4210464047,0.00800358564389617,4,1,1,1,0.00800358564389617,"H"
1,"male",2007,14282376.3850521,1855518.54012403,12426857.8449281,99459.4210464047,0.00800358564389617,4,2,5,1,0.0400179282194808,"H"
1,"male",2007,14282376.3850521,1855518.54012403,12426857.8449281,99459.4210464047,0.00800358564389617,4,3,10,1,0.0800358564389617,"H"
1,"male",2007,14282376.3850521,1855518.54012403,12426857.8449281,99459.4210464047,0.00800358564389617,4,4,1.2,1,0.0096043027726754,"H"
1,"male",2007,14282376.3850521,1855518.54012403,12426857.8449281,99459.4210464047,0.00800358564389617,5,1,1,1,0.00800358564389617,"H"
1,"male",2007,14282376.3850521,1855518.54012403,12426857.8449281,99459.4210464047,0.00800358564389617,5,2,5,1,0.0400179282194808,"H"
1,"male",2007,14282376.3850521,1855518.54012403,12426857.8449281,99459.4210464047,0.00800358564389617,5,3,10,1,0.0800358564389617,"H"
1,"male",2007,14282376.3850521,1855518.54012403,12426857.8449281,99459.4210464047,0.00800358564389617,5,4,1.2,1,0.0096043027726754,"H"
1,"male",2007,14282376.3850521,1855518.54012403,12426857.8449281,99459.4210464047,0.00800358564389617,6,1,1,20,0.160071712877923,"H"
1,"male",2007,14282376.3850521,1855518.54012403,12426857.8449281,99459.4210464047,0.00800358564389617,6,2,5,6,0.240107569316885,"H"
1,"male",2007,14282376.3850521,1855518.54012403,12426857.8449281,99459.4210464047,0.00800358564389617,6,3,10,5,0.400179282194808,"H"
1,"male",2007,14282376.3850521,1855518.54012403,12426857.8449281,99459.4210464047,0.00800358564389617,6,4,1.2,20,0.192086055453508,"H"
1,"male",2007,14282376.3850521,1855518.54012403,12426857.8449281,99459.4210464047,0.00800358564389617,7,1,1,1,0.00800358564389617,"H"
1,"male",2007,14282376.3850521,1855518.54012403,12426857.8449281,99459.4210464047,0.00800358564389617,7,2,5,1,0.0400179282194808,"H"
1,"male",2007,14282376.3850521,1855518.54012403,12426857.8449281,99459.4210464047,0.00800358564389617,7,3,10,1,0.0800358564389617,"H"
1,"male",2007,14282376.3850521,1855518.54012403,12426857.8449281,99459.4210464047,0.00800358564389617,7,4,1.2,1,0.0096043027726754,"H"
1,"male",2007,14282376.3850521,1855518.54012403,12426857.8449281,99459.4210464047,0.00800358564389617,8,1,1,1,0.00800358564389617,"H"
1,"male",2007,14282376.3850521,1855518.54012403,12426857.8449281,99459.4210464047,0.00800358564389617,8,2,5,1,0.0400179282194808,"H"
1,"male",2007,14282376.3850521,1855518.54012403,12426857.8449281,99459.4210464047,0.00800358564389617,8,3,10,1,0.0800358564389617,"H"
1,"male",2007,14282376.3850521,1855518.54012403,12426857.8449281,99459.4210464047,0.00800358564389617,8,4,1.2,1,0.0096043027726754,"H"
1,"male",2008,14496101.7929583,1906063.59780575,12590038.1951526,97829.9385438746,0.00777042428525287,1,1,1,1,0.00777042428525287,"H"
1,"male",2008,14496101.7929583,1906063.59780575,12590038.1951526,97829.9385438746,0.00777042428525287,1,2,5,1,0.0388521214262643,"H"
1,"male",2008,14496101.7929583,1906063.59780575,12590038.1951526,97829.9385438746,0.00777042428525287,1,3,10,1,0.0777042428525287,"H"
1,"male",2008,14496101.7929583,1906063.59780575,12590038.1951526,97829.9385438746,0.00777042428525287,1,4,1.2,1,0.00932450914230344,"H"
1,"male",2008,14496101.7929583,1906063.59780575,12590038.1951526,97829.9385438746,0.00777042428525287,2,1,1,1,0.00777042428525287,"H"
1,"male",2008,14496101.7929583,1906063.59780575,12590038.1951526,97829.9385438746,0.00777042428525287,2,2,5,1,0.0388521214262643,"H"
1,"male",2008,14496101.7929583,1906063.59780575,12590038.1951526,97829.9385438746,0.00777042428525287,2,3,10,1,0.0777042428525287,"H"
1,"male",2008,14496101.7929583,1906063.59780575,12590038.1951526,97829.9385438746,0.00777042428525287,2,4,1.2,1,0.00932450914230344,"H"
1,"male",2008,14496101.7929583,1906063.59780575,12590038.1951526,97829.9385438746,0.00777042428525287,3,1,1,1,0.00777042428525287,"H"
1,"male",2008,14496101.7929583,1906063.59780575,12590038.1951526,97829.9385438746,0.00777042428525287,3,2,5,1,0.0388521214262643,"H"
1,"male",2008,14496101.7929583,1906063.59780575,12590038.1951526,97829.9385438746,0.00777042428525287,3,3,10,1,0.0777042428525287,"H"
1,"male",2008,14496101.7929583,1906063.59780575,12590038.1951526,97829.9385438746,0.00777042428525287,3,4,1.2,1,0.00932450914230344,"H"
