"","sim_id","HIV/TB_coinfection_Female","HIV/TB_coinfection_Male","TB_only_Female","TB_only_Male","total_mse"
"1",730,52428.5205300004,532414.270450771,5638.91808980701,18312.0250725893,608793.734143168
"2",731,51468.2977151142,527012.460986419,5636.43593171103,18242.1185714469,602359.313204691
"3",732,13174.7723994988,283749.500696701,5441.12798768143,17922.5109957354,320287.912079616
"4",733,12896.9336782509,280855.712234806,5435.77072081045,17818.1288644014,317006.545498269
"5",734,12491.0439474832,277259.385943437,5432.01483509688,17734.4449332907,312916.889659308
"6",735,13167.279099162,215136.568638631,15146.7127219863,58016.6847444424,301467.245204221
"7",736,42815.0248650831,473190.244088751,5696.32598712563,18593.2732524547,540294.868193415
"8",737,42177.8419234734,469258.893928197,5692.28664610135,18502.9833560178,535632.00585379
"9",738,41168.2302138624,464202.695427268,5689.89654525983,18433.1742586357,529493.996445026
"10",739,107540.362214007,666871.336857784,5931.75976859309,19292.1644802468,799635.623320631
"11",740,105953.435568889,661012.783563206,5928.55729433518,19216.6792900194,792111.45571645
"12",741,105006.705601803,655768.954843582,5918.99278909228,19143.7899810042,785838.443215481
"13",742,37295.9196583373,395380.154407036,5749.17375733569,18788.3658570924,457213.613679802
"14",743,36276.4749853488,391607.316584716,5737.79763217746,18687.9210708118,452309.510273054
"15",744,35209.4442464084,387106.282853639,5735.39738915072,18617.429116043,446668.553605241
"16",745,97654.8639895128,601349.64792688,6005.36128488645,19572.9080311426,724582.781232422
"17",746,13135.8383704515,210162.144308717,15160.044092343,58086.8790074106,296544.905778923
"18",747,96512.9174256923,596861.861711686,5994.57787665797,19486.1539839474,718855.510997984
"19",748,94765.6180228793,590855.284710391,5993.45835257481,19429.0076760008,711043.368761846
"20",749,183328.71977501,800045.641010969,6249.4103104482,20412.6044603304,1010036.37555676
"21",750,181698.200778207,793819.255591599,6241.48894479026,20346.2365492729,1002105.18186387
"22",751,179260.265576601,786193.493489541,6240.81140575544,20299.0082743966,991993.578746294
"23",752,25250.4636405246,166708.469405898,2622.9540794513,15150.6541781703,209732.541304044
"24",753,25370.4514590196,164707.846153564,2591.23126868945,14816.8008133421,207486.329694615
"25",754,25551.675837213,162086.392757762,2563.12943542083,14517.0028558439,204718.20088624
"26",755,12011.7764344346,322767.187375919,2618.44445293439,13887.7285327428,351285.136796031
"27",756,11772.8541397081,319449.160113066,2595.41225126391,13619.0330960188,347436.459600057
"28",757,13077.9976032483,207115.914786085,15169.127585399,58145.3357623783,293508.37573711
"29",758,11384.5687972506,315502.810494912,2568.49038435273,13339.3174916702,342795.187168186
"30",759,40315.4687342968,488227.929587519,2654.55496406284,12989.1174121256,544187.070698004
"31",760,40019.4031088599,484827.98684053,2628.69527993257,12716.0370323522,540192.122261674
"32",761,39166.0580378491,479569.438132081,2605.65424670812,12466.3107220529,533807.461138691
"33",762,13094.1297736305,253258.2496825,2647.64926857484,13956.2371655111,282956.265890217
"34",763,12877.9010407349,250432.605570911,2618.06987585869,13643.5549747164,279572.131462221
"35",764,12562.5219053587,246954.262434792,2591.95322056333,13363.9742948254,275472.71185554
"36",765,32620.0740329024,428929.367315111,2673.56393286783,12942.0543609773,477165.059641858
"37",766,32127.4268496133,425317.181149836,2647.16731932027,12662.1438502865,472753.919169056
"38",767,31227.0810729447,420405.476066486,2623.78734632249,12409.1563534629,466665.500839216
"39",768,15383.5929008204,345635.360279408,15437.746370244,59533.1954499316,435989.895000404
"40",769,86143.3028612223,607938.353299291,2727.73232752192,12217.820414195,709027.20890223
"41",770,84724.806088313,602306.191802315,2701.37206434157,11952.0403496099,701684.410304579
"42",771,83945.528592511,597462.950299089,2675.33098429935,11719.2540223679,695803.063898268
"43",772,29463.923095004,356240.742622326,2701.02830608983,12963.3321602795,401369.0261837
"44",773,28521.3670550647,352612.632502542,2666.53093144736,12658.7983361251,396459.328825179
"45",774,27561.8135913236,348247.475478542,2643.49316577779,12404.0465590492,390856.828794693
"46",775,78182.6237241057,546146.752812538,2757.74057796459,12167.84150189,639254.958616499
"47",776,77216.851176778,542013.603410563,2726.28695295379,11898.8643857394,633855.605926035
"48",777,75441.2266775677,535715.522746998,2705.00985811237,11664.5347652182,625526.294047897
"49",778,151886.315803872,730238.357250695,2834.01987863878,11657.7390079437,896616.43194115
"50",779,9491.85449332509,219330.638526483,18308.3032165911,74272.8163620431,321403.612598442
"51",780,14736.9595411479,339868.629304636,15448.5504047801,59589.3717551519,429643.511005716
"52",781,150304.339124054,724142.153396151,2805.82648305488,11411.9374259922,888664.256429252
"53",782,148261.53091736,717103.462859782,2787.0140738741,11207.7148846955,879359.722735711
"54",783,10289.962571064,287741.826122048,10995.8572744364,38369.1029507749,347396.748918324
"55",784,10162.003794111,284637.154078445,11005.0888083111,38394.8381330707,344199.084813938
"56",785,9880.77230355258,281288.465158794,11007.8527695726,38407.0217327842,340584.111964704
"57",786,43337.0086749087,516978.279576106,11311.5188515117,39798.6867834737,611425.493886
"58",787,42608.4992100003,512550.05872456,11320.880808659,39828.8504435345,606308.289186753
"59",788,41826.5920194167,507569.083473006,11323.8629289518,39844.6658377127,600564.204259087
"60",789,122491.907814301,751092.343045316,11617.9251043099,41202.4595783446,926404.635542271
"61",790,122010.089353771,747109.439148724,11617.8074000058,41216.734083866,921954.069986367
"62",791,14295.8322404996,335782.709258572,15457.6216965325,59649.0921796847,425185.255375289
"63",792,120579.06453737,740938.276683927,11625.2222549104,41248.7743523092,914391.337828517
"64",793,31060.6259625393,421142.980917415,11346.7089324305,39980.2317425968,503530.547554982
"65",794,30429.7809498519,417976.793308235,11346.9292447647,39992.5866923825,499746.090195234
"66",795,29430.6079626401,412636.147098172,11359.8849432477,40029.4656497304,493456.10565379
"67",796,103703.822654309,673272.629401165,11681.8523831712,41504.6508504199,830162.955289065
"68",797,102700.666793732,668582.688583207,11684.7195397136,41533.2330524443,824501.307969097
"69",798,100982.954604179,662132.488065504,11693.150417621,41570.2875604848,816378.880647789
"70",799,212824.805291143,922918.590535257,11985.9952000371,42929.7716802435,1190659.16270668
"71",800,211571.712767029,917203.813002651,11989.0430382852,42962.467203301,1183727.03601127
"72",801,209024.176608795,909096.881869036,11997.9197611144,43004.2101284249,1173123.18836737
"73",802,21099.7156997401,164013.715259148,15179.6947725324,58169.5828088437,258462.708540264
"74",803,88133.9866291114,571186.024554497,11748.326992072,41806.6488805844,712874.987056265
"75",804,86615.8698835287,566246.36021945,11751.7504096974,41838.416682225,706452.397194901
"76",805,84954.9641808224,559280.982661163,11757.0839892593,41862.8604702876,697855.891301532
"77",806,196181.777723324,841992.954704578,12078.2272983661,43376.3289555734,1093629.28868184
"78",807,194190.97438261,835692.992236481,12081.9954342975,43413.2369361054,1085379.19898949
"79",808,191446.98170994,826149.891189685,12087.7157938359,43442.1196116994,1073126.70830516
"80",809,329248.792495401,1097252.91046796,12381.1432359153,44897.294301892,1483780.14050117
"81",810,327152.84864706,1090254.20992168,12385.1404279985,44937.8867118681,1474730.0857086
"82",811,323566.742849467,1080815.10299044,12394.7946177403,44986.5893748725,1461763.22983252
"83",812,11286.3883219844,257525.014399656,4359.48337304589,15144.7211589629,288315.607253649
"84",813,21091.1730117288,160710.171714748,15190.3721043548,58223.5008222339,255215.217653066
"85",814,11236.3518212852,255175.57767826,4348.95257936175,14990.4662403936,285751.348319301
"86",815,11140.8242061024,252008.618365136,4340.39937698614,14859.2775828543,282349.119531078
"87",816,32676.9303821794,470435.228188912,4547.22975075239,15339.3272414838,522998.715563327
"88",817,31911.0660201926,465669.681173362,4538.64532440691,15195.5293487346,517314.921866696
"89",818,31605.6370386798,462442.809378812,4524.29986007746,15071.240161799,513643.986439368
"90",819,99174.7278098117,688595.731801687,4745.46539874096,15659.2994515663,808175.224461806
"91",820,98657.044169943,684585.126654055,4729.74782269307,15521.3937004514,803493.312347143
"92",821,97331.2661761997,678533.016826312,4723.93536463557,15418.7016197447,796006.919986892
"93",822,23895.6785186397,380749.227567789,4574.39819789024,15448.5167153239,424667.820999642
"94",823,23281.9640726701,377599.748839888,4557.53362902814,15294.5225378563,420733.769079442
"95",824,21027.0813029858,158077.556842585,15199.8099312359,58284.045093566,252588.493170373
"96",825,22428.4569342245,372428.583560494,4556.37443072514,15191.3172160103,414604.732141454
"97",826,82779.5511933231,613285.325088494,4791.82672050548,15791.1798754312,716647.882877753
"98",827,81918.5322961499,609078.759151853,4776.35127688053,15653.0989221819,711426.741647066
"99",828,80544.0798925017,603396.940041134,4770.53995950901,15549.8181813729,704261.378074518
"100",829,177875.191104517,846484.363988197,4992.85733653468,16203.1680009571,1045555.58043021
"101",830,176628.34936479,840807.81611636,4980.62194365579,16087.2934607354,1038504.08088554
"102",831,174236.516380192,832893.099813844,4975.90157573433,15994.2278537097,1028099.74562348
"103",832,70718.6862286757,518678.469156725,4838.1569372117,15940.5595599646,610175.871882577
"104",833,69264.5661039431,513821.371640414,4825.43628183788,15810.7572749172,603722.131301112
"105",834,67710.0629745641,507042.497180298,4818.83124060531,15706.0232403471,595277.414635815
"106",835,13317.0702367198,298757.597272983,15499.8391178528,59850.8632019909,387425.369829547
"107",836,163239.828558956,769085.918128795,5059.65604559069,16416.8955493858,953802.298282727
"108",837,161483.804681445,763215.358499487,5047.82014182113,16302.2323177953,946049.215640549
"109",838,158959.443627597,755653.148467833,5043.24694557391,16209.8934016349,935865.732442639
"110",839,281080.017445437,1006879.4127839,5275.48589817874,16994.0677259528,1310228.98385346
"111",840,279011.624158577,999952.135412714,5264.85507310761,16894.0769520055,1301122.6915964
"112",841,275618.272679258,990749.19453922,5261.59858264525,16815.4626755228,1288444.52847665
"113",842,13672.0326508285,233678.709326803,2598.1102373813,18656.4043884237,268605.256603436
"114",843,13698.122113609,230748.252377857,2556.48765095362,18229.6138677398,265232.47601016
"115",844,13508.9056300279,227553.635914328,2529.74407898183,17915.1919856293,261507.477608967
"116",845,24774.0314429559,429312.413320241,2514.63713467361,16784.3427793791,473385.42467725
"117",846,12747.2154440391,293707.449826723,15511.0400942822,59909.6394765604,381875.344841605
"118",847,24229.7927219162,425054.610230841,2476.58472083924,16391.9552448188,468152.942918415
"119",848,23785.6530393054,421429.27739688,2442.31434782737,16058.1039436513,463715.348727664
"120",849,79937.8417160232,632524.531703943,2473.94172666001,15282.8971693691,730219.212315995
"121",850,78612.2864999229,626761.623281212,2436.32718269305,14914.6684507899,722724.905414618
"122",851,77974.4933636297,621982.333805953,2403.70436360268,14602.3420906728,716962.873623858
"123",852,18967.717841132,344041.908315703,2533.81071496611,16764.9655938226,382308.402465623
"124",853,18377.2768276757,340919.723093622,2489.98598556514,16365.9991729768,378152.98507984
"125",854,17771.5622182506,336946.708330509,2458.57981578671,16028.3954431219,373205.245807668
"126",855,66370.9402951443,561604.425481256,2478.79354418067,15129.63780149,645583.797122071
"127",856,65514.597920099,557413.605000604,2437.81550401211,14760.7428315292,640126.761256244
"128",857,12274.9573845894,289933.302342945,15520.4852616576,59971.7857328693,377700.530722061
"129",858,64243.0327480953,551855.071419098,2409.066251797,14450.556267921,632957.726686911
"130",859,148153.464825193,777348.041620227,2459.04776699271,13837.4783409835,941798.032553396
"131",860,147102.932010198,772231.09715515,2420.71180788809,13496.6468060028,935251.387779238
"132",861,145143.039697745,765205.637117897,2394.36874230526,13211.1401131273,925954.185671074
"133",862,56851.0014298357,472094.122540175,2491.20531163788,15045.3129015568,546481.642183206
"134",863,55570.8147593342,467578.18871457,2450.79365368724,14671.918282576,540271.715410168
"135",864,54039.6206203124,462000.163181658,2419.69382625383,14343.8022600061,532803.27988823
"136",865,136126.614712595,705092.637424435,2470.83699226782,13650.1738855862,857340.263014884
"137",866,134420.050333096,699301.186484075,2433.5865546249,13309.0597989094,849463.883170705
"138",867,132047.974017456,691932.737169585,2405.50182140184,13010.6833457295,839396.896354173
"139",868,37418.6978057656,435820.721358435,15810.3306974614,61441.7096501902,550491.459511852
"140",869,239956.21374214,926263.870406535,2480.24709430249,12599.8254390462,1181300.15668202
"141",870,237827.318632652,918993.043405577,2444.95004731892,12284.3449433587,1171549.65702891
"142",871,234986.986114166,910817.294301482,2420.7603139294,12021.4221122523,1160246.46284183
"143",872,15946.3916513739,377291.574414694,9869.28089269468,33363.4141251751,436470.661083937
"144",873,15532.9027318369,373767.727867884,9873.85789154304,33364.2107375785,432538.699228843
"145",874,15230.5237577228,371056.140633975,9870.15590282258,33354.6856314088,429511.505925929
"146",875,80291.3466765848,653186.765294119,10165.0396238743,34675.6863358667,778318.837930444
"147",876,79140.030480656,647418.778137625,10170.9794041106,34688.6690973845,771418.457119777
"148",877,78005.0830878619,641973.436350164,10176.1047509706,34699.750395678,764854.374584674
"149",878,192418.824523794,930738.561313653,10461.1708684881,35966.3470323259,1169584.90373826
"150",879,36899.1952895567,432046.245787346,15822.9811787937,61508.0112781578,546276.433533854
"151",880,191530.303197673,925447.454575741,10461.5458186216,35975.6597680036,1163414.96336004
"152",881,189057.947336369,916818.638173017,10470.3840879801,35992.7312284168,1152339.70082578
"153",882,59358.0945624634,539615.114218473,10200.8483862208,34854.0661683247,644028.123335482
"154",883,58213.0578670061,534544.33840758,10204.4919090262,34859.8574382744,637821.745621887
"155",884,57540.1935157635,530942.333282795,10204.0082070758,34865.0683664979,633551.603372132
"156",885,166792.336875521,840276.779625473,10524.4254183878,36258.9352897521,1053852.47720913
"157",886,164604.140111596,832816.694467344,10531.218127804,36279.5898923522,1044231.6425991
"158",887,162695.489131298,826162.244154197,10538.1022691063,36301.547368071,1035697.38292267
"159",888,312132.423985865,1134947.49964454,10819.5081939167,37581.5455340751,1495480.97735839
"160",889,309258.826391362,1124418.35634232,10820.9473287091,37596.9397872866,1482095.06984968
"161",890,9262.30317010734,216050.221094026,18319.1039458702,74350.3904001926,317982.018610196
"162",891,36012.0873811383,427197.89889565,15832.5877708211,61572.3955834143,540614.969631023
"163",892,305940.935664259,1115412.24496795,10828.7188858645,37627.4207992297,1469809.3203173
"164",893,143974.926506665,720531.380460111,10590.9467923365,36553.4203822973,911650.67414141
"165",894,142734.356425479,715349.485531437,10588.786988673,36557.6593840378,905230.288329627
"166",895,140531.322903044,708989.232262354,10596.6694672013,36583.1240322761,896700.348664875
"167",896,290230.289690004,1041707.40528686,10909.8666179244,38017.0513512788,1380864.61294606
"168",897,286762.681073648,1031271.72501812,10912.5522459024,38039.728226236,1366986.68656391
"169",898,285888.236075346,1027199.05803894,10915.0598017047,38053.1654769803,1362055.51939297
"170",899,461552.796174347,1342086.88956466,11207.0606947475,39439.3873850967,1854286.13381886
"171",900,457754.492815399,1330166.80759515,11209.3220713336,39462.1274097655,1838592.74989165
"172",901,453225.008071363,1319709.20654051,11217.8307584448,39499.2611497438,1823651.30652007
"173",902,15027.4657944063,240119.725935229,15561.2113296398,60170.0748264309,330878.477885706
"174",903,12901.6684146152,341833.32049812,3678.24949829795,14076.3575137749,372489.595924808
"175",904,12534.6525836904,338412.058363177,3664.04222177054,13896.3335029262,368507.086671564
"176",905,12160.9011354378,334627.434581685,3648.9842364858,13710.5430020559,364147.862955665
"177",906,63804.5040268238,599711.690040748,3820.83191647216,13900.7897919964,681237.81577604
"178",907,62622.8792421863,593760.359739136,3808.947911915,13735.4845239466,673927.671417184
"179",908,61587.4117961046,588273.107940072,3797.03633994265,13576.3859683917,667233.942044511
"180",909,161632.644068211,859905.326743654,3976.96520226147,13884.3953241892,1039399.33133832
"181",910,160728.946667172,854609.152293229,3960.25542482858,13717.2176792708,1033015.5720645
"182",911,158125.943988447,844130.579694308,3951.37107928855,13587.8329942883,1019795.72775633
"183",912,46853.5465430919,492792.385966271,3842.71313429203,13975.0779679699,557463.723611625
"184",913,14607.2883194491,237159.595428841,15573.7203302298,60234.5216855141,327575.125764034
"185",914,45827.898384913,487917.659092693,3828.5516462386,13802.436829524,551376.545953369
"186",915,44692.3755349337,482867.426930857,3817.67810169926,13643.0076991334,545020.488266624
"187",916,138782.962999002,772967.736138574,4017.36733066532,13965.4764317377,929733.542899978
"188",917,137480.983153855,767519.933343631,4000.70776541729,13796.8406063083,922798.464869212
"189",918,135327.07233063,759838.233156674,3994.88274196024,13669.4176398394,912829.605869104
"190",919,267971.097086581,1048476.89563081,4179.60468675017,14053.2892809259,1334680.88668506
"191",920,265743.479490326,1041009.89918877,4166.5852048375,13905.9690639888,1324825.93294792
"192",921,262278.401807682,1029278.49393465,4158.46066036427,13786.0066632969,1309501.363066
"193",922,119677.550880021,660152.330733583,4057.32092695798,14060.7519843418,797947.954524903
"194",923,118421.084241651,654993.549847641,4040.07261756883,13900.3344609379,791355.041167799
"195",924,14085.7479902997,233755.546340123,15583.8558435035,60300.4692811765,323725.619455103
"196",925,116324.480124647,648508.997130288,4030.1284910616,13754.8396612048,782618.445407201
"197",926,248295.820440892,958855.187774899,4237.518956026,14186.3103656329,1225574.83753745
"198",927,245453.449237099,949220.442995486,4224.84437232291,14046.4035732219,1212945.14017813
"199",928,242201.110400751,940815.094231426,4219.02096345124,13938.4388427628,1201173.66443839
