"","sim_id","HIV/TB_coinfection_Female","HIV/TB_coinfection_Male","TB_only_Female","TB_only_Male","total_mse"
"1",1945,238833.047672553,940781.284048989,2378.71363583349,17548.4808894185,1199541.52624679
"2",1946,10588.4458984455,265492.332617077,6556.75763591157,21859.1757394914,304496.711890926
"3",1947,235982.723587253,931088.268167223,2340.45155034867,17156.5404853023,1186567.98379013
"4",1948,232934.282038593,922573.709850771,2303.67785921828,16776.8909218611,1174588.56067044
"5",1949,388265.759421828,1216712.98896998,2288.1972961146,15711.2988283207,1622978.24451625
"6",1950,384883.627389588,1207635.24516303,2247.5316817754,15317.7961663669,1610084.20040076
"7",1951,380543.604924655,1194602.05876644,2218.76799153368,15000.4184734329,1592364.85015607
"8",1952,39646.164901362,517248.477449298,8285.54551032044,26752.2651904265,591932.453051407
"9",1953,39139.7386761481,513376.23586347,8289.9784257501,26737.6855143741,587543.638479743
"10",1954,38344.6177427305,509094.855722454,8293.77617558252,26722.1056067136,582455.355247481
"11",1955,150145.260062479,858161.944410692,8586.38558352562,27916.3440605786,1044809.93411728
"12",1956,149060.929302312,851066.680550015,8588.3543258921,27902.4229094652,1036618.38708768
"13",1957,10411.3093376875,261778.863936479,6555.72225038014,21802.9288862388,300548.824410785
"14",1958,147796.88978262,845667.391234485,8594.48993160698,27903.7497335557,1029962.52068227
"15",1959,316724.500634148,1205586.12126053,8853.96960465884,29003.1190534784,1560167.71055282
"16",1960,312596.041915652,1192290.26790777,8857.32487934059,28997.1267254186,1542740.76142818
"17",1961,313392.997363217,1189153.2711841,8858.54105448342,28990.9959305096,1540395.80553231
"18",1962,117234.211208344,720623.510218654,8620.69894658931,28074.2506672192,874552.671040807
"19",1963,115933.338412493,715487.694236673,8626.74978264386,28073.8921970765,868121.674628887
"20",1964,114194.749000162,709816.740201729,8631.40404446742,28065.6299802375,860708.523226596
"21",1965,279601.076898928,1096761.11623642,8919.97101359324,29285.0154879537,1414567.17963689
"22",1966,275468.860508644,1084643.41141709,8925.179106111,29288.8024519192,1398326.25348377
"23",1967,276215.58527575,1081587.44828402,8926.33779497647,29278.7269395984,1396008.09829434
"24",1968,25514.1889652592,414931.012276035,6810.32007568728,22753.0658304121,470008.587147394
"25",1969,476222.584686793,1449585.10325704,9194.22228284484,30494.8553592072,1965496.76558588
"26",1970,474898.187998876,1442764.12237175,9199.50787935472,30499.9238608814,1957361.74211086
"27",1971,473038.992444602,1432667.97781821,9199.77513076914,30497.4166386743,1945404.16203225
"28",1972,244124.140421572,946418.233472356,8975.20135586992,29583.611284902,1229101.1865347
"29",1973,243532.911813131,942548.539217654,8976.84235837992,29578.0618797153,1224636.35526888
"30",1974,240937.981285916,935709.118888931,8982.65962933466,29578.7136683917,1215208.47347257
"31",1975,449195.175623892,1343302.05748524,9283.51691893596,30890.7045871083,1832671.45461517
"32",1976,448021.155789692,1334365.12304384,9281.99806474928,30878.6673753907,1822546.94427368
"33",1977,444266.552994794,1325531.73557957,9289.28795084705,30891.4364041589,1809979.01292937
