"","sim_id","HIV/TB_coinfection_Female","HIV/TB_coinfection_Male","TB_only_Female","TB_only_Male","total_mse"
"1",973,99670.9427372968,668203.167297484,9094.83460577861,30089.4885218843,807058.433162443
"2",974,99436.3112918848,665811.379882332,9099.11575063009,30087.8266110055,804434.633535853
"3",975,247845.025011346,1029257.89759516,9408.70391502796,31376.5575741078,1317888.18409564
"4",976,246527.537347803,1023155.28674489,9406.57417162246,31368.7594780677,1310458.15774238
"5",977,244818.585685972,1015051.45793563,9410.32282317398,31367.5147208263,1300647.88116561
"6",978,436522.527215015,1376324.18199059,9682.23452292454,32560.0567096132,1855089.00043814
"7",979,77472.8865012441,530259.059041755,16209.2759143543,63552.6655933785,687493.887050732
"8",980,433395.78494975,1367127.45950816,9687.20603352829,32567.9021929293,1842778.35268436
"9",981,431816.367538561,1360336.9071116,9693.67972193255,32580.4161160225,1834427.37048812
"10",982,218191.46898262,892323.646411948,9465.53241413171,31640.9320260886,1151621.57983479
"11",983,216581.2552558,885156.108502252,9469.27663985367,31638.6198065909,1142845.2602045
"12",984,214057.47644737,878518.806183653,9476.46145810163,31649.7637981022,1133702.50788723
"13",985,408352.782364615,1269197.25209005,9771.24030331609,32971.469266163,1720292.74402414
"14",986,407203.506836206,1263717.0288459,9776.13032154609,32978.9387364726,1713675.60474012
"15",987,402501.721647115,1250748.0164197,9781.24865767836,32987.2319516204,1696018.21867611
"16",988,623842.870438039,1620421.45859585,10057.9184778413,34280.1766754525,2288602.42418718
"17",989,618032.545502658,1606347.38412329,10066.1273217978,34297.8581469231,2268743.91509467
"18",990,76052.1359768754,524620.964575646,16219.4232046993,63621.752484576,680514.276241797
"19",991,617605.920139282,1602090.53772486,10069.8871066077,34312.2163964453,2264078.5613672
"20",992,24675.5196505363,440961.160444501,3145.36350913274,14056.6835638302,482838.727168
"21",993,24321.6439224401,437879.200898621,3122.26645236778,13828.637690892,479151.748964321
"22",994,23580.1077816567,433105.850411718,3106.67386016176,13609.5169282227,473402.148981759
"23",995,109259.416596656,747367.583001687,3234.20519350744,13495.2182091324,873356.423000983
"24",996,108560.356074597,742534.922343736,3213.69480886331,13286.5014855357,867595.474712733
"25",997,106720.749883492,735670.0073784,3199.74024904562,13085.6584264039,858676.155937342
"26",998,242926.052343703,1054120.32944935,3346.72160947086,13128.9897979014,1313522.09320043
"27",999,240621.085140241,1045746.73082904,3332.472834375,12942.0428309561,1302642.33163461
"28",1000,239572.550902754,1039735.949308,3314.49075409769,12757.892991129,1295380.88395598
"29",1001,33485.0976096002,106804.023815808,18055.3469506806,72896.1173541842,231240.585730273
"30",1002,62135.7993728144,87700.922782483,7363.40757446051,24994.3891265615,182194.518856319
"31",1003,83081.3852529552,622004.408732961,3252.70166678964,13535.6396352879,721874.135287994
"32",1004,82064.373575994,617321.862735167,3232.48897358362,13322.0673923721,715940.792677117
"33",1005,81050.0725341528,611631.714300589,3220.90275429493,13150.4702726226,709053.159861659
"34",1006,212736.365267007,954487.349573313,3378.33592345877,13138.9485880518,1183740.99935183
"35",1007,211705.86305666,948526.873297878,3358.36959344754,12944.7747043626,1176535.88065235
"36",1008,208651.255040391,940061.17536658,3345.7875308555,12758.1409733732,1164816.3589112
"37",1009,380181.81117185,1276814.64156206,3500.55118949454,12885.3873738956,1673382.3912973
"38",1010,379133.198529271,1269670.72721029,3481.4697883176,12706.6894357029,1664992.08496358
"39",1011,375802.588439716,1260403.15763931,3470.08022173238,12544.9632050143,1652220.78950577
"40",1012,186423.752187025,823432.000233271,3407.32326612283,13169.6687773966,1026432.74446382
"41",1013,62894.770011715,84730.650489417,7368.30666292257,24970.1898879562,179963.917052011
"42",1014,185276.92816518,818972.95209632,3394.66960635426,12994.2452062042,1020638.79507406
"43",1015,182006.266124768,809284.167274953,3385.82084609855,12841.811422784,1007518.0656686
"44",1016,357106.867892776,1176912.86345194,3541.2166348003,12917.5296509922,1550478.47763051
"45",1017,353848.39024064,1168109.26230426,3528.77304861005,12748.0946901596,1538234.52028367
"46",1018,351998.059274908,1161592.80511655,3517.66387252793,12589.6892682434,1529698.21753223
"47",1019,549747.056807553,1503184.43742201,3687.91486166728,12854.5036529957,2069473.91274423
"48",1020,544730.937877018,1489402.12339571,3675.9590694409,12714.778332596,2050523.79867477
"49",1021,543786.496827027,1484197.07331414,3659.49315611593,12543.0470647796,2044186.11036206
"50",1022,19654.5375002387,406117.489759766,3379.81597180441,31216.9295176906,460368.772749499
"51",1023,19228.5285986338,402640.679167749,3328.03116333787,30687.3661506106,455884.605080331
"52",1024,63220.626715885,82864.2948858432,7368.11304269021,24931.8546047409,178384.889249159
"53",1025,18522.4188099436,397292.814528428,3292.14350729797,30257.2807254218,449364.657571091
"54",1026,90478.001704648,693453.597069817,3109.5955691298,27962.4387115409,815003.633055135
"55",1027,88981.5612191061,686789.794301167,3060.92139868909,27459.7294514311,806292.006370393
