"","sim_id","HIV/TB_coinfection_Female","HIV/TB_coinfection_Male","TB_only_Female","TB_only_Male","total_mse"
"1",1459,181262.394316256,874707.124911659,3488.37514435153,12659.9911381185,1072117.88551038
"2",1460,337501.234683589,1191848.22360833,3656.68063938856,12880.8999052463,1545887.03883655
"3",1461,333807.469877004,1180069.84863317,3644.92979162323,12741.877088981,1530264.12539078
"4",1462,333608.719213916,1176370.89092548,3628.49605564786,12569.2853149388,1526177.39150998
"5",1463,160797.418243809,763370.685850041,3549.23648813673,13060.676623638,940778.017205625
"6",1464,158596.108528433,756798.465080217,3536.6953866481,12887.7186406728,931818.987635971
"7",1465,157254.734304828,750408.739936108,3526.67212932956,12738.7557694658,923928.902139731
"8",1466,313637.763116928,1092677.69047819,3709.158416409,12976.1387829505,1423000.75079448
"9",1467,309980.36533327,1081775.94617613,3697.23843268708,12833.9897175537,1408287.53965964
"10",1468,309004.888965839,1077430.86451948,3680.95200261947,12662.4406221134,1402779.14611005
"11",1469,20552.9290225096,352677.97132066,4013.86760580032,14134.2047037095,391378.972652679
"12",1470,497360.707810392,1408536.45781469,3861.1092533108,13008.8865423929,1922767.16142078
"13",1471,493318.590930872,1396044.91993687,3847.54686730724,12862.206217692,1906073.26395274
"14",1472,488533.682161247,1385122.81157987,3840.94296680708,12747.9107690376,1890245.34747697
"15",1473,15450.3060666626,371509.309875742,3120.58852092172,28236.6826163092,418316.887079636
"16",1474,15108.1604596203,368417.616244985,3072.56746563043,27746.3138361381,414344.658006374
"17",1475,14590.8719149694,363961.140031287,3023.59089521532,27238.5074212711,408814.110262743
"18",1476,73499.952801368,638150.679059507,2885.9978669409,25163.4920964582,739700.121824274
"19",1477,72461.3572528778,632521.737548314,2841.78205738489,24704.5388089873,732529.415667564
"20",1478,71931.0245184036,628310.862951004,2798.47111275662,24266.9050644525,727307.263646617
"21",1479,180264.279648218,911293.410980796,2697.53845840507,22626.4914915814,1116881.720579
"22",1480,19820.7025554102,347923.534785122,4002.02433259831,13994.2257840109,385740.487457141
"23",1481,178153.247707504,901813.169477437,2657.59830548168,22203.8593098154,1104827.87480024
"24",1482,177805.934051672,898418.220891567,2615.93161946911,21793.3889167789,1100633.47547949
"25",1483,55002.3253394732,527109.746180927,2877.22876819311,25061.3149663577,610050.615254951
"26",1484,54258.7730760724,522929.839250425,2832.08046805178,24599.082873033,604619.775667582
"27",1485,52825.766024767,517247.477565247,2785.76914704442,24119.3686703269,596978.381407385
"28",1486,155911.592154732,820487.420669348,2671.63804719592,22257.061692758,1001327.71256403
