"","sim_id","HIV/TB_coinfection_Female","HIV/TB_coinfection_Male","TB_only_Female","TB_only_Male","total_mse"
"1",1,119372.913700436,37076.1545309203,17345.1989445715,69057.0909982077,242851.358174136
"2",2,67641.1911941942,66596.2354325815,17689.1813331577,70887.9651585445,222814.573118478
"3",3,18258.4320344311,164866.760120725,16809.8152654084,66483.604751815,266418.61217238
"4",4,82990.0674802295,62668.4058049212,8003.19810814999,27476.6929100304,181138.364303331
"5",5,83954.1529130176,60193.2529288671,8010.04603749984,27472.6829027129,179630.134782098
"6",6,84385.0196441475,58626.9847634578,8011.90688271293,27455.0294678681,178478.940758186
"7",7,27780.8528265535,144703.954557109,8302.17583470932,28676.1134276121,209463.096645984
"8",8,28210.1020246893,140655.275820193,8309.82123300791,28681.5028025792,205856.70188047
"9",9,28069.647855306,139483.081658842,8307.57937209917,28657.6736532728,204517.98253952
"10",10,9783.42513544053,243823.369931867,8573.49049694049,29855.8323578476,292036.117922095
"11",11,9591.35110137009,240181.242780889,8576.7762762228,29853.19518665,288202.565345132
"12",12,9424.3705604523,236746.192436562,8580.08422506909,29852.4775015476,284603.124723631
"13",13,40796.0238584316,106617.772185948,8331.26675222101,28820.4647518072,184565.527548408
"14",14,18121.0866968872,162436.973746705,16822.9954860723,66556.1289970157,263937.184926681
"15",15,41058.4835732838,103700.416027654,8337.18568740255,28816.3648678966,181912.450156237
"16",16,41099.7776630021,102181.778976581,8337.00798340249,28802.7261326592,180421.290755645
"17",17,12432.2024113281,206630.867489491,8633.23411294245,30117.2012557914,257813.505269553
"18",18,12250.2296248229,202451.215216691,8639.98848658643,30121.5642609913,253462.997589092
"19",19,12037.5735721034,200158.665938305,8640.36736078589,30116.7292836222,250953.336154817
"20",20,14672.6534273737,312114.466919505,8931.82690764374,31395.735293107,367114.68254763
"21",21,14109.5375124147,307827.789634505,8936.08469572793,31402.2974351643,362275.709277812
"22",22,13592.9715240278,303784.277701172,8940.32112623067,31410.3723579348,357727.942709365
"23",23,18911.5928945844,161881.229466329,8698.47113672392,30395.8783241798,219887.171821817
"24",24,18786.3233424775,159427.291820919,8705.54852793801,30400.3842667522,217319.547958086
"25",25,17780.5359109839,159216.938518214,16831.6023189923,66632.7089757059,260461.785723896
"26",26,18460.1654352735,156199.231588107,8706.14683703829,30397.9387130278,213763.482573446
"27",27,14786.4134833947,273894.422003324,9017.22035084865,31788.297815215,329486.353652783
"28",28,14413.1358851797,270728.683113735,9024.27535731664,31795.2755023325,325961.369858563
"29",29,13568.8776061395,266104.590241867,9026.45342753979,31807.5230000951,320507.444275642
"30",30,35461.6955133706,389415.258171198,9312.07067890541,33092.3895026727,467281.413866146
"31",31,34423.2215782437,384416.236741842,9317.38717204124,33108.8577327538,461265.703224881
"32",32,33458.6867164202,379700.682651529,9322.63237862521,33126.3749173099,455608.376663884
"33",33,96221.0585954584,53495.088535621,3886.80688967845,14121.11926808,167724.073288838
"34",34,96962.4238544224,51381.1050888572,3878.67723241096,13987.9452477111,166210.151423402
"35",35,97181.7509041142,50414.3717133162,3861.26103650259,13817.950646907,165275.33430084
"36",36,15319.8497246695,279179.634418107,17140.7138921891,68223.1480850112,379863.346119977
"37",37,35991.522881506,126059.611064912,4059.61265950639,14289.7025900097,180400.449195934
"38",38,36329.8579398391,122591.680685478,4053.2953055866,14174.959491334,177149.793422238
"39",39,36407.0602359693,121072.010331999,4038.00923559209,14026.3250404134,175543.404843974
"40",40,11705.9265287482,214039.478739965,4229.69413286854,14599.2110175144,244574.310419096
"41",41,11600.4042699083,210569.885897187,4220.10026410953,14480.2657642647,240870.656195469
"42",42,11516.0489717393,207300.29442635,4211.26562390738,14369.6047726396,237397.213794637
"43",43,50177.4245770121,92288.2445775426,4082.2696603156,14416.8457611098,160964.78457598
"44",44,50516.3969059396,89534.9064948316,4075.5365942679,14298.2619901159,158425.101985155
"45",45,50594.0872310495,88095.4103189649,4060.05239166423,14148.0099303447,156897.559872023
"46",46,16087.1926529448,181381.295163026,4273.29074211542,14742.5061492428,216484.284707329
"47",47,14935.2108264203,276042.210331473,17154.5325428513,68300.7674763747,376432.72117712
"48",48,16013.5439197947,177405.495873182,4269.50667905503,14644.9336890149,212333.480161047
"49",49,15855.895813413,175199.500647202,4254.97542649422,14512.3942189839,209822.766106093
"50",50,11616.7355635815,277045.440159306,4478.24978436141,15206.7135470169,308347.139054266
"51",51,11153.7994588156,272938.735084465,4470.32595857068,15103.7553897358,303666.615891587
"52",52,10732.8382124148,269067.787663755,4463.08532915418,15008.3862916422,299272.097496966
"53",53,24188.1482579437,140609.458264703,4326.3146905548,14917.9864771924,184041.907690394
"54",54,24172.1624077962,138399.330508717,4320.47921873797,14810.413566487,181702.385701738
"55",55,23907.0200583842,135209.707563081,4307.72631300265,14684.4059492662,178108.859883734
"56",56,13022.8271480826,241751.716814093,4540.18416255867,15424.0152451625,274738.743369897
"57",57,12730.1056978048,238983.158716214,4531.22465195026,15309.0599920696,271553.549058039
"58",58,14070.5280605493,271420.055768582,17162.6198372429,68375.2548065488,371028.458472923
"59",59,12012.2548956497,234313.721366028,4525.31266846573,15227.0519590754,266078.340889218
"60",60,26311.6185445578,347327.469144735,4750.60708028621,15991.4041392325,394381.098908812
"61",61,25391.5232546097,342535.965377223,4744.46686383999,15905.4784446102,388577.433940282
"62",62,24539.9930230969,338019.321138661,4738.9269775341,15826.3748995276,383124.61603882
"63",63,42064.4993527103,116528.061656621,14278.6555441537,53761.9809767023,226633.197530187
"64",64,42387.1171251783,113857.4034755,14287.9808365771,53803.98755341,224336.488990665
"65",65,42749.5804962228,111670.98362499,14299.1205329959,53865.8082444687,222585.492898677
"66",66,10614.747345834,241282.501661257,14607.9008117537,55440.7484601927,321945.898279037
"67",67,10450.5273014398,236797.577737785,14618.495476479,55493.0879058408,317359.688421545
"68",68,10311.7284848898,233895.247304735,14626.044166272,55540.1028147621,314373.122770659
"69",69,37612.2229627878,397793.456883371,17436.2341305715,69811.8322776534,522653.746254384
"70",70,19247.9308478132,376266.455226698,14920.4390228576,57007.4463200586,467442.271417427
"71",71,19009.7520989354,373113.957174782,14932.3313815472,57066.3548606377,464122.395515902
"72",72,18496.4223668708,368850.296765622,14941.1754065444,57123.711702583,459411.60624162
"73",73,16506.6201123723,185540.991369168,14638.6134163195,55602.9418679744,272289.166765834
