"","year","TB_compartment","DR_compartment","HIV_compartment","G_compartment","prop_of_pop"
"791",1996,2,1,4,1,0
"792",1996,2,1,4,2,0
"793",1996,2,2,1,1,0
"794",1996,2,2,1,2,0
"795",1996,2,2,2,1,0
"796",1996,2,2,2,2,0
"797",1996,2,2,3,1,0
"798",1996,2,2,3,2,0
"799",1996,2,2,4,1,0
"800",1996,2,2,4,2,0
"801",1996,3,1,1,1,0.0299144124634741
"802",1996,3,1,1,2,0.0285980973458968
"803",1996,3,1,2,1,0.000418120640590548
"804",1996,3,1,2,2,0.00324764024806738
"805",1996,3,1,3,1,0
"806",1996,3,1,3,2,0
"807",1996,3,1,4,1,0
"808",1996,3,1,4,2,0
"809",1996,3,2,1,1,0.00111713573515048
"810",1996,3,2,1,2,0.00106797873905839
"811",1996,3,2,2,1,1.56144637564935e-05
"812",1996,3,2,2,2,0.000121281171089653
"813",1996,3,2,3,1,0
"814",1996,3,2,3,2,0
"815",1996,3,2,4,1,0
"816",1996,3,2,4,2,0
"817",1996,4,1,1,1,0.194443681012582
"818",1996,4,1,1,2,0.185887632748329
"819",1996,4,1,2,1,0.00271778416383856
"820",1996,4,1,2,2,0.021109661612438
"821",1996,4,1,3,1,0
"822",1996,4,1,3,2,0
"823",1996,4,1,4,1,0
"824",1996,4,1,4,2,0
"825",1996,4,2,1,1,0.00726138227847815
"826",1996,4,2,1,2,0.00694186180387952
"827",1996,4,2,2,1,0.000101494014417208
"828",1996,4,2,2,2,0.000788327612082747
"829",1996,4,2,3,1,0
"830",1996,4,2,3,2,0
"831",1996,4,2,4,1,0
"832",1996,4,2,4,2,0
"833",1996,5,1,1,1,0
"834",1996,5,1,1,2,0
"835",1996,5,1,2,1,0
"836",1996,5,1,2,2,0
"837",1996,5,1,3,1,0
"838",1996,5,1,3,2,0
"839",1996,5,1,4,1,0
"840",1996,5,1,4,2,0
"841",1996,5,2,1,1,0
"842",1996,5,2,1,2,0
"843",1996,5,2,2,1,0
"844",1996,5,2,2,2,0
"845",1996,5,2,3,1,0
"846",1996,5,2,3,2,0
"847",1996,5,2,4,1,0
"848",1996,5,2,4,2,0
"849",1996,6,1,1,1,0.00105913041029356
"850",1996,6,1,1,2,0.00100665399366033
"851",1996,6,1,2,1,0.00657736707079401
"852",1996,6,1,2,2,0.0520478450848234
"853",1996,6,1,3,1,0
"854",1996,6,1,3,2,0
"855",1996,6,1,4,1,0
"856",1996,6,1,4,2,0
"857",1996,6,2,1,1,1.54431750755334e-05
"858",1996,6,2,1,2,1.35963640509831e-05
"859",1996,6,2,2,1,1.0557037032806e-05
"860",1996,6,2,2,2,7.92176407504227e-05
"861",1996,6,2,3,1,0
"862",1996,6,2,3,2,0
"863",1996,6,2,4,1,0
"864",1996,6,2,4,2,0
"865",1996,7,1,1,1,0
"866",1996,7,1,1,2,0
"867",1996,7,1,2,1,0
"868",1996,7,1,2,2,0
"869",1996,7,1,3,1,0
"870",1996,7,1,3,2,0
"871",1996,7,1,4,1,0
"872",1996,7,1,4,2,0
"873",1996,7,2,1,1,0
"874",1996,7,2,1,2,0
"875",1996,7,2,2,1,0
"876",1996,7,2,2,2,0
"877",1996,7,2,3,1,0
"878",1996,7,2,3,2,0
"879",1996,7,2,4,1,0
"880",1996,7,2,4,2,0
"881",1996,8,1,1,1,0
"882",1996,8,1,1,2,0
"883",1996,8,1,2,1,0
"884",1996,8,1,2,2,0
"885",1996,8,1,3,1,0
"886",1996,8,1,3,2,0
"887",1996,8,1,4,1,0
"888",1996,8,1,4,2,0
"889",1996,8,2,1,1,0
"890",1996,8,2,1,2,0
"891",1996,8,2,2,1,0
"892",1996,8,2,2,2,0
"893",1996,8,2,3,1,0
"894",1996,8,2,3,2,0
"895",1996,8,2,4,1,0
"896",1996,8,2,4,2,0
"897",1997,1,1,1,1,0.236656777089715
"898",1997,1,1,1,2,0.179212870461644
"899",1997,1,1,2,1,0.00386255130382557
"900",1997,1,1,2,2,0.0238184771315073
"901",1997,1,1,3,1,0
"902",1997,1,1,3,2,0
"903",1997,1,1,4,1,0
"904",1997,1,1,4,2,0
"905",1997,1,2,1,1,0
"906",1997,1,2,1,2,0
"907",1997,1,2,2,1,0
"908",1997,1,2,2,2,0
"909",1997,1,2,3,1,0
"910",1997,1,2,3,2,0
"911",1997,1,2,4,1,0
"912",1997,1,2,4,2,0
"913",1997,2,1,1,1,0
"914",1997,2,1,1,2,0
"915",1997,2,1,2,1,0
"916",1997,2,1,2,2,0
"917",1997,2,1,3,1,0
"918",1997,2,1,3,2,0
"919",1997,2,1,4,1,0
"920",1997,2,1,4,2,0
"921",1997,2,2,1,1,0
"922",1997,2,2,1,2,0
"923",1997,2,2,2,1,0
"924",1997,2,2,2,2,0
"925",1997,2,2,3,1,0
"926",1997,2,2,3,2,0
"927",1997,2,2,4,1,0
"928",1997,2,2,4,2,0
"929",1997,3,1,1,1,0.0300643821903101
"930",1997,3,1,1,2,0.028251818280147
"931",1997,3,1,2,1,0.000490690442318792
"932",1997,3,1,2,2,0.00375483795274181
"933",1997,3,1,3,1,0
"934",1997,3,1,3,2,0
"935",1997,3,1,4,1,0
"936",1997,3,1,4,2,0
"937",1997,3,2,1,1,0.00112273626436842
"938",1997,3,2,1,2,0.00105504715569014
"939",1997,3,2,2,1,1.83245393397059e-05
"940",1997,3,2,2,2,0.000140222164210275
"941",1997,3,2,3,1,0
"942",1997,3,2,3,2,0
"943",1997,3,2,4,1,0
"944",1997,3,2,4,2,0
"945",1997,4,1,1,1,0.195418484237015
"946",1997,4,1,1,2,0.183636818820955
"947",1997,4,1,2,1,0.00318948787507215
"948",1997,4,1,2,2,0.0244064466928217
"949",1997,4,1,3,1,0
"950",1997,4,1,3,2,0
"951",1997,4,1,4,1,0
"952",1997,4,1,4,2,0
"953",1997,4,2,1,1,0.00729778571839476
"954",1997,4,2,1,2,0.00685780651198588
"955",1997,4,2,2,1,0.000119109505708089
"956",1997,4,2,2,2,0.000911444067366787
"957",1997,4,2,3,1,0
"958",1997,4,2,3,2,0
"959",1997,4,2,4,1,0
"960",1997,4,2,4,2,0
"961",1997,5,1,1,1,0
"962",1997,5,1,1,2,0
"963",1997,5,1,2,1,0
"964",1997,5,1,2,2,0
"965",1997,5,1,3,1,0
"966",1997,5,1,3,2,0
"967",1997,5,1,4,1,0
"968",1997,5,1,4,2,0
"969",1997,5,2,1,1,0
"970",1997,5,2,1,2,0
"971",1997,5,2,2,1,0
"972",1997,5,2,2,2,0
"973",1997,5,2,3,1,0
"974",1997,5,2,3,2,0
"975",1997,5,2,4,1,0
"976",1997,5,2,4,2,0
"977",1997,6,1,1,1,0.00112014127547032
"978",1997,6,1,1,2,0.00101176918379209
"979",1997,6,1,2,1,0.00767206903638767
"980",1997,6,1,2,2,0.059762203249699
"981",1997,6,1,3,1,0
"982",1997,6,1,3,2,0
"983",1997,6,1,4,1,0
"984",1997,6,1,4,2,0
"985",1997,6,2,1,1,1.90138670864964e-05
"986",1997,6,2,1,2,1.5413083342376e-05
"987",1997,6,2,2,1,1.36384147588383e-05
"988",1997,6,2,2,2,9.96334843253197e-05
"989",1997,6,2,3,1,0
"990",1997,6,2,3,2,0
"991",1997,6,2,4,1,0
"992",1997,6,2,4,2,0
"993",1997,7,1,1,1,0
"994",1997,7,1,1,2,0
"995",1997,7,1,2,1,0
"996",1997,7,1,2,2,0
"997",1997,7,1,3,1,0
"998",1997,7,1,3,2,0
"999",1997,7,1,4,1,0
"1000",1997,7,1,4,2,0
"1001",1997,7,2,1,1,0
"1002",1997,7,2,1,2,0
"1003",1997,7,2,2,1,0
"1004",1997,7,2,2,2,0
"1005",1997,7,2,3,1,0
"1006",1997,7,2,3,2,0
"1007",1997,7,2,4,1,0
"1008",1997,7,2,4,2,0
"1009",1997,8,1,1,1,0
"1010",1997,8,1,1,2,0
"1011",1997,8,1,2,1,0
"1012",1997,8,1,2,2,0
"1013",1997,8,1,3,1,0
"1014",1997,8,1,3,2,0
"1015",1997,8,1,4,1,0
"1016",1997,8,1,4,2,0
"1017",1997,8,2,1,1,0
"1018",1997,8,2,1,2,0
"1019",1997,8,2,2,1,0
"1020",1997,8,2,2,2,0
"1021",1997,8,2,3,1,0
"1022",1997,8,2,3,2,0
"1023",1997,8,2,4,1,0
"1024",1997,8,2,4,2,0
"1025",1998,1,1,1,1,0.23455137706933
"1026",1998,1,1,1,2,0.170742566238282
"1027",1998,1,1,2,1,0.0042216154112988
"1028",1998,1,1,2,2,0.0249672569290594
"1029",1998,1,1,3,1,0
"1030",1998,1,1,3,2,0
"1031",1998,1,1,4,1,0
"1032",1998,1,1,4,2,0
"1033",1998,1,2,1,1,0
"1034",1998,1,2,1,2,0
"1035",1998,1,2,2,1,0
"1036",1998,1,2,2,2,0
"1037",1998,1,2,3,1,0
"1038",1998,1,2,3,2,0
"1039",1998,1,2,4,1,0
"1040",1998,1,2,4,2,0
"1041",1998,2,1,1,1,0
"1042",1998,2,1,1,2,0
"1043",1998,2,1,2,1,0
"1044",1998,2,1,2,2,0
"1045",1998,2,1,3,1,0
"1046",1998,2,1,3,2,0
"1047",1998,2,1,4,1,0
"1048",1998,2,1,4,2,0
"1049",1998,2,2,1,1,0
"1050",1998,2,2,1,2,0
"1051",1998,2,2,2,1,0
"1052",1998,2,2,2,2,0
"1053",1998,2,2,3,1,0
"1054",1998,2,2,3,2,0
"1055",1998,2,2,4,1,0
"1056",1998,2,2,4,2,0
"1057",1998,3,1,1,1,0.0302305387697075
"1058",1998,3,1,1,2,0.0280747643268054
"1059",1998,3,1,2,1,0.000544109823428323
"1060",1998,3,1,2,2,0.00410530232509171
"1061",1998,3,1,3,1,0
"1062",1998,3,1,3,2,0
"1063",1998,3,1,4,1,0
"1064",1998,3,1,4,2,0
"1065",1998,3,2,1,1,0.0011289412818563
"1066",1998,3,2,1,2,0.00104843518232883
"1067",1998,3,2,2,1,2.03194539869498e-05
"1068",1998,3,2,2,2,0.000153310045335375
"1069",1998,3,2,3,1,0
"1070",1998,3,2,3,2,0
"1071",1998,3,2,4,1,0
"1072",1998,3,2,4,2,0
"1073",1998,4,1,1,1,0.196498502003099
"1074",1998,4,1,1,2,0.182485968124235
"1075",1998,4,1,2,1,0.0035367138522841
"1076",1998,4,1,2,2,0.0266844651130961
"1077",1998,4,1,3,1,0
"1078",1998,4,1,3,2,0
"1079",1998,4,1,4,1,0
"1080",1998,4,1,4,2,0
"1081",1998,4,2,1,1,0.00733811833206592
"1082",1998,4,2,1,2,0.00681482868513741
"1083",1998,4,2,2,1,0.000132076450915174
"1084",1998,4,2,2,2,0.000996515294679937
"1085",1998,4,2,3,1,0
"1086",1998,4,2,3,2,0
"1087",1998,4,2,4,1,0
"1088",1998,4,2,4,2,0
"1089",1998,5,1,1,1,0
"1090",1998,5,1,1,2,0
"1091",1998,5,1,2,1,0
"1092",1998,5,1,2,2,0
"1093",1998,5,1,3,1,0
"1094",1998,5,1,3,2,0
"1095",1998,5,1,4,1,0
"1096",1998,5,1,4,2,0
"1097",1998,5,2,1,1,0
"1098",1998,5,2,1,2,0
"1099",1998,5,2,2,1,0
"1100",1998,5,2,2,2,0
"1101",1998,5,2,3,1,0
"1102",1998,5,2,3,2,0
"1103",1998,5,2,4,1,0
"1104",1998,5,2,4,2,0
"1105",1998,6,1,1,1,0.0011939829086241
"1106",1998,6,1,1,2,0.00102510284622277
"1107",1998,6,1,2,1,0.00845442647955058
"1108",1998,6,1,2,2,0.0648714583190674
"1109",1998,6,1,3,1,0
"1110",1998,6,1,3,2,0
"1111",1998,6,1,4,1,0
"1112",1998,6,1,4,2,0
"1113",1998,6,2,1,1,2.31202435823375e-05
"1114",1998,6,2,1,2,1.78410174484834e-05
"1115",1998,6,2,2,1,1.69912229831548e-05
"1116",1998,6,2,2,2,0.000121352250498414
"1117",1998,6,2,3,1,0
"1118",1998,6,2,3,2,0
"1119",1998,6,2,4,1,0
"1120",1998,6,2,4,2,0
"1121",1998,7,1,1,1,0
"1122",1998,7,1,1,2,0
"1123",1998,7,1,2,1,0
"1124",1998,7,1,2,2,0
"1125",1998,7,1,3,1,0
"1126",1998,7,1,3,2,0
"1127",1998,7,1,4,1,0
"1128",1998,7,1,4,2,0
"1129",1998,7,2,1,1,0
"1130",1998,7,2,1,2,0
"1131",1998,7,2,2,1,0
"1132",1998,7,2,2,2,0
"1133",1998,7,2,3,1,0
"1134",1998,7,2,3,2,0
"1135",1998,7,2,4,1,0
"1136",1998,7,2,4,2,0
"1137",1998,8,1,1,1,0
"1138",1998,8,1,1,2,0
"1139",1998,8,1,2,1,0
"1140",1998,8,1,2,2,0
"1141",1998,8,1,3,1,0
"1142",1998,8,1,3,2,0
"1143",1998,8,1,4,1,0
"1144",1998,8,1,4,2,0
"1145",1998,8,2,1,1,0
"1146",1998,8,2,1,2,0
"1147",1998,8,2,2,1,0
"1148",1998,8,2,2,2,0
"1149",1998,8,2,3,1,0
"1150",1998,8,2,3,2,0
"1151",1998,8,2,4,1,0
"1152",1998,8,2,4,2,0
"1153",1999,1,1,1,1,0.233102368016673
"1154",1999,1,1,1,2,0.165883794410022
"1155",1999,1,1,2,1,0.00442732237708089
"1156",1999,1,1,2,2,0.0254318788242835
"1157",1999,1,1,3,1,0
"1158",1999,1,1,3,2,0
"1159",1999,1,1,4,1,0
"1160",1999,1,1,4,2,0
"1161",1999,1,2,1,1,0
"1162",1999,1,2,1,2,0
"1163",1999,1,2,2,1,0
"1164",1999,1,2,2,2,0
"1165",1999,1,2,3,1,0
"1166",1999,1,2,3,2,0
"1167",1999,1,2,4,1,0
"1168",1999,1,2,4,2,0
"1169",1999,2,1,1,1,0
"1170",1999,2,1,1,2,0
"1171",1999,2,1,2,1,0
"1172",1999,2,1,2,2,0
"1173",1999,2,1,3,1,0
"1174",1999,2,1,3,2,0
"1175",1999,2,1,4,1,0
"1176",1999,2,1,4,2,0
"1177",1999,2,2,1,1,0
"1178",1999,2,2,1,2,0
"1179",1999,2,2,2,1,0
"1180",1999,2,2,2,2,0
"1181",1999,2,2,3,1,0
"1182",1999,2,2,3,2,0
"1183",1999,2,2,4,1,0
"1184",1999,2,2,4,2,0
"1185",1999,3,1,1,1,0.0303753395263136
"1186",1999,3,1,1,2,0.0280187738596562
"1187",1999,3,1,2,1,0.000576920009609935
"1188",1999,3,1,2,2,0.00429559779566223
"1189",1999,3,1,3,1,0
"1190",1999,3,1,3,2,0
"1191",1999,3,1,4,1,0
"1192",1999,3,1,4,2,0
"1193",1999,3,2,1,1,0.00113434877899096
"1194",1999,3,2,1,2,0.00104634425202036
"1195",1999,3,2,2,1,2.15447306493337e-05
"1196",1999,3,2,2,2,0.000160416515190706
"1197",1999,3,2,3,1,0
"1198",1999,3,2,3,2,0
"1199",1999,3,2,4,1,0
"1200",1999,3,2,4,2,0
"1201",1999,4,1,1,1,0.197439706921038
"1202",1999,4,1,1,2,0.182122030087766
"1203",1999,4,1,2,1,0.00374998006246458
"1204",1999,4,1,2,2,0.0279213856718045
"1205",1999,4,1,3,1,0
"1206",1999,4,1,3,2,0
"1207",1999,4,1,4,1,0
"1208",1999,4,1,4,2,0
"1209",1999,4,2,1,1,0.00737326706344126
"1210",1999,4,2,1,2,0.00680123763813232
"1211",1999,4,2,2,1,0.000140040749220669
"1212",1999,4,2,2,2,0.00104270734873959
"1213",1999,4,2,3,1,0
"1214",1999,4,2,3,2,0
"1215",1999,4,2,4,1,0
"1216",1999,4,2,4,2,0
"1217",1999,5,1,1,1,0
"1218",1999,5,1,1,2,0
"1219",1999,5,1,2,1,0
"1220",1999,5,1,2,2,0
"1221",1999,5,1,3,1,0
"1222",1999,5,1,3,2,0
"1223",1999,5,1,4,1,0
"1224",1999,5,1,4,2,0
"1225",1999,5,2,1,1,0
"1226",1999,5,2,1,2,0
"1227",1999,5,2,2,1,0
"1228",1999,5,2,2,2,0
"1229",1999,5,2,3,1,0
"1230",1999,5,2,3,2,0
"1231",1999,5,2,4,1,0
"1232",1999,5,2,4,2,0
"1233",1999,6,1,1,1,0.00127459547551485
"1234",1999,6,1,1,2,0.00104547299461056
"1235",1999,6,1,2,1,0.00891655906623626
"1236",1999,6,1,2,2,0.0674878842937148
"1237",1999,6,1,3,1,0
"1238",1999,6,1,3,2,0
"1239",1999,6,1,4,1,0
"1240",1999,6,1,4,2,0
"1241",1999,6,2,1,1,2.7583348430821e-05
"1242",1999,6,2,1,2,2.0909691422767e-05
"1243",1999,6,2,2,1,2.01940224475243e-05
"1244",1999,6,2,2,2,0.000141796468862344
"1245",1999,6,2,3,1,0
"1246",1999,6,2,3,2,0
"1247",1999,6,2,4,1,0
"1248",1999,6,2,4,2,0
"1249",1999,7,1,1,1,0
"1250",1999,7,1,1,2,0
"1251",1999,7,1,2,1,0
"1252",1999,7,1,2,2,0
"1253",1999,7,1,3,1,0
"1254",1999,7,1,3,2,0
"1255",1999,7,1,4,1,0
"1256",1999,7,1,4,2,0
"1257",1999,7,2,1,1,0
"1258",1999,7,2,1,2,0
"1259",1999,7,2,2,1,0
"1260",1999,7,2,2,2,0
"1261",1999,7,2,3,1,0
"1262",1999,7,2,3,2,0
"1263",1999,7,2,4,1,0
"1264",1999,7,2,4,2,0
"1265",1999,8,1,1,1,0
"1266",1999,8,1,1,2,0
"1267",1999,8,1,2,1,0
"1268",1999,8,1,2,2,0
"1269",1999,8,1,3,1,0
"1270",1999,8,1,3,2,0
"1271",1999,8,1,4,1,0
"1272",1999,8,1,4,2,0
"1273",1999,8,2,1,1,0
"1274",1999,8,2,1,2,0
"1275",1999,8,2,2,1,0
"1276",1999,8,2,2,2,0
"1277",1999,8,2,3,1,0
"1278",1999,8,2,3,2,0
"1279",1999,8,2,4,1,0
"1280",1999,8,2,4,2,0
"1281",2000,1,1,1,1,0.232524002239421
"1282",2000,1,1,1,2,0.164606597347807
"1283",2000,1,1,2,1,0.00450773746272719
"1284",2000,1,1,2,2,0.025436097466117
"1285",2000,1,1,3,1,0
"1286",2000,1,1,3,2,0
"1287",2000,1,1,4,1,0
"1288",2000,1,1,4,2,0
"1289",2000,1,2,1,1,0
"1290",2000,1,2,1,2,0
"1291",2000,1,2,2,1,0
"1292",2000,1,2,2,2,0
"1293",2000,1,2,3,1,0
"1294",2000,1,2,3,2,0
"1295",2000,1,2,4,1,0
"1296",2000,1,2,4,2,0
"1297",2000,2,1,1,1,0
"1298",2000,2,1,1,2,0
"1299",2000,2,1,2,1,0
"1300",2000,2,1,2,2,0
"1301",2000,2,1,3,1,0
"1302",2000,2,1,3,2,0
"1303",2000,2,1,4,1,0
"1304",2000,2,1,4,2,0
"1305",2000,2,2,1,1,0
"1306",2000,2,2,1,2,0
"1307",2000,2,2,2,1,0
"1308",2000,2,2,2,2,0
"1309",2000,2,2,3,1,0
"1310",2000,2,2,3,2,0
"1311",2000,2,2,4,1,0
"1312",2000,2,2,4,2,0
"1313",2000,3,1,1,1,0.0304628052868275
"1314",2000,3,1,1,2,0.0280232981926395
"1315",2000,3,1,2,1,0.000590555500888915
"1316",2000,3,1,2,2,0.00433034492927349
"1317",2000,3,1,3,1,0
"1318",2000,3,1,3,2,0
"1319",2000,3,1,4,1,0
"1320",2000,3,1,4,2,0
"1321",2000,3,2,1,1,0.00113761513519273
"1322",2000,3,2,1,2,0.00104651321051351
"1323",2000,3,2,2,1,2.20539398672209e-05
"1324",2000,3,2,2,2,0.000161714125989466
"1325",2000,3,2,3,1,0
"1326",2000,3,2,3,2,0
"1327",2000,3,2,4,1,0
"1328",2000,3,2,4,2,0
"1329",2000,4,1,1,1,0.198008234364379
"1330",2000,4,1,1,2,0.182151438252157
"1331",2000,4,1,2,1,0.00383861075577795
"1332",2000,4,1,2,2,0.0281472420402777
"1333",2000,4,1,3,1,0
"1334",2000,4,1,3,2,0
"1335",2000,4,1,4,1,0
"1336",2000,4,1,4,2,0
"1337",2000,4,2,1,1,0.00739449837875273
"1338",2000,4,2,1,2,0.0068023358683378
"1339",2000,4,2,2,1,0.000143350609136936
"1340",2000,4,2,2,2,0.00105114181893153
"1341",2000,4,2,3,1,0
"1342",2000,4,2,3,2,0
"1343",2000,4,2,4,1,0
"1344",2000,4,2,4,2,0
"1345",2000,5,1,1,1,0
"1346",2000,5,1,1,2,0
"1347",2000,5,1,2,1,0
"1348",2000,5,1,2,2,0
"1349",2000,5,1,3,1,0
"1350",2000,5,1,3,2,0
"1351",2000,5,1,4,1,0
"1352",2000,5,1,4,2,0
"1353",2000,5,2,1,1,0
"1354",2000,5,2,1,2,0
"1355",2000,5,2,2,1,0
"1356",2000,5,2,2,2,0
"1357",2000,5,2,3,1,0
"1358",2000,5,2,3,2,0
"1359",2000,5,2,4,1,0
"1360",2000,5,2,4,2,0
"1361",2000,6,1,1,1,0.0013560360207936
"1362",2000,6,1,1,2,0.00107157050746792
"1363",2000,6,1,2,1,0.00909862399790597
"1364",2000,6,1,2,2,0.0678494956434091
"1365",2000,6,1,3,1,0
"1366",2000,6,1,3,2,0
"1367",2000,6,1,4,1,0
"1368",2000,6,1,4,2,0
"1369",2000,6,2,1,1,3.22251355702819e-05
"1370",2000,6,2,1,2,2.46473812445087e-05
"1371",2000,6,2,2,1,2.28248226609716e-05
"1372",2000,6,2,2,2,0.000158389565933373
"1373",2000,6,2,3,1,0
"1374",2000,6,2,3,2,0
"1375",2000,6,2,4,1,0
"1376",2000,6,2,4,2,0
"1377",2000,7,1,1,1,0
"1378",2000,7,1,1,2,0
"1379",2000,7,1,2,1,0
"1380",2000,7,1,2,2,0
"1381",2000,7,1,3,1,0
"1382",2000,7,1,3,2,0
"1383",2000,7,1,4,1,0
"1384",2000,7,1,4,2,0
"1385",2000,7,2,1,1,0
"1386",2000,7,2,1,2,0
"1387",2000,7,2,2,1,0
"1388",2000,7,2,2,2,0
"1389",2000,7,2,3,1,0
"1390",2000,7,2,3,2,0
"1391",2000,7,2,4,1,0
"1392",2000,7,2,4,2,0
"1393",2000,8,1,1,1,0
"1394",2000,8,1,1,2,0
"1395",2000,8,1,2,1,0
"1396",2000,8,1,2,2,0
"1397",2000,8,1,3,1,0
"1398",2000,8,1,3,2,0
"1399",2000,8,1,4,1,0
"1400",2000,8,1,4,2,0
"1401",2000,8,2,1,1,0
"1402",2000,8,2,1,2,0
"1403",2000,8,2,2,1,0
"1404",2000,8,2,2,2,0
"1405",2000,8,2,3,1,0
"1406",2000,8,2,3,2,0
"1407",2000,8,2,4,1,0
"1408",2000,8,2,4,2,0
"1409",2001,1,1,1,1,0.232642221365691
"1410",2001,1,1,1,2,0.166280488062777
"1411",2001,1,1,2,1,0.00447006966370433
"1412",2001,1,1,2,2,0.025032220765248
"1413",2001,1,1,3,1,0
"1414",2001,1,1,3,2,0
"1415",2001,1,1,4,1,0
"1416",2001,1,1,4,2,0
"1417",2001,1,2,1,1,0
"1418",2001,1,2,1,2,0
"1419",2001,1,2,2,1,0
"1420",2001,1,2,2,2,0
"1421",2001,1,2,3,1,0
"1422",2001,1,2,3,2,0
"1423",2001,1,2,4,1,0
"1424",2001,1,2,4,2,0
"1425",2001,2,1,1,1,0
"1426",2001,2,1,1,2,0
"1427",2001,2,1,2,1,0
"1428",2001,2,1,2,2,0
"1429",2001,2,1,3,1,0
"1430",2001,2,1,3,2,0
"1431",2001,2,1,4,1,0
"1432",2001,2,1,4,2,0
"1433",2001,2,2,1,1,0
"1434",2001,2,2,1,2,0
"1435",2001,2,2,2,1,0
"1436",2001,2,2,2,2,0
"1437",2001,2,2,3,1,0
"1438",2001,2,2,3,2,0
"1439",2001,2,2,4,1,0
"1440",2001,2,2,4,2,0
"1441",2001,3,1,1,1,0.0305123582626129
"1442",2001,3,1,1,2,0.0280928275735398
"1443",2001,3,1,2,1,0.000586275209362742
"1444",2001,3,1,2,2,0.00422915442415229
"1445",2001,3,1,3,1,0
"1446",2001,3,1,3,2,0
"1447",2001,3,1,4,1,0
"1448",2001,3,1,4,2,0
"1449",2001,3,2,1,1,0.0011394656612594
"1450",2001,3,2,1,2,0.0010491097434102
"1451",2001,3,2,2,1,2.18940949554551e-05
"1452",2001,3,2,2,2,0.000157935227457969
"1453",2001,3,2,3,1,0
"1454",2001,3,2,3,2,0
"1455",2001,3,2,4,1,0
"1456",2001,3,2,4,2,0
"1457",2001,4,1,1,1,0.198330328706984
"1458",2001,4,1,1,2,0.182603379228009
"1459",2001,4,1,2,1,0.00381078886085782
"1460",2001,4,1,2,2,0.0274895037569899
"1461",2001,4,1,3,1,0
"1462",2001,4,1,3,2,0
"1463",2001,4,1,4,1,0
"1464",2001,4,1,4,2,0
"1465",2001,4,2,1,1,0.00740652679818612
"1466",2001,4,2,1,2,0.0068192133321663
"1467",2001,4,2,2,1,0.000142311617210458
"1468",2001,4,2,2,2,0.0010265789784768
"1469",2001,4,2,3,1,0
"1470",2001,4,2,3,2,0
"1471",2001,4,2,4,1,0
"1472",2001,4,2,4,2,0
"1473",2001,5,1,1,1,0
"1474",2001,5,1,1,2,0
"1475",2001,5,1,2,1,0
"1476",2001,5,1,2,2,0
"1477",2001,5,1,3,1,0
"1478",2001,5,1,3,2,0
"1479",2001,5,1,4,1,0
"1480",2001,5,1,4,2,0
"1481",2001,5,2,1,1,0
"1482",2001,5,2,1,2,0
"1483",2001,5,2,2,1,0
"1484",2001,5,2,2,2,0
"1485",2001,5,2,3,1,0
"1486",2001,5,2,3,2,0
"1487",2001,5,2,4,1,0
"1488",2001,5,2,4,2,0
"1489",2001,6,1,1,1,0.00143995208895132
"1490",2001,6,1,1,2,0.00119538355377171
"1491",2001,6,1,2,1,0.00901624440550772
"1492",2001,6,1,2,2,0.0662378370242566
"1493",2001,6,1,3,1,0
"1494",2001,6,1,3,2,0
"1495",2001,6,1,4,1,0
"1496",2001,6,1,4,2,0
"1497",2001,6,2,1,1,3.78625512764458e-05
"1498",2001,6,2,1,2,3.18724565838482e-05
"1499",2001,6,2,2,1,2.51664175647431e-05
"1500",2001,6,2,2,2,0.000173030169036665
"1501",2001,6,2,3,1,0
"1502",2001,6,2,3,2,0
"1503",2001,6,2,4,1,0
"1504",2001,6,2,4,2,0
"1505",2001,7,1,1,1,0
"1506",2001,7,1,1,2,0
"1507",2001,7,1,2,1,0
"1508",2001,7,1,2,2,0
"1509",2001,7,1,3,1,0
"1510",2001,7,1,3,2,0
"1511",2001,7,1,4,1,0
"1512",2001,7,1,4,2,0
"1513",2001,7,2,1,1,0
"1514",2001,7,2,1,2,0
"1515",2001,7,2,2,1,0
"1516",2001,7,2,2,2,0
"1517",2001,7,2,3,1,0
"1518",2001,7,2,3,2,0
"1519",2001,7,2,4,1,0
"1520",2001,7,2,4,2,0
"1521",2001,8,1,1,1,0
"1522",2001,8,1,1,2,0
"1523",2001,8,1,2,1,0
"1524",2001,8,1,2,2,0
"1525",2001,8,1,3,1,0
"1526",2001,8,1,3,2,0
"1527",2001,8,1,4,1,0
"1528",2001,8,1,4,2,0
"1529",2001,8,2,1,1,0
"1530",2001,8,2,1,2,0
"1531",2001,8,2,2,1,0
"1532",2001,8,2,2,2,0
"1533",2001,8,2,3,1,0
"1534",2001,8,2,3,2,0
"1535",2001,8,2,4,1,0
"1536",2001,8,2,4,2,0
"1537",2002,1,1,1,1,0.233012929965993
"1538",2002,1,1,1,2,0.169553782656823
"1539",2002,1,1,2,1,0.0043442473115254
"1540",2002,1,1,2,2,0.0243022150559587
"1541",2002,1,1,3,1,0
"1542",2002,1,1,3,2,0
"1543",2002,1,1,4,1,0
"1544",2002,1,1,4,2,0
"1545",2002,1,2,1,1,0
"1546",2002,1,2,1,2,0
"1547",2002,1,2,2,1,0
"1548",2002,1,2,2,2,0
"1549",2002,1,2,3,1,0
"1550",2002,1,2,3,2,0
"1551",2002,1,2,4,1,0
"1552",2002,1,2,4,2,0
