"","sim_id","HIV_neg_female","HIV_neg_male","HIV_pos_female","HIV_pos_male","hiv_prev_mse_male","hiv_prev_mse_female","hiv_prev_mse","max_perc_diff_male","max_perc_diff_female","b1_contact","b2_contact","hiv2_mort","hiv3_mort","hiv4_mort","tb_hiv1_mort","tb_hiv2_mort","tb_hiv3_mort","tb_hiv4_mort"
"77",77,10320.6881167629,48419.3658652209,507897.144233384,203868.819493867,300133526.71212,60788723.9675689,360922250.679689,0.0479089832900441,0.0319347216330368,6,6,12,35,1.2,17,30,40,17
"78",78,10324.1868263892,48449.1725026407,500738.155932311,201382.508918717,300439944.511576,60414892.0016204,360854836.513197,0.0479100849486694,0.0317839950588474,6,6,12,35,1.2,17,30,40,20
"79",79,10547.810488933,49690.7355724843,437436.09330537,170530.572260055,306821683.825963,59991990.4396767,366813674.26564,0.0483934150557395,0.0313261411718404,6,6,12,35,1.2,17,30,60,17
"80",80,10551.2328762201,49719.7749100783,431002.817951424,168436.82641808,307110968.227891,59645974.7432171,366756942.971108,0.048394406016565,0.0311814688760519,6,6,12,35,1.2,17,30,60,20
"81",81,13264.9029694068,62002.5395501822,558242.173712501,228197.999621528,296546984.012504,60616413.7889238,357163397.801427,0.0475134745496124,0.0315527183077861,6,6,12,35,1.5,14,22,40,17
"82",82,13268.9344337523,62034.7037544892,550343.398183253,225407.723296204,296870995.933119,60221918.4237147,357092914.356834,0.0475146576599057,0.0313943251570488,6,6,12,35,1.5,14,22,40,20
"83",83,13491.6950231628,63252.1302985983,478741.222432777,189584.919460769,302829975.339819,59346726.6414251,362176701.981244,0.047984977077032,0.0309240028918281,6,6,12,35,1.5,14,22,60,17
"84",84,13495.5910253811,63283.2004146856,471656.663210126,187240.574714724,303136131.371868,58981850.5498394,362117981.921708,0.0479860426734789,0.0307720224757455,6,6,12,35,1.5,14,22,60,20
"85",85,13502.5428427296,63330.4952556949,496541.547912721,197681.333212523,303667094.584834,58375905.895267,362043000.480101,0.047971817914102,0.0307847649017319,6,6,12,35,1.5,14,30,40,17
"86",86,13506.6305319898,63362.8550210008,489326.822941701,195187.623753828,303984781.929159,58009544.9040417,361994326.833201,0.0479729479479064,0.0306316418457562,6,6,12,35,1.5,14,30,40,20
"87",87,13724.4299634676,64556.7322990305,424814.681629976,164118.757830486,310002548.721093,57232659.5534169,367235208.27451,0.0484229803855173,0.0301629211863718,6,6,12,35,1.5,14,30,60,17
"88",88,13728.3479175587,64587.8035853222,418355.961229208,162030.248413132,310302085.022003,56894599.3265458,367196684.348549,0.0484240004032163,0.0300160723311277,6,6,12,35,1.5,14,30,60,20
"89",89,10089.5300612341,47126.0147453781,569977.715007585,234778.009654764,295735951.975169,60770733.1628043,356506685.137973,0.0474853106432164,0.0316193722564122,6,6,12,35,1.5,17,22,40,17
"90",90,10092.9295841957,47155.363072973,562135.566296978,231994.80143926,296053534.110389,60381735.6408391,356435269.751229,0.0474864633374127,0.0314636567513529,6,6,12,35,1.5,17,22,40,20
"91",91,10311.3253213607,48353.241585039,490635.085606821,196072.418760966,302157672.145777,59329744.9418857,361487417.087663,0.0479477839631959,0.0309744642630007,6,6,12,35,1.5,17,22,60,17
"92",92,10314.634459672,48381.7513731315,483605.527474274,193730.370358304,302457227.363806,58971116.6043249,361428343.968131,0.0479488193823494,0.0308252250680158,6,6,12,35,1.5,17,22,60,20
"93",93,10318.0972555829,48411.3970421482,508197.731993175,204128.5599768,302428465.384816,58199054.5958499,360627519.980666,0.0479133082708798,0.0308483411889728,6,6,12,35,1.5,17,30,40,17
"94",94,10321.5902095523,48441.1864174923,501036.827466023,201639.347872079,302739334.304101,57838439.8390192,360577774.14312,0.0479144097665734,0.0306979491477657,6,6,12,35,1.5,17,30,40,20
"95",95,10545.1050711241,49682.2017592031,437800.32428101,170818.033569023,309148317.273414,57482157.7294453,366630475.002859,0.048397820181903,0.0302415357367462,6,6,12,35,1.5,17,30,60,17
"96",96,10548.5217571309,49711.2220241569,431363.636273933,168720.571927016,309441739.819299,57148693.9603939,366590433.779692,0.0483988109912425,0.0300971791015123,6,6,12,35,1.5,17,30,60,20
"97",97,13208.1449233671,62365.4305325028,601169.990565441,257684.049148847,415919166.420824,69700210.0850428,485619376.505867,0.0556910153997683,0.0235670976052646,6,6,12,45,1.2,14,22,40,17
"98",98,13212.0422626442,62396.5112317684,593388.198100501,254869.4613104,416282987.537827,69492600.7170096,485775588.254836,0.0556919814533439,0.0234330628035216,6,6,12,45,1.2,14,22,40,20
"99",99,13403.9315551037,63481.3634612867,530271.254575278,222792.648549783,421855035.9919,71845539.7812558,493700575.773156,0.0561178276232032,0.0242038136533189,6,6,12,45,1.2,14,22,60,17
"100",100,13407.6739499975,63511.259025718,523186.856602753,220360.749912155,422198023.439552,71651399.8054101,493849423.244962,0.0561186477791537,0.0242052199071309,6,6,12,45,1.2,14,22,60,20
"101",101,13442.5810345541,63696.7476108678,536824.549294166,224822.753779807,423729032.520799,70406196.2308058,494135228.751604,0.056112762002756,0.0239834830538488,6,6,12,45,1.2,14,30,40,17
"102",102,13446.5414727841,63728.0372565899,529700.718737513,222296.593839983,424082580.045237,70216804.332136,494299384.377373,0.0561137766485997,0.0239851668049293,6,6,12,45,1.2,14,30,40,20
"103",103,13642.3319926158,64815.5406707001,473594.693561653,194564.698655839,428812783.335651,71762350.2978037,500575133.633455,0.05639852006558,0.0245357857233456,6,6,12,45,1.2,14,30,60,17
"104",104,13646.1526828024,64845.7560639994,467086.902087243,192378.484083147,429147895.866974,71585107.735992,500733003.602966,0.0563995075350583,0.0245374720307329,6,6,12,45,1.2,14,30,60,20
"105",105,10034.415128076,47479.1216786228,612476.61760924,264038.695131907,414982852.590182,69691422.8808836,484674275.471066,0.0556717641074179,0.0236789626075404,6,6,12,45,1.2,17,22,40,17
"106",106,10037.7031896551,47507.6306350572,604768.015719138,261239.91065677,415339166.817881,69485406.5764475,484824573.394329,0.0556727021157706,0.0235329954050351,6,6,12,45,1.2,17,22,40,20
"107",107,10219.863399475,48574.4821287312,541809.883659919,229225.273228209,421229415.148972,71706915.468057,492936330.617029,0.056090676021833,0.0241720792834766,6,6,12,45,1.2,17,22,60,17
"108",108,10223.0501813989,48602.088664035,534791.998679292,226803.462328217,421565156.795829,71515943.0974415,493081099.89327,0.0560914722752366,0.0241734450027363,6,6,12,45,1.2,17,22,60,20
"109",109,10266.5488385325,48819.2585382988,548971.395559851,231455.932523347,422126118.084451,70095255.7873214,492221373.871773,0.056032235087153,0.0238889333381726,6,6,12,45,1.2,17,30,40,17
"110",110,10269.9846801274,48848.4742066898,541888.469910594,228933.834722575,422472993.721883,69906609.2386136,492379602.960496,0.0560332848370278,0.023890671179163,6,6,12,45,1.2,17,30,40,20
"111",111,10461.5017349277,49890.2296562351,485225.907209491,200933.052237003,427338529.707251,70910297.3769598,498248827.084211,0.0563477867771117,0.0244269484507644,6,6,12,45,1.2,17,30,60,17
"112",112,10464.8260907544,49918.5018805769,478766.738313861,198750.125440009,427666572.689887,70735297.2758779,498401869.965765,0.0563487467446605,0.0244285882068501,6,6,12,45,1.2,17,30,60,20
"113",113,13205.4693013366,62358.0097649467,601459.66091242,257938.441739399,418550513.943023,68249553.4215735,486800067.364597,0.0556945456093412,0.0234368892523528,6,6,12,45,1.5,14,22,40,17
"114",114,13209.3641966786,62389.0729804265,593677.091851107,255121.601492028,418918023.644274,68054248.531246,486972272.17552,0.0556955115333612,0.0234384886689616,6,6,12,45,1.5,14,22,40,20
"115",115,13401.2130477874,63473.6382368572,530627.572619325,223083.059187678,424495887.561165,70439545.5572995,494935433.118465,0.0561212006529105,0.0242090074704328,6,6,12,45,1.5,14,22,60,17
"116",116,13404.9518140617,63503.5212856657,523540.900266561,220648.166926118,424842509.670701,70257054.9851179,495099564.655819,0.0561220206999687,0.0242104136146323,6,6,12,45,1.5,14,22,60,20
"117",117,13439.8773018599,63689.2447853752,537102.280857568,225064.764998201,426391861.997168,69029637.786929,495421499.784097,0.056116603143381,0.0239893739709275,6,6,12,45,1.5,14,30,40,17
"118",118,13443.8357556011,63720.5184372229,529977.393549656,222536.313957618,426748913.656351,68852083.0558114,495600996.712162,0.0561176176449321,0.0239910575807493,6,6,12,45,1.5,14,30,40,20
"119",119,13639.1120106377,64805.8990900215,473819.72758022,194791.270082793,431369166.888376,70467062.0201009,501836228.908476,0.0564027654729203,0.0245422721058817,6,6,12,45,1.5,14,30,60,17
"120",120,13642.9287792619,64836.0906943418,467315.730068361,192604.18455252,431707085.927224,70301129.6529083,502008215.580132,0.0564037527892974,0.0245439582599251,6,6,12,45,1.5,14,30,60,20
"121",121,10022.433495753,47451.5018057436,612337.85381207,264209.420767661,418050289.490675,68141869.779237,486192159.269912,0.0556752677499061,0.0234194483929015,6,6,12,45,1.5,17,22,40,17
"122",122,10025.709680861,47479.9503593679,604639.685988176,261412.338577496,418410173.440898,67949876.6598942,486360050.100793,0.0556762056331074,0.0234210018184089,6,6,12,45,1.5,17,22,40,20
"123",123,10217.4122034087,48566.7674296838,542160.243467654,229513.555420866,423866415.436421,70297789.9157748,494164205.352196,0.0560940232104221,0.0241772346275241,6,6,12,45,1.5,17,22,60,17
"124",124,10220.5931166434,48594.3578148108,535140.41465019,227088.977700921,424205716.154122,70118244.4761022,494323960.630224,0.0560948193586537,0.0241786002408867,6,6,12,45,1.5,17,22,60,20
"125",125,10264.0860522811,48811.7738363427,549246.96191132,231697.799350415,424793504.964584,68698918.1256598,493492423.090244,0.0560363162260134,0.0238951772282161,6,6,12,45,1.5,17,30,40,17
"126",126,10267.5172650685,48840.96924403,542163.205003393,229173.587713762,425143849.989341,68521925.8319397,493665775.82128,0.056037365820524,0.0238969149174995,6,6,12,45,1.5,17,30,40,20
"127",127,10458.9297844479,49882.187827338,485560.021553723,201205.473500558,430021756.431123,69570238.8208525,499591995.251975,0.0563520028675965,0.0244333913989535,6,6,12,45,1.5,17,30,60,17
"128",128,10462.2495460229,49910.4373209352,479098.784892152,199019.778867205,430353011.154819,69406404.7319584,499759415.886777,0.0563529626870286,0.0244350310066424,6,6,12,45,1.5,17,30,60,20
"129",129,10628.4039297377,47286.8675235441,402090.692628281,128419.403633464,92065678.4440557,190756423.492421,282822101.936477,0.0302534335077718,0.0537780710261043,6,7,8,35,1.2,14,22,40,17
"130",130,10632.1397830512,47318.2932014131,393532.24212792,125787.655760489,92189745.6475559,189653240.037927,281842985.685483,0.030255053931888,0.0535708898913575,6,7,8,35,1.2,14,22,40,20
"131",131,10898.8909040724,48760.7030676487,319495.097805532,93293.3830627788,95986264.0919515,183534961.928396,279521226.020348,0.0308623192542147,0.0529799890205239,6,7,8,35,1.2,14,22,60,17
"132",132,10902.6094386106,48791.8472234237,312128.032942394,91338.6920630922,96108966.7226236,182510918.879983,278619885.602607,0.0308637794778025,0.052782481356424,6,7,8,35,1.2,14,22,60,20
"133",133,10910.2685037236,48844.1121662025,336334.63167736,100083.309588234,96780150.0636836,180858863.299531,277639013.363214,0.0308677480809389,0.0527010174331072,6,7,8,35,1.2,14,30,40,17
"134",134,10914.1792766954,48876.6128256811,328847.927535687,97913.5856019676,96912626.9065429,179827277.85137,276739904.757913,0.0308693074748805,0.0525021161295677,6,7,8,35,1.2,14,30,40,20
"135",135,11179.1301320488,50333.3763331654,265584.183236898,72569.0675561931,100924664.634623,173755595.577952,274680260.212575,0.0314820333830697,0.0519354361648412,6,7,8,35,1.2,14,30,60,17
"136",136,11182.998701393,50365.4130522499,259149.856187187,70986.7219660656,101054440.090268,172798246.982984,273852687.073251,0.0314834230342305,0.0517455946197898,6,7,8,35,1.2,14,30,60,20
"137",137,7562.40705083952,33057.2669686089,414405.228738475,134747.917677531,91647980.6109511,191208489.251577,282856469.862528,0.0302050929273499,0.053838545668743,6,7,8,35,1.2,17,22,40,17
"138",138,7564.48645066108,33079.2625957575,405874.164866407,132090.171921951,91768250.4483213,190124467.367969,281892717.81629,0.0302066704598607,0.0536348830167518,6,7,8,35,1.2,17,22,40,20
"139",139,7812.7444499926,34413.7365845468,331845.192266049,99043.7700026878,95498123.5166436,184090876.243524,279588999.760168,0.0308029048621946,0.0530575312452921,6,7,8,35,1.2,17,22,60,17
"140",140,7814.97338369027,34436.5055949265,324479.717435062,97048.7749423104,95616956.2412357,183084476.697561,278701432.938797,0.0308043208091016,0.0528634029914476,6,7,8,35,1.2,17,22,60,20
"141",141,7818.77195453078,34466.4134406855,348740.950775125,106043.928224159,96127751.4459563,181415813.447623,277543564.893579,0.0308034852926656,0.0527849999394744,6,7,8,35,1.2,17,30,40,17
"142",142,7821.16600159391,34490.4181190118,341252.757233704,103836.808492416,96256083.965668,180401494.667855,276657578.633523,0.0308050034738878,0.05258948055097,6,7,8,35,1.2,17,30,40,20
