"","sim_id","HIV_neg_female","HIV_neg_male","HIV_pos_female","HIV_pos_male","hiv_prev_mse_male","hiv_prev_mse_female","hiv_prev_mse","max_perc_diff_male","max_perc_diff_female","b1_contact","b2_contact","hiv2_mort","hiv3_mort","hiv4_mort","tb_hiv1_mort","tb_hiv2_mort","tb_hiv3_mort","tb_hiv4_mort","hiv_prev_mse_male_norm","hiv_prev_mse_female_norm","hiv_prev_mse_male_norm_rank","hiv_prev_mse_female_norm_rank","tb_mort_mse_male_neg_norm","tb_mort_mse_female_neg_norm","tb_mort_mse_male_pos_norm","tb_mort_mse_female_pos_norm","tb_mort_mse_overall_norm","tbmort_rank_total","tbmort_HIV_neg_male","tbmort_HIV_neg_female","tbmort_HIV_pos_male","tbmort_HIV_pos_female"
"21",431,3789.28563222423,14473.3851450157,130080.035870745,29169.2423368149,184445741.594109,99291244.2818176,283736985.875927,0.0407953393195919,0.0412400988849638,6,9,8,45,1.2,17,30,60,17,0.22023869719995,0.36254652433331,2284,4218,0.0415357580715362,0.0544027133214195,0.010526860800475,0.123834434403722,0.0594960828398504,642,554,603,316,916
"22",432,3787.20352144746,14464.720001374,124718.519197041,28602.7493681929,184807403.265033,98568384.502829,283375787.767862,0.0407969105386367,0.0411627630473612,6,9,8,45,1.2,17,30,60,20,0.221079285885837,0.357848188737254,2300,4178,0.0414813102167731,0.0543286564495498,0.010039980442225,0.117975235159118,0.0575665580136675,630,552,602,301,894
"23",435,5892.26407927333,23678.2504485171,171258.673973605,38570.1641024484,176768175.73057,103246010.380059,280014186.110629,0.0400702855592847,0.0417044819496486,6,9,8,45,1.5,14,22,60,17,0.20239418803877,0.388251119987316,1964,4401,0.0993749803485959,0.129201810053283,0.0186066153793636,0.168835477942298,0.101947986076874,859,820,902,473,1034
"24",436,5891.97966189206,23684.3872984949,164509.836971554,37562.7203815599,177097429.131017,102272948.827403,279370377.958421,0.0400719732025788,0.0414504858405588,6,9,8,45,1.5,14,22,60,20,0.203159452111401,0.38192656042143,1977,4354,0.0994135415462063,0.129191693847268,0.0177407536883772,0.161460180415327,0.0994813273098061,845,821,901,455,1018
"25",437,5907.46687661038,23825.2564989787,173458.132635809,37534.5503192341,181037652.682583,97834822.8571009,278872475.539684,0.0402512221677489,0.0406750096272378,6,9,8,45,1.5,14,30,40,17,0.212317479084108,0.353080294752547,2145,4145,0.10029870007163,0.129742545746606,0.0177165425316695,0.171239101266893,0.102694942303216,868,824,908,454,1042
"26",438,5907.3768787543,23833.002210694,166876.38740329,36356.0849317585,181389378.066681,96884543.2485856,278273921.315266,0.0402530042743508,0.0404210628414778,6,9,8,45,1.5,14,30,40,20,0.2131349734502,0.34690380985095,2157,4092,0.100347370630821,0.129739344687483,0.0167036938613055,0.164046405796281,0.100242372960937,850,827,907,439,1024
"27",439,6143.55995957023,25014.5812955228,120751.747727969,27232.7746160634,187035902.963526,95572264.581367,282608167.544892,0.0408814770266823,0.0402497766198701,6,9,8,45,1.5,14,30,60,17,0.226258855034738,0.33837445775065,2384,4035,0.107771880721082,0.138139944861569,0.00886253635190771,0.113640248287007,0.0859332005082046,809,855,934,262,885
"28",440,6143.80282158429,25024.3942931014,115508.215840082,26786.552543466,187368353.274218,94688014.0694802,282056367.343699,0.0408830959374489,0.0400071660865245,6,9,8,45,1.5,14,30,60,20,0.227031549495488,0.33262713887002,2394,3986,0.107833541172314,0.138148583019182,0.00847902450869142,0.107909985761246,0.0841131279192805,798,857,935,250,855
"29",443,3642.05609339688,13702.8275220336,182225.163846663,42031.306387606,176269071.420179,102998803.977059,279267875.397238,0.0400294457134421,0.0415727262719146,6,9,8,45,1.5,17,22,60,17,0.201234149610256,0.386644364878581,1949,4392,0.0366939214814892,0.0491660279279067,0.0215813428501227,0.180819931799418,0.0778923722767413,743,516,580,509,1062
"30",444,3637.31756257222,13682.0293977072,175374.320008571,40920.1463917612,176591058.305942,102042894.831836,278633953.137778,0.0400310824000467,0.0413225693542393,6,9,8,45,1.5,17,22,60,20,0.201982524555505,0.38043128995846,1957,4341,0.0365632354479411,0.0489974870538822,0.0206263407462731,0.173333158655929,0.0752999943210254,732,515,578,496,1047
"31",445,3637.39261735222,13728.4291700739,184452.463549241,41148.3700021442,179982747.312558,97985665.19555,277968412.508108,0.0401818180737902,0.0407614473317929,6,9,8,45,1.5,17,30,40,17,0.209865625348929,0.354060717164649,2094,4153,0.0368547906917209,0.0490001566151214,0.0208224907416644,0.183253980507849,0.0783939308362223,747,520,579,499,1065
"32",446,3632.76531027277,13708.8941453714,177763.972307604,39871.473485534,180325998.474139,97049409.7572547,277375408.231393,0.0401835456008732,0.0405115459655021,6,9,8,45,1.5,17,30,40,20,0.21066342358424,0.347975384461674,2112,4103,0.0367320414065654,0.0488355717662708,0.0197250440514298,0.17594463033409,0.0758144249502232,735,518,576,484,1050
"33",447,3790.6301225649,14473.2729637043,130379.478874617,29194.4754051638,185901932.559553,95506269.7729867,281408202.332539,0.0407991489605339,0.0401580472317906,6,9,8,45,1.5,17,30,60,17,0.223623235149235,0.337945514591298,2343,4031,0.0415350531747678,0.0544505343835842,0.0105485477163556,0.124161673192458,0.0596101837843144,644,553,604,317,919
"34",448,3786.71254322123,14458.2066242679,124994.467547536,28632.0678396892,186226741.577757,94636234.6271085,280862976.204865,0.0408007199670203,0.0399191050350583,6,9,8,45,1.5,17,30,60,20,0.224378169408869,0.332290590615006,2355,3983,0.0414403830924981,0.0543111932521077,0.0100651786153642,0.118276798404216,0.0576529083747951,632,551,601,303,897
"35",547,4051.49661754922,14799.417240776,91749.8063882671,22200.8011348922,179402971.419662,101728136.953284,281131108.372946,0.0404087282493382,0.0416947398818522,6,10,8,45,1.2,14,22,60,17,0.208518086764943,0.378385473898525,2072,4323,0.0435843967245062,0.0637290784503643,0.00453773589202435,0.0819462029018474,0.0474078766731356,544,565,661,105,740
"36",548,4047.46330708449,14780.0426220153,86489.0280911677,22439.7921031804,179791954.788154,100607612.429787,280399567.217941,0.040410730426435,0.0414017939692111,6,10,8,45,1.2,14,22,60,20,0.209422177645565,0.371102456627365,2084,4271,0.0434626553579475,0.0635856209745999,0.00474314004477443,0.076197093069628,0.0456917252008302,522,563,659,109,714
"37",549,4060.25089987827,14859.5417458898,90881.5182226149,18437.2416740799,184566596.315784,96965553.6251867,281532149.94097,0.0406217650685525,0.0409038726406349,6,10,8,45,1.2,14,30,40,17,0.220519592633011,0.347430348948986,2289,4098,0.0439621919991694,0.0640404522600519,0.00130309172153668,0.0809973159219297,0.0462906511448842,534,569,665,12,732
"38",550,4056.30472980013,14841.2790275386,85910.340520113,18494.4596240284,184981398.584429,95869939.5349087,280851338.119338,0.0406238838616138,0.0406111860304194,6,10,8,45,1.2,14,30,40,20,0.221483692845823,0.340309240776255,2309,4051,0.0438474373133297,0.0639000942084469,0.00135226849426348,0.0755646888479241,0.0446245935070116,509,568,663,13,711
"39",551,4226.30697698734,15646.9655165329,54458.1937101598,25081.3695179475,191218804.643161,93171761.7791456,284390566.422306,0.0413233409259453,0.039990442659663,6,10,8,45,1.2,14,30,60,17,0.235980924329778,0.322772029600766,2530,3907,0.0489100078546759,0.0699467631839817,0.00701348094799062,0.041192997767688,0.0382332978224351,444,606,703,187,511
"40",552,4223.01592097198,15633.1063960655,51079.5123327637,25986.4446399318,191614960.153569,92163129.8662827,283778090.019852,0.0413252621803886,0.0397108685002716,6,10,8,45,1.2,14,30,60,20,0.236901684992778,0.316216275141508,2546,3865,0.0488229233919656,0.0698297063412983,0.00779136050527236,0.0375006904265036,0.0373181412261855,434,602,700,228,480
"41",555,2727.48662955298,9678.94038556257,100146.656195777,22609.5004262881,178979463.883263,101934007.492699,280913471.375962,0.0403593502213394,0.0417319477927565,6,10,8,45,1.2,17,22,60,17,0.207533753416664,0.379723560359585,2051,4338,0.0114096294434929,0.0166364649692092,0.00488899825260652,0.0911224899570612,0.0344126653454407,380,223,265,114,786
"42",556,2716.68884034558,9617.33340341037,94682.658957933,22690.4723210391,179360452.549551,100829743.21512,280190195.764671,0.0403612965460187,0.0414431281970815,6,10,8,45,1.2,17,22,60,20,0.208419262687012,0.372546228996563,2070,4281,0.0110225189517006,0.0162524073577067,0.0049585906876555,0.0851512973940469,0.0324879516863922,349,213,253,118,757
"43",557,2692.72757245366,9517.05198825818,99377.2046783839,19232.4101011162,183179483.379383,96438462.3806383,279617945.760022,0.0405256669357876,0.0408432358437786,6,10,8,45,1.2,17,30,40,17,0.217295608633246,0.344004440316891,2226,4069,0.0103923957646683,0.0154001488871643,0.00198651042233055,0.0902816141333265,0.0328389462970636,353,192,240,36,777
"44",558,2681.90264720574,9456.06966431098,94199.4684999236,19132.9868269493,183586744.741192,95360369.7351295,278947114.476321,0.0405277263698242,0.0405549293599455,6,10,8,45,1.2,17,30,40,20,0.218242181965336,0.336997215403467,2248,4018,0.0100092103433225,0.0150151260963361,0.00190105968944229,0.0846232548010892,0.0309621616350911,329,176,234,34,754
"45",559,2721.4663597887,9532.44670893358,60150.0761786739,23257.936766981,191260157.802078,92231443.5070384,283491601.309117,0.0413179841316895,0.0398930019269414,6,10,8,45,1.2,17,30,60,17,0.236077039014597,0.316660289899817,2534,3871,0.0104891292465476,0.0164223349855746,0.0054463059957668,0.0474132289987996,0.0212401533447944,174,194,258,132,552
"46",560,2711.79885972173,9479.30555428014,56559.9090691308,23993.3499674979,191648409.722403,91245578.3023665,282893988.02477,0.0413197431695144,0.0396179316018912,6,10,8,45,1.2,17,30,60,20,0.2369794298338,0.31025251107651,2547,3814,0.0101552141967651,0.0160784796913469,0.00607836722575944,0.0434898047708361,0.0201171903766011,146,180,248,152,527
"47",561,3911.7013222653,14138.1895261601,149045.503612145,27688.6084689841,173803869.263617,102974536.250085,276778405.513703,0.039638607433875,0.0416188066874568,6,10,8,45,1.5,14,22,40,17,0.195504427032968,0.386486633145832,1856,4390,0.0394295399720804,0.0587568155014627,0.00925430917505921,0.144560370930042,0.065781675126239,702,534,638,271,973
"48",562,3906.96428343247,14114.0829205881,141849.447073088,26859.5576613177,174219447.148129,101779723.978977,275999171.127105,0.0396408764864016,0.0413124361032368,6,10,8,45,1.5,14,22,40,20,0.196470329963552,0.378720771512461,1866,4328,0.0392780649344723,0.0585883276948584,0.00854176978516008,0.136696340730422,0.0631447116805408,680,533,637,252,951
"49",563,4052.96915550922,14799.7661563362,92041.0776795878,22097.1360463072,180818553.091634,97891868.8509527,278710421.942587,0.0404125678652632,0.040616761178337,6,10,8,45,1.5,14,22,60,17,0.211808238951571,0.353451073749133,2134,4149,0.0435865891525293,0.0637814539321319,0.00444863947200866,0.0822645114391409,0.0474875538902771,545,566,662,102,742
"50",564,4048.91406276181,14780.3710334905,86750.7436547136,22312.9419308392,181217166.623289,96797051.3753552,278014217.998644,0.0404145697698106,0.0403243477788755,6,10,8,45,1.5,14,22,60,20,0.212734712646986,0.346335143293047,2149,4085,0.0434647189475476,0.0636372217004155,0.00463411687807246,0.0764831023698975,0.0457555539039836,523,564,660,107,716
"51",565,4061.58860387061,14859.5440066168,91077.172712687,18368.04921182,186039475.635798,93234305.4092152,279273781.045013,0.0406254701722278,0.0398257724423789,6,10,8,45,1.5,14,30,40,17,0.223942918331084,0.323178541308851,2348,3911,0.0439622062045585,0.0640880319442193,0.00124362328559955,0.0812111320322212,0.0463464742251018,535,570,666,9,733
"52",566,4057.62100088617,14841.2652778276,86081.257537353,18405.4498661322,186463967.678536,92164588.1609388,278628555.839475,0.0406275886874119,0.039533639375172,6,10,8,45,1.5,14,30,40,20,0.224929539908825,0.316225753546438,2366,3866,0.0438473509163471,0.0639469115633409,0.00127576780455913,0.0757514712304567,0.0446670242064424,510,567,664,10,712
"53",567,4227.44812196134,15646.8753717881,54644.6947397894,24868.5063993047,192743070.581113,89554788.0989641,282297858.680077,0.041327169738698,0.0389162588996817,6,10,8,45,1.5,14,30,60,17,0.239523684884011,0.299262966452483,2580,3741,0.0489094414257537,0.0699873516233997,0.00683053274350518,0.0413968107479374,0.0382475616572635,445,605,705,176,513
"54",568,4224.13690396329,15632.9987104769,51236.6900161909,25751.3848227793,193148151.844276,88570563.4321719,281718715.276448,0.0413290907311014,0.0386371996989059,6,10,8,45,1.5,14,30,60,20,0.240465191142637,0.292865850551281,2594,3705,0.0488222467442913,0.0698695776558709,0.0075893350357175,0.0376724581221114,0.0373169028273811,433,601,701,224,482
"55",569,2733.51460029785,9833.87980257223,158765.084577697,30302.6662327124,172464306.668582,102903886.254671,275368192.923253,0.0395622469082383,0.0416838236234476,6,10,8,45,1.5,17,22,40,17,0.192390961460162,0.386027432899855,1813,4387,0.0123831988640569,0.0168508688626371,0.0115009979267063,0.155182171610165,0.0558517644064003,619,237,273,340,1002
"56",570,2721.43828399622,9763.73964281007,151429.188318967,29346.1477513855,172870663.51694,101725376.002171,274596039.519111,0.0395644523122107,0.0413818771389409,6,10,8,45,1.5,17,22,40,20,0.1933354324855,0.37836752868249,1823,4322,0.0119424697325302,0.0164213363809906,0.0106789046499017,0.147165321074484,0.0530260289400199,595,230,257,321,979
"57",571,2731.37383395024,9684.84116845426,100428.814708691,22592.2292768625,180310479.418339,98253641.0712546,278564120.489594,0.0403631648320831,0.0406834758096662,6,10,8,45,1.5,17,22,60,17,0.210627353566958,0.355802466577611,2111,4166,0.0114467073019979,0.0167747257194013,0.00487415432005044,0.0914308398226568,0.034535784847092,382,224,271,112,790
"58",572,2720.54780514323,9623.20503318339,94948.4447185755,22654.2530533011,180699884.988556,97174783.8030135,277874668.79157,0.0403651108931012,0.0403954819866758,6,10,8,45,1.5,17,22,60,20,0.211532425745908,0.34879027188401,2128,4111,0.0110594136251556,0.0163896636769948,0.0049274615280214,0.0854417547072958,0.0326005803310252,350,214,255,115,758
"59",573,2701.05481303685,9538.81501461054,99441.8408732949,19181.103557909,184423777.88967,93308623.8766638,277732401.766334,0.0405293422982583,0.039922552722741,6,10,8,45,1.5,17,30,40,17,0.220187648269592,0.323661585339253,2282,3917,0.0105291448073878,0.0156963336030684,0.00194241429136171,0.0903522501804462,0.0329334950236336,354,197,242,35,778
"60",574,2690.15826075859,9477.58124518977,94248.852427901,19069.4157549159,184838396.177231,92252486.8678151,277090883.045046,0.0405314014638625,0.0396347468741225,6,10,8,45,1.5,17,30,40,20,0.221151320866126,0.316797064380666,2302,3872,0.0101443794160851,0.0153087631697862,0.00184642263648606,0.0846772227902069,0.0310477221451821,330,179,238,31,756
"61",575,2725.01098673673,9534.8504152286,60348.1792437301,23072.0031426539,192780859.144845,88635253.5228122,281416112.667658,0.0413215509290649,0.038819031485876,6,10,8,45,1.5,17,30,60,17,0.239611514592501,0.293286313501915,2582,3708,0.0105042330528611,0.0165484108825177,0.00528650272434521,0.0476297209729502,0.0212853958962644,177,195,261,130,554
"62",576,2715.31160506112,9481.68240364077,56729.6783158691,23785.903739465,193177900.452372,87673340.7799655,280851241.232337,0.0413233097379789,0.0385444692086656,6,10,8,45,1.5,17,30,60,20,0.240534334060996,0.287034217298221,2597,3654,0.0101701492462151,0.0162034216177865,0.00590007464417997,0.043675332841116,0.0201473364183891,147,183,252,151,529
"63",673,2927.70401459215,10288.6876682567,76526.3126111891,17246.9697790272,175763066.694726,102207617.824002,277970684.518728,0.0398721405757248,0.041893854283945,6,11,8,45,1.2,14,22,40,17,0.20005807295791,0.381501931762138,1926,4351,0.0152410063788146,0.0237578311305978,0.000280095781996805,0.0653095889234963,0.0274766729135304,292,286,362,4,650
"64",674,2917.84566210539,10227.7337199827,71284.4417314866,17952.2020472929,176245867.537292,100841573.254973,277087440.792265,0.0398748635617193,0.041545414664885,6,11,8,45,1.2,14,22,40,20,0.20118021820698,0.372623120115642,1948,4282,0.0148579992574022,0.0234071875648929,0.000886217584810868,0.0595811415889377,0.0257932451165836,268,280,354,8,625
"65",675,2954.18379848173,10252.3053926654,41603.039088394,33847.404184338,183936848.544634,96418050.6728877,280354899.217522,0.0407670610128415,0.040726495329938,6,11,8,45,1.2,14,22,60,17,0.219055907388071,0.343871771359662,2261,4067,0.0150123965669935,0.0246996686084737,0.01454757287006,0.0271445639320627,0.0204500540757302,156,282,387,397,384
"66",676,2945.32101041307,10198.6176857321,38630.725434517,35776.4157220797,184402604.401404,95173382.7969461,279575987.19835,0.0407695000010424,0.0403941758056123,6,11,8,45,1.2,14,22,60,20,0.220138435991633,0.335781865742024,2281,4007,0.0146750472291735,0.0243844354480995,0.0162054889971545,0.0238963453820877,0.0198424468492272,136,276,380,431,343
"67",677,2947.91759906424,10167.3176246851,35937.1421955403,26392.1540639929,189960006.318526,91397988.8808391,281357995.199365,0.0410083191706469,0.0398336098932049,6,11,8,45,1.2,14,30,40,17,0.233055174341402,0.311243126499954,2486,3819,0.0144783717615279,0.0244767913569126,0.00814005318227544,0.0209527303866334,0.0165188676943607,60,273,382,240,306
"68",678,2938.94306504279,10113.7749155138,33428.1953861401,28136.7435912944,190458325.500883,90186918.5554667,280645244.05635,0.0410108065037389,0.0395008741423822,6,11,8,45,1.2,14,30,40,20,0.234213387943579,0.303371593203432,2505,3774,0.0141419335242512,0.0241575835973963,0.00963946521578747,0.0182108906899499,0.0160150101960507,50,267,375,287,259
"69",679,2992.50064965531,10256.7160033445,25462.2871931598,57302.1688315022,198842477.042099,85577920.9237331,284420397.965832,0.0419117123654787,0.0384628523931981,6,11,8,45,1.2,14,30,60,17,0.253700172120379,0.273414721532396,2750,3570,0.0150401108553657,0.026062528918057,0.0347061005952301,0.00950554738740637,0.0214840223494755,180,284,398,627,113
"70",680,2984.51488007293,10210.2279410198,24850.5149314009,60010.5937697749,199321781.233399,84483788.9358301,283805570.169229,0.0419138289221839,0.038145873515948,6,11,8,45,1.2,14,30,60,20,0.254814190311125,0.266303246506435,2760,3525,0.0147480008373079,0.0257784897010558,0.0370338945437537,0.00883698738990638,0.0218665626877707,187,278,394,653,106
"71",681,3202.48192623332,13602.1767609721,83766.7348501942,17048.3968990862,174357645.531071,102240297.264726,276597942.795797,0.039787346247827,0.041960879964991,6,11,8,45,1.2,17,22,40,17,0.196791536235736,0.381714336690561,1872,4352,0.0360614774913336,0.0335311788420151,0.000109429524373932,0.0732221030673892,0.0359179910441987,409,507,481,2,696
"72",682,3182.49374170982,13475.5914193288,78289.7535770833,17571.5760920739,174829971.070954,100891235.617953,275721206.688907,0.0397900012849111,0.0416171761059317,6,11,8,45,1.2,17,22,40,20,0.197889334362552,0.372945908095491,1889,4284,0.0352660722930044,0.0328202356795849,0.000559083248285873,0.0672367212265531,0.0339560029369696,372,501,469,6,663
"73",683,3004.09639353116,12286.568270207,45771.9215180798,30185.7298434345,183286316.496547,96564645.7341705,279850962.230717,0.04073017511703,0.0407813053198942,6,11,8,45,1.2,17,22,60,17,0.217543914485886,0.344824587956533,2235,4077,0.0277947870599151,0.0264749683175502,0.0114004953004467,0.0317004227066262,0.0237842264776149,237,451,402,337,425
"74",684,2985.66614852492,12171.6057310787,42497.3003694663,31898.102158742,183742055.410193,95337786.6819029,279079842.092096,0.0407324541171673,0.0404528626388047,6,11,8,45,1.2,17,22,60,20,0.218603161305024,0.336850433460515,2253,4015,0.0270724143108378,0.0258194382140684,0.0128722177974837,0.028121834980801,0.0228765863384666,215,445,395,366,389
