"sim_id","HIV_neg_female","HIV_neg_male","HIV_pos_female","HIV_pos_male","tb_mort_mse_total","hiv_prev_mse_male","hiv_prev_mse_female","hiv_prev_mse","max_perc_diff_male","max_perc_diff_female","b1_contact","b2_contact","hiv2_mort","hiv3_mort","hiv4_mort","tb_hiv1_mort","tb_hiv2_mort","tb_hiv3_mort","tb_hiv4_mort","tbmort_rank_total","tbmort_HIV_neg_male","tbmort_HIV_neg_female","tbmort_HIV_pos_male","tbmort_HIV_pos_female"
3856,3283.44890599433,7951.96164414539,26652.7384155042,62981.224872006,100869.37383765,204094260.830123,26402100.7392878,230496361.569411,0.0396152263248222,0.0219524719996488,10,8,8,35,1.2,17,30,60,20,334,9,33,658,180
3872,3291.983150516,7962.37147009885,26616.0987319818,62864.8251906508,100735.278543247,205721284.146293,24945057.1196146,230666341.265908,0.0396337320585364,0.0209878871468399,10,8,8,35,1.5,17,30,60,20,331,10,37,657,179
5519,3351.04884196576,7822.89247645379,31501.4537329632,79007.1959981927,121682.591049575,205655220.605815,25706375.8754583,231361596.481273,0.0397986581991947,0.0218859382030706,12,7,8,35,1.2,17,30,60,17,448,7,61,754,262
5520,3337.82567295249,7770.18003310605,35113.4265588544,81508.7640937826,127730.196358696,206167849.187136,25216191.5289754,231384040.716111,0.0398063821102632,0.0215740449343617,12,7,8,35,1.2,17,30,60,20,466,5,53,768,314
5535,3360.72041412792,7835.43395392547,31474.9711819539,78895.5563124082,121566.681862415,207287309.477775,24265351.5010187,231552660.978793,0.0398170284779702,0.0209224199125295,12,7,8,35,1.5,17,30,60,17,445,8,66,753,260
5536,3347.48320421182,7782.7452570297,35072.826524673,81379.2818647309,127582.336850646,207804646.579119,23798497.2677422,231603143.846861,0.0398247436857079,0.0206122482784473,12,7,8,35,1.5,17,30,60,20,465,6,59,767,313
5639,3239.82741961478,7614.65259610632,121405.232238924,199181.506140227,331441.218394872,220757121.62804,22556778.7078026,243313900.335843,0.0409180258990737,0.0198137043612218,12,8,8,35,1.2,14,30,60,17,970,3,28,1193,836
5640,3228.25881916928,7568.01643745439,130078.131436466,203848.637235566,344723.043928656,221392124.78181,22067390.1073653,243459514.889175,0.0409260888770926,0.0194485601214076,12,8,8,35,1.2,14,30,60,20,994,1,21,1204,870
5655,3248.05549536607,7624.86468113318,121350.955926129,198986.197041943,331210.073144571,222449748.633913,21330780.2036088,243780528.837522,0.0409355132749352,0.0188635078849838,12,8,8,35,1.5,14,30,60,17,969,4,30,1191,835
5656,3236.4733873769,7578.24122145875,129997.875055952,203624.341619564,344436.931284352,223090493.433226,20867405.373993,243957898.807219,0.0409435709205192,0.0185002025319466,12,8,8,35,1.5,14,30,60,20,993,2,25,1203,869
