"","year","sim_id","time","N_1_1_1_1","N_1_1_1_2","N_1_1_2_1","N_1_1_2_2","N_1_1_3_1","N_1_1_3_2","N_1_1_4_1","N_1_1_4_2","N_1_2_1_1","N_1_2_1_2","N_1_2_2_1","N_1_2_2_2","N_1_2_3_1","N_1_2_3_2","N_1_2_4_1","N_1_2_4_2","N_2_1_1_1","N_2_1_1_2","N_2_1_2_1","N_2_1_2_2","N_2_1_3_1","N_2_1_3_2","N_2_1_4_1","N_2_1_4_2","N_2_2_1_1","N_2_2_1_2","N_2_2_2_1","N_2_2_2_2","N_2_2_3_1","N_2_2_3_2","N_2_2_4_1","N_2_2_4_2","N_3_1_1_1","N_3_1_1_2","N_3_1_2_1","N_3_1_2_2","N_3_1_3_1","N_3_1_3_2","N_3_1_4_1","N_3_1_4_2","N_3_2_1_1","N_3_2_1_2","N_3_2_2_1","N_3_2_2_2","N_3_2_3_1","N_3_2_3_2","N_3_2_4_1","N_3_2_4_2","N_4_1_1_1","N_4_1_1_2","N_4_1_2_1","N_4_1_2_2","N_4_1_3_1","N_4_1_3_2","N_4_1_4_1","N_4_1_4_2","N_4_2_1_1","N_4_2_1_2","N_4_2_2_1","N_4_2_2_2","N_4_2_3_1","N_4_2_3_2","N_4_2_4_1","N_4_2_4_2","N_5_1_1_1","N_5_1_1_2","N_5_1_2_1","N_5_1_2_2","N_5_1_3_1","N_5_1_3_2","N_5_1_4_1","N_5_1_4_2","N_5_2_1_1","N_5_2_1_2","N_5_2_2_1","N_5_2_2_2","N_5_2_3_1","N_5_2_3_2","N_5_2_4_1","N_5_2_4_2","N_6_1_1_1","N_6_1_1_2","N_6_1_2_1","N_6_1_2_2","N_6_1_3_1","N_6_1_3_2","N_6_1_4_1","N_6_1_4_2","N_6_2_1_1","N_6_2_1_2","N_6_2_2_1","N_6_2_2_2","N_6_2_3_1","N_6_2_3_2","N_6_2_4_1","N_6_2_4_2","N_7_1_1_1","N_7_1_1_2","N_7_1_2_1","N_7_1_2_2","N_7_1_3_1","N_7_1_3_2","N_7_1_4_1","N_7_1_4_2","N_7_2_1_1","N_7_2_1_2","N_7_2_2_1","N_7_2_2_2","N_7_2_3_1","N_7_2_3_2","N_7_2_4_1","N_7_2_4_2","N_8_1_1_1","N_8_1_1_2","N_8_1_2_1","N_8_1_2_2","N_8_1_3_1","N_8_1_3_2","N_8_1_4_1","N_8_1_4_2","N_8_2_1_1","N_8_2_1_2","N_8_2_2_1","N_8_2_2_2","N_8_2_3_1","N_8_2_3_2","N_8_2_4_1","N_8_2_4_2","HIV_neg_male","HIV_neg_female","HIV_pos_male","HIV_pos_female"
"1",1990,534,0,9301.93334290541,9367.42750286595,418.993462633556,793.376293014064,173.225077599756,246.295086433588,0,0,0,0,0,0,0,0,0,0,0,0,0.640843486949165,1.23118238253116,0.310334212562119,0.44193521701713,0,0,0,0,0,0,0,0,0,0,1957.49691568493,1983.99298781184,59.1021479031608,111.334172421681,18.4916881928988,26.2771648965454,0,0,75.2101618695146,76.2281833323345,2.27700874631547,4.28962892051383,0.712599611400299,1.01263695481797,0,0,32589.279602399,33098.7867465604,1170.17867419935,2202.56601330366,417.738697520285,591.450514445419,0,0,1252.056167887,1271.71036719185,45.2974473545246,85.3056306963502,16.2820419609351,23.0608902810452,0,0,0,0,1.78616785617493,3.40815302232455,0.732546993528687,1.038990645443,0,0,0,0,0,0,0,0,0,0,208.422629615551,211.255116442065,26.1993254187908,50.1597132132012,17.694821547022,25.1576665786103,0,0,8.0078042750417,8.11676284568931,1.00178918627457,1.91744894832849,0.67316945116792,0.95693701449984,0,0,814.21970032371,827.348832661584,63.2019832010683,123.627962635194,46.7242863647043,66.9439182105143,0,0,31.282938589761,31.7880857463228,2.4211159989468,4.73490587602246,1.78304994054331,2.55444492085648,0,0,0,0,6.93325211254275,13.9838995277478,4.86343683677696,7.04599310272811,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2",1990,534,0.0833333333333333,9289.76721547652,9345.45741669913,431.536582141196,816.718824998622,175.981056733406,250.810659081267,0,0,0,0,0,0,0,0,0,0,0,0,0.650865905929379,1.25150244497047,0.315250695251482,0.45002296435474,0,0,0,0,0,0,0,0,0,0,1958.564705956,1982.96202691681,61.5968200291659,115.944496484603,18.9417660665694,26.9807660285247,0,0,75.2511880793066,76.1885721660666,2.37299762957219,4.46704684654767,0.729942228937756,1.03974918652587,0,0,32523.666975483,32997.2501045945,1213.54333544963,2283.12419614438,426.882128855985,605.814315491675,0,0,1249.53568694473,1267.80915249329,46.9713658137494,88.4175432100617,16.6395520198653,23.6226519292972,0,0,0,0,1.8242798863417,3.48392742461137,0.748531223937588,1.06419336505531,0,0,0,0,0,0,0,0,0,0,206.916855053573,210.17780854096,26.556331641745,51.1493214443341,17.9287108562543,25.6666631010156,0,0,7.94995170670364,8.07537091414281,1.01545413351702,1.95529657860385,0.682042733370784,0.976261078686536,0,0,811.477404211075,823.696157072645,65.0376429993473,127.278849118022,47.9218819324784,68.8362614129338,0,0,31.1775801879768,31.6477439188353,2.49144892655392,4.87473857803121,1.82867788562513,2.62654196854041,0,0,0,0,7.09586529833405,14.3334930260861,4.99424670948793,7.25398388160776,0,0,0,0,0,0,0,0,0,0,1.74765202374493,1.01648812020627,0.77203499718094,0.761800523573529
"3",1990,534,0.166666666666667,9277.84222581443,9323.82413752863,443.834007641278,839.665541558943,178.842620656193,255.478378508811,0,0,0,0,0,0,0,0,0,0,0,0,0.662625314388067,1.27486296329881,0.320264305066308,0.458265223317932,0,0,0,0,0,0,0,0,0,0,1959.22631155116,1981.52458054948,64.0006742038505,120.401599290513,19.40430696634,27.7026594974766,0,0,75.276608024292,76.1333431779136,2.46551221919204,4.63860475747083,0.747764987593954,1.06756628112667,0,0,32458.6821203742,32896.5785270019,1256.12153902553,2362.4331348864,436.410290104015,620.737836328581,0,0,1247.03932295442,1263.94117506118,48.6154287906453,91.4821545467793,17.011975506544,24.2061509500936,0,0,0,0,1.86831297668824,3.57016308622916,0.764930434432598,1.09004437174576,0,0,0,0,0,0,0,0,0,0,205.507523397515,209.154817480954,26.9789727672372,52.2371301203332,18.1837425834952,26.2001628873965,0,0,7.89580455850849,8.0360659236768,1.03163330996104,1.99690667006463,0.691720437355152,0.996517066129346,0,0,808.721690611454,820.072356598136,66.8500236429706,130.917478065329,49.135749730341,70.7682517669386,0,0,31.0717062534529,31.5085115212766,2.56088825019174,5.01409596916993,1.87492688077977,2.70014982068462,0,0,0,0,7.26212951613857,14.6910619446615,5.12771304740822,7.46670175823282,0,0,0,0,0,0,0,0,0,0,3.48304347298575,2.02791240549032,1.55516976795148,1.53923926673368
"4",1990,534,0.25,9266.13941675217,9302.50747730832,455.890334267756,862.222523114384,181.805729584464,260.293373521917,0,0,0,0,0,0,0,0,0,0,0,0,0.675765640560627,1.30065934057619,0.325403405050398,0.466699238840629,0,0,0,0,0,0,0,0,0,0,1959.56089368358,1979.76236718742,66.3208126594072,124.717876878291,19.8792295770832,28.4430604602427,0,0,75.2894632048727,76.0656361224656,2.55482316220736,4.80477512623694,0.766064909442605,1.09609669501435,0,0,32394.2713693727,32796.7153997949,1297.9238473753,2440.50506594532,446.310822380081,636.206567170511,0,0,1244.56501401945,1260.10425969255,50.2300270461423,94.4999113236638,17.3988441899751,24.8108396543032,0,0,0,0,1.91701873544916,3.66472651311543,0.781834205832272,1.11666246157296,0,0,0,0,0,0,0,0,0,0,204.186924880956,208.181342934345,27.4572074571915,53.4083213849439,18.4597090445514,26.7584664428473,0,0,7.84506661325367,7.99866343795955,1.04994104612555,2.04170963775632,0.70219488321299,1.01771662409109,0,0,805.951579553599,816.473325068283,68.6442995622431,134.55085280121,50.3667492815562,72.7406783112823,0,0,30.9652791359399,31.3702307879044,2.62963218948329,5.15324645763332,1.92182948382344,2.7752983177193,0,0,0,0,7.43283825632859,15.058016150934,5.2639145964879,7.68427393712825,0,0,0,0,0,0,0,0,0,0,5.20695295402875,3.03452305771679,2.35082971412876,2.33347143831062
"5",1990,534,0.333333333333333,9254.64183165153,9281.48934020338,467.710000940238,884.395641174137,184.866459905666,265.250893632038,0,0,0,0,0,0,0,0,0,0,0,0,0.689991655444795,1.32838786394882,0.330687451520427,0.475350846012811,0,0,0,0,0,0,0,0,0,0,1959.63722638207,1977.74622264735,68.5639004717251,128.904956963424,20.3664558770388,29.2021588323099,0,0,75.2923960292176,75.9881726250797,2.64118457299639,4.96600134452159,0.784839105323753,1.12534786979231,0,0,32330.388279185,32697.611662553,1338.9608348135,2517.35240263333,456.571626004263,652.206248875252,0,0,1242.11097580582,1256.29652140483,51.8155521091162,97.4712672962309,17.7996994450731,25.4361795702746,0,0,0,0,1.96936775536161,3.76585007062472,0.799302317522222,1.14412812390556,0,0,0,0,0,0,0,0,0,0,202.94814594065,207.253188524791,27.9822767865248,54.6499025671177,18.7563077226147,27.3417354104689,0,0,7.79747224486102,7.96300222544027,1.07004099821418,2.08920616222772,0.713454693968858,1.03986601617557,0,0,803.166418719766,812.895526789349,70.4247354252253,138.184669486441,51.6157663038017,74.7544033473445,0,0,30.8582737737059,31.2327658715976,2.69784403756798,5.29240822550491,1.9694192827,2.8520201222064,0,0,0,0,7.60858107609251,15.4354200270913,5.40294911625417,7.90685309424388,0,0,0,0,0,0,0,0,0,0,6.92009753167155,4.03654856289665,3.16027110402618,3.1455149301123
"6",1990,534,0.416666666666667,9243.33428436209,9260.75348095043,479.29730578913,906.190582827419,188.020998775405,270.346302980708,0,0,0,0,0,0,0,0,0,0,0,0,0.705058741074815,1.35762909465361,0.336129035967804,0.484237038029381,0,0,0,0,0,0,0,0,0,0,1959.51495668129,1975.53743429008,70.736165187726,132.973701427723,20.8659154191441,29.9801281910401,0,0,75.2876982317839,75.903307444167,2.72483399309292,5.12269777648529,0.804084945902513,1.1553265819207,0,0,32266.9927418124,32599.2248693062,1379.24308288727,2592.98772731601,467.180860128388,668.722873340168,0,0,1239.67566738237,1252.51632935349,53.3723961074576,100.396683077155,18.2140922423646,26.0816414598466,0,0,0,0,2.02451186294759,3.87207017803303,0.817371922178334,1.1724926059181,0,0,0,0,0,0,0,0,0,0,201.784981003806,206.36668444987,28.546557566601,55.9505092918852,19.0731639060218,27.9500177653991,0,0,7.75278302911808,7.92894128638384,1.09164049521486,2.13895959195524,0.725485674865945,1.06296710081473,0,0,800.365835309555,809.335929313493,72.1948115094917,141.823491680275,52.8836937807515,76.8103375890655,0,0,30.7506758441402,31.0960002607638,2.76565698146902,5.43175594680635,2.01773016436686,2.93034976088812,0,0,0,0,7.78978095715914,15.8240537955873,5.54492656077375,8.13460863588687,0,0,0,0,0,0,0,0,0,0,8.62313878392579,5.03419834682235,3.98460037915201,3.9762660581782
"7",1990,534,0.5,9232.20312047918,9240.28525440784,490.656422916392,927.612876072721,191.265635987335,275.575071299239,0,0,0,0,0,0,0,0,0,0,0,0,0.720763491088379,1.38803250797438,0.341735607446872,0.493368144717428,0,0,0,0,0,0,0,0,0,0,1959.24588874418,1973.18909593684,72.8434135521261,136.934237615282,21.3775479061403,30.7771326988708,0,0,75.2773602113549,75.8130805292452,2.8059930053378,5.27525091461595,0.823800166789069,1.18603921591806,0,0,32204.0500819797,32501.5182377579,1418.78117746284,2667.42378120936,478.126932962684,685.742673889071,0,0,1237.25775654375,1248.76227030162,54.9009516520866,103.27662574612,18.6415827856655,26.7467049616111,0,0,0,0,2.08174970134058,3.98217059911729,0.836063503133214,1.20178548056272,0,0,0,0,0,0,0,0,0,0,200.691840444543,205.518609920722,29.1434093508488,57.3001960548271,19.40985071043,28.5832714077321,0,0,7.71078420723805,7.89635687287749,1.11448464714147,2.19058786971011,0.738271591060233,1.0870182466077,0,0,797.549689135154,805.791934407934,73.9573474369028,145.470924309019,54.1714169677331,78.9094190135075,0,0,30.6424799616663,30.959834127062,2.8331788574186,5.57142747952315,2.06679573519052,3.01032280961542,0,0,0,0,7.97672791046586,16.224469134162,5.68996369907174,8.36771974446189,0,0,0,0,0,0,0,0,0,0,10.316689366946,6.02766548073734,4.82479430918987,4.82651602141464
"8",1990,534,0.583333333333333,9221.23606623648,9220.07145696858,501.791411906616,948.667904787942,194.596760219286,280.93276959726,0,0,0,0,0,0,0,0,0,0,0,0,0.736937832352535,1.4193068675511,0.347510522186601,0.502749165155157,0,0,0,0,0,0,0,0,0,0,1958.87480277549,1970.74697315155,74.8910389511195,140.795972282937,21.9013042793564,31.5933307898687,0,0,75.2631024950087,75.7192502664666,2.88486750168051,5.42401988610283,0.843982914506472,1.21749191084565,0,0,32141.5304804055,32404.4600408749,1457.58570441807,2740.67345650977,489.398500361495,703.252124088558,0,0,1234.85609765243,1245.0331252438,56.4016116758279,106.111568558105,19.0817404608283,27.4308585463829,0,0,0,0,2.14050526206183,4.09514698892026,0.855384461658714,1.23201922245583,0,0,0,0,0,0,0,0,0,0,199.663693223083,204.706143823495,29.7670767067726,58.6903027081679,19.7659028087092,29.2413802625585,0,0,7.67128248197712,7.86514059316472,1.1383525822562,2.24375838650352,0.751794700200122,1.11201495626813,0,0,794.718041349546,802.261333762217,75.7145826951905,149.129727311118,55.4798027337359,81.052597971209,0,0,30.5336884762752,30.8241826236027,2.9004952454862,5.71152823727524,2.11664890944171,3.09197531984704,0,0,0,0,8.16960011960508,16.637024202823,5.83818076050654,8.60637100982862,0,0,0,0,0,0,0,0,0,0,12.0013170071719,7.01712837491983,5.68171288169769,5.69696148750576
"9",1990,534,0.666666666666667,9210.42205623795,9200.10014629369,512.706228402566,969.360924615155,198.010853664209,286.415064203016,0,0,0,0,0,0,0,0,0,0,0,0,0.753442721355329,1.45120987151361,0.353454119629518,0.512381136394314,0,0,0,0,0,0,0,0,0,0,1958.4403799615,1968.25047717784,76.8840399969999,144.567624905065,22.4371476490471,32.4288790608858,0,0,75.2464112757796,75.6233308988371,2.96164837567414,5.56933769712933,0.864631786586023,1.2496907149256,0,0,32079.4083240718,32308.0229237502,1495.66724313262,2812.74978204172,500.984460217834,721.237932534707,0,0,1232.46970667586,1241.32784315889,57.8747691821251,108.901990396259,19.5341436293145,28.1335993246972,0,0,0,0,2.20030494217356,4.21016889690591,0.875332776219997,1.26319388228842,0,0,0,0,0,0,0,0,0,0,198.696000760743,203.926809503482,30.4125770660344,60.1132993273743,20.1408301851372,29.9241710397825,0,0,7.634103477021,7.83519729016317,1.16305313035752,2.2981820045281,0.766036286388262,1.13795051622223,0,0,791.87112056994,798.742259087697,77.4682653248497,152.801941478007,56.8096896870195,83.2408225067509,0,0,30.4243101719822,30.6889739676889,2.96767287726419,5.85213602902969,2.16732152778134,3.17534325340103,0,0,0,0,8.36848632196249,17.0619208936146,5.98969817507058,8.85074816118022,0,0,0,0,0,0,0,0,0,0,13.6775492190511,8.00275268919104,6.55611407114942,6.58821670978737
"10",1990,534,0.75,9199.75108560884,9180.36048668204,523.404732616138,989.697075684172,201.504487592693,292.017711888293,0,0,0,0,0,0,0,0,0,0,0,0,0.770163109542,1.483539840773,0.359564518767872,0.52226215294171,0,0,0,0,0,0,0,0,0,0,1957.9759938834,1965.73349768427,78.8270398503314,148.257261681487,22.9850532843071,33.2839345642764,0,0,75.228568820027,75.5266245216177,3.03651224578387,5.71151250815545,0.885745834795575,1.28264167791604,0,0,32017.6616508497,32212.1833201367,1533.03635906409,2883.66590783317,512.873948017232,739.687038977916,0,0,1230.09773984894,1237.64551859226,59.3208169589624,111.648375183666,19.9983794655299,28.8544329048679,0,0,0,0,2.26075933333537,4.32654945225108,0.895899658208128,1.29530050197905,0,0,0,0,0,0,0,0,0,0,197.784660386127,203.178428070385,31.075603787163,61.5626509616519,20.5341292730328,30.6314272848909,0,0,7.59908956411102,7.80644324737818,1.18842109313242,2.35360784865897,0.780977092387952,1.16481654073894,0,0,789.009293856455,795.233138971959,79.2197272978879,156.488996288767,58.1618807250725,85.4750266020231,0,0,30.3143591518217,30.5541477830922,3.03476253160105,5.99330520543572,2.2188440694562,3.26046203005186,0,0,0,0,8.57340353061524,17.499234502711,6.14463426997107,9.10103500389681,0,0,0,0,0,0,0,0,0,0,15.3458773554817,8.98469293954545,7.44866662158879,7.5008240456775
