"year","sim_id","policy_id","time","N_1_1_1_1","N_1_1_1_2","N_1_1_2_1","N_1_1_2_2","N_1_1_3_1","N_1_1_3_2","N_1_1_4_1","N_1_1_4_2","N_1_2_1_1","N_1_2_1_2","N_1_2_2_1","N_1_2_2_2","N_1_2_3_1","N_1_2_3_2","N_1_2_4_1","N_1_2_4_2","N_2_1_1_1","N_2_1_1_2","N_2_1_2_1","N_2_1_2_2","N_2_1_3_1","N_2_1_3_2","N_2_1_4_1","N_2_1_4_2","N_2_2_1_1","N_2_2_1_2","N_2_2_2_1","N_2_2_2_2","N_2_2_3_1","N_2_2_3_2","N_2_2_4_1","N_2_2_4_2","N_3_1_1_1","N_3_1_1_2","N_3_1_2_1","N_3_1_2_2","N_3_1_3_1","N_3_1_3_2","N_3_1_4_1","N_3_1_4_2","N_3_2_1_1","N_3_2_1_2","N_3_2_2_1","N_3_2_2_2","N_3_2_3_1","N_3_2_3_2","N_3_2_4_1","N_3_2_4_2","N_4_1_1_1","N_4_1_1_2","N_4_1_2_1","N_4_1_2_2","N_4_1_3_1","N_4_1_3_2","N_4_1_4_1","N_4_1_4_2","N_4_2_1_1","N_4_2_1_2","N_4_2_2_1","N_4_2_2_2","N_4_2_3_1","N_4_2_3_2","N_4_2_4_1","N_4_2_4_2","N_5_1_1_1","N_5_1_1_2","N_5_1_2_1","N_5_1_2_2","N_5_1_3_1","N_5_1_3_2","N_5_1_4_1","N_5_1_4_2","N_5_2_1_1","N_5_2_1_2","N_5_2_2_1","N_5_2_2_2","N_5_2_3_1","N_5_2_3_2","N_5_2_4_1","N_5_2_4_2","N_6_1_1_1","N_6_1_1_2","N_6_1_2_1","N_6_1_2_2","N_6_1_3_1","N_6_1_3_2","N_6_1_4_1","N_6_1_4_2","N_6_2_1_1","N_6_2_1_2","N_6_2_2_1","N_6_2_2_2","N_6_2_3_1","N_6_2_3_2","N_6_2_4_1","N_6_2_4_2","N_7_1_1_1","N_7_1_1_2","N_7_1_2_1","N_7_1_2_2","N_7_1_3_1","N_7_1_3_2","N_7_1_4_1","N_7_1_4_2","N_7_2_1_1","N_7_2_1_2","N_7_2_2_1","N_7_2_2_2","N_7_2_3_1","N_7_2_3_2","N_7_2_4_1","N_7_2_4_2","N_8_1_1_1","N_8_1_1_2","N_8_1_2_1","N_8_1_2_2","N_8_1_3_1","N_8_1_3_2","N_8_1_4_1","N_8_1_4_2","N_8_2_1_1","N_8_2_1_2","N_8_2_2_1","N_8_2_2_2","N_8_2_3_1","N_8_2_3_2","N_8_2_4_1","N_8_2_4_2","TB_mort_HIV_neg_male","TB_mort_HIV_neg_female","TB_mort_HIV_pos_male","TB_mort_HIV_pos_female","HIV_mort_TB_neg_male","HIV_mort_TB_neg_female","TB_incidence_HIV_neg_male","TB_incidence_HIV_neg_female","TB_incidence_HIV_pos_male","TB_incidence_HIV_pos_female"
2002,5543,1,12.5,4919.85101235103,4776.26352195497,463.91292890932,905.972356859474,131.98265030771,315.066916089143,0,0,0,0,0,0,0,0,0,0,0,0,149.783552888442,303.653015524198,48.7624255269544,117.630216790291,0,0,0,0,0,0,0,0,0,0,5261.92684570385,4778.39957861767,400.274064488788,846.653048808588,122.834328122409,355.921258225421,0,0,202.171644110316,183.593753295552,24.8634919631342,53.8553136140268,7.50724350109328,21.5478055809493,0,0,26264.3321196714,23490.9064242695,1092.59553972331,1843.02292078062,176.359050329985,361.825732951394,0,0,1009.13948270638,902.93614531661,155.583154069033,327.051040289078,52.9830858447757,141.813144489547,0,0,0,0,457.927686630173,860.353582152809,108.440355408833,252.048050127624,0,0,0,0,0,0,0,0,0,0,457.631468038155,445.607643612687,281.291776285559,689.437611092667,181.664600109321,580.467219405758,0,0,17.582975991401,17.1217812838985,11.0541847649662,27.2814345057756,6.74916097927195,21.7665137670658,0,0,258.564265492046,249.612608009957,188.744785104907,484.92063243745,122.641260216199,417.629866686382,0,0,9.93448482154939,9.59110605590274,7.31337004093152,18.873438374775,4.53391376413936,15.4907341281131,0,0,0,0,2785.08799409622,6432.85108816405,1154.37367215613,3212.4359226201,0,0,0,0,0,0,0,0,0,0,470.180769143008,229.273053280605,1010.06806005,1159.98992082498,8094.63245180026,8111.78558176137,3002.37545437352,2921.36922897779,3666.39274584904,8071.17045753808
2002,5543,1,12.5833333333333,4909.36893885928,4768.53115377092,462.388304170026,901.354207132277,131.456044124615,313.727260322899,0,0,0,0,0,0,0,0,0,0,0,0,149.276182841845,302.153144060051,48.5764844743036,117.162172159385,0,0,0,0,0,0,0,0,0,0,5276.07477340044,4790.04320759239,401.570285206897,848.297742596458,123.381017741413,357.948059405825,0,0,202.715230118011,184.041120140115,24.9489014117822,53.9838557958374,7.54174464994484,21.6739567904489,0,0,26255.0592028602,23472.5897401175,1093.03909196957,1836.79996614547,176.603545570026,362.38055425554,0,0,1008.78293978342,902.227415276741,155.625403351647,326.772937673925,53.0575132233615,142.17429298938,0,0,0,0,458.472612931017,859.031770479198,108.699154664788,252.894183604016,0,0,0,0,0,0,0,0,0,0,458.913722424815,446.640500855098,282.034319571318,690.773761227237,182.388829637166,583.599766256149,0,0,17.6322417509148,17.1614547781161,11.0944067313055,27.3644689143763,6.78308958008241,21.9075265728842,0,0,258.461915100586,249.386525693803,188.790643139702,484.880486213409,122.861888082351,418.974157106519,0,0,9.93055177032726,9.58240953734695,7.32347766042277,18.8961242126041,4.54751834789497,15.5608484042614,0,0,0,0,2787.1004921096,6437.18516228027,1156.68107045248,3223.11852992786,0,0,0,0,0,0,0,0,0,0,474.154715843823,231.126186578467,1022.06312714018,1176.49206940072,8173.81798680154,8206.48061608976,3027.44557982566,2944.1014614077,3705.72654358694,8165.20285235409
2002,5543,1,12.6666666666667,4898.96261161807,4760.83385504516,460.871773995306,896.814266897986,130.930050742945,312.377314560883,0,0,0,0,0,0,0,0,0,0,0,0,148.773065764074,300.654510193883,48.39060259113,116.688747478955,0,0,0,0,0,0,0,0,0,0,5290.07042622544,4801.5599519526,402.842665061521,849.96093208022,123.918842012619,359.946991152958,0,0,203.252965481594,184.483611874918,25.0329972525354,54.1111447626409,7.57572515211758,21.7983729523565,0,0,26246.041227093,23454.6129064296,1093.45613083343,1831.00569210595,176.848642012618,362.919075988032,0,0,1008.43619483991,901.53180101717,155.666207361406,326.496363656479,53.1301065612095,142.527552282711,0,0,0,0,459.014781760624,857.70050197692,108.956998712081,253.719625513845,0,0,0,0,0,0,0,0,0,0,460.185917010241,447.668484384624,282.768067770523,692.071847819727,183.10221662497,586.697518988624,0,0,17.6811210019416,17.2009411383385,11.1341958492091,27.4456953566634,6.81657631289113,22.0471234398465,0,0,258.368984784595,249.170794135159,188.836005282999,484.820861928246,123.077455834911,420.296854607526,0,0,9.92698066924371,9.57411091350799,7.33348116217087,18.9177988280404,4.56089351568008,15.6300403686831,0,0,0,0,2789.09507432404,6441.08169964133,1158.93967802814,3233.63434728316,0,0,0,0,0,0,0,0,0,0,478.139738136741,232.983600131904,1034.09905030592,1193.06202073042,8253.09438579727,8301.33860471879,3052.57579914055,2966.8822280155,3745.16377518968,8259.4871945643
2002,5543,1,12.75,4888.63277576824,4753.17280063139,459.363839136179,892.347532628012,130.404836034819,311.018034655831,0,0,0,0,0,0,0,0,0,0,0,0,148.273933476168,299.160939982303,48.204846825465,116.210337994582,0,0,0,0,0,0,0,0,0,0,5303.91377644215,4812.94927032979,404.092371713988,851.635450796124,124.447987915769,361.918864861904,0,0,203.784849135377,184.921207699716,25.1158092942787,54.2370994074863,7.60919174169491,21.9210861918296,0,0,26237.2741546202,23436.9711154043,1093.84870673605,1825.61044990762,177.093706802574,363.444760060406,0,0,1008.09909272146,900.849117329736,155.705608858487,326.221376866451,53.2009048137104,142.873060713836,0,0,0,0,459.552083524792,856.384140487611,109.213576752957,254.525770607306,0,0,0,0,0,0,0,0,0,0,461.447963751892,448.691325711702,283.492895459911,693.334251665854,183.804872905937,589.760042651455,0,0,17.7296103617039,17.2402300474727,11.173544161796,27.5252005986753,6.84962248054884,22.1852782422093,0,0,258.285039092271,248.965129164604,188.880891827986,484.742525226611,123.288063918191,421.598167125139,0,0,9.92375478690852,9.56619926138427,7.34338031344273,18.938485263763,4.57404177167637,15.6983107462792,0,0,0,0,2791.07217212976,6444.55204366155,1161.15121757086,3243.98127122969,0,0,0,0,0,0,0,0,0,0,482.13574840262,234.845273134949,1046.1752613059,1209.69881893434,8332.45963115778,8396.35612273675,3077.76547522778,2989.71100776356,3784.70271997658,8354.02029828189
2002,5543,1,12.8333333333333,4878.38011785369,4745.54910914616,457.86491546029,887.949927173463,129.880562087576,309.650321439072,0,0,0,0,0,0,0,0,0,0,0,0,147.77858610482,297.675403101464,48.0192789326508,115.727346110766,0,0,0,0,0,0,0,0,0,0,5317.60493727684,4824.21079202586,405.320451101371,853.315042064858,124.968637317974,363.864334190934,0,0,204.310885429697,185.353893371692,25.1973663486712,54.3616433489822,7.64215127718907,22.0421253904975,0,0,26228.7539170556,23419.6595216095,1094.21873900133,1820.5864976351,177.338191466205,363.960604999166,0,0,1007.77147709638,900.179177558745,155.743649982341,325.948029443536,53.2699462647535,143.210955490856,0,0,0,0,460.082932497827,855.101109770155,109.468597031252,255.314130707558,0,0,0,0,0,0,0,0,0,0,462.699779361243,449.70876797525,284.208715725122,694.563083562346,184.496914559072,592.787003273885,0,0,17.7777066300814,17.2793116352331,11.2124453212149,27.6030626893954,6.88222965109906,22.3219693666916,0,0,258.209656673967,248.769241890041,188.925309442059,484.646294976355,123.493810077343,422.878280072844,0,0,9.92085793378933,9.5586634766191,7.35317438139334,18.95820921242,4.58696553669514,15.7656596476366,0,0,0,0,2793.0319006464,6447.61077190674,1163.31729802382,3254.15761218625,0,0,0,0,0,0,0,0,0,0,486.142658279077,236.711183690602,1058.29119402112,1226.40152111717,8411.91174975165,8491.52980900226,3103.01397084373,3012.58727723821,3824.34170429953,8448.79892774864
2002,5543,1,12.9166666666667,4868.20526989059,4737.96384663585,456.375349622392,883.618118812457,129.357386524815,308.275029383634,0,0,0,0,0,0,0,0,0,0,0,0,147.286877969892,296.200181611424,47.8339564002196,115.240174562265,0,0,0,0,0,0,0,0,0,0,5331.14414491909,4835.34429697699,406.527839397308,854.994272159618,125.480965976472,365.783924530707,0,0,204.831083439337,185.781660435641,25.2776961282304,54.4847058949786,7.67461068427618,22.1615165177868,0,0,26220.476427568,23402.6732550795,1094.56802163176,1815.90789604379,177.581622939625,364.469190180798,0,0,1007.4531909241,899.521794104483,155.780372248086,325.676367482129,53.3372685541721,143.541372536488,0,0,0,0,460.606167992809,853.864991551707,109.721790640971,256.086254177106,0,0,0,0,0,0,0,0,0,0,463.941285577912,450.72056598874,284.915474798919,695.760214415325,185.178461382999,595.778152173123,0,0,17.8254068001434,17.3181764799106,11.2508944214469,27.679351772842,6.91439965532654,22.4571791351356,0,0,258.142430499241,248.582840440152,188.969254588505,484.533025844827,123.694789806545,424.137363575098,0,0,9.91827447054958,9.55149234048941,7.3628622697517,18.9769983768893,4.59966716946988,15.8320868686723,0,0,0,0,2794.97414067415,6450.27478943005,1165.43942079883,3264.16210811532,0,0,0,0,0,0,0,0,0,0,490.160378703222,238.581308859211,1070.44628526463,1243.16919674104,8491.4488118635,8586.85636465641,3128.32064915524,3035.51051133534,3864.07909863287,8543.81980163276
2003,5543,1,13,4858.95517036265,4731.46164202071,454.951366056625,879.212372035001,128.815005603945,306.793358202165,0,0,0,0,0,0,0,0,0,0,0,0,146.795450579671,294.718717972155,47.641268318749,114.711945315347,0,0,0,0,0,0,0,0,0,0,5344.50320383269,4846.4847540195,407.748020721457,856.489757641304,125.964283516631,367.556224470655,0,0,205.344359846706,186.209694610091,25.3578240932129,54.598026178028,7.70531389202723,22.2719523626396,0,0,26212.938047575,23387.3272669967,1095.11254132196,1810.86235817899,177.795850090461,364.853541900485,0,0,1007.1633049468,898.927496023527,155.820937916046,325.364878532585,53.3943461288451,143.81767814515,0,0,0,0,461.111770627233,852.626038963853,109.955261742341,256.760280952669,0,0,0,0,0,0,0,0,0,0,465.162568106384,451.711552942509,285.587602562827,696.765392918335,185.809753095282,598.474268502753,0,0,17.8723299464142,17.3562417912268,11.2878729526004,27.7477009967532,6.94464406740053,22.581119947654,0,0,258.0804301825,248.410901386384,189.009658187182,484.368478264867,123.871255930866,425.237225208778,0,0,9.9158918062536,9.54487706763382,7.37232180446629,18.9935090535827,4.61141041919401,15.8924214343637,0,0,0,0,2796.81880787549,6452.18929743502,1167.33101384561,3272.93014057284,0,0,0,0,0,0,0,0,0,0,494.213703928057,240.504277375609,1082.71488449636,1260.4366024852,8571.55898394037,8684.80451268823,3153.68491350273,3058.48040469675,3903.91305462486,8639.07437811575
2003,5543,1,13.0833333333333,4850.6365096616,4726.0465795731,453.5916750759,874.747896728016,128.255576998125,305.207150849038,0,0,0,0,0,0,0,0,0,0,0,0,146.309474295399,293.225705253351,47.4415069345957,114.143236698403,0,0,0,0,0,0,0,0,0,0,5357.64985309483,4857.61173673693,408.968492259875,857.790244480687,126.415513765186,369.165595680119,0,0,205.849475135562,186.637211079454,25.4373817103296,54.700796440792,7.73413812254014,22.3727565259865,0,0,26206.1680171171,23373.6655140116,1095.84002012132,1805.48234420687,177.985581297603,365.110431514191,0,0,1006.90294262063,898.397972072367,155.865720312937,325.013729847047,53.4414603885211,144.039148325477,0,0,0,0,461.620661021284,851.334968630243,110.169254446534,257.335962220794,0,0,0,0,0,0,0,0,0,0,466.363532304455,452.682761348733,286.228590554008,697.580408533704,186.390820982312,600.870856613066,0,0,17.9184724326604,17.3935472428604,11.3235126163038,27.8081741551637,6.97295840827842,22.693591394389,0,0,258.026605481002,248.255415081672,189.04754109888,484.150649679046,124.023981339755,426.174827226409,0,0,9.91382327504988,9.53889412904867,7.38159048414097,19.0076500403913,4.62222121547546,15.9465265120276,0,0,0,0,2798.56933951541,6453.36462965967,1168.99394231448,3280.44290110712,0,0,0,0,0,0,0,0,0,0,498.303340673783,242.481783835818,1095.09632769925,1278.21046088917,8652.24661113682,8785.42008354335,3179.10583603922,3081.4973558132,3943.83939056862,8734.52484581691
2003,5543,1,13.1666666666667,4842.36693883291,4720.62959442512,452.238564629002,870.368982212629,127.701079391284,303.621679644968,0,0,0,0,0,0,0,0,0,0,0,0,145.832928904929,291.741392536698,47.2429308498742,113.573412245041,0,0,0,0,0,0,0,0,0,0,5370.60656004943,4868.57973582746,410.153585429959,859.078156761849,126.856157665233,370.736805671636,0,0,206.347292537188,187.058619143659,25.5152589699598,54.8013712999637,7.7623854296871,22.4714426074582,0,0,26199.6482665457,23360.3182634819,1096.52424241539,1800.47940665307,178.180326230256,365.364565368695,0,0,1006.65219912654,897.880587346781,155.909485924105,324.666394187923,53.4876577674915,144.254489817502,0,0,0,0,462.143243535486,850.053682050299,110.382384086257,257.899908957421,0,0,0,0,0,0,0,0,0,0,467.554224361473,453.649813393313,286.865586543029,698.375264049192,186.963274929549,603.23626222101,0,0,17.9642202519994,17.4306931229101,11.358888514409,27.8675136775468,7.00089370747233,22.8047014399391,0,0,257.984031062074,248.111171975336,189.086501208796,483.916404518718,124.173934177703,427.093891917226,0,0,9.91218701046468,9.53334335042962,7.39080898971827,19.0208563046596,4.632878440336,15.9997622480829,0,0,0,0,2800.31321591966,6454.19783835573,1170.62607069624,3287.80578905203,0,0,0,0,0,0,0,0,0,0,502.403477540759,244.463528516861,1107.51191391133,1296.03711592867,8733.00016188499,8886.13206696592,3204.58265316417,3104.56093640869,3983.85571606133,8830.1611302989
2003,5543,1,13.25,4834.14700421742,4715.21202998709,450.893246257183,866.070717071922,127.151395547954,302.03762896382,0,0,0,0,0,0,0,0,0,0,0,0,145.364612565179,290.268789351126,47.0456743653655,113.002792928293,0,0,0,0,0,0,0,0,0,0,5383.37795136213,4879.39215618881,411.306478364541,860.351953802809,127.287037947192,372.272778061078,0,0,206.837989815479,187.474049624319,25.5915342969606,54.8998057591296,7.79008367072963,22.5681055197411,0,0,26193.3718316519,23347.2783461255,1097.16810819321,1795.82626302273,178.378820436347,365.617585227418,0,0,1006.41080686735,897.375065864718,155.952243336358,324.322823598707,53.5329455305714,144.463807893254,0,0,0,0,462.673140961732,848.79918141685,110.594604720029,258.452256834136,0,0,0,0,0,0,0,0,0,0,468.734433258209,454.6122887671,287.497823347983,699.150448793331,187.527085404415,605.569570398325,0,0,18.0095652966845,17.46766328085,11.3939681888732,27.92573233938,7.02844590695944,22.914407187351,0,0,257.951934518405,247.977644725282,189.126558883311,483.666942505646,124.321097356939,427.994582593446,0,0,9.9109533348528,9.52820446581063,7.39997765254778,19.0331725556389,4.64338054007876,16.0521301943174,0,0,0,0,2802.0527679723,6454.70051200402,1172.22856607639,3295.0184951024,0,0,0,0,0,0,0,0,0,0,506.514023403487,246.449492323546,1119.96123201834,1313.9157814259,8813.81840859333,8986.93764648385,3230.11457451929,3127.67049297243,4023.96004246422,8925.97894621436
2003,5543,1,13.3333333333333,4825.97729434994,4709.79526179646,449.55665100344,861.849044913654,126.606450220076,300.455640087017,0,0,0,0,0,0,0,0,0,0,0,0,144.903589299962,288.810153485701,46.8498311610989,112.431701797655,0,0,0,0,0,0,0,0,0,0,5395.96818624294,4890.05203368181,412.429924588324,861.610184300547,127.708843206763,373.775909532532,0,0,207.321726773934,187.883619164062,25.6662801183421,54.9961455310552,7.81725726350359,22.6628285736994,0,0,26187.3321392299,23334.538925254,1097.77439226968,1791.49761996241,178.579977341165,365.870903609875,0,0,1006.17851326894,896.881144426343,155.994004163666,323.982973222835,53.5773321889261,144.667209801254,0,0,0,0,463.20541624587,847.584029269907,110.805799034828,258.993460422913,0,0,0,0,0,0,0,0,0,0,469.903976795038,455.56980145548,288.12467300841,699.906454238448,188.082267588841,607.870105101211,0,0,18.0545005662647,17.5044428838392,11.428724343253,27.9828435822304,7.05561260454877,23.0226746112847,0,0,257.92959889361,247.854334303337,189.167700785994,483.403418361061,124.465462566746,428.877047211082,0,0,9.9100947011118,9.52345829727026,7.40909547229908,19.0446418563471,4.65372626321221,16.1036314238902,0,0,0,0,2803.78932355899,6454.88653508838,1173.80256384095,3302.0808937917,0,0,0,0,0,0,0,0,0,0,510.634885369753,248.439654364937,1132.44385695781,1331.84566031036,8894.70015277329,9087.83408039915,3255.70082846605,3150.82538553782,4064.15051538343,9021.9742289032
2003,5543,1,13.4166666666667,4817.85842377655,4704.38068196884,448.229505695627,857.700540063617,126.066194498456,298.876322433028,0,0,0,0,0,0,0,0,0,0,0,0,144.449116823051,287.36719490264,46.6554686038837,111.860454883485,0,0,0,0,0,0,0,0,0,0,5408.38104674849,4900.56211230286,413.526320772371,862.851526752161,128.122158155286,375.248186359326,0,0,207.79864872522,188.287433191615,25.7395633194709,55.0904301709729,7.84392788411311,22.7556854225711,0,0,26181.5229431043,23322.093442206,1098.34573976175,1787.46997156378,178.782859610581,366.125722428708,0,0,1005.95507832228,896.39857051697,156.034782494676,323.646800449549,53.6208272457735,144.864804019156,0,0,0,0,463.73623092873,846.417401992997,111.015812780695,259.524144275749,0,0,0,0,0,0,0,0,0,0,471.062697406727,456.521995612352,288.745621658885,700.643761872537,188.628868585467,610.137375730212,0,0,18.0990200067829,17.5410182581918,11.4631340673732,28.0388611449648,7.0823926989895,23.129476943075,0,0,257.916355792219,247.740766027864,189.209889386215,483.126940196411,124.607029809786,429.741427703617,0,0,9.90958542795359,9.51908660247931,7.4181604759595,19.0553055812804,4.66391464608972,16.1542668714615,0,0,0,0,2805.52349701545,6454.771228897,1175.34914571811,3308.99310070707,0,0,0,0,0,0,0,0,0,0,514.765969087601,250.433992153144,1144.95935441579,1349.82594945896,8975.64422219207,9188.81869569938,3281.34065966246,3174.0249858075,4104.4253922907,9118.14308657711
2003,5543,1,13.5,4809.79102391012,4698.96969022338,446.91236908751,853.622300293241,125.530599512332,297.300256744614,0,0,0,0,0,0,0,0,0,0,0,0,144.000612211527,285.941173468424,46.4626334604464,111.289358516154,0,0,0,0,0,0,0,0,0,0,5420.61998544466,4910.92488485673,414.597746433836,864.07480087816,128.527478826787,376.691248024893,0,0,208.268888322438,188.685587484523,25.8114455460684,55.1826945875048,7.87011482045672,22.8467412040387,0,0,26175.9382914693,23309.9355888447,1098.88466268178,1783.72149508994,178.986663258177,366.383046131026,0,0,1005.74027332854,895.92710125019,156.074594558361,323.31426452314,53.6634410615906,145.056699795707,0,0,0,0,464.26266468155,845.305657300591,111.224469706081,260.045036985364,0,0,0,0,0,0,0,0,0,0,472.210459945829,457.468543466215,289.360254942766,701.362839395849,189.166961028496,612.371048446132,0,0,18.1431184256092,17.577376808924,11.497178378734,28.0937989266168,7.10878620369084,23.2347937585504,0,0,257.911581980001,247.63648777174,189.253068417823,482.838567612526,124.745806862449,430.58786445204,0,0,9.90940156928221,9.5150720058395,7.42716993679964,19.0652033712232,4.67394500431429,16.2040375270668,0,0,0,0,2807.25533992254,6454.3708915941,1176.86933267124,3315.75548504959,0,0,0,0,0,0,0,0,0,0,518.907178922268,252.432481707688,1157.50728345745,1367.85584229913,9056.64946969802,9289.88888564322,3307.03332786783,3197.26867624078,4144.78303032544,9214.48177717507
2003,5543,1,13.5833333333333,4801.7757343332,4693.56368538177,445.605667117412,849.611842110222,124.99965025621,295.727998469387,0,0,0,0,0,0,0,0,0,0,0,0,143.557618444986,284.532994119252,46.2713575180335,110.718706747934,0,0,0,0,0,0,0,0,0,0,5432.68817276016,4921.14263303227,415.646003829819,865.278976398815,128.92522759541,378.106449204575,0,0,208.732567378533,189.07816970892,25.8819835386887,55.2729704723654,7.89583532419857,22.9360536822308,0,0,26170.5724940054,23298.0592799492,1099.39353822995,1780.23193738645,179.19070148952,366.643696399032,0,0,1005.53387963565,895.466502306886,156.113458387956,322.985326169778,53.7051847193505,145.243006712501,0,0,0,0,464.782539767897,844.252885764435,111.431585487041,260.556909839841,0,0,0,0,0,0,0,0,0,0,473.347149408991,458.409143118236,289.96824353174,702.064137370132,189.696636899315,614.57091827377,0,0,18.1867914040829,17.6135069351513,11.5308417559193,28.1476708604061,7.13479406211161,23.3386100730958,0,0,257.914695781279,247.541068106673,189.297168076374,482.539310527324,124.881808680098,431.416500297036,0,0,9.90952077577135,9.51139792717618,7.43612058420078,19.0743731113902,4.6838169216189,16.2529446100517,0,0,0,0,2808.98448545904,6453.70236513153,1178.36407911225,3322.36867752976,0,0,0,0,0,0,0,0,0,0,523.058418136754,254.43509766764,1170.08719904323,1385.93453128194,9137.71477195796,9391.0421070458,3332.778106712,3220.55584912542,4185.22187404434,9310.98668586701
2003,5543,1,13.6666666666667,4793.8131951196,4688.164057889,444.309724535635,845.667006718485,124.47334006378,294.160080984638,0,0,0,0,0,0,0,0,0,0,0,0,143.11977439846,283.14329211957,46.0816626385054,110.148779155121,0,0,0,0,0,0,0,0,0,0,5444.58854075475,4931.2174640763,416.672655676268,866.463177463127,129.31576692058,379.494915815887,0,0,209.189798547929,189.465260828596,25.9512294867637,55.3612875287928,7.92110493607041,23.0236743203532,0,0,26165.4200910967,23286.4586274857,1099.87460902928,1776.98249881731,179.394389286417,366.908327866182,0,0,1005.33568745557,895.016546946504,156.151393502486,322.659947273776,53.7460698988014,145.423834292608,0,0,0,0,465.294262970085,843.261407723837,111.636979343829,261.060525740423,0,0,0,0,0,0,0,0,0,0,474.472668753263,459.343516375803,290.569329653696,702.748086788356,190.218002007768,616.736883969322,0,0,18.2300352136114,17.6493979468491,11.5641116910143,28.2004908130326,7.16041797743189,23.4409155020925,0,0,257.925153536843,247.454094541288,189.342109595398,482.230128789837,125.015056765505,432.227483723824,0,0,9.90992215876998,9.50804851403351,7.44500879109115,19.0828509343755,4.69353023684492,16.3009897100796,0,0,0,0,2810.71027553401,6452.78266127448,1179.83426931334,3328.83357118023,0,0,0,0,0,0,0,0,0,0,527.219589065682,256.441813404905,1182.69865425948,1404.06121004685,9218.83902820929,9492.27587748186,3358.57428251715,3243.88590570272,4225.74044391481,9407.65430499104
2003,5543,1,13.75,4785.90404112414,4682.77218422777,443.024786036781,841.785896330472,123.951667662006,292.597016734972,0,0,0,0,0,0,0,0,0,0,0,0,142.686794723419,281.772490601149,45.8935634620914,109.579840575791,0,0,0,0,0,0,0,0,0,0,5456.32381686549,4941.15133861763,417.679056934678,867.62667752887,129.699409337846,380.857587889699,0,0,209.64068662312,189.846936174046,26.0192313802447,55.4476742508954,7.9459377283961,23.1096491765879,0,0,26160.4758300279,23275.1279209772,1100.32998498441,1773.9557316141,179.597230711292,367.177443833133,0,0,1005.14549494971,894.577015252731,156.188420636097,322.338090675849,53.7861087786454,145.599291690396,0,0,0,0,465.796708385417,842.33214658644,111.84048013554,261.556611643999,0,0,0,0,0,0,0,0,0,0,475.586937110775,460.271406953774,291.163316029712,703.415099098909,190.731172176198,618.86892905718,0,0,18.2728467470748,17.6850399957402,11.596978305897,28.2522725485719,7.18566028324923,23.5417035829152,0,0,257.942446707418,247.375172212118,189.387808711097,481.911932231849,125.145578454282,433.020970595257,0,0,9.91058617901175,9.50500859137327,7.45383072277504,19.0906712400751,4.70308502996081,16.3481748810315,0,0,0,0,2812.43185076561,6451.62870108568,1181.28071859685,3335.15130723657,0,0,0,0,0,0,0,0,0,0,531.390593263792,258.452601123324,1195.34120198182,1422.23507496973,9300.02115932296,9593.58777306201,3384.42115337499,3267.25825550383,4266.3373270863,9504.48122017585
2003,5543,1,13.8333333333333,4778.04889725107,4677.38942228181,441.751033515998,837.966821988421,123.434634876565,291.03929811,0,0,0,0,0,0,0,0,0,0,0,0,142.25845340794,280.420847592027,45.7070695272966,109.012141120898,0,0,0,0,0,0,0,0,0,0,5467.89655287361,4950.94609429604,418.666382853181,868.768891918337,130.076425893821,382.195255537549,0,0,210.085329647624,190.223266350327,26.0860333464779,55.532158516806,7.97034651234469,23.1940196885523,0,0,26155.7346444495,23264.0616106992,1100.7616461157,1771.13544504567,179.798807632936,367.451411472251,0,0,1004.96310744,894.147693487766,156.22456149685,322.019720018215,53.8253139511839,145.769487429487,0,0,0,0,466.289119818304,841.46494045089,112.04193058253,262.045839382644,0,0,0,0,0,0,0,0,0,0,476.689888200544,461.192578849703,291.75005627305,704.065566771641,191.236270121822,620.967106007512,0,0,18.3152234578057,17.7204240128675,11.6294340092037,28.3030297103653,7.21052383269391,23.6409711892588,0,0,257.966099257226,247.303922753129,189.434178480008,481.585581167093,125.273406225606,433.797125243891,0,0,9.91149454608578,9.50226361813364,7.46258246068793,19.0978667284425,4.71248160792692,16.3945027075836,0,0,0,0,2814.14822311414,6450.25710969225,1182.70417577412,3341.32325760719,0,0,0,0,0,0,0,0,0,0,535.571331640796,260.467431950836,1208.01439624926,1440.45532643281,9381.26010699125,9694.97542643158,3410.31802834364,3290.67231578333,4307.01116935867,9601.46409913882
