"","sim_id","HIV_neg_female","HIV_neg_male","HIV_pos_female","HIV_pos_male","tb_mort_mse_total","hiv_prev_mse_male","hiv_prev_mse_female","hiv_prev_mse","max_perc_diff_male","max_perc_diff_female","b1_contact","b2_contact","hiv2_mort","hiv3_mort","hiv4_mort","tb_hiv1_mort","tb_hiv2_mort","tb_hiv3_mort","tb_hiv4_mort","tbmort_rank_total","tbmort_HIV_neg_male","tbmort_HIV_neg_female","tbmort_HIV_pos_male","tbmort_HIV_pos_female"
"1449",1449,4896.72367660778,12492.7046719358,41852.4988230925,19836.1322854977,79078.0594571338,160297767.853255,14947975.5466533,175245743.399908,0.0337234471597249,0.0187939000162398,7,10,6,40,1.2,17,22,40,17,493,1605,2256,475,1113
"1450",1450,4884.69381999784,12440.2599815537,44237.3803565863,21370.4472135546,82932.7813716924,160694601.266456,14750478.8077649,175445080.074221,0.0337295561315799,0.0187939000162398,7,10,6,40,1.2,17,22,40,20,632,1591,2238,683,1225
"1451",1451,4495.94822450575,11103.575735503,35114.537943187,51288.6047986374,102002.666701833,173262000.44113,12682439.7438307,185944440.18496,0.0349193358587611,0.0188355170131567,7,10,6,40,1.2,17,22,60,17,1270,1099,1735,2224,682
"1452",1452,4483.74471516597,11056.6381516079,39562.0812391517,53603.9792841765,108706.443390102,173584597.588785,12572784.3742986,186157381.963084,0.0349293102940573,0.0188355170131567,7,10,6,40,1.2,17,22,60,20,1390,1074,1716,2291,990
"1453",1453,4499.74098796188,11181.298873821,32699.7539415065,37060.6070226395,85441.4008259288,175024575.636732,12967484.3412299,187992059.977962,0.0352106695074318,0.0188597602058522,7,10,6,40,1.2,17,30,40,17,738,1136,1738,1715,515
"1454",1454,4489.15431634077,11134.6321967362,36334.4140695479,38992.9492375054,90951.1498201304,175327749.809665,12872465.453653,188200215.263318,0.0352219241888927,0.0188597602058522,7,10,6,40,1.2,17,30,40,20,932,1115,1727,1774,776
"1455",1455,4167.42972101196,10138.7265974669,59167.2343408497,83958.5674686236,157431.958127952,187673329.686366,11936315.6841766,199609645.370543,0.036325067647841,0.0189010855765947,7,10,6,40,1.2,17,30,60,17,2197,646,1161,3034,1767
"1456",1456,4156.12551746368,10097.014206783,64529.5096841756,86540.3523149354,165323.001723358,187994506.14689,11868287.9016544,199862794.048545,0.0363373948624752,0.0189010855765947,7,10,6,40,1.2,17,30,60,20,2287,619,1140,3090,1919
"1457",1457,4286.04044112089,12151.8301480275,37680.0330299078,22081.8026016155,76199.7062206717,162358707.190522,14348100.2051933,176706807.395716,0.0338528914308541,0.0187362036093884,7,10,6,40,1.5,14,22,40,17,390,1494,1389,754,865
"1458",1458,4276.63208557603,12128.837213155,40468.4063857278,23834.3526343841,80708.2283188429,162547660.277216,14236420.0569439,176784080.334159,0.0338593777504468,0.0187362036093884,7,10,6,40,1.5,14,22,40,20,555,1488,1354,941,1038
"1459",1459,4225.4882276633,12314.402470473,39008.9984538562,58818.6601511491,114367.549303142,175452926.003454,12298384.7751344,187751310.778588,0.0350927412625147,0.0187791071220136,7,10,6,40,1.5,14,22,60,17,1528,1559,1277,2441,957
"1460",1460,4218.32909917984,12293.1189300046,43731.5099568036,61240.625698948,121483.583684936,175782942.67715,12197776.0828528,187980718.760003,0.035103298154833,0.0187791071220136,7,10,6,40,1.5,14,22,60,20,1667,1556,1257,2527,1202
"1461",1461,4256.60757230783,12458.9795284287,33183.2730739245,42866.3989607604,92765.2591354214,177614093.574713,12484907.1304211,190099000.705134,0.0353623397971212,0.0188584556182774,7,10,6,40,1.5,14,30,40,17,993,1594,1315,1931,552
"1462",1462,4250.20653718444,12434.7070306057,37274.7619364646,45030.0908555974,98989.7663598521,178102421.4897,12355006.7594873,190457428.249187,0.0353742055207,0.0188584556182774,7,10,6,40,1.5,14,30,40,20,1180,1589,1309,2019,830
"1463",1463,4233.07107208838,12815.9771025604,68210.460734894,95252.5461226407,180512.055032184,190481324.74736,11732155.4004182,202213480.147778,0.0365338943989331,0.018900774111268,7,10,6,40,1.5,14,30,60,17,2457,1686,1289,3250,2018
"1464",1464,4227.08342038902,12798.393636809,73941.4068787483,97991.5839025147,188958.467838461,190813270.738056,11674802.4848522,202488073.222908,0.0365465769936855,0.018900774111268,7,10,6,40,1.5,14,30,60,20,2562,1681,1280,3306,2138
"1465",1465,4902.97468775426,12499.0235875166,41786.1110002558,19723.6970049144,78911.8062804411,161180314.792688,14524431.4961637,175704746.288852,0.0337482848944676,0.0187939000162398,7,10,6,40,1.5,17,22,40,17,489,1607,2259,447,1111
"1466",1466,4890.93086798068,12446.576242877,44158.0867186248,21249.943695302,82745.5375247844,161580988.39388,14338104.9523111,175919093.346191,0.0337544317709999,0.0187939000162398,7,10,6,40,1.5,17,22,40,20,622,1592,2249,672,1221
"1467",1467,4501.81752870043,11109.6916375475,34971.539671806,51080.0816679879,101663.130506042,174190462.112666,12392158.6856849,186582620.798351,0.0349572662198399,0.0188355170131567,7,10,6,40,1.5,17,22,60,17,1256,1102,1742,2216,674
"1468",1468,4489.60526840186,11062.7443577841,39403.9694236411,53386.0278029095,108342.346852737,174516621.117748,12291113.0165092,186807734.134257,0.0349705481159503,0.0188355170131567,7,10,6,40,1.5,17,22,60,20,1384,1077,1728,2283,980
"1469",1469,4505.45599703595,11186.9521111734,32595.9629039335,36908.2387070364,85196.6097191792,175961922.176908,12660046.9426675,188621969.119576,0.0352517939628618,0.0188597602058522,7,10,6,40,1.5,17,30,40,17,730,1138,1744,1709,509
"1470",1470,4494.86715443371,11140.3014331691,36217.2119604402,38832.2430571166,90684.6236051595,176268698.782804,12571925.1149288,188840623.897733,0.0352630963233043,0.0188597602058522,7,10,6,40,1.5,17,30,40,20,926,1118,1733,1769,765
"1471",1471,4172.78802798141,10144.1449217911,58987.1794138035,83711.2421651766,157015.354528753,188649156.769452,11751792.0667521,200400948.836204,0.0363660925454459,0.0189010855765947,7,10,6,40,1.5,17,30,60,17,2189,648,1174,3025,1760
"1472",1472,4161.46958313347,10102.4462205475,64334.0404024831,86283.8178650422,164881.774071206,188973292.96429,11691817.151443,200665110.115733,0.0363784304878932,0.0189010855765947,7,10,6,40,1.5,17,30,60,20,2280,624,1150,3082,1913
"1473",1473,4221.56124296506,11944.6476398936,34570.0108655261,18380.0185008789,69116.2382492636,278968125.622434,13913419.4754353,292881545.09787,0.0436056357610116,0.0202467739086753,7,10,10,30,1.2,14,22,40,17,160,1442,1265,250,641
"1474",1474,4215.80130275463,11922.4277329659,37037.0200796448,19698.8666894503,72874.1158048157,279371311.293316,13907365.372111,293278676.665427,0.0436120685145416,0.0202467739086753,7,10,10,30,1.2,14,22,40,20,280,1435,1249,439,811
"1475",1475,4174.56141072334,12176.6698226348,38377.5007372906,50977.9014585731,105706.633429222,300428021.772451,17413282.4405292,317841304.212981,0.0451512396710488,0.0202923596583972,7,10,10,30,1.2,14,22,60,17,1342,1503,1179,2211,901
"1476",1476,4168.04445721063,12156.6675945489,42977.0499853507,53068.5981162345,112370.360153345,300853878.257704,17460536.8999017,318314415.157605,0.045164992400102,0.0202923596583972,7,10,10,30,1.2,14,22,60,20,1481,1496,1163,2273,1163
"1477",1477,4208.80229904503,12273.6027585863,30107.4071018047,33325.0957435139,79914.90790295,296321221.280639,15895757.1358042,312216978.416444,0.0448984899010744,0.0203128957692622,7,10,10,30,1.2,14,30,40,17,523,1536,1235,1541,320
"1478",1478,4200.76964050945,12247.5434541552,33792.1079182069,35088.9009251411,85329.3219380127,296967231.928434,16013670.8710967,312980902.799531,0.0449437055505215,0.0203128957692622,7,10,10,30,1.2,14,30,40,20,734,1529,1222,1630,588
"1479",1479,4186.40410532299,12691.4758032789,65567.1238912212,80258.3730691325,162703.376868956,316754403.191578,20492703.654436,337247106.846014,0.0463674041832459,0.02035817309827,7,10,10,30,1.2,14,30,60,17,2261,1651,1199,2964,1939
"1480",1480,4180.45429614534,12674.7566731522,70988.6972678724,82580.494690875,170424.402928045,317172756.445869,20568878.4868423,337741634.932711,0.0463802568515419,0.02035817309827,7,10,10,30,1.2,14,30,60,20,2354,1646,1188,2991,2068
"1481",1481,4739.81294283783,11900.8492682318,38730.4424730449,16836.003923494,72207.1086076085,276686408.945211,13372272.8301537,290058681.775365,0.0434312175023128,0.0198439703105741,7,10,10,30,1.2,17,22,40,17,255,1423,2029,60,939
"1482",1482,4725.22372066424,11836.0155045109,40611.1326118312,17960.5233492867,75132.895186293,277423542.334221,13437053.0435484,290860595.377769,0.0434862920640918,0.0198439703105741,7,10,10,30,1.2,17,22,40,20,361,1396,1995,178,1051
"1483",1483,4308.81233477504,10421.9274394186,33707.8359456173,44204.0669978971,92642.6427177079,297691572.705729,16762528.6268477,314454101.332577,0.0450392841947574,0.0198881383588343,7,10,10,30,1.2,17,22,60,17,988,784,1423,1979,584
"1484",1484,4296.6611331722,10376.1863427088,37947.3015596419,46148.0912884573,98768.2403239802,298107946.324668,16804108.7850437,314912055.109712,0.0450525935655207,0.0198881383588343,7,10,10,30,1.2,17,22,60,20,1172,758,1403,2058,880
"1485",1485,4401.31091065468,10785.4909885678,30115.857715951,28707.1394685344,74009.7990837079,294051273.062882,15289095.8629806,309340368.925863,0.0447259390328794,0.0199079428059595,7,10,10,30,1.2,17,30,40,17,322,965,1594,1274,321
"1486",1486,4388.45705633754,10736.5422251432,33458.1742926506,30287.0447519632,78870.2183260945,294489287.593381,15314537.8792659,309803825.472647,0.0447410223294679,0.0199079428059595,7,10,10,30,1.2,17,30,40,20,487,932,1575,1384,568
"1487",1487,4036.11399753806,9654.07444210728,56702.902604709,70407.3861051177,140800.477149472,313630272.679412,19490231.9588091,333120504.638221,0.0461515402213738,0.0199518146819147,7,10,10,30,1.2,17,30,60,17,1987,427,892,2734,1684
"1488",1488,4025.55150890269,9610.51363539587,61891.8314723312,72627.4651754504,148155.36179208,314172302.979829,19615805.9876323,333788108.967461,0.0461800327077633,0.0199518146819147,7,10,10,30,1.2,17,30,60,20,2074,401,864,2794,1850
"1489",1489,4227.496772303,11951.0411286635,34492.6657444661,18268.732245518,68939.9358909506,280143937.865615,13899073.4521092,294043011.317724,0.0436353162055234,0.0202467739086753,7,10,10,30,1.5,14,22,40,17,152,1445,1281,232,633
"1490",1490,4219.31769645898,11925.1668910594,36947.863357976,19580.3615777204,72672.7095232149,280590634.581397,13889706.5368096,294480341.118207,0.0436482734304516,0.0202467739086753,7,10,10,30,1.5,14,22,40,20,271,1437,1259,428,808
"1491",1491,4177.7633247718,12179.0770250402,38212.3429313379,50764.9772695605,105334.16055071,301690742.912419,17555178.0659251,319245920.978344,0.0451953745284768,0.0202923596583972,7,10,10,30,1.5,14,22,60,17,1336,1507,1184,2204,891
"1492",1492,4171.23791411996,12159.068347985,42795.8472733028,52846.4987907711,111972.652326179,302119736.817817,17611148.9248187,319730885.742635,0.0452091376689559,0.0202923596583972,7,10,10,30,1.5,14,22,60,20,1474,1497,1170,2267,1157
"1493",1493,4212.00923669741,12275.962769585,29993.4620807953,33176.8323100122,79658.2663970899,297584520.890035,15979542.1098655,313564062.9999,0.0449431836127217,0.0203128957692622,7,10,10,30,1.5,14,30,40,17,511,1540,1238,1533,311
