"","sim_id","HIV_neg_female","HIV_neg_male","HIV_pos_female","HIV_pos_male","tb_mort_mse_total","hiv_prev_mse_male","hiv_prev_mse_female","hiv_prev_mse","max_perc_diff_male","max_perc_diff_female","b1_calib_id","b2_calib_id","mh2_calib_id","mh3_calib_id","mh4_calib_id","mtb_calib_id","mtbh2_calib_id","mtbh3_calib_id","mtbh4_calib_id","norm_hiv_prev_mse","norm_tb_mort_mse","norm_hiv_prev_tb_mort_mse","tbmort_rank_total","tbmort_HIV_neg_male","tbmort_HIV_neg_female","tbmort_HIV_pos_male","tbmort_HIV_pos_female","hivprev_rank_total","hivprev_male","hivprev_female","hiv_tb_rank"
"37",37,21093.583736959,97381.8417358689,347037.408081875,170192.172876978,635705.006431681,612517961.906324,17784358.7284462,630302320.63477,0.0613076584172959,0.0188476881287675,6,6,10,50,1.2,10,30,70,25,0.622539713002043,0.490999909404586,1.11353962240663,4365,4704,4698,4047,4319,2760,2726,2105,4454
"38",38,21089.5014313472,97348.5559747477,353595.719183149,172162.634839733,644196.411428977,611803372.38906,18069009.6878548,629872382.076915,0.0612985800040389,0.0190853591766705,6,6,10,50,1.2,10,30,70,20,0.620959682059033,0.495944070173007,1.11690375223204,4381,4702,4696,4067,4343,2736,2703,2176,4461
"39",39,21085.2797962262,97314.1491117423,360662.409153783,174294.771554024,653356.609615776,611051802.351581,18367648.1620445,629419450.513626,0.0612891320584108,0.0193316100792423,6,6,10,50,1.2,10,30,70,15,0.619294568071584,0.501241240269977,1.12053580834156,4399,4700,4694,4071,4367,2722,2678,2232,4472
"40",40,20894.8090142218,96275.27229089,418113.721128806,198101.771327288,733385.573761206,605560811.548537,18506028.2019407,624066839.750477,0.0610538616340103,0.0195633123992559,6,6,10,50,1.2,10,30,50,25,0.599571184178668,0.546025897833991,1.14559708201266,4498,4692,4680,4217,4499,2533,2519,2252,4510
"41",41,20887.8779964953,96239.0636173731,425753.100777179,200468.634293162,743348.676684209,604519260.178301,18920894.7525777,623440154.930879,0.0610533946372823,0.0199286467011885,6,6,10,50,1.2,10,30,50,20,0.597256443931968,0.55142653267342,1.14868297660539,4517,4690,4678,4230,4513,2515,2493,2300,4515
"42",42,20883.4986063512,96203.3350887657,433977.127529264,203009.772487396,754073.733711776,603723759.182456,19253125.4363085,622976884.618765,0.061043106499774,0.0201861921835211,6,6,10,50,1.2,10,30,50,15,0.595544548008012,0.557199899208405,1.15274444721642,4527,4688,4676,4243,4525,2500,2478,2323,4522
"43",43,20829.9375571431,95896.4927744424,403379.700785779,197885.033675367,717991.164792731,601114339.364012,18627038.7102337,619741378.074245,0.0607732084640648,0.0196618288869772,6,6,10,50,1.2,10,22,70,25,0.583570778899804,0.537608498172139,1.12117927707194,4464,4686,4674,4215,4477,2429,2428,2268,4474
"44",44,20825.8425201772,95862.913339536,410853.298006139,200146.103922455,727688.157788307,600373824.244887,18944350.4028187,619318174.647705,0.060763772338872,0.0199090920415326,6,6,10,50,1.2,10,22,70,20,0.582002303683908,0.542921040941641,1.12492334462555,4487,4684,4672,4227,4487,2420,2417,2303,4484
"45",45,20821.6081953678,95828.2075494785,418890.850767584,202590.849165531,738131.515677961,599595119.389333,19277119.5334305,618872238.922763,0.0607539526262899,0.020165302618811,6,6,10,50,1.2,10,22,70,15,0.58034899813421,0.548603045052479,1.12895204318669,4509,4682,4670,4241,4501,2416,2407,2324,4488
"46",46,20627.5012670841,94768.4973462379,484153.626261215,230598.035094296,830147.659968833,593771538.268585,19560064.9136637,613331603.182249,0.0604989278348415,0.0204201649092021,6,6,10,50,1.2,10,22,50,25,0.559757213539956,0.597024559714469,1.15678177325442,4571,4668,4662,4351,4593,2360,2359,2337,4527
"47",47,20620.5242513803,94731.8745627478,492868.873480993,233314.107649552,841535.379944673,592703292.47471,20015526.0687459,612718818.543456,0.0604980440804511,0.0207963360980417,6,6,10,50,1.2,10,22,50,20,0.557474095913194,0.602826339360454,1.16030043527365,4579,4666,4660,4361,4597,2357,2356,2348,4533
"48",48,20616.1361890887,94695.8666339887,502197.645950949,236222.302974935,853731.951748962,591879200.633063,20385724.2776349,612264924.910698,0.0604873471536204,0.0210644217317271,6,6,10,50,1.2,10,22,50,15,0.55578223949069,0.608996839835423,1.16477907932611,4589,4664,4658,4365,4601,2355,2354,2352,4543
"49",49,14035.5791355883,62666.7645198628,295797.008142958,135871.360877898,508370.712676307,377684356.897856,98915523.881492,476599880.779348,0.0501766459263916,0.039021485332416,6,6,10,35,1.5,15,30,70,25,0.0183753674011685,0.412459616077213,0.430834983478381,4056,4229,4151,3714,4132,208,299,4365,1887
"50",50,14031.4125598044,62629.3836693284,302782.22244694,137915.074575818,517358.093251891,377038266.652803,99799560.2085257,476837826.861329,0.0501651882771394,0.0392858177559112,6,6,10,35,1.5,15,30,70,20,0.0193806935263106,0.418305092645782,0.437685786172092,4080,4223,4149,3746,4158,240,284,4401,1906
"51",51,14027.1215463436,62590.8567774693,310367.945578739,140143.042614376,527128.966516928,376358930.049403,100720019.636357,477078949.68576,0.050153266857139,0.0395600581211357,6,6,10,35,1.5,15,30,70,15,0.0203991855948771,0.42460284383903,0.445002029433907,4114,4219,4147,3775,4186,261,260,4438,1926
"52",52,13783.6525112311,61223.6731147054,371614.768083585,165317.94493111,611940.038640631,369924729.369272,105424119.75614,475348849.125412,0.0497054414810375,0.0399993582702436,6,6,10,35,1.5,15,30,50,25,0.0130856047987671,0.476984354219099,0.490069959017866,4304,4171,4112,3999,4402,109,116,4582,2017
"53",53,13777.0052565353,61188.8025538038,379933.756958913,167887.772316381,622787.337085633,368871368.561267,106549942.252725,475421310.813992,0.0497020704742562,0.0402627125611556,6,6,10,35,1.5,15,30,50,20,0.0133921858070247,0.483414771267751,0.496806957074776,4332,4167,4107,4026,4418,117,95,4610,2028
"54",54,13772.627723383,61149.2895035389,388983.129473027,170663.88685593,634568.933555879,368147038.806612,107557640.473143,475704679.279755,0.0496887857141905,0.0405520526134352,6,6,10,35,1.5,15,30,50,15,0.0145908763198589,0.490335927200106,0.504926803519965,4360,4163,4105,4052,4450,135,85,4629,2040
"55",55,13748.8081584343,61072.3460502889,344177.11412976,158499.773756863,577498.042095346,368809448.895553,104517622.399924,473327071.295477,0.0496430415777988,0.0398019561656495,6,6,10,35,1.5,15,22,70,25,0.00452214413995233,0.456179636289438,0.46070178042939,4242,4159,4101,3953,4310,15,93,4560,1958
"56",56,13744.7749422995,61035.6440719176,352132.039529654,160853.749815552,587766.208359424,368143889.15237,105459228.142648,473603117.295018,0.0496311575212867,0.0400767245622596,6,6,10,35,1.5,15,22,70,20,0.00569244372288468,0.462445541144442,0.468137984867327,4262,4157,4097,3969,4338,23,84,4584,1970
"57",57,13740.6237922945,60997.8348161936,360751.17541869,163417.132671658,598906.766698836,367444258.76924,106439747.158109,473884005.927349,0.0496187930621841,0.0403618137535109,6,6,10,35,1.5,15,22,70,15,0.00688292365556229,0.469182208694443,0.476065132350005,4286,4153,4093,3983,4370,34,73,4606,1989
"58",58,13494.9162482703,59618.7789808975,430207.520678976,193102.18010299,696423.396011134,360702334.988876,111558825.678999,472261160.667875,0.0491449045474291,0.0408301433494456,6,6,10,35,1.5,15,22,50,25,0,0.525662336629364,0.525662336629364,4440,4109,4067,4190,4524,1,14,4679,2070
"59",59,13488.3680838455,59584.4562255684,439681.444736684,196056.329755767,708810.598801865,359632866.912474,112755072.718916,472387939.63139,0.0491410266894803,0.041105266995709,6,6,10,35,1.5,15,22,50,20,0.000538129139121701,0.532545721325777,0.533083850464899,4452,4105,4065,4205,4541,2,9,4689,2078
"60",60,13484.152469648,59545.8137422306,449931.890389414,199239.459577721,722201.316179013,358887442.589946,113829860.094881,472717302.684826,0.0491272422307174,0.0414061936977752,6,6,10,35,1.5,15,22,50,15,0.00193581434992533,0.539919428256006,0.541855242605931,4470,4101,4063,4226,4562,4,6,4696,2095
"61",61,21267.5252033658,97098.0029521227,271838.123338821,124062.947490496,514266.598984806,379542874.698273,98018785.631942,477561660.330215,0.0502698446212921,0.0388203152204708,6,6,10,35,1.5,10,30,70,25,0.0224373607630238,0.416300126848224,0.438737487611247,4071,4697,4703,3572,4015,316,357,4329,1909
"62",62,21262.5460853614,97057.5638975218,278689.703254237,126046.137267437,523055.950504557,378870099.081907,98931298.8474483,477801397.929356,0.0502579261321721,0.039094231187062,6,6,10,35,1.5,10,30,70,20,0.0234492349151708,0.421984763643519,0.445433998558689,4098,4695,4701,3602,4042,345,336,4369,1927
"63",63,21257.396711704,97015.7601890157,286163.395206183,128214.216735633,532650.768842535,378162705.639894,99881661.4022119,478044367.042106,0.0502455248885338,0.0393784224886927,6,6,10,35,1.5,10,30,70,15,0.024474489523901,0.428136086157076,0.452610575680977,4140,4693,4699,3634,4084,370,312,4404,1945
"64",64,21031.5235335818,95752.7240349219,347145.058149558,152887.03972808,616816.345446141,371545590.816755,104543351.883091,476088942.699846,0.0497871051251844,0.0398145499832148,6,6,10,35,1.5,10,30,50,25,0.0162157972270913,0.479882083996332,0.496097881223424,4314,4679,4691,3895,4322,164,145,4562,2027
"65",65,21024.4917098322,95714.8873228129,355390.160966753,155416.364437879,627545.904437277,370463049.552904,105699598.538655,476162648.091559,0.0497832394741617,0.0400878353181257,6,6,10,35,1.5,10,30,50,20,0.0165273976041933,0.486218028929843,0.502745426534036,4338,4677,4689,3925,4347,169,122,4592,2038
"66",66,21019.104797805,95671.1521058693,364394.141065924,158154.829493484,639239.227463082,369709172.97082,106740325.708131,476449498.678952,0.0497694209326933,0.0403876039186071,6,6,10,35,1.5,10,30,50,15,0.0177398711173085,0.493061713648769,0.510801584766077,4371,4675,4687,3950,4382,197,109,4612,2047
"67",67,21004.7354860151,95609.8664268831,319840.350348001,146256.160328805,582711.112589704,370302286.531987,103808111.156431,474110397.688418,0.0497156213875831,0.0396303141766051,6,6,10,35,1.5,10,22,70,25,0.00784217474961503,0.459367688678542,0.467209863428157,4252,4673,4685,3817,4222,43,119,4539,1968
"68",68,20999.7489269358,95569.1690989996,327708.420020595,148562.567739831,592839.905786361,369609619.7659,104780960.254215,474390580.020116,0.0497032581342508,0.0399150043800748,6,6,10,35,1.5,10,22,70,20,0.0090290263713346,0.46552143930646,0.474550465677795,4273,4671,4683,3844,4258,55,107,4568,1984
"69",69,20994.5925680566,95527.1053731339,336265.966361033,151080.300990583,603867.965292807,368881501.585813,105794278.121526,474675779.707339,0.0496903947567796,0.0402103960001915,6,6,10,35,1.5,10,22,70,15,0.0102367715958759,0.472162057900877,0.482398829496753,4294,4669,4681,3871,4288,71,96,4593,1998
"70",70,20764.7815480952,94241.4123489733,405855.801865537,180473.227537755,701335.223300361,361946527.794288,110884997.646149,472831525.440437,0.0492049377355347,0.0406767268551532,6,6,10,35,1.5,10,22,50,25,0.00242041637288337,0.528399032697551,0.530819449070434,4446,4661,4667,4106,4484,5,22,4675,2077
"71",71,20757.700424329,94203.195944486,415312.119408996,183403.8015063,713676.817284111,360847639.508553,112114986.557645,472962626.066198,0.0492005433684219,0.0409621591930759,6,6,10,35,1.5,10,22,50,20,0.00297655239052529,0.535233335496897,0.538209887887422,4457,4659,4665,4133,4494,8,15,4686,2085
"72",72,20752.3128177241,94159.2377406897,425577.548446844,186567.75754167,727056.856546929,360072288.817943,113226045.614294,473298334.432237,0.0491862035269758,0.041273882134005,6,6,10,35,1.5,10,22,50,15,0.00440029433108765,0.542576260902568,0.546976555233656,4485,4657,4663,4157,4512,14,11,4693,2101
"73",73,14038.0182921712,62675.3414661846,295753.995810853,135808.427512867,508275.783082076,375041306.830567,102095052.003277,477136358.833844,0.0501361838459854,0.0399906257229747,6,6,10,35,1.2,15,30,70,25,0.0206416413412579,0.412397598393658,0.433039239734916,4055,4230,4152,3712,4131,268,225,4487,1893
"74",74,14033.8382748262,62637.8718757143,302749.868652558,137858.751725707,517280.330528806,374396873.643831,103000841.351089,477397714.99492,0.0501247035721122,0.040256478617802,6,6,10,35,1.2,15,30,70,20,0.0217452411017496,0.418254733766228,0.439999974867977,4079,4224,4150,3745,4157,300,212,4515,1915
"75",75,14029.5333762901,62599.2538468791,310348.926258899,140094.577111366,527072.290593434,373719343.967132,103943892.755506,477663236.722638,0.050112758767878,0.0405323013445309,6,6,10,35,1.2,15,30,70,15,0.0228661210346431,0.424566482845585,0.447432603880228,4113,4220,4148,3773,4185,328,193,4543,1935
"76",76,13786.0221564535,61231.9657315197,371557.42789613,165239.960851853,611815.376635956,367299658.42123,108711708.889863,476011367.311094,0.049664658118728,0.0409734839758589,6,6,10,35,1.2,15,30,50,25,0.015887809814518,0.476910123153761,0.492797932968279,4303,4172,4114,3996,4401,154,71,4648,2023
"77",77,13779.3616909074,61197.0072240875,379889.36010052,167818.637241953,622684.366257468,366252190.46191,109862249.647647,476114440.109557,0.0496612752025611,0.0412376384409024,6,6,10,35,1.2,15,30,50,20,0.0163235940029827,0.483353993300152,0.499677587303135,4331,4168,4108,4023,4417,166,59,4664,2032
"78",78,13774.9698367376,61157.4027498106,388954.637684949,170605.056279382,634492.066550879,365530000.764985,110894140.078166,476424140.843151,0.0496479649233382,0.0415286478566617,6,6,10,35,1.2,15,30,50,15,0.0176327021371053,0.490290980520847,0.507923682657952,4359,4164,4106,4051,4449,195,50,4676,2043
"79",79,13751.1584252824,61080.6138124061,344121.295999321,158427.191052641,577380.25928965,366202329.235959,107775866.172319,473978195.408278,0.0496025138783954,0.0407713166443915,6,6,10,35,1.2,15,22,70,25,0.00728204446406822,0.456107440364472,0.46338948482854,4241,4160,4103,3951,4309,36,57,4633,1961
"80",80,13747.111656137,61043.8244698846,352088.443529743,160789.026758652,587668.406414417,365538665.35427,108740157.880709,474278823.23498,0.0495906064490618,0.0410476560662132,6,6,10,35,1.2,15,22,70,20,0.0085556669525584,0.462386119159639,0.470941786112197,4261,4158,4099,3968,4337,50,51,4649,1977
"81",81,13742.9465086284,61005.9255555469,360722.709927493,163361.672284726,598833.254276394,364841096.928675,109744240.888,474585337.816675,0.0495782178324154,0.0413343803708107,6,6,10,35,1.2,15,22,70,15,0.00985381341099474,0.469137962252428,0.478991775663422,4285,4154,4095,3982,4369,62,41,4662,1994
"82",82,13497.1919448821,59626.7540787615,430134.939871732,193013.178187097,696272.064082472,358115504.427791,114930863.769999,473046368.19779,0.0491040455361711,0.0418046188624055,6,6,10,35,1.2,15,22,50,25,0.00333175074737687,0.525577866844624,0.528909617592001,4439,4110,4068,4189,4522,9,4,4699,2075
"83",83,13490.6305560046,59592.3451390909,439623.617704294,195977.685765068,708684.279164457,357052239.066516,116152861.076634,473205100.14315,0.0491001549370981,0.0420805952917658,6,6,10,35,1.2,15,22,50,20,0.00400493760097068,0.532475832294403,0.536480769895374,4450,4106,4066,4204,4540,13,2,4702,2082
"84",84,13486.4004967508,59553.61292772,449892.043925706,199172.813212554,722104.870562731,356309248.047533,117252900.745305,473562148.792839,0.0490863441039753,0.0423832475754756,6,6,10,35,1.2,15,22,50,15,0.00551877893358971,0.53986656526199,0.54538534419558,4469,4102,4064,4225,4561,21,1,4704,2099
"85",85,21270.2278479202,97106.5841509125,271797.253968523,124003.62042777,514177.686395126,376892558.018603,101179820.478975,478072378.497578,0.0502293630741672,0.0397887101640447,6,6,10,35,1.2,10,30,70,25,0.0245926724618752,0.416242374217047,0.440835046678922,4069,4698,4704,3569,4014,372,279,4454,1918
