"","sim_id","HIV_neg_female","HIV_neg_male","HIV_pos_female","HIV_pos_male","hiv_prev_mse_male","hiv_prev_mse_female","hiv_prev_mse","max_perc_diff_male","max_perc_diff_female","b1_contact","b2_contact","hiv2_mort","hiv3_mort","hiv4_mort","tb_hiv1_mort","tb_hiv2_mort","tb_hiv3_mort","tb_hiv4_mort","hiv_prev_mse_male_norm","hiv_prev_mse_female_norm","hiv_prev_mse_male_norm_rank","hiv_prev_mse_female_norm_rank"
"1415",1415,11784.726208084,44159.651975017,148565.474841271,18337.388258058,51242414.653936,316142387.576933,367384802.230869,0.0224283983021328,0.0644328495237455,7,10,8,35,1.2,14,30,60,17,0.0364875016416448,0.806535728895558,1219,5131
"1416",1416,11787.1000285214,44176.817568055,144264.907406195,18091.1447066848,51263868.1185903,314960805.263946,366224673.382537,0.0224298772564255,0.0642514541189274,7,10,8,35,1.2,14,30,60,20,0.0365618826040802,0.802830989058452,1224,5107
"1417",1417,7993.81673086877,27083.3535051016,301094.240280795,59355.5161089109,43719065.6019651,352180915.057402,395899980.659367,0.0205705994045213,0.0670149080174641,7,10,8,35,1.2,17,22,40,17,0.010403419082519,0.919531130874826,207,6035
"1418",1418,7995.12608367159,27090.0666979815,294498.552210504,57817.9462509425,43706478.4962215,350829571.189075,394536049.685296,0.0205724234232906,0.0668191811206472,7,10,8,35,1.2,17,22,40,20,0.010359778530535,0.915294119701253,205,6014
"1419",1419,8259.88903086021,28370.5388754328,201845.299138866,30407.8253111441,47339082.5151764,333114913.478954,380453995.99413,0.0215810734340322,0.0657793121465156,7,10,8,35,1.2,17,22,60,17,0.0229543215300001,0.859751482173539,791,5535
"1420",1420,8261.28182310554,28378.4391368235,196635.249642136,29702.0414380127,47341586.2879134,331875073.621161,379216659.909074,0.0215825818978778,0.0655936389066026,7,10,8,35,1.2,17,22,60,20,0.022963002320208,0.855864081302424,792,5495
"1421",1421,8243.92896131748,28250.0589530709,239409.74018909,38133.635746743,46730865.9231262,335904415.177887,382635281.101013,0.0213505588216875,0.0657057228257009,7,10,8,35,1.2,17,30,40,17,0.0208455835608755,0.868497701506823,703,5621
"1422",1422,8245.39224535001,28258.2498113884,233825.443074094,37112.6005602816,46738292.4019751,334629081.568783,381367373.970758,0.0213523401713822,0.0655167100786995,7,10,8,35,1.2,17,30,40,20,0.0208713317863107,0.864499013328,706,5577
"1423",1423,8510.77269727122,29579.7610801787,155927.338454481,19756.4021558444,50538245.9350817,318067547.841664,368605793.776746,0.0223309157910629,0.0645453733502966,7,10,8,35,1.2,17,30,60,17,0.0340460895961227,0.812571887229322,1168,5165
"1424",1424,8515.66231302531,29603.02651318,151942.884085864,19524.4050476307,50531948.5384543,317483706.616101,368015655.154555,0.0223323687564673,0.0644175250157255,7,10,8,35,1.2,17,30,60,20,0.0340242559935073,0.810741308163339,1167,5154
"1425",1425,11239.3089183374,41274.830975644,293306.67765209,56208.6419067674,44088771.8982343,345402554.154329,389491326.052564,0.0206476321176474,0.0660733466172255,7,10,8,35,1.5,14,22,40,17,0.0116852218392298,0.89827821993338,238,5885
"1426",1426,11241.6082599559,41290.9047512625,286733.084248156,54708.1687776068,44085838.2301232,344055062.811204,388140901.041327,0.020649487983666,0.0658762273899453,7,10,8,35,1.5,14,22,40,20,0.0116750505656809,0.894053287989018,237,5848
"1427",1427,11524.2258068703,42790.5990648391,194866.127880766,28350.4525784898,47883585.8030367,327147311.0259,375030896.828937,0.0216707361116905,0.064931174789905,7,10,8,35,1.5,14,22,60,17,0.0248421601263686,0.841040627841306,855,5369
"1428",1428,11526.5181028746,42806.9745592552,189677.093822049,27684.0518740268,47894057.07186,325907713.495134,373801770.566994,0.0216722712145335,0.0647439716697072,7,10,8,35,1.5,14,22,60,20,0.0248784648941787,0.837153986763717,857,5342
"1429",1429,11500.5925115652,42630.0086827369,231734.894369156,35585.2661654609,47315804.6688093,329914635.345113,377230440.013923,0.0214355334909404,0.0648938252365422,7,10,8,35,1.5,14,30,40,17,0.0228736152830555,0.849717312093344,789,5446
"1430",1430,11502.9797692061,42646.9652245072,226170.958277649,34602.8111886516,47330838.6722829,328638844.834911,375969683.507194,0.021437356311744,0.0647031052089706,7,10,8,35,1.5,14,30,40,20,0.0229257394348249,0.845717191344245,790,5411
"1431",1431,11783.286216697,44155.5470240846,148755.337116737,18331.5117369253,51293649.7484346,311370579.580344,362664229.328778,0.0224319438370848,0.0636328980361708,7,10,8,35,1.5,14,30,60,17,0.0366651380141691,0.791574175235111,1228,5043
"1432",1432,11785.6579948169,44172.7045807971,144445.603313899,18075.0644656418,51321044.8903978,310200737.90244,361521782.792838,0.0224334226237212,0.0634517310955022,7,10,8,35,1.5,14,30,60,20,0.0367601192704886,0.787906247051353,1230,5024
"1433",1433,7993.03774923548,27081.5751546966,301305.892539537,59467.6631331953,43610553.1635513,347135823.507088,390746376.670639,0.0205744147836879,0.0662079226813481,7,10,8,35,1.5,17,22,40,17,0.0100271973516484,0.903712722421291,189,5924
"1434",1434,7994.34239005443,27088.2716884796,294702.927457783,57921.0349039662,43604777.8800561,345797357.834731,389402135.714787,0.0205762385897923,0.0660124418904847,7,10,8,35,1.5,17,22,40,20,0.0100071739590805,0.899516089615876,188,5895
"1435",1435,8259.02351690083,28368.4063718344,202077.802526667,30459.159369162,47302553.2398228,328213719.680937,375516272.92076,0.0215846271003834,0.0649770126389665,7,10,8,35,1.5,17,22,60,17,0.0228276714666352,0.844384251542782,787,5398
"1436",1436,8260.41187175253,28376.290438134,196858.454128847,29742.9269177319,47311272.6920383,326985915.042681,374297187.734719,0.0215861353935015,0.0647915674279298,7,10,8,35,1.5,17,22,60,20,0.0228579025392452,0.84053458596677,788,5364
"1437",1437,8243.07258730908,28247.996418485,239594.913274468,38202.7945411088,46707098.0401261,330985647.132919,377692745.173045,0.0213544068620296,0.0649019369207555,7,10,8,35,1.5,17,30,40,17,0.0207631783157983,0.853075368483223,698,5474
"1438",1438,8244.53152651975,28256.17215735,234003.217401549,37172.9077007528,46720965.8336292,329722700.476438,376443666.310067,0.0213561880023822,0.0647131625255052,7,10,8,35,1.5,17,30,40,20,0.020811259119726,0.849115518425399,702,5437
"1439",1439,8509.77950079312,29577.1591478774,156119.474634789,19758.0784630389,50580490.1469851,313277109.793603,363857599.940588,0.0223344482249536,0.0637448230247961,7,10,8,35,1.5,17,30,60,17,0.0341925538241308,0.797551920800593,1174,5074
"1440",1440,8511.31081360058,29586.4183120006,151749.757863717,19441.1437817392,50605556.8170347,312115449.238067,362721006.055101,0.0223359010261464,0.0635652945233935,7,10,8,35,1.5,17,30,60,20,0.0342794620729093,0.793909643753968,1177,5056
"1441",1441,11226.5127879487,41838.17010461,345724.434464915,85565.8192212912,95620635.6302585,211554966.966454,307175602.596713,0.0300657495909476,0.0567588569166042,7,10,8,45,1.2,14,22,40,17,0.190350518202105,0.478611741427965,1794,4450
"1442",1442,11228.8177763634,41854.6411183435,338877.304959173,83637.6257951776,95743173.5674451,210527538.709254,306270712.276699,0.0300675119402094,0.0565747730855906,7,10,8,45,1.2,14,22,40,20,0.190775367514309,0.475390337085346,1803,4415
"1443",1443,11482.8995734942,43196.7018749196,250797.948716264,52760.6423765772,100412515.266371,201389827.470433,301802342.736804,0.0308131068500096,0.0557713058451607,7,10,8,45,1.2,14,22,60,17,0.206964367058288,0.446739905816736,2267,4019
"1444",1444,11485.1959984474,43213.3584363812,245138.759872478,51556.7137226873,100535518.94486,200437162.262669,300972681.207529,0.0308146594032757,0.0555953127150385,7,10,8,45,1.2,14,22,60,20,0.207390831134676,0.443752913960276,2285,3972
"1445",1445,11493.0535732481,43237.7614525313,278771.634997298,58404.8103856001,101665316.325354,199913043.598137,301578359.923491,0.0308364021358089,0.0555374872385829,7,10,8,45,1.2,14,30,40,17,0.211307933470925,0.442109589348423,2386,3954
"1446",1446,11495.4576640366,43255.1300769886,272890.480359882,56983.0510800413,101799163.373778,198946307.924418,300745471.298196,0.0308381249380722,0.0553594784122503,7,10,8,45,1.2,14,30,40,20,0.211771992420904,0.439078480873783,2398,3913
"1447",1447,11748.8376063016,44602.0143405978,198034.703405086,35295.7810761684,106487223.128284,190461063.079408,296948286.207692,0.0315583577116139,0.0546083458438265,7,10,8,45,1.2,14,30,60,17,0.228025889034487,0.41247379641008,2754,3574
"1448",1448,11751.2200871745,44619.460497965,193227.699462307,34506.7572377715,106619436.740606,189564752.510137,296184189.250743,0.0315598551168215,0.0544382015746424,7,10,8,45,1.2,14,30,60,20,0.228484284724415,0.409663499204459,2764,3543
"1449",1449,7987.20283016324,27548.1962866519,354755.7928099,89651.8344737641,95068897.552825,212970780.150857,308039677.703682,0.030034731502395,0.0569453331734301,7,10,8,45,1.2,17,22,40,17,0.188437595983108,0.483050890058159,1759,4490
"1450",1450,7988.5644369253,27556.0442507077,347880.137942962,87683.5079131407,95188092.7297516,211948320.117482,307136412.847234,0.0300364389499033,0.0567627803764787,7,10,8,45,1.2,17,22,40,20,0.18885085566495,0.479845063112496,1770,4463
"1451",1451,8223.85848509189,28706.5292779027,258982.554043181,55906.4321223399,99976669.4444645,201489620.499176,301466289.943641,0.0307589967340329,0.0557867084691555,7,10,8,45,1.2,17,22,60,17,0.205453253015443,0.447052797440949,2224,4022
"1452",1452,8225.29011211216,28715.3034476666,253299.01926398,54660.4036824139,100097734.887708,200546473.218092,300644208.1058,0.0307605207907224,0.05561234606434,7,10,8,45,1.2,17,22,60,20,0.205872997067569,0.444095648145392,2235,3980
"1453",1453,8237.50758871202,28758.2557542511,287606.790443767,61938.5793505709,101052446.797529,201273447.499114,302325894.296643,0.0308043826760816,0.0557396288485797,7,10,8,45,1.2,17,30,40,17,0.209183063382972,0.446375007399378,2336,4012
"1454",1454,8239.02289702921,28767.5358150883,281690.48624545,60472.1475937342,101182625.380012,200312041.802465,301494667.182477,0.0308060293101721,0.0555632002009262,7,10,8,45,1.2,17,30,40,20,0.209634403453657,0.443360610564857,2350,3969
"1455",1455,8480.20963081286,29962.7297452155,206437.688623114,37896.8917553674,105815132.894035,191578502.643274,297393635.537309,0.0314927456544025,0.0547668541612269,7,10,8,45,1.2,17,30,60,17,0.225695695787274,0.415977422710433,2714,3611
"1456",1456,8481.78731037546,29972.8506229443,201574.820699996,37053.3189096732,105944224.735856,190687246.866774,296631471.602631,0.0314942154427142,0.0545981087964347,7,10,8,45,1.2,17,30,60,20,0.226143268036883,0.413182974330529,2720,3580
"1457",1457,11225.2327394499,41834.7402426137,345925.903152543,85701.606251799,96083450.4727632,207621420.161423,303704870.634187,0.0300693962767833,0.05598436073118,7,10,8,45,1.5,14,22,40,17,0.191955136102736,0.466278476627409,1821,4300
"1458",1458,11227.5356461076,41851.2041936024,339072.985586151,83766.0446312974,96211579.6606032,206605456.338149,302817035.998752,0.0300711584189426,0.0558005079475175,7,10,8,45,1.5,14,22,40,20,0.1923993707502,0.463093017935472,1834,4256
"1459",1459,11481.561433675,43192.9835013234,251028.981798507,52865.1171275228,100922779.494774,197550088.661694,298472868.156469,0.0308167253655433,0.0549995194120117,7,10,8,45,1.5,14,22,60,17,0.208733495962012,0.434700767135947,2321,3858
"1460",1460,11483.8558366502,43209.6326578202,245362.210609153,51652.6098155677,101050957.248164,196608253.01127,297659210.259434,0.0308182777344247,0.0548237434764459,7,10,8,45,1.5,14,22,60,20,0.209177898990312,0.431747730334546,2334,3820
"1461",1461,11491.7299707278,43234.1711359009,278950.553343978,58504.7826344621,102199290.054248,196086311.308009,298285601.362257,0.0308400891254123,0.0547645648732525,7,10,8,45,1.5,14,30,40,17,0.213159265202665,0.43011123137932,2425,3795
"1462",1462,11494.1321065513,43251.5330868434,273063.496090609,57075.8042815467,102338436.69244,195130633.107894,297469069.800334,0.0308418117232394,0.0545867825672718,7,10,8,45,1.5,14,30,40,20,0.213641698275135,0.427114792569678,2436,3753
"1463",1463,11747.4599789608,44598.1408020201,198235.270355423,35356.702171747,107063702.386873,186726487.396179,293790189.783052,0.0315619640054884,0.053838438424843,7,10,8,45,1.5,14,30,60,17,0.230024591004952,0.400764386785138,2790,3461
"1464",1464,11749.8405449751,44615.5798471847,193420.700194508,34559.3408890313,107200816.468075,185840610.798124,293041427.266199,0.0315634612327794,0.0536685066998003,7,10,8,45,1.5,14,30,60,20,0.230499977031758,0.397986804311619,2798,3440
"1465",1465,7983.56607549674,27532.5236887017,354553.247574998,89643.4828087732,95628937.8838198,208144639.921239,303773577.805058,0.0300383133815484,0.0560461174052833,7,10,8,45,1.5,17,22,40,17,0.190379302811968,0.467918982808353,1795,4319
"1466",1466,7984.91937411704,27540.3280103134,347688.502406566,87674.6354684333,95754760.6832571,207137556.677523,302892317.36078,0.0300400206308284,0.0558639980727583,7,10,8,45,1.5,17,22,40,20,0.190815541017277,0.464761368335567,1804,4283
"1467",1467,8222.75427161212,28703.1365600653,259105.49536807,56003.6836448296,100447428.664171,197788425.083731,298235853.747902,0.0307626014936754,0.055025794200541,7,10,8,45,1.5,17,22,60,17,0.207085414738562,0.435448048495569,2275,3867
"1468",1468,8224.17954845329,28711.8773065867,253422.66506461,54752.6304510976,100573001.111336,196856498.975423,297429500.086759,0.0307641253699048,0.0548517696907332,7,10,8,45,1.5,17,22,60,20,0.207520784951532,0.432526082128314,2292,3831
"1469",1469,8236.62250138093,28755.992342834,287786.574024232,62042.4903506467,101576637.526964,197425628.754005,299002266.280969,0.0308079519847428,0.0549655123746499,7,10,8,45,1.5,17,30,40,17,0.211000476634549,0.4343105348406,2379,3852
"1470",1470,8238.1336873534,28765.2588434768,281864.535702366,60568.9628687949,101712092.695934,196475211.22125,298187303.917184,0.0308095984276123,0.054789310251415,7,10,8,45,1.5,17,30,40,20,0.211470111073423,0.431330590357019,2389,3817
"1471",1471,8476.00305258333,29943.795631298,206108.681291888,37852.4781810324,106475397.966644,187114205.435256,293589603.4019,0.0314963383816681,0.0538809079837587,7,10,8,45,1.5,17,30,60,17,0.227984890206658,0.401980040107931,2753,3473
"1472",1472,8477.57129691604,29953.8596772399,201263.401624908,37009.5231138256,106609663.128614,186237456.221895,292847119.350509,0.0314978079958682,0.0537126956241717,7,10,8,45,1.5,17,30,60,20,0.228450398791392,0.39923107568777,2762,3447
"1473",1473,11225.7520183837,41722.1104808539,338096.933087497,88719.613412456,178517588.179524,140767201.114041,319284789.293564,0.0377209949487406,0.0488104827259658,7,10,12,35,1.2,14,22,40,17,0.477761209804739,0.256663381799713,3300,2896
"1474",1474,11228.0040940043,41738.3187839754,331475.885699311,86816.4894179059,178784957.710345,139926951.831937,318711909.542282,0.0377226234560293,0.0486278834550508,7,10,12,35,1.2,14,22,40,20,0.478688202407043,0.254028859469534,3311,2857
"1475",1475,11497.034414703,43171.8724317177,236863.571023684,52880.4081610535,187620007.132243,130567807.038276,318187814.170519,0.0386044807061868,0.0475230841919654,7,10,12,35,1.2,14,22,60,17,0.509320060232963,0.224684144186285,3896,2337
"1476",1476,11499.2836965493,43188.3232719727,231497.759334891,51687.5846609201,187878068.808414,129803530.751925,317681599.560338,0.0386059202278181,0.0473494700880544,7,10,12,35,1.2,14,22,60,20,0.510214781722034,0.222287828014757,3911,2291
"1477",1477,11476.9910697492,43042.6631977913,276105.701888943,63504.4955623272,186867434.376682,132327588.749079,319195023.125762,0.0384176729711998,0.0476818106664359,7,10,12,35,1.2,14,30,40,17,0.506710827329879,0.23020177367089,3848,2432
"1478",1478,11479.3288295729,43059.6685684072,270363.879738703,62033.5519961375,187138294.24148,131537830.548017,318676124.789497,0.0384192490451402,0.0475048451510654,7,10,12,35,1.2,14,30,40,20,0.507649921213007,0.227725561360499,3870,2389
"1479",1479,11762.0157923928,44553.0644736405,190466.403146367,37279.7683741861,195862257.396519,123876660.71853,319738918.115049,0.0393121590381493,0.0466795507861066,7,10,12,35,1.2,14,30,60,17,0.537896633628827,0.20370468634047,4335,1998
"1480",1480,11764.3394526426,44570.2232123881,185824.290781989,36423.849074183,196121933.169152,123152974.222506,319274907.391658,0.0393134570557536,0.0465109732238342,7,10,12,35,1.2,14,30,60,20,0.538796951325798,0.201435635626077,4348,1968
"1481",1481,7992.05022506542,27483.2541799858,347399.561728368,93009.7031424886,179170572.999329,141329042.39947,320499615.398799,0.0377034595680465,0.0488012325061086,7,10,12,35,1.2,17,22,40,17,0.480025162976655,0.25842498212953,3328,2921
"1482",1482,7993.36404571519,27490.9524828966,340776.37070758,91079.3636596709,179433952.839966,140498951.279919,319932904.119885,0.0377050632403373,0.0486205399641526,7,10,12,35,1.2,17,22,40,20,0.480938322988259,0.255822309759412,3339,2883
"1483",1483,8247.6260989079,28737.2659747594,246002.002350447,56365.3932311792,188126198.317002,131323707.336074,319449905.653076,0.0385724058697811,0.0475306039588285,7,10,12,35,1.2,17,22,60,17,0.511075067552541,0.227054198236141,3928,2374
"1484",1484,8249.02688189127,28746.0421312249,240613.104333815,55135.0822962527,188380317.270492,130568291.800663,318948609.071155,0.0385738235137033,0.0473588067305526,7,10,12,35,1.2,17,22,60,20,0.511956119291189,0.224685664113003,3941,2338
"1485",1485,8237.40169620843,28653.8075432201,285755.069810817,67468.1477297895,187795612.015258,133053613.979818,320849225.995077,0.0383995356238374,0.0476793224962558,7,10,12,35,1.2,17,30,40,17,0.509928897099991,0.232478157267276,3904,2473
"1486",1486,8238.85954709279,28662.8472154932,279992.593505639,65961.0202713897,188062329.917052,132273392.146783,320335722.063834,0.0384010937234615,0.047504224012398,7,10,12,35,1.2,17,30,40,20,0.510853630449768,0.230031845338892,3922,2429
"1487",1487,8499.90256971303,29957.6695451218,199301.914619806,40132.6352166845,196224162.734855,124782723.191571,321006885.926426,0.0392686247917508,0.0467030227086855,7,10,12,35,1.2,17,30,60,17,0.539151389809689,0.206545559720078,4350,2036
"1488",1488,8501.43037529611,29967.6396938069,194623.444283659,39233.1963292964,196479724.668385,124067181.821084,320546906.489469,0.0392699033308746,0.0465362282879874,7,10,12,35,1.2,17,30,60,20,0.540037444481235,0.204302047278158,4359,2008
"1489",1489,11224.4861832831,41718.8613032172,338302.65635142,88866.2256672757,179602715.961169,137527685.644265,317130401.605434,0.0377244788265965,0.0480409875584539,7,10,12,35,1.5,14,22,40,17,0.481523438892888,0.246506186755502,3345,2731
"1490",1490,11226.7363129312,41735.0637907224,331675.809481695,86956.1978592067,179875206.254181,136698730.744685,316573936.998866,0.0377261071435691,0.0478586223858789,7,10,12,35,1.5,14,22,40,20,0.48246818560747,0.243907076895878,3364,2688
"1491",1491,11495.7067332659,43168.3188580138,237095.489355176,52996.0892986543,188758583.855472,127453499.382111,316212083.237583,0.0386079641442088,0.046757545983165,7,10,12,35,1.5,14,22,60,17,0.513267601287279,0.214919526425858,3960,2165
"1492",1492,11497.9541150745,43184.7633502192,231722.173158995,51795.2878137286,189021316.854321,126699809.724963,315721126.579284,0.0386094034948155,0.0465841512071615,7,10,12,35,1.5,14,22,60,20,0.514178518644117,0.212556403631142,3976,2125
"1493",1493,11475.7509334482,43039.5276316071,276295.227825406,63620.4965745388,188009435.192298,129190182.984965,317199618.177263,0.0384211483926178,0.0469138356591715,7,10,12,35,1.5,14,30,40,17,0.510670239999867,0.220364733972743,3919,2256
"1494",1494,11478.086932185,43056.5280471124,270547.292339757,62142.7187399279,188285167.935509,128411319.580704,316696487.516213,0.0384227242822099,0.0467370979767583,7,10,12,35,1.5,14,30,40,20,0.511626228561408,0.217922681269586,3935,2220
"1495",1495,11760.6516845109,44549.3597178028,190669.460527637,37357.3813739378,197051054.566843,120836804.522349,317887859.089192,0.0393153813008393,0.0459142117524143,7,10,12,35,1.5,14,30,60,17,0.542018293187964,0.194173504106878,4374,1888
"1496",1496,11762.9735311421,44566.5122580645,186019.907332665,36493.6854997084,197315194.970113,120123400.937358,317438595.907471,0.0393166791714647,0.045745850852886,7,10,12,35,1.5,14,30,60,20,0.542934090134046,0.191936694489637,4384,1867
"1497",1497,7991.24710911734,27481.3120570031,347605.810327149,93159.1975951628,180252753.609002,138090509.612877,318343263.22188,0.0377069469382714,0.048031627774145,7,10,12,35,1.5,17,22,40,17,0.48377717397224,0.248270868195701,3388,2764
"1498",1498,7992.55679630275,27488.9979290701,340976.978812555,91222.0942616189,180521204.552358,137271589.192078,317792793.744436,0.0377085504230976,0.0478511680175889,7,10,12,35,1.5,17,22,40,20,0.484707915922559,0.245703220497347,3403,2719
"1499",1499,8246.73634215736,28735.0017443338,246235.2857253,56486.0100692031,189261379.430212,128208471.386643,317469850.816855,0.0385758928882131,0.0467648680697116,7,10,12,35,1.5,17,22,60,17,0.515010835741946,0.217286669899781,3990,2206
"1500",1500,8248.13318874418,28743.7654048548,240839.067352829,55247.8760745945,189520125.497074,127463526.647986,316983652.14506,0.0385773103636614,0.0465932888398234,7,10,12,35,1.5,17,22,60,20,0.515907930070982,0.214950965971739,4004,2166
"1501",1501,8236.5808855021,28651.8134675425,285945.097130682,67587.7716427467,188933968.736489,129917064.815204,318851033.551694,0.0384030309661937,0.0469114872981457,7,10,12,35,1.5,17,30,40,17,0.513875675388917,0.222643803356025,3972,2297
"1502",1502,8238.03489969031,28660.8420118935,280176.717256201,66073.9665244736,189205510.038654,129147616.201398,318353126.240052,0.0384045888829609,0.0467366156574275,7,10,12,35,1.5,17,30,40,20,0.514817131872586,0.220231269839871,3986,2254
"1503",1503,8498.94382108289,29955.1550107413,199506.718939586,40216.0070524296,197408818.893799,121740549.376178,319149368.269977,0.0392718513310302,0.0459375152825205,7,10,12,35,1.5,17,30,60,17,0.543258692134838,0.19700711081016,4388,1918
"1504",1504,8500.46783062297,29965.1130275188,194820.997013658,39308.9460703499,197668801.85713,121035178.761732,318703980.618862,0.0392731297253177,0.0457709370910045,7,10,12,35,1.5,17,30,60,20,0.54416007488774,0.194795487813995,4396,1893
"1505",1505,11239.6358711274,42406.9220098579,392551.671991207,122206.178501226,283707246.044958,78834427.5351378,362541673.580096,0.046541847962284,0.0390341548912683,7,10,12,45,1.2,14,22,40,17,0.842462581650484,0.0624790148043721,4860,1372
"1506",1506,11241.9017139386,42423.534908688,385700.651236675,119993.328559541,284056347.053222,78265690.5167487,362322037.569971,0.046543374205664,0.0388634082974379,7,10,12,45,1.2,14,22,40,20,0.843672944144387,0.0606957935546084,4880,1324
"1507",1507,11483.0216427882,43713.7167594275,296612.624517025,84548.1287345262,292377966.574906,74969950.2735929,367347916.848499,0.0472100532425115,0.0380402905831592,7,10,12,45,1.2,14,22,60,17,0.872524697416736,0.0503623110393623,5384,937
"1508",1508,11485.2678586584,43730.3908554886,290831.038174723,82948.8539314524,292709281.074931,74449345.6845635,367158626.759494,0.0472114157341998,0.037877068121081,7,10,12,45,1.2,14,22,60,20,0.873673392593842,0.0487300044796255,5401,872
"1509",1509,11492.9049962646,43748.7568622701,325318.881737756,91519.731121082,294271919.785203,74179874.2988921,368451794.084095,0.0472180682777848,0.0379241008490875,7,10,12,45,1.2,14,30,40,17,0.879091192146574,0.0478851023797172,5492,837
"1510",1510,11495.2527138671,43766.1076838918,319323.476998465,89733.4992772413,294618662.672195,73652088.9032164,368270751.575411,0.047219542538739,0.0377588013443908,7,10,12,45,1.2,14,30,40,20,0.88029337883612,0.0462302810783896,5514,776
"1511",1511,11736.8108433079,45066.1596791723,242391.794460603,62271.907595948,302654949.273169,70850824.0023376,373505773.275507,0.0478550538468267,0.0369826179243383,7,10,12,45,1.2,14,30,60,17,0.908155858925848,0.0374471793354906,5934,482
"1512",1512,11739.1318882236,45083.5043417988,237363.418384342,61025.7824698638,302983262.477258,70367322.2444949,373350584.721753,0.0478563699675965,0.036824571519736,7,10,12,45,1.2,14,30,60,20,0.909294148358061,0.0359312052015661,5943,431
"1513",1513,7991.84870838834,27967.442520802,400995.522117201,126536.397892046,283134671.980132,78793267.3508483,361927939.33098,0.0465110767282133,0.0390384297964298,7,10,12,45,1.2,17,22,40,17,0.840477419314538,0.062349960930796,4830,1367
"1514",1514,7993.22262556414,27976.2200769457,394158.06662237,124308.080579232,283479017.328511,78231016.5376566,361710033.866168,0.0465125739105878,0.0388694804551602,7,10,12,45,1.2,17,22,40,20,0.841671293536502,0.0605870765653293,4846,1321
"1515",1515,8222.7391073657,29117.2506549324,305268.163742502,88488.7296695733,291759856.728563,74906372.2296727,366666228.958236,0.0471695075227694,0.0380574847892606,7,10,12,45,1.2,17,22,60,17,0.870381658704689,0.050162968082475,5351,923
"1516",1516,8224.1737344669,29126.8022338362,299474.233353,86861.9990409947,292087098.175302,74391383.541404,366478481.716706,0.0471708436599002,0.0378957819494108,7,10,12,45,1.2,17,22,60,20,0.871516232264222,0.0485482696496039,5371,861
"1517",1517,8231.71135304004,29147.7385271951,333988.313574241,95612.1407877377,293520475.094101,74213264.1957399,367733739.289841,0.0471767662096142,0.0379434567387868,7,10,12,45,1.2,17,30,40,17,0.876485870337643,0.0479897932502977,5453,842
"1518",1518,8233.22176680539,29157.765213876,327989.64295576,93802.3172781083,293862408.872104,73691083.0302868,367553491.90239,0.0471782119038986,0.0377799090109471,7,10,12,45,1.2,17,30,40,20,0.877671383442718,0.0463525434839646,5469,781
"1519",1519,8464.79717809731,30322.7597289829,250965.147235537,65787.1224578536,301869194.110087,70840891.3659971,372710085.476085,0.0478043592533928,0.0370151565456954,7,10,12,45,1.2,17,30,60,17,0.90543157983106,0.0374160364915826,5902,480
"1520",1520,8466.35909012791,30333.4617214254,245911.210493558,64507.5102377207,302193296.600907,70362383.8537337,372555680.45464,0.0478056494887309,0.0368586040621702,7,10,12,45,1.2,17,30,60,20,0.906555270366983,0.0359157213433677,5918,429
"1521",1521,11238.4343299939,42403.8926833873,392751.83483567,122367.471175351,285183018.798013,76547696.2303167,361730715.02833,0.0465451199030381,0.03829281196893,7,10,12,45,1.5,14,22,40,17,0.847579209639334,0.0553091845956638,4930,1133
"1522",1522,11240.6983557864,42420.5004408665,385896.27435763,120149.061032328,285536297.177776,75988956.1452733,361525253.323049,0.0465466459686199,0.0381222851269258,7,10,12,45,1.5,14,22,40,20,0.848804055430806,0.0535573077870002,4946,1062
"1523",1523,11481.7695488698,43710.4378618324,296846.942496165,84700.4164199829,293884863.55934,72770288.7606254,366655152.319965,0.0472133455295385,0.0373022023772109,7,10,12,45,1.5,14,22,60,17,0.877749235727873,0.0434654799462832,5472,682
"1524",1524,11484.0139847914,43727.1063359672,291059.280379569,83094.65350436,294220032.474072,72259122.9459338,366479155.420006,0.0472147078593158,0.03713918602412,7,10,12,45,1.5,14,22,60,20,0.87891129448425,0.0418627677727505,5488,624
"1525",1525,11491.6679448751,43745.6051621818,325500.34138169,91654.2250051466,295796223.922307,71987114.5153726,367783338.43768,0.0472213299270942,0.0371845869986099,7,10,12,45,1.5,14,30,40,17,0.884376082516912,0.0410099110080098,5572,590
"1526",1526,11494.0139521981,43762.9510550096,319500.279508431,89862.5466443384,296146921.023902,71468969.8954693,367615890.919371,0.0472228040162178,0.0370195026828071,7,10,12,45,1.5,14,30,40,20,0.885591978800344,0.039385317449322,5594,542
"1527",1527,11735.5241097061,45062.7554352272,242600.654283834,62390.9026184803,304207556.684752,68740073.626641,372947630.311393,0.0478583363098647,0.0362462243760592,7,10,12,45,1.5,14,30,60,17,0.913538879124151,0.0308291207228299,5989,285
"1528",1528,11737.8434845894,45080.094694876,237566.193949,61138.4667724535,304539519.979257,68265678.0545751,372805198.033832,0.0478596522741271,0.0360883798556697,7,10,12,45,1.5,14,30,60,20,0.91468982372617,0.0293416981750631,5999,256
"1529",1529,7991.06727372856,27965.5096321373,401195.712849228,126699.427445567,284607865.505058,76506442.4549697,361114307.960028,0.0465143357820477,0.0382970654620798,7,10,12,45,1.5,17,22,40,17,0.845585104903005,0.0551798372761591,4904,1125
