"","year","sim_id","time","N_1_1_1_1","N_1_1_1_2","N_1_1_2_1","N_1_1_2_2","N_1_1_3_1","N_1_1_3_2","N_1_1_4_1","N_1_1_4_2","N_1_2_1_1","N_1_2_1_2","N_1_2_2_1","N_1_2_2_2","N_1_2_3_1","N_1_2_3_2","N_1_2_4_1","N_1_2_4_2","N_2_1_1_1","N_2_1_1_2","N_2_1_2_1","N_2_1_2_2","N_2_1_3_1","N_2_1_3_2","N_2_1_4_1","N_2_1_4_2","N_2_2_1_1","N_2_2_1_2","N_2_2_2_1","N_2_2_2_2","N_2_2_3_1","N_2_2_3_2","N_2_2_4_1","N_2_2_4_2","N_3_1_1_1","N_3_1_1_2","N_3_1_2_1","N_3_1_2_2","N_3_1_3_1","N_3_1_3_2","N_3_1_4_1","N_3_1_4_2","N_3_2_1_1","N_3_2_1_2","N_3_2_2_1","N_3_2_2_2","N_3_2_3_1","N_3_2_3_2","N_3_2_4_1","N_3_2_4_2","N_4_1_1_1","N_4_1_1_2","N_4_1_2_1","N_4_1_2_2","N_4_1_3_1","N_4_1_3_2","N_4_1_4_1","N_4_1_4_2","N_4_2_1_1","N_4_2_1_2","N_4_2_2_1","N_4_2_2_2","N_4_2_3_1","N_4_2_3_2","N_4_2_4_1","N_4_2_4_2","N_5_1_1_1","N_5_1_1_2","N_5_1_2_1","N_5_1_2_2","N_5_1_3_1","N_5_1_3_2","N_5_1_4_1","N_5_1_4_2","N_5_2_1_1","N_5_2_1_2","N_5_2_2_1","N_5_2_2_2","N_5_2_3_1","N_5_2_3_2","N_5_2_4_1","N_5_2_4_2","N_6_1_1_1","N_6_1_1_2","N_6_1_2_1","N_6_1_2_2","N_6_1_3_1","N_6_1_3_2","N_6_1_4_1","N_6_1_4_2","N_6_2_1_1","N_6_2_1_2","N_6_2_2_1","N_6_2_2_2","N_6_2_3_1","N_6_2_3_2","N_6_2_4_1","N_6_2_4_2","N_7_1_1_1","N_7_1_1_2","N_7_1_2_1","N_7_1_2_2","N_7_1_3_1","N_7_1_3_2","N_7_1_4_1","N_7_1_4_2","N_7_2_1_1","N_7_2_1_2","N_7_2_2_1","N_7_2_2_2","N_7_2_3_1","N_7_2_3_2","N_7_2_4_1","N_7_2_4_2","N_8_1_1_1","N_8_1_1_2","N_8_1_2_1","N_8_1_2_2","N_8_1_3_1","N_8_1_3_2","N_8_1_4_1","N_8_1_4_2","N_8_2_1_1","N_8_2_1_2","N_8_2_2_1","N_8_2_2_2","N_8_2_3_1","N_8_2_3_2","N_8_2_4_1","N_8_2_4_2","HIV_neg_male","HIV_neg_female","HIV_pos_male","HIV_pos_female"
"1",1990,339,0,9054.26512516977,9116.5562916774,408.272123545931,773.54949082056,170.183343823708,242.012355824875,0,0,0,0,0,0,0,0,0,0,0,0,0.627410330808926,1.2056739582566,0.305061864363843,0.434501328477542,0,0,0,0,0,0,0,0,0,0,2009.90925355415,2037.32954761462,61.0889050229135,115.23980376376,19.6570518681973,27.9415490078569,0,0,77.2239277066497,78.2774592541443,2.35360440397974,4.44020558831789,0.757500801247026,1.07676639722093,0,0,32841.5894650641,33359.9759618766,1171.74612673062,2206.8856329372,421.821492602873,597.330250874694,0,0,1261.7569410714,1281.74646982359,45.3604236758151,85.4768444792473,16.4412374873207,23.290102168634,0,0,0,0,1.80082304970065,3.43693083190479,0.741193189534943,1.05143652452683,0,0,0,0,0,0,0,0,0,0,144.341942115872,146.311090059352,15.4591305073284,29.4122606876891,10.0940260089994,14.3405543781899,0,0,5.54577231520983,5.62150917591527,0.591083925585869,1.1242803507451,0.383978105994861,0.545433187272774,0,0,820.185791340755,833.305039327569,71.1721385029318,139.095092320096,53.3142153835897,76.3210991214172,0,0,31.5122546811354,32.0169375354541,2.72589730779655,5.32624512967155,2.0341978071556,2.91177345011091,0,0,0,0,6.99455206258182,14.1111805909669,4.91824085104689,7.12599805465087,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2",1990,339,0.0833333333333333,9042.80362540846,9095.56635145192,420.50851931572,796.306603082183,172.841873135441,246.38207459272,0,0,0,0,0,0,0,0,0,0,0,0,0.636684497774733,1.22462680458942,0.309832163334976,0.442364658400135,0,0,0,0,0,0,0,0,0,0,2010.34174978059,2035.59777257779,63.6650667629529,120.000793007422,20.1256760722676,28.6762759834618,0,0,77.2405449033043,78.210921687828,2.45272402644429,4.62341350907218,0.775558202868125,1.1050781621761,0,0,32774.8566625738,33257.009578949,1215.54665669958,2288.21016675406,430.972066254231,611.728397028409,0,0,1259.19338386676,1277.79031643378,47.0510694001546,88.6181779161881,16.7990698540001,23.8532606144524,0,0,0,0,1.83748010035293,3.51027116121424,0.757307540971829,1.0768617012445,0,0,0,0,0,0,0,0,0,0,143.75461741579,145.858093040842,15.7534395500627,30.0913448963988,10.17538993165,14.5843696577399,0,0,5.52320718086411,5.60410427530859,0.602350107597888,1.1502580310319,0.387059844078096,0.554686474548099,0,0,817.564633833331,829.764193974737,73.1688798710436,143.071002534065,54.649676768482,78.4362908761254,0,0,31.411549913906,31.8808923766669,2.80238515638321,5.47849254379638,2.08507130487912,2.99234935937146,0,0,0,0,7.15797466175081,14.4627366582135,5.05019718789761,7.33589593856612,0,0,0,0,0,0,0,0,0,0,0.808171293248834,0.46980819253138,0.435973883344336,0.411586200714371
"3",1990,339,0.166666666666667,9031.50892346651,9074.83618764509,432.501886626606,818.671454874698,175.602180124009,250.898148580419,0,0,0,0,0,0,0,0,0,0,0,0,0.647736497482683,1.2466830128155,0.31468834717546,0.450366882272683,0,0,0,0,0,0,0,0,0,0,2010.62458657975,2033.72018547004,66.1576432521139,124.62327131653,20.6124173114547,29.4374535766958,0,0,77.2514119454318,78.1387817885684,2.54864822312037,4.80132829212354,0.794312998009618,1.13440828781757,0,0,32708.6008652283,33154.7578111464,1258.54724738806,2368.26332355404,440.510552649894,626.690316824171,0,0,1256.64815144461,1273.86161984187,48.7113450320921,91.7113651149272,17.1719361475352,24.438310044399,0,0,0,0,1.88044729631077,3.59473090078497,0.7738110431855,1.10290250418598,0,0,0,0,0,0,0,0,0,0,143.215411387625,145.42885331143,16.1005805314347,30.8510031343247,10.2851899227986,14.8551898790897,0,0,5.50249080677643,5.58761216867735,0.615640975969422,1.17932424409366,0.391223832802666,0.564967369538159,0,0,814.937647157973,826.247417364393,75.1561534822802,147.054904160032,55.9941161822088,80.586442497713,0,0,31.3106211750219,31.7457719788618,2.87850862091461,5.63104057387205,2.13628827258134,3.07425752664645,0,0,0,0,7.32478803821246,14.8218140653958,5.18479346380317,7.55050661610063,0,0,0,0,0,0,0,0,0,0,1.61318474130639,0.938198465258013,0.878305176379724,0.831907224660953
"4",1990,339,0.25,9020.36304061509,9054.34683340931,444.256485813963,840.649549026647,178.460245781243,255.555705834982,0,0,0,0,0,0,0,0,0,0,0,0,0.660204109197334,1.27122855139182,0.31965990023917,0.458546542996256,0,0,0,0,0,0,0,0,0,0,2010.82287783938,2031.76337805429,68.5743291754729,129.12060067658,21.1168619651549,30.2249325312844,0,0,77.2590306127282,78.063598118389,2.64167040467557,4.97445955546225,0.813749509344098,1.16475132530776,0,0,32642.77981913,33053.176043328,1300.75841246541,2447.05719285761,450.424536934652,642.201457163195,0,0,1254.1196204307,1269.95866585883,50.3416391951295,94.7568466021663,17.5593660168533,25.04470111522,0,0,0,0,1.92840810118131,3.68806422258184,0.790803455309944,1.12969088769984,0,0,0,0,0,0,0,0,0,0,142.719653200297,145.020931095249,16.4885537364624,31.6730713571314,10.4204248283009,15.1512618185634,0,0,5.48344373513424,5.57193911586135,0.630495733363009,1.21078105881783,0.396356143078204,0.576209474575518,0,0,812.302537267962,822.74987432724,77.1412748880691,151.05719776843,57.3512741241535,82.7746760859255,0,0,31.2093803251877,31.6113905669642,2.95454803317886,5.7842879420258,2.18799098620778,3.15761667209381,0,0,0,0,7.49584756965601,15.1899256292228,5.32210152718481,7.76994787211611,0,0,0,0,0,0,0,0,0,0,2.41529695318487,1.40524318879687,1.32821890551177,1.26183529530333
"5",1990,339,0.333333333333333,9009.3509827011,9034.08239424955,455.776484127299,862.246295905099,181.412183500816,260.350018796498,0,0,0,0,0,0,0,0,0,0,0,0,0.673787068425651,1.29775196070175,0.324767154483348,0.466930483071028,0,0,0,0,0,0,0,0,0,0,2010.98865866391,2029.78041985405,70.9221418273367,133.504936535464,21.6386052253252,31.0385146419809,0,0,77.265400177118,77.9874096932502,2.73205822461049,5.14327100532196,0.833852349281679,1.19609988592235,0,0,32577.3599324766,32952.2286158657,1342.19081169476,2524.60428588481,460.70187888491,658.247539266323,0,0,1251.60650024834,1266.08008438135,51.9423464668338,97.7550795023448,17.9608993207823,25.6718946281771,0,0,0,0,1.9802774034368,3.78841130815571,0.80835223960965,1.15731734975546,0,0,0,0,0,0,0,0,0,0,142.263315996594,144.632333385296,16.9076916607741,32.5428491701037,10.5784766360588,15.4709785802553,0,0,5.4659112503728,5.55700854228033,0.646543216647554,1.24406374949914,0.402357304108498,0.588351819327631,0,0,809.657778048359,819.26775622406,79.129607099755,155.085388102966,58.7244564102165,85.0039035971482,0,0,31.1077687296491,31.4776018068596,3.0307087638881,5.93852212158119,2.24030524038307,3.24253758925975,0,0,0,0,7.67179309701814,15.5682199703549,5.4622147356033,7.99436619913076,0,0,0,0,0,0,0,0,0,0,3.2147400152406,1.87100757205665,1.7867345260484,1.70209858551137
"6",1990,339,0.416666666666667,8998.46017168512,9014.0294614612,467.065963207815,883.467021620149,184.45422738789,265.27649007721,0,0,0,0,0,0,0,0,0,0,0,0,0.688236052535912,1.32582647956811,0.3300234714199,0.475536586609278,0,0,0,0,0,0,0,0,0,0,2011.16344956227,2027.81352286112,73.2074672777281,137.787319299407,22.1772629777556,31.877980034271,0,0,77.2721159229534,77.9118383653805,2.82005532140992,5.30818390001288,0.854606884821385,1.22844569866074,0,0,32512.3145600688,32851.8870415643,1382.85522216445,2600.91748046517,471.330702946224,674.814546219147,0,0,1249.10776720909,1262.2247808829,53.513866272733,100.706535425342,18.3760857505346,26.3193610525124,0,0,0,0,2.03515931593814,3.89422927924694,0.826500584916719,1.18584105646807,0,0,0,0,0,0,0,0,0,0,141.842907526718,144.261422407295,17.3502061978631,33.4484445638421,10.7570621518883,15.8128759784905,0,0,5.44975917716433,5.54275752196866,0.663484481930454,1.27871557667001,0.409140499101251,0.601338761782562,0,0,807.002442014669,815.798081159937,81.1249807817039,159.144696107335,60.1165800177011,87.2768242165099,0,0,31.0057507535159,31.3442911292976,3.10713736955838,6.09394287223075,2.29334206588341,3.32912301322476,0,0,0,0,7.85309033526608,15.9575494607552,5.60524037516781,8.22392708951898,0,0,0,0,0,0,0,0,0,0,4.01172502753995,2.33555103157845,2.25470366593774,2.15330786613
"7",1990,339,0.5,8987.68000920628,8994.1766618801,478.128925354439,904.316974944474,187.582722726605,270.330640905879,0,0,0,0,0,0,0,0,0,0,0,0,0.70334412498689,1.35509609836801,0.335436842170362,0.484375799541476,0,0,0,0,0,0,0,0,0,0,2011.38021749649,2025.89607825413,75.4361051342649,141.977759334849,22.7324781608193,32.7431044880962,0,0,77.2804444936346,77.8381670772615,2.9058830114866,5.4695802719958,0.875999488735912,1.26178028379176,0,0,32447.6226924837,32752.1286437815,1422.76251433016,2676.00997476735,482.299389362137,691.888712266945,0,0,1246.62261415084,1258.3918840881,55.0566019633877,103.611698689785,18.804484494525,26.9865801173584,0,0,0,0,2.09231458346529,4.00423861668457,0.845273219148893,1.2152972132315,0,0,0,0,0,0,0,0,0,0,141.455385614156,143.906846646518,17.8098421140788,34.3802686347577,10.9541921836295,16.1756265800441,0,0,5.43487063250177,5.52913412751535,0.681079480053215,1.31436834470493,0.416630036310331,0.615119788958271,0,0,804.336071847776,812.338540389907,83.1300115790613,163.238524431137,61.5302132497443,89.5959274720735,0,0,30.9033088260403,31.2113698285463,3.18393378423238,6.25068013726431,2.3471992398934,3.41746771740573,0,0,0,0,8.04006274712739,16.3585227788999,5.75129424013763,8.45880804093432,0,0,0,0,0,0,0,0,0,0,4.80644488976368,2.79892822105235,2.73283941788802,2.61597722154072
"8",1990,339,0.583333333333333,8977.00153998774,8974.51431124521,488.969297254515,924.801330827057,190.794118842401,275.508102408841,0,0,0,0,0,0,0,0,0,0,0,0,0.718940075920644,1.38526467704127,0.341011093371242,0.493453656307179,0,0,0,0,0,0,0,0,0,0,2011.66488625794,2024.05422276883,77.61330977611,146.085313832886,23.3039249994636,33.6336720944711,0,0,77.291381922683,77.7674000440776,2.98974185149711,5.62780584532696,0.898017707773168,1.29609544558395,0,0,32383.2679468411,32652.9355094086,1461.92362909359,2749.89524442504,493.596568507315,709.45651589838,0,0,1244.15041166293,1254.58070574446,56.5709599334647,106.471064679179,19.2456640242544,27.6730405470601,0,0,0,0,2.15113529231683,4.11738148346539,0.864680757533524,1.24570259453761,0,0,0,0,0,0,0,0,0,0,141.098092770193,143.567488192625,18.2816093397331,35.3306434602535,11.1681382785368,16.5580335687681,0,0,5.42114351350055,5.51609540696788,0.699136763842763,1.35072731529465,0.42476010104802,0.629649303703949,0,0,801.658581946523,808.887380058381,85.146343226652,167.368815478625,62.9676086152436,91.9634973534174,0,0,30.8004396581954,31.0787705186269,3.26116065885661,6.40880780815483,2.40196252429355,3.5076586546462,0,0,0,0,8.23291629306526,16.771545818453,5.90049657488903,8.69919328930677,0,0,0,0,0,0,0,0,0,0,5.59907646792239,3.26118981139417,3.22173913553094,3.09054019236261
"9",1990,339,0.666666666666667,8966.41714028021,8955.03409374318,499.590933402089,944.925193182844,194.084961906204,280.804606978936,0,0,0,0,0,0,0,0,0,0,0,0,0.734882169111884,1.41608568616423,0.346746957226543,0.502771639785244,0,0,0,0,0,0,0,0,0,0,2012.0377289135,2022.3082808507,79.7438374425272,150.118172844165,23.8913115118569,34.5494852025097,0,0,77.3057071337482,77.7003181635264,3.07181342518897,5.78317330469823,0.920650364284854,1.33138366077169,0,0,32319.2376376477,32554.2935262969,1500.34955366933,2822.58699666358,505.211114162614,727.504672309182,0,0,1241.69067238803,1250.79070363871,58.0573486918151,109.285138080068,19.6992018423172,28.3782397759033,0,0,0,0,2.21112124443416,4.23278264070465,0.88472352195752,1.27706042052641,0,0,0,0,0,0,0,0,0,0,140.768694730268,143.242414783768,18.761535530937,36.2934374648687,11.3973992066296,16.959022499207,0,0,5.40848813588438,5.50360554129,0.717503976176062,1.38755718095796,0.433473495422156,0.644886328380471,0,0,798.970169066099,805.443291958197,87.1748685612268,171.536378540354,64.4307369012724,94.3816200208084,0,0,30.697150809334,30.9464429360986,3.33885185038072,6.56835629846794,2.45770695198667,3.59977523800573,0,0,0,0,8.43176244055086,17.1968599101018,6.05296861127293,8.94526927507965,0,0,0,0,0,0,0,0,0,0,6.38978268130584,3.72238320190733,3.72190575158226,3.57736487255232
"10",1990,339,0.75,8955.92027533728,8935.72881268442,509.997618778663,964.693596970215,197.45188919507,286.215981490783,0,0,0,0,0,0,0,0,0,0,0,0,0.751053189431965,1.44735403869147,0.352642854037909,0.512328182125697,0,0,0,0,0,0,0,0,0,0,2012.51444750836,2020.67388222768,81.8319895566293,154.083736926243,24.4943794483638,35.4903695068246,0,0,77.3240234245164,77.6375219547499,3.15226198856967,5.9359652470468,0.943887558306136,1.36763827934215,0,0,32255.5220573871,32456.1916385818,1538.05129986935,2894.09912930496,517.132138364431,746.020128099237,0,0,1239.24302338237,1247.02145298513,59.5161780246787,112.054431307921,20.1646842910563,29.101683749059,0,0,0,0,2.27186137600685,4.349718548485,0.90539428612318,1.30936388621682,0,0,0,0,0,0,0,0,0,0,140.465131956137,142.93084337121,19.2464741924836,37.2637801988664,11.6406721298189,17.3776324119606,0,0,5.39682537063662,5.49163444445547,0.736060475572275,1.4246710960068,0.442720551603336,0.660794179010449,0,0,796.271243955253,802.005328174465,89.215897907494,175.74114120681,65.9213174956688,96.8521938131148,0,0,30.5934580606384,30.8143506605359,3.41701888793462,6.7293222050819,2.5144979746492,3.69388971381321,0,0,0,0,8.63663620851732,17.6345719841577,6.208830152442,9.19722143049292,0,0,0,0,0,0,0,0,0,0,7.17871418765612,4.18255305629014,4.23376459774205,4.07676583415936
