"","sim_id","HIV_neg_female","HIV_neg_male","HIV_pos_female","HIV_pos_male","hiv_prev_mse_male","hiv_prev_mse_female","hiv_prev_mse","max_perc_diff_male","max_perc_diff_female","b1_contact","b2_contact","hiv2_mort","hiv3_mort","hiv4_mort","tb_hiv1_mort","tb_hiv2_mort","tb_hiv3_mort","tb_hiv4_mort"
"49",49,16402.4778115501,69536.0065498284,579409.075373205,209338.445071777,99502705.9093463,226730060.023707,326232765.933053,0.0301286608011457,0.0579087514060428,6,6,8,45,1.5,14,22,40,17
"50",50,16405.264123781,69557.9943974466,573118.176920698,206941.579930396,99582064.9961525,225999895.37166,325581960.367813,0.0301297176558781,0.0577771417062484,6,6,8,45,1.5,14,22,40,20
"51",51,16609.4895904427,70715.6946070556,491431.074653105,167983.060135274,102388430.24278,220200426.933727,322588857.176507,0.0305810573682647,0.0572405233120444,6,6,8,45,1.5,14,22,60,17
"52",52,16612.1820545368,70737.044321403,485822.419144431,166025.496798303,102466902.933648,219513518.184748,321980421.118395,0.030582028201321,0.0571140896857127,6,6,8,45,1.5,14,22,60,20
"53",53,16636.7841208001,70858.6713329123,518680.658125311,176529.069323,103054215.474656,220224298.140076,323278513.614733,0.030541334454452,0.0571879711341701,6,6,8,45,1.5,14,30,40,17
"54",54,16639.6155221479,70880.9799131149,512912.253710472,174424.468331099,103138159.405123,219526926.524768,322665085.929892,0.030542607107697,0.0570605753150868,6,6,8,45,1.5,14,30,40,20
"55",55,16831.4838532861,71999.5487892647,438305.775569476,140973.883883599,106516811.210462,212413405.086223,318930216.296686,0.0311044172064871,0.0564578325173883,6,6,8,45,1.5,14,30,60,17
"56",56,16834.1738783182,72020.9117395676,433186.617508564,139270.217033348,106598991.46257,211760435.225271,318359426.687841,0.0311053574740347,0.056335517650834,6,6,8,45,1.5,14,30,60,20
"57",57,13229.6081274188,54386.7762975782,589186.447924905,215102.950567401,98837534.0231868,227188826.481836,326026360.505023,0.0300773576739183,0.0579498653614259,6,6,8,45,1.5,17,22,40,17
"58",58,13232.2572930344,54407.2118315332,582949.806431146,212710.302816171,98914779.6546895,226470632.85302,325385412.507709,0.0300783862273766,0.0578203206331003,6,6,8,45,1.5,17,22,40,20
"59",59,13449.0825085762,55601.477835805,502213.255184038,173893.24415447,102020876.603804,220453767.979463,322474644.583267,0.0305409539011928,0.0572826210168843,6,6,8,45,1.5,17,22,60,17
"60",60,13451.6636001702,55621.5245241183,496643.702546071,171930.228316403,102097246.784723,219778313.808783,321875560.593506,0.0305418983565611,0.057158191361365,6,6,8,45,1.5,17,22,60,20
"61",61,13474.6363254365,55728.7865518843,529015.023904316,182355.184456082,102289462.717383,220828200.009248,323117662.726631,0.0304798490488897,0.0572444776877631,6,6,8,45,1.5,17,30,40,17
"62",62,13477.3599744226,55749.7954864012,523287.695726068,180247.699930714,102371115.226439,220142046.130676,322513161.357116,0.0304810885173617,0.057119084215874,6,6,8,45,1.5,17,30,40,20
"63",63,13681.6966224582,56908.7936217699,449439.213069719,146789.08260665,106051302.117277,212811584.944941,318862887.062218,0.031053791356359,0.0565150506190275,6,6,8,45,1.5,17,30,60,17
"64",64,13684.2997601512,56929.078250125,444347.227738331,145074.104225716,106131229.828925,212169297.13057,318300526.959496,0.0310547061528008,0.0563946770809699,6,6,8,45,1.5,17,30,60,20
"65",65,16398.0679006888,69419.8347461227,574149.292520706,213812.683749425,182351766.902615,158096313.105571,340448080.008186,0.0377644704239489,0.0505982798559683,6,6,12,35,1.2,14,22,40,17
"66",66,16400.7776683598,69441.3116820632,568043.790741487,211518.137593077,182528004.37633,157490819.74095,340018824.11728,0.0377654486866595,0.050468077409698,6,6,12,35,1.2,14,22,40,20
"67",67,16614.2656790059,70708.568151117,480397.781216452,169607.48586879,188500183.355107,151460929.012712,339961112.367819,0.0383418074931404,0.0497534038741938,6,6,12,35,1.2,14,22,60,17
"68",68,16616.8833207696,70729.4108668142,475006.630542612,167745.167946038,188669445.509394,150898138.775596,339567584.284989,0.0383427097351658,0.0496289261648692,6,6,12,35,1.2,14,22,60,20
"69",69,16617.4788130088,70659.5414250172,517781.802575153,183980.392342794,186936393.136349,153224294.847729,340160687.984079,0.0381351962091649,0.0499491981525796,6,6,12,35,1.2,14,30,40,17
"70",70,16620.2337496134,70681.3331564263,512143.564459866,181932.747088333,187113035.362818,152644656.084682,339757691.4475,0.0381363886330106,0.0498227903712968,6,6,12,35,1.2,14,30,40,20
"71",71,16825.2979720065,71883.3496684625,430904.751627141,145073.791706649,193363430.528113,145681097.262686,339044527.7908,0.0387922034998895,0.0490556948717099,6,6,12,35,1.2,14,30,60,17
"72",72,16827.9089924943,71904.1731760324,425955.691736327,143427.046723922,193532088.250636,145145472.915362,338677561.165998,0.0387930674069947,0.0489349600130624,6,6,12,35,1.2,14,30,60,20
"73",73,13238.9739543221,54313.2516709041,585242.332155435,219971.783274383,181078619.228628,159594790.919443,340673410.148071,0.0376224312042336,0.050728054275238,6,6,12,35,1.2,17,22,40,17
"74",74,13241.6007896594,54333.5490621293,579158.846033351,217672.781171216,181251675.050675,158995406.955008,340247082.005683,0.0376236328667337,0.0505997668031802,6,6,12,35,1.2,17,22,40,20
"75",75,13459.9638347666,55571.1213826018,490880.675760028,175385.908473695,187408441.392526,151755848.937824,339164290.33035,0.0382843163429998,0.0498129189627619,6,6,12,35,1.2,17,22,60,17
"76",76,13462.4767487488,55590.7523806223,485525.447954555,173519.745268265,187574154.265682,151201826.624647,338775980.890329,0.0382851946417248,0.0496904005791333,6,6,12,35,1.2,17,22,60,20
"77",77,13455.4147505759,55522.1526875046,528223.33385621,189862.284783599,185907858.638744,153581509.183103,339489367.821848,0.0380761279062961,0.0500031703141476,6,6,12,35,1.2,17,30,40,17
"78",78,13458.0643955727,55542.6974790461,522624.778920323,187813.782321103,186080771.019625,153011023.273669,339091794.293294,0.0380772920717238,0.0498787614380511,6,6,12,35,1.2,17,30,40,20
"79",79,13675.0448660807,56800.4726798737,442303.347526576,151012.028492782,192861189.671221,145719944.255116,338581133.926337,0.0387571836998457,0.0490945423361892,6,6,12,35,1.2,17,30,60,17
"80",80,13677.5721738318,56820.2758037488,437380.17189004,149356.318249655,193026166.419233,145193393.124911,338219559.544145,0.0387580239964966,0.0489757616896721,6,6,12,35,1.2,17,30,60,20
"81",81,16396.2921765937,69414.3807156707,574340.39033222,213998.130499281,183420824.703379,154683157.144129,338103981.847508,0.0377677391222547,0.0498187584825171,6,6,12,35,1.5,14,22,40,17
"82",82,16399.0015483161,69435.8536592005,568233.292496698,211700.845364638,183600650.681699,154085687.674455,337686338.356155,0.0377687172763258,0.049688741901866,6,6,12,35,1.5,14,22,40,20
"83",83,16611.8562236441,70700.7838356085,480502.729983035,169762.055696847,189554359.327573,148239369.160903,337793728.488476,0.0383452023727525,0.0489878190882179,6,6,12,35,1.5,14,22,60,17
"84",84,16614.4727161786,70721.6186851575,475115.060955247,167898.663765129,189726572.700692,147684255.076623,337410827.777315,0.0383461045103342,0.0488636672643324,6,6,12,35,1.5,14,22,60,20
"85",85,16615.6682837062,70653.9588997993,517966.692490717,184154.67273528,188050290.927826,149851432.114001,337901723.041828,0.038139360562729,0.0491692827806664,6,6,12,35,1.5,14,30,40,17
"86",86,16618.4227723612,70675.7469093916,512326.713854985,182104.281704059,188230385.424867,149279605.810178,337509991.235046,0.0381405528312317,0.0490430571486797,6,6,12,35,1.5,14,30,40,20
"87",87,16823.4585336675,71877.4617078891,431122.694480457,145257.003054123,194507270.992323,142406861.736104,336914132.728427,0.0387955386235266,0.0482789207362688,6,6,12,35,1.5,14,30,60,17
"88",88,16826.0690745061,71898.2800809868,426171.026998641,143606.921223054,194679102.468643,141878592.851969,336557695.320612,0.0387964024315907,0.0481583576523257,6,6,12,35,1.5,14,30,60,20
"89",89,13237.2175881901,54307.8678976264,585435.734577541,220159.81775373,182150601.406643,156150804.925851,338301406.332494,0.0376266016259865,0.0499467684800801,6,6,12,35,1.5,17,22,40,17
"90",90,13239.8427433194,54328.1614678457,579350.713961381,217858.180566556,182327262.199674,155559394.087698,337886656.287372,0.0376278031321644,0.0498186648077841,6,6,12,35,1.5,17,22,40,20
"91",91,13458.1613511598,55565.3832952973,491111.020733614,175587.798933101,188513119.966987,148410542.896486,336923662.863473,0.0382876872522875,0.0490345863496614,6,6,12,35,1.5,17,22,60,17
"92",92,13460.6729219253,55585.0074099388,485753.369323897,173718.376318847,188682116.577519,147864006.75901,336546123.336528,0.038288565449863,0.0489122412540818,6,6,12,35,1.5,17,22,60,20
"93",93,13453.6219118594,55516.5924185297,528406.687423026,190036.784328267,187017833.696017,150203813.641499,337221647.337516,0.0380802763607784,0.0492232094497064,6,6,12,35,1.5,17,30,40,17
"94",94,13456.2702947208,55537.1310472413,522806.527788824,187985.669130913,187194144.120878,149641011.413602,336835155.534479,0.0380814403750132,0.0490989804660436,6,6,12,35,1.5,17,30,40,20
"95",95,13673.2149995467,56794.585024513,442519.968427034,151196.526985285,194000612.602628,142443945.813539,336444558.416167,0.0387604943304196,0.0483178051819735,6,6,12,35,1.5,17,30,60,17
"96",96,13675.7407766222,56814.3825533519,437594.329829856,149537.636287432,194168751.737135,141924648.908285,336093400.64542,0.0387613345312362,0.0481991940263903,6,6,12,35,1.5,17,30,60,20
"97",97,16348.2538339083,69814.0537469729,617901.570796583,246138.407200475,288275161.731342,91595695.0367597,379870856.768101,0.0466771965069111,0.0404533898943682,6,6,12,45,1.2,14,22,40,17
"98",98,16350.8981432526,69834.9972806899,611865.398359962,243790.846943389,288509672.56332,91183682.7746563,379693355.337977,0.0466781617188442,0.0403320517131768,6,6,12,45,1.2,14,22,40,20
"99",99,16536.7205875697,70949.7542426425,532637.014200684,205557.652449716,294524281.417921,89022748.0283774,383547029.446299,0.0471309777618048,0.0397899071019784,6,6,12,45,1.2,14,22,60,17
"100",100,16539.2668612804,70970.0133941761,527212.018228608,203578.829163197,294747221.915559,88638120.3849494,383385342.300508,0.0471318518624391,0.0396732839409674,6,6,12,45,1.2,14,22,60,20
"101",101,16555.9091555045,71027.6432130404,558042.669883261,213487.913555813,295249032.571806,87825065.1529106,383074097.724717,0.0471311211722455,0.0397067373286849,6,6,12,45,1.2,14,30,40,17
"102",102,16558.545644016,71048.554025714,552489.470787732,211391.270613738,295479928.285519,87436750.1247838,382916678.410303,0.0471320452406712,0.0395891969503553,6,6,12,45,1.2,14,30,40,20
"103",103,16742.8272606037,72140.9569055236,480275.227357648,177987.510531823,301436212.645522,85554053.3777198,386990266.023242,0.0475893307304014,0.0390779109012027,6,6,12,45,1.2,14,30,60,17
"104",104,16745.3636200075,72161.1620392894,475283.88783882,176223.821785613,301655518.341959,85191179.6896106,386846698.03157,0.0475901668037664,0.0389648902802131,6,6,12,45,1.2,14,30,60,20
"105",105,13172.4542264272,54674.924494864,627664.67957546,251947.531263349,287742767.453565,91521545.6640442,379264313.117609,0.046635086049994,0.040469104512085,6,6,12,45,1.2,17,22,40,17
"106",106,13174.9809083453,54694.6245030465,621688.941488815,249612.045410295,287972650.02813,91116721.4849974,379089371.513128,0.0466360251762872,0.0403497547796445,6,6,12,45,1.2,17,22,40,20
"107",107,13371.3618109648,55823.9678893239,543247.235686172,211513.431557076,293989406.046413,89007153.2416832,382996559.288096,0.047102128628432,0.0398203440147494,6,6,12,45,1.2,17,22,60,17
"108",108,13373.8125828087,55843.1925208301,537868.103308088,209538.361688205,294207943.984647,88629008.836672,382836952.821319,0.0471029788938531,0.0397056256334907,6,6,12,45,1.2,17,22,60,20
"109",109,13390.6208674054,55899.9479549807,568450.956258591,219454.775353985,294679665.505587,87823544.737866,382503210.243453,0.047101336739551,0.0397390675709279,6,6,12,45,1.2,17,30,40,17
"110",110,13393.1622460688,55919.8184543367,562945.863424947,217364.024575555,294905956.279368,87441779.226362,382347735.505729,0.0471022356768828,0.0396234543851762,6,6,12,45,1.2,17,30,40,20
"111",111,13591.1669010964,57031.210809272,490849.988993946,183815.823588234,300010615.287728,85281952.0264852,385292567.314213,0.0475160787340615,0.0391335468376518,6,6,12,45,1.2,17,30,60,17
"112",112,13593.6285853188,57050.5682717942,485892.882142165,182050.721184635,300225545.267443,84924652.595126,385150197.862569,0.0475168925957038,0.0390223426667201,6,6,12,45,1.2,17,30,60,20
"113",113,16346.5780407987,69809.028559211,618079.072013435,246313.737163312,289750185.639224,89182563.9304006,378932749.569624,0.0466804190767156,0.039704417394309,6,6,12,45,1.5,14,22,40,17
"114",114,16349.220333197,69829.9632369599,612041.781525659,243964.087755904,289987626.039391,88777590.270219,378765216.30961,0.0466813841783755,0.0395832614570299,6,6,12,45,1.5,14,22,40,20
"115",115,16535.0064397052,70944.4529543905,532855.186380203,205754.496413266,296022986.888481,86666668.4883721,382689655.376853,0.0471342485128756,0.0390422964283585,6,6,12,45,1.5,14,22,60,17
"116",116,16537.551950038,70964.7091084107,527428.330887911,203773.0840217,296248666.398323,86288760.6463469,382537427.04467,0.0471351225110063,0.0389258367383132,6,6,12,45,1.5,14,22,60,20
"117",117,16554.2140491477,71022.4884143816,558211.775429408,213652.269770771,296755066.42871,85478610.7935153,382233677.222226,0.0471342911092563,0.0389594527527561,6,6,12,45,1.5,14,30,40,17
"118",118,16556.8488257042,71043.3890733128,552657.367090755,211553.546642903,296988713.006881,85097090.8948758,382085803.901756,0.0471352150730335,0.0388420903893714,6,6,12,45,1.5,14,30,40,20
"119",119,16741.0997540805,72135.5516034227,480481.451276468,178169.497423514,302964393.407075,83261707.8161096,386226101.223185,0.0475925450264479,0.0383318921913156,6,6,12,45,1.5,14,30,60,17
"120",120,16743.6355912276,72155.7522791037,475488.209655618,176403.262735718,303186272.657282,82905323.81952,386091596.476802,0.0475933810026721,0.0382190311810363,6,6,12,45,1.5,14,30,60,20
"121",121,13170.8050046998,54669.9139548322,627840.060662071,252121.923416483,289214879.611117,89108265.0605387,378323144.671656,0.0466382862049975,0.0397202472634253,6,6,12,45,1.5,17,22,40,17
"122",122,13173.3291753989,54689.6019078685,621863.335635283,249784.460281483,289447606.585176,88710356.2594667,378157962.844643,0.0466392252245424,0.0396010776290101,6,6,12,45,1.5,17,22,40,20
"123",123,13369.6645485556,55818.6626837153,543463.203912233,211709.935188924,295485024.314213,86649727.539707,382134751.85392,0.0471053757433454,0.0390728303917211,6,6,12,45,1.5,17,22,60,17
"124",124,13372.1138329792,55837.8822736006,538082.350547955,209732.405476676,295706255.326536,86278186.2737245,381984441.60026,0.0471062259095726,0.0389582732902656,6,6,12,45,1.5,17,22,60,20
"125",125,13388.937832807,55894.7696183925,568618.143922392,219618.629005391,296182528.677792,85475516.1908555,381658044.868647,0.047104483975429,0.0389918821666575,6,6,12,45,1.5,17,30,40,17
"126",126,13391.4767577628,55914.6279615235,563111.963269113,217525.912898041,296411523.179345,85100428.0001097,381511951.179455,0.0471053828114836,0.0388764451188366,6,6,12,45,1.5,17,30,40,20
"127",127,13589.4434107178,57025.766426311,491054.431114095,183998.047212335,301534950.326824,82985493.1766969,384520443.503521,0.0475192702740576,0.0383875637729753,6,6,12,45,1.5,17,30,60,17
"128",128,13591.9038809564,57045.1173602631,486095.555936147,182230.522761152,301752412.462702,82634573.081992,384386985.544694,0.0475200840416367,0.0382765171608935,6,6,12,45,1.5,17,30,60,20
"129",129,13686.9276021154,54249.5135967198,420535.774321957,114975.719872269,47884792.1093197,368802063.668073,416686855.777393,0.0207719911572705,0.068380681406057,6,7,8,35,1.2,14,22,40,17
"130",130,13689.7381254741,54270.6120218948,413895.32391588,112949.261810343,47868792.3345986,367627667.084434,415496459.419032,0.0207733576234788,0.0682101462081375,6,7,8,35,1.2,14,22,40,20
"131",131,13955.0587278844,55745.026674531,320550.772233972,75708.6415773289,50319492.6334976,354704380.340565,405023872.974063,0.021468132794733,0.0673862945488082,6,7,8,35,1.2,14,22,60,17
"132",132,13957.8508400906,55766.1623109197,314987.43181694,74353.3073325341,50314655.3501587,353616564.808326,403931220.158485,0.0214695875882503,0.0672243357564684,6,7,8,35,1.2,14,22,60,20
"133",133,13944.0142377477,55673.6793964732,358832.508988181,87733.9456274922,50267678.1065761,355075931.431802,405343609.538378,0.0214226625817402,0.0673293302147179,6,7,8,35,1.2,14,30,40,17
"134",134,13946.8773043734,55695.3234251317,352973.983247635,86112.3683495333,50265509.9783307,353964046.254261,404229556.232592,0.0214239927555815,0.0671649273001114,6,7,8,35,1.2,14,30,40,20
"135",135,14206.5509531738,57164.230827723,270070.080866836,56733.9995385674,53087924.804746,339924844.660185,393012769.46493,0.0221647987624043,0.0662450742741612,6,7,8,35,1.2,14,30,60,17
"136",136,14209.3470937295,57185.5903129812,265198.645262863,55703.6474963118,53095353.5907866,338898417.442298,391993771.033085,0.0221659868453704,0.0660888968831874,6,7,8,35,1.2,14,30,60,20
"137",137,10465.8544590543,39390.2984009574,431621.044588073,120605.948523463,47660007.8307033,369296174.903128,416956182.733832,0.0207207749085949,0.0684223029749205,6,7,8,35,1.2,17,22,40,17
"138",138,10468.1225147555,39405.9790389076,425001.421677271,118552.025993245,47642895.2146519,368140143.541192,415783038.755844,0.0207221071761024,0.0682542630930385,6,7,8,35,1.2,17,22,40,20
"139",139,10734.6431263196,40809.40033705,331860.489240436,80657.8716475859,50046179.7487353,355406490.480835,405452670.229571,0.0214050631494272,0.0674480969618598,6,7,8,35,1.2,17,22,60,17
"140",140,10736.9590760235,40825.7573096912,326296.304465817,79262.1932594365,50039964.1526995,354335626.284051,404375590.43675,0.0214064768385624,0.0672885386890615,6,7,8,35,1.2,17,22,60,20
"141",141,10724.7349819474,40743.4348893703,370458.751334132,93092.2579522974,49824476.1544251,356272121.426477,406096597.580902,0.021355886856716,0.0674296806551667,6,7,8,35,1.2,17,30,40,17
"142",142,10727.1121148554,40760.1864131992,364584.553925704,91427.9532737173,49820868.7328366,355174887.834589,404995756.567426,0.0213571837041178,0.0672674368694282,6,7,8,35,1.2,17,30,40,20
