"","sim_id","HIV_neg_female","HIV_neg_male","HIV_pos_female","HIV_pos_male","tb_mort_mse_total","hiv_prev_mse_male","hiv_prev_mse_female","hiv_prev_mse","max_perc_diff_male","max_perc_diff_female","b1_calib_id","b2_calib_id","mh2_calib_id","mh3_calib_id","mh4_calib_id","mtb_calib_id","mtbh2_calib_id","mtbh3_calib_id","mtbh4_calib_id","norm_hiv_prev_mse","norm_tb_mort_mse","norm_hiv_prev_tb_mort_mse","tbmort_rank_total","tbmort_HIV_neg_male","tbmort_HIV_neg_female","tbmort_HIV_pos_male","tbmort_HIV_pos_female","hivprev_rank_total","hivprev_male","hivprev_female","hiv_tb_rank"
"1357",1357,17832.5170585549,83484.7851590899,267028.501830464,110467.31241701,478813.116465119,555079619.715443,92940107.9643753,648019727.679819,0.0587828978941605,0.0310178210060174,7.6,6,10,50,1.5,10,30,70,25,0.739113157821525,0.42295356023475,1.16206671805627,4000,4559,4553,3380,3981,3202,3201,3207,4316
"1358",1358,17828.592903711,83450.9525617447,273127.528031564,112129.900937995,486536.974435015,554277472.674765,92513865.8807751,646791338.55554,0.0587721828812158,0.031007307020205,7.6,6,10,50,1.5,10,30,70,20,0.736773449603552,0.428689667225257,1.16546311682881,4024,4557,4551,3401,4024,3171,3163,3165,4324
"1359",1359,17824.5332268177,83415.9662717123,279790.840664854,113955.497237144,494986.837400528,553433774.101583,92078884.5697663,645512658.671349,0.0587610289586225,0.0309965543066868,7.6,6,10,50,1.5,10,30,70,15,0.734335591450694,0.434913030876535,1.16924862232723,4048,4555,4549,3427,4062,3120,3124,3130,4335
"1360",1360,17606.4975856422,82205.9922519621,335966.697436167,135296.201741098,571075.38901487,547512498.642549,87739933.4863658,635252432.128914,0.0584673998270181,0.030326087623345,7.6,6,10,50,1.5,10,30,50,25,0.714685952121266,0.48871857468934,1.20340452681061,4242,4547,4535,3707,4317,2831,2863,2784,4425
"1361",1361,17600.3096808911,82175.0412361987,343268.808769304,137439.290456881,580483.450143275,546205228.722725,87290821.8883246,633496050.611049,0.0584650902004156,0.03031485296272,7.6,6,10,50,1.5,10,30,50,20,0.711306392716807,0.495115666696486,1.20642205941329,4284,4545,4533,3740,4342,2788,2809,2754,4433
"1362",1362,17596.1304834419,82138.8663200262,351269.50378367,139774.179894214,590778.680481351,545310494.202096,86855300.9657127,632165795.167809,0.0584528914080387,0.0303033733795482,7.6,6,10,50,1.5,10,30,50,15,0.708743649157572,0.502056875688792,1.21080052484636,4304,4543,4531,3774,4366,2754,2777,2724,4441
"1363",1363,17519.2369835564,81743.0234677722,320194.636890269,135071.564126329,554528.461467926,542651068.794588,87095844.4532796,629746913.247867,0.0581894400493539,0.0302830154906507,7.6,6,10,50,1.5,10,22,70,25,0.704076742647287,0.47733815646566,1.18141489911295,4202,4541,4529,3702,4252,2699,2682,2742,4368
"1364",1364,17512.5485466913,81707.6981850547,327398.190091469,137123.14846208,563741.585285295,541548693.231026,86686077.3629215,628234770.593947,0.0581878069263062,0.0302723369812768,7.6,6,10,50,1.5,10,22,70,20,0.701154713298572,0.483695258119697,1.18484997141827,4223,4539,4527,3734,4282,2663,2644,2712,4378
"1365",1365,17508.5760661219,81672.9542253317,335185.159220307,139332.121418346,573698.810930107,540676777.38219,86265415.8933595,626942193.275549,0.0581763242983864,0.0302614265382756,7.6,6,10,50,1.5,10,22,70,15,0.698654177948646,0.490507657406388,1.18916183535503,4263,4537,4525,3769,4311,2636,2610,2688,4389
"1366",1366,17288.0263659938,80457.9642948925,401112.455842079,166047.055837582,664905.502340548,532901660.547177,80878112.4101846,613779772.957362,0.0577639941454877,0.0294382305501602,7.6,6,10,50,1.5,10,22,50,25,0.673042766122241,0.550345686440293,1.22338845256253,4445,4523,4517,4012,4505,2413,2418,2406,4471
