"sim_id","HIV_neg_female","HIV_neg_male","HIV_pos_female","HIV_pos_male","hiv_prev_mse_male","hiv_prev_mse_female","b1_contact","b2_contact","hiv2_mort","hiv3_mort","hiv4_mort","tb_hiv1_mort","tb_hiv2_mort","tb_hiv3_mort","tb_hiv4_mort","hiv_prev_mse_male_norm","hiv_prev_mse_female_norm","hiv_prev_mse_male_norm_rank","hiv_prev_mse_female_norm_rank","tb_mort_mse_male_neg_norm","tb_mort_mse_female_neg_norm","tb_mort_mse_male_pos_norm","tb_mort_mse_female_pos_norm","tb_mort_mse_overall_norm","tbmort_rank_total","tbmort_HIV_neg_male","tbmort_HIV_neg_female","tbmort_HIV_pos_male","tbmort_HIV_pos_female"
66,23802.8984502991,97573.0602404109,1003932.17891525,438131.065360127,309157133.641586,32295110.3287029,6,6,12,35,1.2,14,22,40,20,0.601800448733799,0.0137520565372911,90,25,0.873852147607964,0.891273239256966,0.777627497315791,0.813472594356269,0.839056369634247,135,93,98,119,124
67,24287.5531913522,100534.764070364,847977.829435365,376065.980749392,318526289.361394,32182600.5504443,6,6,12,35,1.2,14,22,60,17,0.629115501103627,0.0120802843421817,97,21,0.931539709136461,0.940247537278595,0.607547462368362,0.568719774486132,0.762013620817388,117,114,120,87,61
68,24291.5911833731,100567.895123942,837844.779880171,372368.472304078,318960803.041261,32010705.9543187,6,6,12,35,1.2,14,22,60,20,0.630382292293348,0.0095261187332882,99,17,0.932185030141372,0.940655575842729,0.597414996271818,0.552817092317993,0.755768173643478,111,118,122,79,57
69,24293.4386649582,100514.93438952,920909.803509075,389494.521080454,319904126.154563,32319184.8982739,6,6,12,35,1.2,14,30,40,17,0.633132478223875,0.0141097782983769,102,26,0.931153469998621,0.940842263614606,0.644346358609696,0.683178309132763,0.799880100338921,125,112,124,95,91
70,24297.7188596699,100549.918790657,910127.266084022,385418.598731071,320366578.720853,32137490.8046838,6,6,12,35,1.2,14,30,40,20,0.634480723086542,0.0114100028799121,105,20,0.931834890190866,0.941274776728886,0.633176906091038,0.666256328765186,0.793135725443994,123,116,126,91,87
71,24786.6150036996,103518.558816353,770681.263951646,332766.141697387,329606620.262963,32567408.5390871,6,6,12,35,1.2,14,30,60,17,0.661419353009034,0.0177981099909914,113,32,0.989657553755775,0.99067766796505,0.488890762141949,0.447411504267885,0.729159372032665,105,140,144,57,37
72,24790.6958789678,103552.412170145,761402.263348772,329514.380403806,330030023.325209,32422745.0725353,6,6,12,35,1.2,14,30,60,20,0.66265375204825,0.0156485691708723,114,28,0.99031694360092,0.991090039875699,0.479979799111419,0.432849155922333,0.723558984627593,103,142,146,55,32
73,19132.7876432708,74845.6270659342,1037536.89181072,456321.623546622,307778797.380588,32465124.4463006,6,6,12,35,1.2,17,22,40,17,0.597782015453543,0.0162782802929062,87,29,0.431171084640884,0.419359154685225,0.827475987678391,0.866211413565364,0.636054410142466,75,18,18,135,139
74,19136.1598358087,74870.1505988455,1025827.94406609,451686.730186547,308242811.261291,32253760.9348869,6,6,12,35,1.2,17,22,40,20,0.599134812208212,0.0131376497902843,88,22,0.431648749827865,0.419699914298914,0.814774759127698,0.847835536343813,0.628489739899572,71,20,20,131,133
75,19646.645973433,77802.9890584488,872078.991351923,389864.94196614,317740067.997848,32264448.5451134,6,6,12,35,1.2,17,22,60,17,0.626823333232607,0.0132964559837143,95,23,0.488774076601061,0.471284471556312,0.645361441366415,0.606543838777364,0.552990957075288,53,50,46,97,77
76,19649.9648175509,77827.9914300159,862002.222340323,386153.478077155,318165631.205603,32094271.2095985,6,6,12,35,1.2,17,22,60,20,0.62806403000979,0.010767806988445,96,19,0.489261068525623,0.471619840319166,0.635190732474229,0.590729482595607,0.546700280978656,47,52,48,93,69
77,19641.7630806829,77760.3931672687,943688.027974337,403228.488386882,318722163.746559,32266631.0092796,6,6,12,35,1.2,17,30,40,17,0.629686557797388,0.0133288850131398,98,24,0.487944401105334,0.4707910558843,0.681982231566196,0.718926171812457,0.589910965092072,61,46,42,105,105
78,19645.281571882,77786.7373333307,932980.306338776,399144.591027985,319174894.121003,32086375.8695627,6,6,12,35,1.2,17,30,40,20,0.631006458358036,0.0106504908747076,100,18,0.488457528273974,0.471146598958527,0.670790924732744,0.702121606416055,0.583129164595325,59,48,45,103,97
79,20153.7691274599,80732.3872295385,794313.714844699,346278.716139463,328203664.357769,32475039.2751266,6,6,12,35,1.2,17,30,60,17,0.657329143051065,0.0164256038003123,111,30,0.54583239402197,0.522529199762245,0.525919941232772,0.484499979297966,0.519695378578738,41,76,70,61,49
80,20157.2078804617,80758.9067474656,785081.259555382,343006.088736366,328617975.002475,32330803.9997651,6,6,12,35,1.2,17,30,60,20,0.658537033846773,0.0142824254327479,112,27,0.546348936664301,0.522876685302084,0.516951797765643,0.47001067858964,0.514047024580417,39,78,72,59,45
81,23791.6327885126,97547.4109530042,1015714.28387146,443109.585221009,310460149.603623,31774041.3615213,6,6,12,35,1.5,14,22,40,17,0.60559929147974,0.00600954184611153,93,13,0.873352555167128,0.890134845610919,0.791270382639092,0.831963283597422,0.84668026675364,140,92,95,125,129
82,23795.8557607538,97581.4944591733,1003909.62189302,438462.413038035,310939430.352735,31570704.3003665,6,6,12,35,1.5,14,22,40,20,0.606996597614182,0.00298817561168167,94,7,0.874016427880988,0.890561576402057,0.778535505819955,0.813437193645633,0.839137675937158,136,94,96,120,123
83,24285.9402161692,100528.053614799,848377.720138254,376431.233973113,320347142.00188,31531655.4587731,6,6,12,35,1.5,14,22,60,17,0.634424056828394,0.00240795255340615,104,6,0.931409004028681,0.940084546347889,0.608548383924254,0.569347357990526,0.762347323072838,118,113,119,88,62
84,24289.9771558794,100561.179372578,838236.119710218,372723.334236236,320786838.420394,31369600.9583851,6,6,12,35,1.5,14,22,60,20,0.635705957893733,0,107,1,0.932054221882921,0.940492478576169,0.598387442055167,0.553431256188708,0.756091349675741,112,117,121,81,58
85,24291.6668660553,100507.814764053,921203.932756708,389798.029466734,321737113.518273,31642722.9103155,6,6,12,35,1.5,14,30,40,17,0.638476411800206,0.00405829335172779,109,10,0.93101479514936,0.940663223567837,0.645178077719869,0.683639911922327,0.800124002089848,126,111,123,96,92
86,24295.9460903071,100542.794533083,910414.716692912,385712.875594928,322204986.032217,31471301.0258336,6,6,12,35,1.5,14,30,40,20,0.639840458103092,0.00151115172061237,110,4,0.93169612511821,0.941095638617272,0.633983327601667,0.666707450182023,0.793370635379793,124,115,125,92,88
87,24784.9526689184,103511.507114755,771050.595539927,333091.974598332,331472000.850516,31986503.460553,6,6,12,35,1.5,14,30,60,17,0.666857726536219,0.00916649615864642,117,16,0.989520201916022,0.990509689253415,0.489783658228812,0.44799112867721,0.729451169518865,106,139,143,58,38
88,24789.0325741331,103545.355471186,761763.546232936,329830.599387155,331900274.887987,31851277.057139,6,6,12,35,1.5,14,30,60,20,0.668106326528791,0.00715717977058518,118,14,0.99017949442344,0.990921963140293,0.480846349702245,0.433416148795341,0.72384098901533,104,141,145,56,33
89,19131.2761008437,74839.8264972824,1037851.469283,456659.809811428,309561443.739669,31710054.7435792,6,6,12,35,1.5,17,22,40,17,0.602979183705559,0.00505877071856813,91,11,0.431058102155054,0.419206413521203,0.828402736301997,0.866705107544823,0.636343089880769,77,17,17,136,140
90,19134.6447913889,74864.3324956031,1026135.72687167,452015.206683002,310031130.969796,31509236.4638239,6,6,12,35,1.5,17,22,40,20,0.604348520673802,0.00207483081964671,92,5,0.431535425806273,0.419546819258995,0.815674899590679,0.848318566857701,0.628768927878412,72,19,19,132,134
91,19645.2152257534,77797.1342368238,872476.261767952,390233.603380292,319558293.070364,31609751.6273049,6,6,12,35,1.5,17,22,60,17,0.632124228485196,0.00356837616384029,101,9,0.488660037385081,0.471139894690931,0.646371702555874,0.60716731003609,0.553334736166994,54,49,44,98,78
92,19648.5309321658,77822.1205234179,862391.257938436,386512.061419185,319988950.212675,31449254.5203742,6,6,12,35,1.5,17,22,60,20,0.633379776236506,0.00118356477308742,103,3,0.489146716009287,0.471474946389055,0.636173376221942,0.591340030233333,0.547033767213404,49,51,47,94,70
93,19640.1988601686,77754.2191082192,943981.006781479,403534.507184214,320550750.6054,31585283.2067386,6,6,12,35,1.5,17,30,40,17,0.635017662040477,0.00320480220792189,106,8,0.487824143837305,0.470632991606479,0.682820830080502,0.719385969114996,0.590165983659821,62,45,41,106,106
94,19643.7140809556,77780.5471691177,933266.845672295,399441.649278412,321008812.78996,31415122.948293,6,6,12,35,1.5,17,30,40,20,0.636353107083135,0.000676406959216931,108,2,0.488336957312321,0.470988204205988,0.671604968215178,0.702571297688637,0.583375356855531,60,47,43,104,98
