"","sim_id","HIV_neg_female","HIV_neg_male","HIV_pos_female","HIV_pos_male","tb_mort_mse_total","hiv_prev_mse_male","hiv_prev_mse_female","hiv_prev_mse","max_perc_diff_male","max_perc_diff_female","b1_contact","b2_contact","hiv2_mort","hiv3_mort","hiv4_mort","tb_hiv1_mort","tb_hiv2_mort","tb_hiv3_mort","tb_hiv4_mort"
"1980",1980,5036.3604463707,20294.5669931374,155366.48502635,49656.8724310445,230354.284896903,378178926.907823,49883730.0030674,428062656.91089,0.0495716014610889,0.0204203032756481,8,7,8,45,1.5,17,22,60,20
"1981",1981,5074.43161813002,20487.5367651682,195160.784057266,57145.3188417036,277868.071282267,380702852.408334,48991196.5882629,429694048.996597,0.0497914166470796,0.0203352529667978,8,7,8,45,1.5,17,30,40,17
"1982",1982,5071.79915766152,20480.4773308565,193085.082228934,56570.7533914421,275208.112108894,381053568.565697,49161650.0850788,430215218.650776,0.0498069638381246,0.0203352529667978,8,7,8,45,1.5,17,30,40,20
"1983",1983,5235.83918357867,21525.43734536,114050.885787111,35114.5691723361,175926.731488386,391958760.146766,55100339.7524604,447059099.899226,0.0504791958040005,0.0215409635493261,8,7,8,45,1.5,17,30,60,17
"1984",1984,5233.57808293174,21520.3192131483,112887.680277409,34912.9201994016,174554.497772891,392287301.150257,55275098.0903405,447562399.240597,0.0504930485523592,0.0215642876103809,8,7,8,45,1.5,17,30,60,20
"1985",1985,7474.57550554136,31606.4895222154,244693.117130924,85863.1317264472,369637.313885128,539745531.386916,91167060.9802433,630912592.367159,0.0588386336034873,0.0269227121893618,8,7,12,35,1.2,14,22,40,17
"1986",1986,7473.6045485185,31607.9331661564,241891.490137342,84936.971264456,365909.999116473,540178814.971017,91442351.8405469,631621166.811564,0.0588506103676697,0.0269515211399439,8,7,12,35,1.2,14,22,40,20
"1987",1987,7730.3529397604,33152.0180403592,139948.779664733,51039.4682282284,231870.618873081,557703491.189867,102505086.384072,660208577.573939,0.0597459995734331,0.0286234828847231,8,7,12,35,1.2,14,22,60,17
"1988",1988,7729.6264658742,33154.6997474277,138242.934679905,50550.815557223,229678.07645043,558108691.627669,102783413.528164,660892105.155833,0.0597565570431177,0.0286495484952442,8,7,12,35,1.2,14,22,60,20
"1989",1989,7744.96990725528,33172.4595562986,187246.500477162,62341.9738532866,290505.903794002,555915376.91592,99445821.9232085,655361198.839128,0.0596970899794548,0.0281334024656428,8,7,12,35,1.2,14,30,40,17
"1990",1990,7744.21437569539,33175.1988723608,185073.821798204,61664.776322863,287658.011369123,556337120.070035,99727807.6733986,656064927.743433,0.059708540437851,0.0281611114440124,8,7,12,35,1.2,14,30,40,20
"1991",1991,8000.85149027712,34725.3297846373,101540.378099744,37379.9283584871,181646.487733145,573165779.481898,111624636.811941,684790416.293839,0.0605827784011313,0.0298566970931376,8,7,12,35,1.2,14,30,60,17
"1992",1992,8000.31248263682,34729.03363892,100387.557165008,37094.8347285202,180211.738015085,573554571.951541,111905979.438603,685460551.390144,0.0605962678380877,0.0298816161541483,8,7,12,35,1.2,14,30,60,20
"1993",1993,4902.85601486004,19410.5341272657,260039.68773833,92747.9910565521,377101.068937008,538551364.332287,90855649.1071275,629407013.439415,0.0587824673423667,0.0269011667990947,8,7,12,35,1.2,17,22,40,17
"1994",1994,4899.97409207481,19402.3532380344,257134.370403414,91773.7806872846,373210.478420808,538977468.822897,91124668.9976438,630102137.820541,0.0587941726802095,0.0269293158763745,8,7,12,35,1.2,17,22,40,20
