"","sim_id","HIV_neg_female","HIV_neg_male","HIV_pos_female","HIV_pos_male","tb_mort_mse_total","hiv_prev_mse_male","hiv_prev_mse_female","hiv_prev_mse","max_perc_diff_male","max_perc_diff_female","b1_contact","b2_contact","hiv2_mort","hiv3_mort","hiv4_mort","tb_hiv1_mort","tb_hiv2_mort","tb_hiv3_mort","tb_hiv4_mort","tbmort_rank_total","tbmort_HIV_neg_male","tbmort_HIV_neg_female","tbmort_HIV_pos_male","tbmort_HIV_pos_female"
"43",139,8018.88119701917,35540.1354677581,227520.488822155,71524.0309219391,342603.536408871,237549831.04286,11701785.066711,249251616.109571,0.0404208380705552,0.0194255661537526,6,7,8,35,1.2,17,22,60,17,966,1038,1016,693,1101
"44",140,8018.29884142589,35543.8966198118,225267.411289348,70875.3384095076,339704.945160093,237788635.413076,11669599.7121249,249458235.125201,0.0404306415828381,0.0194255661537526,6,7,8,35,1.2,17,22,60,20,957,1040,1013,689,1097
"45",141,8019.46534424295,35481.2382792388,277671.4288319,84788.0220441153,405960.154499497,236757157.830192,11424373.430115,248181531.260307,0.0404610451717575,0.0190370030124874,6,7,8,35,1.2,17,30,40,17,1039,1034,1019,765,1195
"46",142,8018.85258342365,35485.0292127837,275029.487552046,83962.4087519414,402495.778100195,237005364.424386,11388149.9613439,248393514.38573,0.0404715724165359,0.0190370030124874,6,7,8,35,1.2,17,30,40,20,1025,1036,1015,757,1187
"47",143,8284.19755254997,37063.1289500439,181257.638631454,53284.9096985938,279889.874832642,246450995.455954,11606688.9470606,258057684.403014,0.0412141610299937,0.0190655417428397,6,7,8,35,1.2,17,30,60,17,853,1058,1039,573,991
"48",144,8283.8060682998,37067.9233638719,179453.064346708,52818.217250791,277623.011029671,246683959.002639,11587980.0227213,258271939.02536,0.0412235058294705,0.0190655417428397,6,7,8,35,1.2,17,30,60,20,847,1060,1037,571,985
"49",145,10981.7316403522,49056.4091372088,327389.901574218,106147.193315934,493575.235667714,229650948.611499,11647669.3564479,241298617.967947,0.0397246211157853,0.0194177861087769,6,7,8,35,1.5,14,22,40,17,1132,1204,1214,855,1263
"50",146,10982.0796400928,49064.7693998346,324222.287282224,105107.928831847,489377.065153998,229912264.310343,11600596.2998718,241512860.610215,0.0397358527280068,0.0194177861087769,6,7,8,35,1.5,14,22,40,20,1124,1206,1216,850,1254
"51",147,11281.7073894673,50806.5951308771,214597.27792531,66215.8385064959,342901.418952151,239906860.986414,11567161.5981381,251474022.584552,0.040544364489649,0.0194476695222731,6,7,8,35,1.5,14,22,60,17,969,1226,1232,664,1072
"52",148,11282.1708516992,50815.3792267542,212407.911890341,65602.6812913367,340108.143260131,240152340.187909,11540796.4692339,251693136.657143,0.0405543458032508,0.0194476695222731,6,7,8,35,1.5,14,22,60,20,960,1228,1236,654,1066
"53",149,11281.2464264508,50742.5004131475,264452.164193744,79092.2181352802,405568.129168623,239241184.190483,11410389.0453353,250651573.235818,0.0405868348854173,0.0192302840248626,6,7,8,35,1.5,14,30,40,17,1036,1222,1230,736,1176
"54",150,11281.7235397206,50751.5396791401,261865.480224134,78299.1085002411,402197.851943236,239496328.677669,11380037.5485401,250876366.226209,0.0405975519794484,0.0192302840248626,6,7,8,35,1.5,14,30,40,20,1024,1224,1233,731,1166
"55",151,11588.1643449438,52519.4828673804,169127.048417017,48771.8039273534,282006.499556695,249174223.450481,11718853.7367372,260893077.187218,0.0413541618059727,0.0192596850938182,6,7,8,35,1.5,14,30,60,17,856,1234,1238,543,962
"56",152,11588.7398885017,52528.8368292358,167397.712794539,48344.6140175141,279859.903529791,249413720.528988,11706191.5198759,261119912.048864,0.0413636731382772,0.0192596850938182,6,7,8,35,1.5,14,30,60,20,852,1236,1240,540,958
"57",153,7766.14865754477,34010.1036965387,341044.714779014,112489.526122387,495310.493255484,228791144.389786,11650973.2696187,240442117.659405,0.0396624653375372,0.0193967776535996,6,7,8,35,1.5,17,22,40,17,1134,1005,996,876,1281
"58",154,7765.31629635466,34012.6895834675,337834.991569779,111421.546411786,491034.543861387,229047170.780723,11603938.7549599,240651109.535683,0.0396734751507036,0.0193967776535996,6,7,8,35,1.5,17,22,40,20,1128,1007,994,869,1274
"59",155,8019.17459333838,35538.8023034988,227591.484727976,71573.412229175,342722.873853989,238831420.906554,11542757.7074431,250374178.613998,0.040466790769857,0.0194255661537526,6,7,8,35,1.5,17,22,60,17,967,1037,1018,694,1102
"60",156,8018.58798707481,35542.5523379179,225335.560982594,70922.281075849,339818.982383436,239071818.244178,11515757.30535,250587575.549528,0.0404765759093174,0.0194255661537526,6,7,8,35,1.5,17,22,60,20,958,1039,1014,690,1099
"61",157,8019.77304178782,35479.9703296184,277737.186746666,84842.4918672742,406079.421985346,238035604.401034,11248841.4982373,249284445.899271,0.0405067950370728,0.0190370030124874,6,7,8,35,1.5,17,30,40,17,1040,1033,1020,766,1196
