"","sim_id","HIV_neg_female","HIV_neg_male","HIV_pos_female","HIV_pos_male","tb_mort_mse_total","hiv_prev_mse_male","hiv_prev_mse_female","hiv_prev_mse","max_perc_diff_male","max_perc_diff_female","b1_calib_id","b2_calib_id","mh2_calib_id","mh3_calib_id","mh4_calib_id","mtb_calib_id","mtbh2_calib_id","mtbh3_calib_id","mtbh4_calib_id","norm_hiv_prev_mse","norm_tb_mort_mse","norm_hiv_prev_tb_mort_mse","tbmort_rank_total","tbmort_HIV_neg_male","tbmort_HIV_neg_female","tbmort_HIV_pos_male","tbmort_HIV_pos_female","hivprev_rank_total","hivprev_male","hivprev_female","hiv_tb_rank"
"814",814,16564.8015408142,76631.3763094741,371272.471203154,150717.027595924,615185.676649367,532501039.730444,80813408.7396102,613314448.470054,0.0578327489480683,0.0295301475863455,6.8,6.8,10,50,1.2,10,22,50,25,0.674228245367912,0.535283999749008,1.20951224511692,4365,4476,4470,3906,4431,2413,2417,2408,4402
"815",815,16560.9787946972,76597.4864646064,379382.658948794,153081.153123715,625622.277331813,531635461.396736,80418648.0124191,612054109.409155,0.0578202918114271,0.0295182592964745,6.8,6.8,10,50,1.2,10,22,50,20,0.671751631045565,0.542205548662907,1.21395717970847,4385,4474,4468,3929,4447,2404,2407,2401,4413
"816",816,16560.4830364089,76576.0854711547,388293.446468567,155685.985746545,637116.000722676,530232382.391716,79825375.3172743,610057757.70899,0.0578001791007457,0.0295061014626519,6.8,6.8,10,50,1.2,10,22,50,15,0.667823499610323,0.54976171022161,1.21758520983193,4407,4472,4467,3968,4471,2393,2395,2392,4421
"817",817,9880.81265153002,44413.7386689234,189235.661703426,68310.2321984731,311840.445222352,333079587.557635,13930137.9580684,347009725.515704,0.0476688385233483,0.0125143502173955,6.8,6.8,10,35,1.5,15,30,70,25,0.0772278112259363,0.299266072905918,0.376493884131854,3236,3468,3401,2532,3460,719,708,781,1532
"818",818,9877.27995857114,44381.5005591673,194943.311975235,69619.9130720633,318822.005565037,332580096.927683,14089694.4181884,346669791.345871,0.0476645050605855,0.0128344352397468,6.8,6.8,10,35,1.5,15,30,70,20,0.0763400019220973,0.305760686705348,0.382100688627445,3273,3465,3399,2564,3500,705,684,920,1551
"819",819,9875.32092309465,44353.1844447396,201343.379755615,71088.506369803,326660.391493252,331848242.648885,14276681.5833758,346124924.232261,0.0476500589608967,0.0131491355702282,6.8,6.8,10,35,1.5,15,30,70,15,0.0749160588100501,0.312968194413725,0.387884253223775,3318,3463,3397,2624,3560,679,646,1077,1572
"820",820,9600.10137773963,42834.309095468,258964.697988966,90832.9987412554,402232.107203429,325185166.551804,13426352.7995015,338611519.351306,0.0471758739554388,0.0135573355402194,6.8,6.8,10,35,1.5,15,30,50,25,0.0551652038263716,0.378447812505768,0.43361301633214,3716,3395,3322,3047,3954,393,396,369,1709
"821",821,9598.39239888874,42807.3972301899,266307.014276186,92741.6778176832,411454.481722948,324441985.619861,13644870.6112192,338086856.23108,0.0471604781305368,0.0138782519582786,6.8,6.8,10,35,1.5,15,30,50,20,0.0537778498092579,0.386000713968521,0.439778563777779,3751,3393,3319,3091,3996,372,369,523,1731
"822",822,9599.07247264926,42790.8333107402,274510.716101834,94891.0800829196,421791.701968144,323291900.918834,13953365.0150364,337245265.93387,0.0471372648127739,0.0142448448797693,6.8,6.8,10,35,1.5,15,30,50,15,0.0515502027027188,0.394366719114396,0.445916921817115,3786,3391,3320,3129,4038,346,327,803,1757
"823",823,9573.71684198389,42689.6042142928,232440.832461197,85484.9927964586,370189.146313932,322879304.16922,13530363.1043751,336409667.273595,0.0470112297832644,0.0134673656204271,6.8,6.8,10,35,1.5,15,22,70,25,0.0493356635450436,0.351508178959047,0.400843842504091,3545,3389,3317,2964,3785,314,318,437,1614
