"sim_id","HIV_neg_female","HIV_neg_male","HIV_pos_female","HIV_pos_male","hiv_prev_mse_male","hiv_prev_mse_female","b1_contact","b2_contact","hiv2_mort","hiv3_mort","hiv4_mort","tb_hiv1_mort","tb_hiv2_mort","tb_hiv3_mort","tb_hiv4_mort","hiv_prev_mse_male_norm","hiv_prev_mse_female_norm","hiv_prev_mse_male_norm_rank","hiv_prev_mse_female_norm_rank"
438,12614.7704292595,40037.5556303147,379112.992734748,95910.5847530889,201581549.881573,37199532.6820265,6,9,8,45,1.5,14,30,40,20,0.227580781085948,0.105152688474162,2209,2337
439,13144.4246624027,42592.3899021336,268765.991689314,76998.9224074519,211040171.741905,35984542.9839978,6,9,8,45,1.5,14,30,60,17,0.249358534427513,0.0874654549235678,2497,2075
440,13145.1441294603,42584.7751494185,260437.654848544,76487.6942990675,211535526.690056,35621594.2445116,6,9,8,45,1.5,14,30,60,20,0.250499051305832,0.0821818223688215,2507,1986
441,8024.69721318204,23852.4986830454,515961.745867897,145715.541801608,184428885.295832,41348193.0595573,6,9,8,45,1.5,17,22,40,17,0.188088082887972,0.165546883699465,1675,2938
442,8020.25921903447,23788.2535769415,503161.936081144,142810.012013444,184943311.206033,40807770.6783229,6,9,8,45,1.5,17,22,40,20,0.189272509197672,0.157679675534351,1692,2873
443,8437.40994152918,25154.4480844386,364027.681371701,107503.701707558,194065486.298069,38446389.1058867,6,9,8,45,1.5,17,22,60,17,0.210275619590114,0.123303822437398,1953,2566
444,8433.80418473261,25100.8453430632,353854.196277577,106024.807333839,194546955.256631,38000083.5367882,6,9,8,45,1.5,17,22,60,20,0.211384165039549,0.116806721393346,1973,2494
445,8463.780239606,25202.9267614231,408014.98793984,104254.678389696,199636601.751758,37753990.3540438,6,9,8,45,1.5,17,30,40,17,0.223102686786513,0.113224215627683,2142,2440
446,8460.06815781971,25147.4290949041,397309.759487889,102441.758163921,200159346.999961,37311993.3773849,6,9,8,45,1.5,17,30,40,20,0.224306267735616,0.106789836992616,2159,2356
447,8899.59005294277,26736.0653445935,283751.376914886,81192.9854016651,208844398.933043,35946047.0453493,6,9,8,45,1.5,17,30,60,17,0.244302935490202,0.086905049630643,2429,2063
448,8896.6520406973,26690.440170285,275317.016296417,80530.0529786738,209329537.841575,35583952.1040004,6,9,8,45,1.5,17,30,60,20,0.245419930718726,0.0816338462570526,2446,1976
449,12167.6531306657,37519.2674863285,484333.72859715,150414.741577445,319469283.696548,31107161.2530602,6,9,12,35,1.2,14,22,40,17,0.499008270938937,0.0164628859878357,3231,369
450,12167.5636531897,37500.8471539757,472097.052801973,147432.207776369,320247291.418316,30844150.6741082,6,9,12,35,1.2,14,22,40,20,0.500799574208344,0.0126341049341786,3244,231
451,12707.7024579437,39992.3581651715,325977.346892597,108220.147048521,335853022.77796,31926488.9464009,6,9,12,35,1.2,14,22,60,17,0.536730576978456,0.0283902630595076,3578,740
452,12708.0394947743,39980.2798579854,316493.108793336,106610.524439824,336568970.96423,31752112.9553266,6,9,12,35,1.2,14,22,60,20,0.538378992914326,0.0258517815524205,3597,666
453,12649.9160558296,39721.5218007262,383311.29501593,110849.467058161,339291589.469853,31269247.8581474,6,9,12,35,1.2,14,30,40,17,0.544647613769897,0.0188224645457859,3679,458
454,12650.2379581059,39708.3722046084,373043.990593317,108825.742664846,340060292.879137,31093688.1177463,6,9,12,35,1.2,14,30,40,20,0.546417494571498,0.0162667505873929,3698,364
455,13203.8592546849,42346.0299053592,252865.27662853,83275.9040316494,354985404.960891,33213533.1050055,6,9,12,35,1.2,14,30,60,17,0.580781423514973,0.0471264306666083,4062,1189
456,13204.5695471566,42338.6919292146,244997.439957382,82373.9021938642,355688950.136812,33111930.8543092,6,9,12,35,1.2,14,30,60,20,0.582401282468221,0.0456473541441914,4079,1144
457,8113.43713077132,23740.0176862916,503702.423071977,159701.431216402,319083705.938917,31027311.6597471,6,9,12,35,1.2,17,22,40,17,0.498120507644909,0.0153004741516357,3227,320
458,8109.10902437466,23676.7878001689,491402.432500833,156600.777399696,319850152.512801,30765773.3435366,6,9,12,35,1.2,17,22,40,20,0.499885192255629,0.0114931255883112,3238,191
459,8553.45251752375,25097.419643788,343635.515876351,115483.516884716,335157812.248506,31806318.6843914,6,9,12,35,1.2,17,22,60,17,0.535129907911179,0.0266408823911394,3558,694
460,8550.01626958989,25045.6812129405,334046.332232965,113740.613139942,335862721.756105,31631172.8123406,6,9,12,35,1.2,17,22,60,20,0.536752908133758,0.0240911933284161,3580,623
461,8504.08048850997,24937.7094684843,402210.255673775,118703.863839662,338490724.504798,31230113.4609612,6,9,12,35,1.2,17,30,40,17,0.542803683446176,0.0182527648816514,3654,443
462,8500.42893283513,24882.7602849806,391841.5497208,116546.191322244,339247303.557861,31052487.7397222,6,9,12,35,1.2,17,30,40,20,0.544545648844972,0.0156669753714662,3676,341
463,8969.30505562183,26551.3244543515,269323.602755451,88908.0691803823,353782105.804001,33125191.5452567,6,9,12,35,1.2,17,30,60,17,0.578010919246823,0.0458403968820939,4033,1152
464,8966.47603461469,26506.9690106186,261337.366110868,87868.81631716,354473368.023886,33019354.8924306,6,9,12,35,1.2,17,30,60,20,0.579602497633325,0.0442996779774105,4050,1107
465,12167.6911150747,37520.5601362804,484672.478299173,150573.988953983,321287419.062627,30487393.1632068,6,9,12,35,1.5,14,22,40,17,0.5031943885498,0.00744060129667453,3261,74
466,12167.5926855979,37502.0907554686,472417.624037299,147570.636192294,322074308.07137,30240528.3737186,6,9,12,35,1.5,14,22,40,20,0.505006140303136,0.00384686285248855,3272,23
467,12707.6057811407,39993.1761819492,326353.466178818,108296.548229548,337728723.951256,31462462.4104387,6,9,12,35,1.5,14,22,60,17,0.541049235457219,0.0216351887337316,3630,554
468,12707.9348275676,39981.0541709428,316848.779282337,106665.500968369,338452528.550675,31302806.5745797,6,9,12,35,1.5,14,22,60,20,0.542715740183423,0.019310996140877,3651,482
469,12649.8273158715,39722.2351403691,383599.225143357,110930.706061886,341187453.010371,30804594.0822916,6,9,12,35,1.5,14,30,40,17,0.549012694556963,0.0120582591644071,3733,210
470,12650.1410510352,39709.0419966649,373314.672358363,108887.89908667,341964362.896259,30644331.6683079,6,9,12,35,1.5,14,30,40,20,0.550801470143231,0.00972523630000716,3750,141
471,13203.6389380939,42346.262185088,253178.636406969,83268.8467945179,356931608.636753,32893519.8379967,6,9,12,35,1.5,14,30,60,17,0.585262408613141,0.0424678319953127,4107,1066
472,13204.341912499,42338.8852151902,245291.53539015,82347.1758420925,357642412.733835,32805864.6289901,6,9,12,35,1.5,14,30,60,20,0.586898980677128,0.0411917897736049,4120,1032
473,8114.54233247253,23745.2773515823,504043.693143979,159872.611328432,320900883.665496,30403667.6233633,6,9,12,35,1.5,17,22,40,17,0.502304420364076,0.00622176530179923,3255,49
474,8110.1981535972,23681.9605537468,491725.934508763,156751.488668818,321676115.835472,30158088.185814,6,9,12,35,1.5,17,22,40,20,0.504089333137784,0.00264673839070254,3267,12
475,8554.87844818736,25109.2834506128,343841.219312872,115565.254265101,336853758.894789,31307032.8881196,6,9,12,35,1.5,17,22,60,17,0.539034695340953,0.0193725207733563,3606,486
476,8551.42084515905,25057.4094374347,334246.685791852,113809.197913869,337565134.388205,31147069.4041133,6,9,12,35,1.5,17,22,60,20,0.540672583001291,0.0170438495872755,3623,389
477,8506.80828370996,24956.3993402893,402369.252308442,118826.551357537,340234273.602542,30664970.615632,6,9,12,35,1.5,17,30,40,17,0.546818071879317,0.0100256881327687,3704,149
478,8503.12602140354,24901.2798749563,391999.126100048,116657.345674675,340997662.711899,30504453.7327228,6,9,12,35,1.5,17,30,40,20,0.548575716911828,0.00768896083258373,3727,81
479,8969.58025814144,26548.8965707873,269628.912768235,88910.6926280816,355661472.216913,32674715.4855356,6,9,12,35,1.5,17,30,60,17,0.582338016659445,0.0392825838486469,4077,991
480,8966.73819264997,26504.5249600479,261621.774052849,87852.0911435151,356359529.485206,32584868.0181671,6,9,12,35,1.5,17,30,60,20,0.583945240125151,0.0379746277879042,4095,965
481,12139.8506812956,38252.3661304705,580000.161855167,207023.194418192,430713948.431902,51822156.7564949,6,9,12,45,1.2,14,22,40,17,0.75514060236576,0.318021791436328,4791,3475
482,12139.9707673823,38238.2467713469,567018.272210436,203184.790366935,431575443.293493,51935237.8191983,6,9,12,45,1.2,14,22,40,20,0.757124128388663,0.319667970963141,4809,3487
483,12636.658751035,40593.3155532593,424085.480907402,159301.722168446,445307453.646297,58547452.0928014,6,9,12,45,1.2,14,22,60,17,0.788741031861817,0.415925394654498,5126,4221
484,12637.1261151189,40584.3355838964,413542.726770605,156745.683505409,446097688.287825,58698066.7149791,6,9,12,45,1.2,14,22,60,20,0.790560486678732,0.418117969622758,5150,4246
485,12668.0615599596,40649.997821154,470564.93368609,157351.107207548,451536646.474542,57391965.6430693,6,9,12,45,1.2,14,30,40,17,0.803083271876663,0.399104380670499,5315,4050
486,12668.6508990272,40641.2958151931,459458.273986821,154475.783161189,452377167.33468,57560624.1831034,6,9,12,45,1.2,14,30,40,20,0.805018506865524,0.401559630285146,5337,4067
487,13169.9330502158,43120.4946117002,340273.077235016,123539.444816634,465842960.435892,65283283.5034866,6,9,12,45,1.2,14,30,60,17,0.836022465479897,0.513982376957729,5662,4899
488,13170.774104261,43116.090451393,331323.005022325,121731.14791251,466610545.528872,65481623.9114354,6,9,12,45,1.2,14,30,60,20,0.83778977144375,0.516869720878095,5680,4915
489,8066.70987853415,23898.3997475406,600187.841376117,217717.395173729,430254812.731348,51721648.3941912,6,9,12,45,1.2,17,22,40,17,0.754083477534615,0.316558639213114,4782,3465
490,8062.72398824616,23842.2225264941,587193.098341601,213796.88741543,431102209.389612,51832095.4933604,6,9,12,45,1.2,17,22,40,20,0.756034543522731,0.318166474770206,4800,3478
491,8475.38363810102,25290.776843187,443299.165681331,168647.397949366,444564902.506125,58309709.7921238,6,9,12,45,1.2,17,22,60,17,0.787031364659453,0.412464456999008,5103,4187
492,8472.17431338883,25244.2935643916,432705.106699408,165992.764646653,445341873.613823,58456241.5278945,6,9,12,45,1.2,17,22,60,20,0.788820281204254,0.414597595277757,5128,4206
493,8494.34046515477,25315.6449396691,490131.134245274,166945.527950124,451193223.398996,57809795.2198122,6,9,12,45,1.2,17,30,40,17,0.802292566513717,0.405186941963147,5306,4101
494,8491.03019211636,25267.4501360289,479003.361123755,163978.962349644,452018349.957376,57976295.7375707,6,9,12,45,1.2,17,30,40,20,0.804192357300295,0.407610776131179,5328,4134
495,8924.32913750916,26920.1371025418,358782.277326057,131574.178360472,464665713.623248,64896396.384623,6,9,12,45,1.2,17,30,60,17,0.833311944741626,0.508350261031019,5637,4855
496,8921.73753923859,26880.8922234215,349750.461464037,129654.117363563,465419845.98344,65089026.6232197,6,9,12,45,1.2,17,30,60,20,0.835048276817233,0.511154479062245,5654,4877
497,12139.7074029081,38252.9076672743,580324.20908751,207239.623306744,432781490.791227,51925091.2936387,6,9,12,45,1.5,14,22,40,17,0.759900960501383,0.319520262741754,4833,3485
498,12139.8192597249,38238.7464265119,567327.373234591,203383.326816816,433650552.217573,52052603.3220727,6,9,12,45,1.5,14,22,40,20,0.761901907960867,0.321376521301873,4852,3501
499,12636.400397485,40593.4645119953,424461.15786475,159476.964630461,447410918.054874,58763880.1985297,6,9,12,45,1.5,14,22,60,17,0.793584097768156,0.41907605054824,5194,4251
500,12636.8602857172,40584.4463564499,413901.388883622,156902.428814543,448207937.582052,58927769.7526748,6,9,12,45,1.5,14,22,60,20,0.795419174265304,0.421461875568295,5218,4273
501,12667.7931685601,40649.9781382555,470849.770942726,157501.605951816,453671160.19962,57619248.2935812,6,9,12,45,1.5,14,30,40,17,0.807997826459279,0.402413051787729,5374,4076
502,12668.3749761173,40641.2391887338,459728.744446036,154609.786141949,454518687.491483,57801624.4828245,6,9,12,45,1.5,14,30,40,20,0.809949193221265,0.40506799631808,5394,4098
503,13169.5608945741,43120.1025114795,340594.010864935,123638.533512063,468003706.021242,65619365.7782054,6,9,12,45,1.5,14,30,60,17,0.840997416914311,0.518874900486785,5715,4934
504,13170.3950794305,43115.6642533808,331627.876461371,121813.257318761,468777557.018871,65830297.0203188,6,9,12,45,1.5,14,30,60,20,0.842779149644336,0.521945535693347,5733,4950
505,8067.58336189693,23902.559459147,600513.140605256,217942.093676037,432319401.360769,51823791.6312944,6,9,12,45,1.5,17,22,40,17,0.758837034933067,0.318045591154509,4822,3476
506,8063.58280022685,23846.3082113434,587503.812638883,214004.019497367,433174266.522593,51948469.4039123,6,9,12,45,1.5,17,22,40,20,0.760805296579362,0.319860589986547,4840,3490
507,8476.0974870368,25294.5537922296,443677.408186018,168834.955213697,446664996.229965,58523399.6065131,6,9,12,45,1.5,17,22,60,17,0.791866669822012,0.415575250169204,5168,4220
508,8472.87491758896,25248.0038843068,433066.740426042,166162.17592947,447448663.863336,58683022.2993881,6,9,12,45,1.5,17,22,60,20,0.793671004604956,0.417898960282496,5195,4243
509,8495.01987487474,25318.9836538272,490414.366004206,167103.861016973,453319116.519241,58038114.2548924,6,9,12,45,1.5,17,30,40,17,0.807187272813099,0.408510700266664,5368,4145
510,8491.6961168347,25270.7227133295,479272.717055943,164121.197251381,454151139.027082,58218106.7821705,6,9,12,45,1.5,17,30,40,20,0.809102940995836,0.411130944596713,5386,4173
511,8924.85462283494,26923.0863475531,359107.003313946,131687.534031431,466822080.772118,65227698.1073751,6,9,12,45,1.5,17,30,60,17,0.838276815160951,0.513173191592108,5686,4890
512,8922.25086062296,26883.7817494198,350059.515111903,129750.819201472,467582395.742546,65432741.1895383,6,9,12,45,1.5,17,30,60,20,0.840027382223718,0.516158109808318,5705,4911
513,9024.43405091286,25311.7240191601,266179.30201733,53274.0763463322,117037998.341921,81376347.5854214,6,10,8,35,1.2,14,22,40,17,0.0329257204188178,0.748257435769886,246,5970
514,9021.28147939498,25253.9267258599,255893.761101414,53731.1193378208,117468388.119399,80283758.1445688,6,10,8,35,1.2,14,22,40,20,0.0339166599608604,0.732352046080882,258,5931
515,9500.8682833588,26825.789877629,142987.025667688,54812.2137652412,128370937.70218,69312397.4330769,6,10,8,35,1.2,14,22,60,17,0.0590189464370478,0.572636272698768,637,5269
516,9498.44934240993,26778.6013623139,136093.444910929,56896.1351969985,128792046.163056,68411008.4439636,6,10,8,35,1.2,14,22,60,20,0.0599885164575462,0.559514286894075,653,5191
517,9492.63942390944,26764.8277433916,183279.461008987,46120.3765995521,130510590.382163,70797225.1053206,6,10,8,35,1.2,14,30,40,17,0.0639453330702529,0.594251677227684,715,5378
518,9490.0996977359,26714.7261164791,175493.885134318,47776.8285419022,130976793.185648,69851276.0351333,6,10,8,35,1.2,14,30,40,20,0.0650187293653341,0.580481007271787,729,5308
519,9995.2449205205,28546.6539807417,95237.1576438086,65291.9113885905,141681025.677181,61112214.8329839,6,10,8,35,1.2,14,30,60,17,0.089664405908235,0.453261972619784,1047,4481
520,9993.39261983917,28506.3986720852,90357.2099097824,68204.1274956965,142126310.590233,60331801.2607781,6,10,8,35,1.2,14,30,60,20,0.0906896403606081,0.441901088539817,1057,4404
521,5774.76086862255,19569.8700016713,280969.286445177,55912.5968268635,115971447.020967,81765373.8588593,6,10,8,35,1.2,17,22,40,17,0.030470067583041,0.753920692476322,218,5980
522,5765.47686810449,19445.3706216241,270524.878625199,56150.656875739,116391790.655215,80682977.864073,6,10,8,35,1.2,17,22,40,20,0.0314378766487304,0.738163694054794,229,5949
523,6073.22588367373,19252.544255872,154003.651447457,53559.3495589665,127084812.786475,69818329.5819857,6,10,8,35,1.2,17,22,60,17,0.0560577421945857,0.580001388710057,591,5307
524,6065.28570779321,19145.7769397113,146905.452934923,55408.825344423,127495963.957674,68923792.9677883,6,10,8,35,1.2,17,22,60,20,0.0570043863172365,0.566979156471762,606,5230
525,6072.76764016154,19348.3328010809,196465.233001818,45876.8623677625,129101030.87771,71326985.809938,6,10,8,35,1.2,17,30,40,17,0.0606999301287362,0.60196367785098,665,5427
526,6064.37199947795,19235.0611654426,188475.461024272,47293.8457483541,129556166.360606,70388202.8029947,6,10,8,35,1.2,17,30,40,20,0.0617478447647004,0.588297327984742,684,5346
527,6412.29388290799,19439.4905731205,103924.042400779,60824.3589579091,140048230.013678,61710878.8012871,6,10,8,35,1.2,17,30,60,17,0.0859050187858831,0.461977033696337,1004,4545
528,6405.18191873957,19342.8945825465,98802.2743839683,63488.2674498377,140482779.301817,60934773.5498862,6,10,8,35,1.2,17,30,60,20,0.0869055352830605,0.45067886807103,1015,4459
529,9025.26309728392,25317.9631805634,266435.753122429,53087.9205185461,117851931.738662,79449545.6365079,6,10,8,35,1.5,14,22,40,17,0.0347997398068869,0.720207983061386,268,5895
530,9022.0950281817,25260.0668777841,256125.206005645,53515.3041853805,118294868.321467,78377318.1963958,6,10,8,35,1.5,14,22,40,20,0.0358195674084888,0.704599013550461,283,5853
531,9501.49782480586,26831.2446776191,143235.758673531,54396.9516832583,129278577.195278,67584166.4453047,6,10,8,35,1.5,14,22,60,17,0.0611087169443817,0.547477520192722,674,5114
532,9499.0649499005,26783.968547759,136313.829061285,56449.8393543444,129710760.330425,66701279.1739993,6,10,8,35,1.5,14,22,60,20,0.0621037855552852,0.534624873465132,691,5032
533,9493.25523174868,26769.902108201,183470.247898913,45812.6578688307,131452399.621294,69046046.8684212,6,10,8,35,1.5,14,30,40,17,0.0661137768041783,0.568758869745441,743,5243
534,9490.70102688578,26719.710719186,175660.627667241,47441.700199346,131930243.520076,68119454.0170074,6,10,8,35,1.5,14,30,40,20,0.0672139758307496,0.555269978279236,756,5164
535,9995.67395249161,28551.0060589817,95407.1435559255,64749.0120301555,142702752.028336,59539481.0666035,6,10,8,35,1.5,14,30,60,17,0.0920168526797198,0.430366873604535,1072,4337
536,9993.80836085458,28510.670617141,90500.1018474519,67632.5152384506,143158313.627494,58776645.5988989,6,10,8,35,1.5,14,30,60,20,0.0930657484157839,0.419261883084979,1085,4253
537,5777.36140417675,19583.7922590475,281230.90427037,55746.3406573835,116776154.89376,79832947.0779308,6,10,8,35,1.5,17,22,40,17,0.0323228459078824,0.725789356178445,240,5915
538,5768.05108109168,19459.1314393051,270761.914181982,55955.1181881943,117208929.613068,78770670.8206496,6,10,8,35,1.5,17,22,40,20,0.0333192765960666,0.710325251183755,248,5873
539,6075.53181985412,19265.4826304119,154260.693891903,53172.304155178,127982447.385664,68081652.5142625,6,10,8,35,1.5,17,22,60,17,0.0581244771989707,0.554719682248993,620,5162
540,6067.56822815947,19158.5724493404,147134.673131884,54991.1719454041,128404567.459144,67205404.6613917,6,10,8,35,1.5,17,22,60,20,0.0590963763801104,0.541963688970138,639,5084
541,6075.02419832335,19360.4413742653,196662.6139414,45591.8490424177,130032110.508702,69567353.4899476,6,10,8,35,1.5,17,30,40,17,0.0628436697606295,0.576347799907868,701,5294
542,6066.60400236709,19247.0216415493,188649.239397669,46981.7649110121,130498776.400623,68647704.335105,6,10,8,35,1.5,17,30,40,20,0.0639181322814125,0.562959991424637,713,5208
543,6414.27601312731,19450.7142925041,104104.050515817,60312.6602907299,141058533.08695,60127001.2584697,6,10,8,35,1.5,17,30,60,17,0.0882311643338099,0.438919708962799,1030,4384
544,6407.1421993964,19353.9876275893,98955.7256597927,62948.2374176422,141503256.585057,59368279.2329766,6,10,8,35,1.5,17,30,60,20,0.0892551061712138,0.427874599949406,1042,4317
545,8992.83462544529,25519.6861785844,352110.133457556,81537.0312867768,187716708.75198,41163809.3192812,6,10,8,45,1.2,14,22,40,17,0.19565804490949,0.16286271421022,1766,2918
546,8989.96426432315,25467.7350934034,340280.675521844,80342.5405780743,188318122.126687,40558845.1037737,6,10,8,45,1.2,14,22,40,20,0.197042753202525,0.154055937175984,1785,2847
547,9420.23650881082,27068.3189425994,218263.769898651,64481.9616575794,200944585.012353,37856670.9189708,6,10,8,45,1.2,14,22,60,17,0.226114218196138,0.114718989728169,2189,2464
548,9440.20118473844,27074.0459092535,211066.955875898,65239.0908940263,201152010.622184,37422172.0966057,6,10,8,45,1.2,14,22,60,20,0.226591799796747,0.108393765603965,2196,2381
549,9472.28686647996,27103.6444537998,253570.672730349,57856.4021820672,205097939.109511,37254033.9235544,6,10,8,45,1.2,14,30,40,17,0.235676998313969,0.105946091240674,2323,2345
550,9470.0483988231,27059.4307816725,244238.469892166,57919.2263727926,205715895.992609,36769085.7083536,6,10,8,45,1.2,14,30,40,20,0.237099796769658,0.0988864492073996,2336,2246
551,9943.38168907923,28917.4553772383,154368.782309891,58128.4105692447,217524875.130723,35518544.7964956,6,10,8,45,1.2,14,30,60,17,0.264289067964025,0.0806816782463863,2656,1966
552,9941.69139579581,28881.6428318648,147683.369483351,59428.3198029729,218100350.765286,35143777.1593642,6,10,8,45,1.2,14,30,60,20,0.265614056594362,0.0752259918846809,2670,1874
553,5707.19478345416,18887.6872060788,368727.472229026,86828.9657810014,186536017.353399,41246140.706759,6,10,8,45,1.2,17,22,40,17,0.192939593275576,0.164061254807911,1733,2929
554,5698.32375226894,18772.1527042458,356783.397028386,85451.1030561486,187126028.649095,40646585.6221416,6,10,8,45,1.2,17,22,40,20,0.194298049153835,0.155333221290196,1751,2859
555,6005.03047546474,18905.133522924,234049.00551644,67271.7618340081,199378453.859264,38031026.4022439,6,10,8,45,1.2,17,22,60,17,0.222508321009831,0.117257172692586,2133,2504
556,5997.34448938031,18805.3510753408,225160.317644077,67462.8053299592,199933351.243728,37558744.3569367,6,10,8,45,1.2,17,22,60,20,0.223785929793349,0.110381918646684,2153,2409
557,6013.56130443613,18839.9970697749,267696.182230084,60448.3628774796,204329052.518013,37100463.0396603,6,10,8,45,1.2,17,30,40,17,0.233906695749333,0.10371048044133,2300,2321
558,6005.55958846494,18735.8033233514,258273.360929589,60324.6442001886,204935077.737046,36628818.8017299,6,10,8,45,1.2,17,30,40,20,0.235302022461168,0.096844511287351,2314,2216
559,6344.10213112208,19167.0311652238,166254.008695508,57697.307854796,215708630.419182,35591553.753503,6,10,8,45,1.2,17,30,60,17,0.260107303440618,0.0817445074012092,2616,1977
560,6337.28494845283,19077.7213238509,159374.299792909,58782.1798978576,216272435.843938,35217252.9998294,6,10,8,45,1.2,17,30,60,20,0.261405422305531,0.0762956177035194,2628,1890
561,8993.55255902827,25524.671445156,352398.181557919,81505.0730918522,188910429.972828,40015337.0143035,6,10,8,45,1.5,14,22,40,17,0.198406496712521,0.14614380875984,1801,2781
562,8990.6682155742,25472.6366188029,340546.823904796,80284.4843260475,189522668.196339,39428730.6620913,6,10,8,45,1.5,14,22,40,20,0.199816128391932,0.137604276638149,1819,2710
563,9420.80745175656,27072.7931117508,218565.974536731,64294.0249694611,202201731.375417,36883068.159473,6,10,8,45,1.5,14,22,60,17,0.229008701537718,0.100545750711675,2233,2272
564,9418.51173416829,27029.8269635548,209846.830406071,64665.3297577056,202777503.072166,36427939.4207537,6,10,8,45,1.5,14,22,60,20,0.230334371828593,0.0939202062232099,2249,2176
565,9472.80721429854,27107.6161861026,253799.368811786,57715.0169473695,206403519.717943,36271606.7453203,6,10,8,45,1.5,14,30,40,17,0.238682997800766,0.0916443905957479,2358,2146
566,9470.55584053106,27063.3272340491,244446.11569018,57753.8156467483,207031476.018999,35804067.3606927,6,10,8,45,1.5,14,30,40,20,0.240128819151447,0.0848381779147465,2379,2032
567,9943.75900652271,28920.9295240841,154599.758373693,57824.0514795392,218884574.898808,34690676.2135056,6,10,8,45,1.5,14,30,60,17,0.267419672676338,0.06862996702587,2689,1742
568,9942.05707526817,28885.0491206276,147890.733036951,59098.9146864611,219468953.981032,34331799.9652728,6,10,8,45,1.5,14,30,60,20,0.268765160813886,0.0634056198330073,2707,1634
569,5709.50627751034,18899.1809072103,369019.337161095,86813.0622855625,187722682.822419,40093861.3587559,6,10,8,45,1.5,17,22,40,17,0.195671799749717,0.14728692826282,1768,2792
570,5700.61151852169,18783.5082079224,357053.793850155,85409.4593422573,188323408.229925,39512442.7034827,6,10,8,45,1.5,17,22,40,20,0.197054924050896,0.138822916129076,1786,2719
571,6007.12596019372,18916.0568562051,234358.185962018,67105.8757791277,200628001.138092,37044957.935812,6,10,8,45,1.5,17,22,60,17,0.225385308041214,0.102902463931718,2176,2309
572,5999.41869728452,18816.1509440734,225445.22648293,67270.1603166217,201192432.733514,36589221.624974,6,10,8,45,1.5,17,22,60,20,0.22668486861619,0.0962680747016233,2200,2205
573,6015.57280292075,18849.96692095,267926.072711307,60324.1509968037,205626977.081702,36131287.1126942,6,10,8,45,1.5,17,30,40,17,0.236895067778722,0.0896016851160074,2333,2113
574,6007.54909807619,18745.6480065992,258482.745896711,60176.9138937664,206242845.041853,35676754.238369,6,10,8,45,1.5,17,30,40,20,0.238313056649107,0.0829848149337693,2351,2005
575,6345.89042020811,19176.4137126391,166492.862740591,57418.5590217078,217059383.007568,34755233.2475835,6,10,8,45,1.5,17,30,60,17,0.263217307956044,0.0695697571664142,2646,1760
576,6339.05350715305,19086.9919984886,159590.013164244,58478.7520413792,217631998.695584,34396627.4685591,6,10,8,45,1.5,17,30,60,20,0.264535711778214,0.0643493473337313,2658,1653
577,9085.33450186048,25452.9673976449,341122.170831341,90026.1500554572,324522091.85551,31035686.0339793,6,10,12,35,1.2,14,22,40,17,0.510641975234655,0.0154223842494137,3315,327
578,9082.52040755862,25401.5883869655,329780.737071923,88356.2850444037,325417539.45908,30767672.5580842,6,10,12,35,1.2,14,22,40,20,0.512703674848911,0.0115207734369481,3332,195
579,9563.6009252609,27080.3057201751,202629.743937336,66414.4146758275,343176464.297687,32452788.9806236,6,10,12,35,1.2,14,22,60,17,0.553592240906144,0.0360518849136563,3785,921
580,9561.45397134601,27038.7227113388,194443.705699497,66238.9755207754,344001031.855334,32294489.9743278,6,10,12,35,1.2,14,22,60,20,0.555490744636289,0.0337474443906431,3807,867
581,9512.45969342726,26896.0709599476,247911.298488172,63671.1402508664,346971309.111511,31610140.4349066,6,10,12,35,1.2,14,30,40,17,0.562329580821546,0.0237850141300225,3878,618
582,9510.15537333588,26851.7176736833,238922.672389564,63098.7772984536,347858606.63291,31450486.253766,6,10,12,35,1.2,14,30,40,20,0.564372515495005,0.0214608456257594,3902,546
583,10007.8543352865,28727.7323421524,142149.366209127,56120.0931595483,365018290.86505,34463382.2097738,6,10,12,35,1.2,14,30,60,17,0.603881375891878,0.0653211306339437,4265,1673
584,10006.2135078019,28692.7053438307,135853.751956149,56726.5566812805,365831545.44738,34393966.9430089,6,10,12,35,1.2,14,30,60,20,0.60575383236169,0.0643106166870023,4281,1652
585,5769.37207656569,18845.6382952178,354709.00962748,95465.0570745632,324526065.991261,31043687.1727876,6,10,12,35,1.2,17,22,40,17,0.510651125378238,0.0155388609660492,3316,332
586,5760.62422381423,18731.7192138876,343371.633877032,93669.032562165,325405778.702834,30790857.3005625,6,10,12,35,1.2,17,22,40,20,0.512676596607237,0.0118582857267136,3331,203
587,6069.52420200896,18708.3234560908,213178.743967163,68859.9303665884,343042636.392751,32614402.3113483,6,10,12,35,1.2,17,22,60,17,0.553284112391552,0.0384045737718864,3781,975
588,6062.07203116488,18611.0984595793,204916.117530387,68528.5469429408,343853503.821367,32466692.6421366,6,10,12,35,1.2,17,22,60,20,0.55515107262253,0.0362542877066902,3803,929
589,6065.44949904811,18775.0317822703,263681.361379455,67693.4808697888,345037777.572282,31476615.7442259,6,10,12,35,1.2,17,30,40,17,0.557877772348679,0.0218412261352171,3830,564
590,6057.56551079284,18671.7848397883,254517.407799838,66938.0857820336,345910953.615506,31314350.4028197,6,10,12,35,1.2,17,30,40,20,0.559888193398794,0.01947904562021,3857,491
