measure,location,sex,age,cause,metric,year,val,upper,lower
Deaths,KwaZulu-Natal,Male,50-54 years,Extensively drug-resistant tuberculosis,Number,2017,0.166222904,0.650010059,0.01323158
Deaths,KwaZulu-Natal,Female,50-54 years,Extensively drug-resistant tuberculosis,Number,2017,0.054174641,0.198762161,0.005236544
Deaths,KwaZulu-Natal,Male,55-59 years,Extensively drug-resistant tuberculosis,Number,2017,0.197286628,0.703174408,0.017243207
Deaths,KwaZulu-Natal,Female,55-59 years,Extensively drug-resistant tuberculosis,Number,2017,0.061843757,0.213348051,0.006280645
Deaths,KwaZulu-Natal,Male,15-19 years,Extensively drug-resistant tuberculosis,Number,2018,0.012553838,0.047311751,0.00081714
Deaths,KwaZulu-Natal,Female,15-19 years,Extensively drug-resistant tuberculosis,Number,2018,0.013553818,0.053849489,0.000448915
Deaths,KwaZulu-Natal,Male,20-24 years,Extensively drug-resistant tuberculosis,Number,2018,0.056682886,0.20306235,0.004765756
Deaths,KwaZulu-Natal,Female,20-24 years,Extensively drug-resistant tuberculosis,Number,2018,0.02308796,0.105519236,0.000421108
Deaths,KwaZulu-Natal,Male,25-29 years,Extensively drug-resistant tuberculosis,Number,2018,0.124072596,0.481800285,0.010680715
Deaths,KwaZulu-Natal,Female,25-29 years,Extensively drug-resistant tuberculosis,Number,2018,0.061300175,0.257398318,0.000983135
Deaths,KwaZulu-Natal,Male,30-34 years,Extensively drug-resistant tuberculosis,Number,2018,0.175681609,0.677000988,0.012968714
Deaths,KwaZulu-Natal,Female,30-34 years,Extensively drug-resistant tuberculosis,Number,2018,0.060385814,0.262941185,0.003771206
Deaths,KwaZulu-Natal,Male,35-39 years,Extensively drug-resistant tuberculosis,Number,2018,0.152829436,0.579394651,0.012196182
Deaths,KwaZulu-Natal,Female,35-39 years,Extensively drug-resistant tuberculosis,Number,2018,0.032652095,0.138814344,0.001219324
Deaths,KwaZulu-Natal,Male,40-44 years,Extensively drug-resistant tuberculosis,Number,2018,0.135311056,0.498711224,0.010284623
Deaths,KwaZulu-Natal,Female,40-44 years,Extensively drug-resistant tuberculosis,Number,2018,0.026874166,0.100754368,0.001966221
Deaths,KwaZulu-Natal,Male,45-49 years,Extensively drug-resistant tuberculosis,Number,2018,0.119101549,0.487363311,0.00895971
Deaths,KwaZulu-Natal,Female,45-49 years,Extensively drug-resistant tuberculosis,Number,2018,0.034372913,0.141642745,0.002666394
Deaths,KwaZulu-Natal,Male,50-54 years,Extensively drug-resistant tuberculosis,Number,2018,0.152146442,0.591325216,0.012230373
Deaths,KwaZulu-Natal,Female,50-54 years,Extensively drug-resistant tuberculosis,Number,2018,0.04296476,0.159193486,0.003661306
Deaths,KwaZulu-Natal,Male,55-59 years,Extensively drug-resistant tuberculosis,Number,2018,0.181407623,0.69765198,0.014263578
Deaths,KwaZulu-Natal,Female,55-59 years,Extensively drug-resistant tuberculosis,Number,2018,0.053307883,0.186568518,0.005097024
Deaths,KwaZulu-Natal,Male,15-19 years,Extensively drug-resistant tuberculosis,Number,2016,0.018737888,0.066453457,0.001728786
Deaths,KwaZulu-Natal,Female,15-19 years,Extensively drug-resistant tuberculosis,Number,2016,0.019349873,0.07032331,0.00186001
Deaths,KwaZulu-Natal,Male,20-24 years,Extensively drug-resistant tuberculosis,Number,2016,0.066099233,0.220682465,0.006743709
Deaths,KwaZulu-Natal,Female,20-24 years,Extensively drug-resistant tuberculosis,Number,2016,0.017827412,0.086555861,0.000281904
Deaths,KwaZulu-Natal,Male,25-29 years,Extensively drug-resistant tuberculosis,Number,2016,0.108219303,0.391173182,0.010144569
Deaths,KwaZulu-Natal,Female,25-29 years,Extensively drug-resistant tuberculosis,Number,2016,0.032163254,0.153348529,0.000575421
Deaths,KwaZulu-Natal,Male,30-34 years,Extensively drug-resistant tuberculosis,Number,2016,0.113571694,0.435383279,0.010453606
Deaths,KwaZulu-Natal,Female,30-34 years,Extensively drug-resistant tuberculosis,Number,2016,0.019447215,0.098530002,0.000335321
Deaths,KwaZulu-Natal,Male,35-39 years,Extensively drug-resistant tuberculosis,Number,2016,0.080654321,0.284923612,0.006925825
Deaths,KwaZulu-Natal,Female,35-39 years,Extensively drug-resistant tuberculosis,Number,2016,0.017583816,0.076518794,0.000299469
Deaths,KwaZulu-Natal,Male,40-44 years,Extensively drug-resistant tuberculosis,Number,2016,0.093618028,0.331575621,0.009198262
Deaths,KwaZulu-Natal,Female,40-44 years,Extensively drug-resistant tuberculosis,Number,2016,0.029886716,0.10663442,0.002631024
Deaths,KwaZulu-Natal,Male,45-49 years,Extensively drug-resistant tuberculosis,Number,2016,0.100142966,0.345663205,0.008535677
Deaths,KwaZulu-Natal,Female,45-49 years,Extensively drug-resistant tuberculosis,Number,2016,0.043980165,0.158004778,0.004231338
Deaths,KwaZulu-Natal,Male,50-54 years,Extensively drug-resistant tuberculosis,Number,2016,0.16478849,0.588490429,0.015014589
Deaths,KwaZulu-Natal,Female,50-54 years,Extensively drug-resistant tuberculosis,Number,2016,0.058359995,0.195377223,0.006198569
Deaths,KwaZulu-Natal,Male,55-59 years,Extensively drug-resistant tuberculosis,Number,2016,0.196123426,0.714947607,0.019113258
Deaths,KwaZulu-Natal,Female,55-59 years,Extensively drug-resistant tuberculosis,Number,2016,0.064815319,0.216436331,0.007172567
Deaths,KwaZulu-Natal,Male,15-19 years,Extensively drug-resistant tuberculosis,Number,2019,0.01027883,0.03977491,0.000550952
Deaths,KwaZulu-Natal,Female,15-19 years,Extensively drug-resistant tuberculosis,Number,2019,0.012037301,0.054551794,0.000247881
Deaths,KwaZulu-Natal,Male,20-24 years,Extensively drug-resistant tuberculosis,Number,2019,0.05316975,0.187556649,0.004137805
Deaths,KwaZulu-Natal,Female,20-24 years,Extensively drug-resistant tuberculosis,Number,2019,0.029275451,0.127580791,0.000873088
Deaths,KwaZulu-Natal,Male,25-29 years,Extensively drug-resistant tuberculosis,Number,2019,0.130106485,0.496733877,0.010015661
Deaths,KwaZulu-Natal,Female,25-29 years,Extensively drug-resistant tuberculosis,Number,2019,0.079651633,0.302645544,0.004594672
Deaths,KwaZulu-Natal,Male,30-34 years,Extensively drug-resistant tuberculosis,Number,2019,0.203237616,0.806734334,0.014023508
Deaths,KwaZulu-Natal,Female,30-34 years,Extensively drug-resistant tuberculosis,Number,2019,0.08429823,0.317241866,0.006888472
Deaths,KwaZulu-Natal,Male,35-39 years,Extensively drug-resistant tuberculosis,Number,2019,0.191277972,0.779206253,0.013824196
Deaths,KwaZulu-Natal,Female,35-39 years,Extensively drug-resistant tuberculosis,Number,2019,0.045019772,0.176601642,0.00260867
Deaths,KwaZulu-Natal,Male,40-44 years,Extensively drug-resistant tuberculosis,Number,2019,0.155926006,0.578996325,0.011075868
Deaths,KwaZulu-Natal,Female,40-44 years,Extensively drug-resistant tuberculosis,Number,2019,0.028400539,0.105846439,0.001877959
Deaths,KwaZulu-Natal,Male,45-49 years,Extensively drug-resistant tuberculosis,Number,2019,0.133983975,0.538585552,0.010029235
Deaths,KwaZulu-Natal,Female,45-49 years,Extensively drug-resistant tuberculosis,Number,2019,0.034465262,0.135129245,0.002882524
Deaths,KwaZulu-Natal,Male,50-54 years,Extensively drug-resistant tuberculosis,Number,2019,0.148528174,0.599668007,0.010999498
Deaths,KwaZulu-Natal,Female,50-54 years,Extensively drug-resistant tuberculosis,Number,2019,0.039957448,0.147038799,0.003424725
Deaths,KwaZulu-Natal,Male,55-59 years,Extensively drug-resistant tuberculosis,Number,2019,0.177298802,0.691020011,0.012248484
Deaths,KwaZulu-Natal,Female,55-59 years,Extensively drug-resistant tuberculosis,Number,2019,0.051896209,0.178188333,0.004935546
Deaths,KwaZulu-Natal,Male,15-19 years,HIV/AIDS - Drug-susceptible Tuberculosis,Number,1990,2.739700286,6.70291175,0.706284344
Deaths,KwaZulu-Natal,Female,15-19 years,HIV/AIDS - Drug-susceptible Tuberculosis,Number,1990,22.59294814,44.43172925,10.895569
Deaths,KwaZulu-Natal,Male,20-24 years,HIV/AIDS - Drug-susceptible Tuberculosis,Number,1990,7.531815968,16.441559,3.204459444
Deaths,KwaZulu-Natal,Female,20-24 years,HIV/AIDS - Drug-susceptible Tuberculosis,Number,1990,38.3407605,71.34880325,19.98936975
Deaths,KwaZulu-Natal,Male,25-29 years,HIV/AIDS - Drug-susceptible Tuberculosis,Number,1990,19.96034891,41.931174,7.210039071
Deaths,KwaZulu-Natal,Female,25-29 years,HIV/AIDS - Drug-susceptible Tuberculosis,Number,1990,42.84311903,86.71059275,16.3089225
Deaths,KwaZulu-Natal,Male,30-34 years,HIV/AIDS - Drug-susceptible Tuberculosis,Number,1990,26.87681634,54.8317075,10.38241474
Deaths,KwaZulu-Natal,Female,30-34 years,HIV/AIDS - Drug-susceptible Tuberculosis,Number,1990,28.88279614,56.77775925,11.2842435
Deaths,KwaZulu-Natal,Male,35-39 years,HIV/AIDS - Drug-susceptible Tuberculosis,Number,1990,27.32455318,60.09803625,9.7956635
Deaths,KwaZulu-Natal,Female,35-39 years,HIV/AIDS - Drug-susceptible Tuberculosis,Number,1990,20.82000898,45.1901385,7.166283675
Deaths,KwaZulu-Natal,Male,40-44 years,HIV/AIDS - Drug-susceptible Tuberculosis,Number,1990,17.13338515,35.55136375,6.617060744
Deaths,KwaZulu-Natal,Female,40-44 years,HIV/AIDS - Drug-susceptible Tuberculosis,Number,1990,15.6894129,33.5733185,5.745649525
Deaths,KwaZulu-Natal,Male,45-49 years,HIV/AIDS - Drug-susceptible Tuberculosis,Number,1990,10.62483002,21.23748225,4.223542946
Deaths,KwaZulu-Natal,Female,45-49 years,HIV/AIDS - Drug-susceptible Tuberculosis,Number,1990,13.01577992,26.954637,5.272278125
Deaths,KwaZulu-Natal,Male,50-54 years,HIV/AIDS - Drug-susceptible Tuberculosis,Number,1990,7.11095955,15.65034025,2.730712768
Deaths,KwaZulu-Natal,Female,50-54 years,HIV/AIDS - Drug-susceptible Tuberculosis,Number,1990,10.15672667,20.78576875,4.081509275
Deaths,KwaZulu-Natal,Male,55-59 years,HIV/AIDS - Drug-susceptible Tuberculosis,Number,1990,4.12832702,9.019225375,1.613499048
Deaths,KwaZulu-Natal,Female,55-59 years,HIV/AIDS - Drug-susceptible Tuberculosis,Number,1990,6.123623524,12.15329075,2.504465825
Deaths,KwaZulu-Natal,Male,15-19 years,HIV/AIDS - Drug-susceptible Tuberculosis,Number,1991,4.771383638,11.3952295,1.215724006
Deaths,KwaZulu-Natal,Female,15-19 years,HIV/AIDS - Drug-susceptible Tuberculosis,Number,1991,39.48515167,76.94839375,18.94350825
Deaths,KwaZulu-Natal,Male,20-24 years,HIV/AIDS - Drug-susceptible Tuberculosis,Number,1991,13.37285052,28.80741375,5.676302002
Deaths,KwaZulu-Natal,Female,20-24 years,HIV/AIDS - Drug-susceptible Tuberculosis,Number,1991,68.5538094,124.3323475,36.615405
Deaths,KwaZulu-Natal,Male,25-29 years,HIV/AIDS - Drug-susceptible Tuberculosis,Number,1991,35.54491785,71.224464,12.98091953
Deaths,KwaZulu-Natal,Female,25-29 years,HIV/AIDS - Drug-susceptible Tuberculosis,Number,1991,77.85952954,153.0981925,30.9695515
Deaths,KwaZulu-Natal,Male,30-34 years,HIV/AIDS - Drug-susceptible Tuberculosis,Number,1991,48.59214759,95.82275325,19.20562399
Deaths,KwaZulu-Natal,Female,30-34 years,HIV/AIDS - Drug-susceptible Tuberculosis,Number,1991,53.60225009,100.275215,22.08872725
Deaths,KwaZulu-Natal,Male,35-39 years,HIV/AIDS - Drug-susceptible Tuberculosis,Number,1991,49.91055757,104.434465,18.89954598
Deaths,KwaZulu-Natal,Female,35-39 years,HIV/AIDS - Drug-susceptible Tuberculosis,Number,1991,38.78337317,82.40227475,13.83044175
Deaths,KwaZulu-Natal,Male,40-44 years,HIV/AIDS - Drug-susceptible Tuberculosis,Number,1991,32.1151249,64.10778375,12.88288988
Deaths,KwaZulu-Natal,Female,40-44 years,HIV/AIDS - Drug-susceptible Tuberculosis,Number,1991,28.84140851,59.13248225,10.93454125
Deaths,KwaZulu-Natal,Male,45-49 years,HIV/AIDS - Drug-susceptible Tuberculosis,Number,1991,19.66418648,37.95289975,8.30318355
Deaths,KwaZulu-Natal,Female,45-49 years,HIV/AIDS - Drug-susceptible Tuberculosis,Number,1991,24.32688508,47.44369375,10.07809128
Deaths,KwaZulu-Natal,Male,50-54 years,HIV/AIDS - Drug-susceptible Tuberculosis,Number,1991,13.31649893,27.694617,5.462980723
Deaths,KwaZulu-Natal,Female,50-54 years,HIV/AIDS - Drug-susceptible Tuberculosis,Number,1991,19.0692746,36.88817775,8.255143925
Deaths,KwaZulu-Natal,Male,55-59 years,HIV/AIDS - Drug-susceptible Tuberculosis,Number,1991,7.435565098,15.3887215,3.062549245
Deaths,KwaZulu-Natal,Female,55-59 years,HIV/AIDS - Drug-susceptible Tuberculosis,Number,1991,11.2734275,21.54703975,4.9249007
Deaths,KwaZulu-Natal,Male,15-19 years,HIV/AIDS - Drug-susceptible Tuberculosis,Number,1994,16.38547975,31.33060925,4.391989585
Deaths,KwaZulu-Natal,Female,15-19 years,HIV/AIDS - Drug-susceptible Tuberculosis,Number,1994,138.2825619,230.1764075,71.56819625
Deaths,KwaZulu-Natal,Male,20-24 years,HIV/AIDS - Drug-susceptible Tuberculosis,Number,1994,53.64480979,92.34527475,25.16497263
Deaths,KwaZulu-Natal,Female,20-24 years,HIV/AIDS - Drug-susceptible Tuberculosis,Number,1994,287.8501625,459.9812125,169.7834925
Deaths,KwaZulu-Natal,Male,25-29 years,HIV/AIDS - Drug-susceptible Tuberculosis,Number,1994,141.866157,242.1828275,58.94252973
Deaths,KwaZulu-Natal,Female,25-29 years,HIV/AIDS - Drug-susceptible Tuberculosis,Number,1994,333.7151033,549.2929775,153.3596075
Deaths,KwaZulu-Natal,Male,30-34 years,HIV/AIDS - Drug-susceptible Tuberculosis,Number,1994,210.7923049,350.538745,98.5243343
Deaths,KwaZulu-Natal,Female,30-34 years,HIV/AIDS - Drug-susceptible Tuberculosis,Number,1994,257.7759199,423.988825,127.5287775
Deaths,KwaZulu-Natal,Male,35-39 years,HIV/AIDS - Drug-susceptible Tuberculosis,Number,1994,230.5366599,383.1128125,105.9325243
Deaths,KwaZulu-Natal,Female,35-39 years,HIV/AIDS - Drug-susceptible Tuberculosis,Number,1994,186.4920032,315.3007325,79.52372125
Deaths,KwaZulu-Natal,Male,40-44 years,HIV/AIDS - Drug-susceptible Tuberculosis,Number,1994,159.2352601,267.035435,76.70215735
Deaths,KwaZulu-Natal,Female,40-44 years,HIV/AIDS - Drug-susceptible Tuberculosis,Number,1994,143.4709148,234.299825,65.824402
Deaths,KwaZulu-Natal,Male,45-49 years,HIV/AIDS - Drug-susceptible Tuberculosis,Number,1994,99.23508766,159.862045,50.51121562
Deaths,KwaZulu-Natal,Female,45-49 years,HIV/AIDS - Drug-susceptible Tuberculosis,Number,1994,122.8217435,197.225555,61.19432275
Deaths,KwaZulu-Natal,Male,50-54 years,HIV/AIDS - Drug-susceptible Tuberculosis,Number,1994,64.46959798,105.734355,31.14485203
Deaths,KwaZulu-Natal,Female,50-54 years,HIV/AIDS - Drug-susceptible Tuberculosis,Number,1994,91.02310742,144.4403975,47.9998995
Deaths,KwaZulu-Natal,Male,55-59 years,HIV/AIDS - Drug-susceptible Tuberculosis,Number,1994,36.58613887,59.34979125,18.05447949
Deaths,KwaZulu-Natal,Female,55-59 years,HIV/AIDS - Drug-susceptible Tuberculosis,Number,1994,56.87821089,89.95904725,30.352287
Deaths,KwaZulu-Natal,Male,15-19 years,HIV/AIDS - Drug-susceptible Tuberculosis,Number,1993,11.81502466,24.663282,3.004665619
Deaths,KwaZulu-Natal,Female,15-19 years,HIV/AIDS - Drug-susceptible Tuberculosis,Number,1993,98.40545092,168.5676875,48.846915
Deaths,KwaZulu-Natal,Male,20-24 years,HIV/AIDS - Drug-susceptible Tuberculosis,Number,1993,36.05898675,68.26933175,16.30173087
Deaths,KwaZulu-Natal,Female,20-24 years,HIV/AIDS - Drug-susceptible Tuberculosis,Number,1993,190.2208693,314.2737025,107.10425
Deaths,KwaZulu-Natal,Male,25-29 years,HIV/AIDS - Drug-susceptible Tuberculosis,Number,1993,95.98883732,175.475505,37.63751569
Deaths,KwaZulu-Natal,Female,25-29 years,HIV/AIDS - Drug-susceptible Tuberculosis,Number,1993,219.6021456,388.6213675,94.0853695
Deaths,KwaZulu-Natal,Male,30-34 years,HIV/AIDS - Drug-susceptible Tuberculosis,Number,1993,137.5030451,243.5943225,60.3461291
Deaths,KwaZulu-Natal,Female,30-34 years,HIV/AIDS - Drug-susceptible Tuberculosis,Number,1993,162.1601345,280.8973525,74.1882315
Deaths,KwaZulu-Natal,Male,35-39 years,HIV/AIDS - Drug-susceptible Tuberculosis,Number,1993,146.410312,260.793015,62.1176604
Deaths,KwaZulu-Natal,Female,35-39 years,HIV/AIDS - Drug-susceptible Tuberculosis,Number,1993,116.9855242,206.8208725,46.735702
Deaths,KwaZulu-Natal,Male,40-44 years,HIV/AIDS - Drug-susceptible Tuberculosis,Number,1993,99.12128088,175.79574,44.41270698
Deaths,KwaZulu-Natal,Female,40-44 years,HIV/AIDS - Drug-susceptible Tuberculosis,Number,1993,88.12396346,153.7498,37.6207865
Deaths,KwaZulu-Natal,Male,45-49 years,HIV/AIDS - Drug-susceptible Tuberculosis,Number,1993,60.52687429,105.9715725,28.22681897
Deaths,KwaZulu-Natal,Female,45-49 years,HIV/AIDS - Drug-susceptible Tuberculosis,Number,1993,75.66989669,133.1855625,34.082604
Deaths,KwaZulu-Natal,Male,50-54 years,HIV/AIDS - Drug-susceptible Tuberculosis,Number,1993,40.58067963,72.59403675,18.24285803
Deaths,KwaZulu-Natal,Female,50-54 years,HIV/AIDS - Drug-susceptible Tuberculosis,Number,1993,57.67960703,97.47426575,28.15390325
Deaths,KwaZulu-Natal,Male,55-59 years,HIV/AIDS - Drug-susceptible Tuberculosis,Number,1993,22.48431987,40.158517,10.17725247
Deaths,KwaZulu-Natal,Female,55-59 years,HIV/AIDS - Drug-susceptible Tuberculosis,Number,1993,34.87177472,58.916389,17.37445075
Deaths,KwaZulu-Natal,Male,15-19 years,HIV/AIDS - Drug-susceptible Tuberculosis,Number,1992,7.845765941,18.3721025,1.982000045
Deaths,KwaZulu-Natal,Female,15-19 years,HIV/AIDS - Drug-susceptible Tuberculosis,Number,1992,64.85578862,119.7686325,30.6992875
Deaths,KwaZulu-Natal,Male,20-24 years,HIV/AIDS - Drug-susceptible Tuberculosis,Number,1992,22.71207014,46.38254975,9.932577095
Deaths,KwaZulu-Natal,Female,20-24 years,HIV/AIDS - Drug-susceptible Tuberculosis,Number,1992,117.4491289,205.99869,64.86573675
Deaths,KwaZulu-Natal,Male,25-29 years,HIV/AIDS - Drug-susceptible Tuberculosis,Number,1992,60.46031956,114.85972,22.59788297
Deaths,KwaZulu-Natal,Female,25-29 years,HIV/AIDS - Drug-susceptible Tuberculosis,Number,1992,134.9513575,257.5730275,55.10437775
Deaths,KwaZulu-Natal,Male,30-34 years,HIV/AIDS - Drug-susceptible Tuberculosis,Number,1992,84.19389079,158.636345,34.64231866
Deaths,KwaZulu-Natal,Female,30-34 years,HIV/AIDS - Drug-susceptible Tuberculosis,Number,1992,95.8290905,177.331855,41.624466
Deaths,KwaZulu-Natal,Male,35-39 years,HIV/AIDS - Drug-susceptible Tuberculosis,Number,1992,87.88450785,170.07327,34.37083195
Deaths,KwaZulu-Natal,Female,35-39 years,HIV/AIDS - Drug-susceptible Tuberculosis,Number,1992,69.29756521,138.8985625,26.15773275
Deaths,KwaZulu-Natal,Male,40-44 years,HIV/AIDS - Drug-susceptible Tuberculosis,Number,1992,58.01492698,109.438075,24.16853191
Deaths,KwaZulu-Natal,Female,40-44 years,HIV/AIDS - Drug-susceptible Tuberculosis,Number,1992,51.57917048,99.21923125,20.57015225
Deaths,KwaZulu-Natal,Male,45-49 years,HIV/AIDS - Drug-susceptible Tuberculosis,Number,1992,35.23486965,66.19609125,15.47125902
Deaths,KwaZulu-Natal,Female,45-49 years,HIV/AIDS - Drug-susceptible Tuberculosis,Number,1992,43.9757176,82.00981025,18.8577945
Deaths,KwaZulu-Natal,Male,50-54 years,HIV/AIDS - Drug-susceptible Tuberculosis,Number,1992,23.92407281,46.9466235,10.2264791
Deaths,KwaZulu-Natal,Female,50-54 years,HIV/AIDS - Drug-susceptible Tuberculosis,Number,1992,34.22079363,63.31755175,15.572609
Deaths,KwaZulu-Natal,Male,55-59 years,HIV/AIDS - Drug-susceptible Tuberculosis,Number,1992,13.17010222,25.85327675,5.820662029
Deaths,KwaZulu-Natal,Female,55-59 years,HIV/AIDS - Drug-susceptible Tuberculosis,Number,1992,20.22388163,36.964901,9.36362815
Deaths,KwaZulu-Natal,Male,15-19 years,HIV/AIDS - Drug-susceptible Tuberculosis,Number,1995,21.11060679,38.29749775,5.942683128
Deaths,KwaZulu-Natal,Female,15-19 years,HIV/AIDS - Drug-susceptible Tuberculosis,Number,1995,179.1522453,279.05068,96.3283335
Deaths,KwaZulu-Natal,Male,20-24 years,HIV/AIDS - Drug-susceptible Tuberculosis,Number,1995,74.42988862,119.286855,36.60106426
Deaths,KwaZulu-Natal,Female,20-24 years,HIV/AIDS - Drug-susceptible Tuberculosis,Number,1995,401.7253967,598.95911,251.08681
Deaths,KwaZulu-Natal,Male,25-29 years,HIV/AIDS - Drug-susceptible Tuberculosis,Number,1995,195.6636695,322.712335,88.37866478
Deaths,KwaZulu-Natal,Female,25-29 years,HIV/AIDS - Drug-susceptible Tuberculosis,Number,1995,472.8215199,743.998735,233.8411925
Deaths,KwaZulu-Natal,Male,30-34 years,HIV/AIDS - Drug-susceptible Tuberculosis,Number,1995,300.7040598,477.6039275,153.322911
Deaths,KwaZulu-Natal,Female,30-34 years,HIV/AIDS - Drug-susceptible Tuberculosis,Number,1995,381.7911576,588.810885,209.502225
Deaths,KwaZulu-Natal,Male,35-39 years,HIV/AIDS - Drug-susceptible Tuberculosis,Number,1995,337.8980708,529.4075125,169.8340025
Deaths,KwaZulu-Natal,Female,35-39 years,HIV/AIDS - Drug-susceptible Tuberculosis,Number,1995,277.8675077,442.144685,128.130255
Deaths,KwaZulu-Natal,Male,40-44 years,HIV/AIDS - Drug-susceptible Tuberculosis,Number,1995,240.10019,373.7317875,124.519562
Deaths,KwaZulu-Natal,Female,40-44 years,HIV/AIDS - Drug-susceptible Tuberculosis,Number,1995,218.8887499,341.3866475,107.82166
Deaths,KwaZulu-Natal,Male,45-49 years,HIV/AIDS - Drug-susceptible Tuberculosis,Number,1995,153.3672837,233.4964425,84.51868954
Deaths,KwaZulu-Natal,Female,45-49 years,HIV/AIDS - Drug-susceptible Tuberculosis,Number,1995,185.0780439,276.10285,100.3869662
Deaths,KwaZulu-Natal,Male,50-54 years,HIV/AIDS - Drug-susceptible Tuberculosis,Number,1995,96.50982989,151.676415,50.73451278
Deaths,KwaZulu-Natal,Female,50-54 years,HIV/AIDS - Drug-susceptible Tuberculosis,Number,1995,135.1262016,202.0423375,76.686667
Deaths,KwaZulu-Natal,Male,55-59 years,HIV/AIDS - Drug-susceptible Tuberculosis,Number,1995,56.2456205,87.29638125,30.05800091
Deaths,KwaZulu-Natal,Female,55-59 years,HIV/AIDS - Drug-susceptible Tuberculosis,Number,1995,86.53433633,128.2865,49.6052025
Deaths,KwaZulu-Natal,Male,15-19 years,HIV/AIDS - Drug-susceptible Tuberculosis,Number,1997,30.20794037,54.16824625,8.932745717
Deaths,KwaZulu-Natal,Female,15-19 years,HIV/AIDS - Drug-susceptible Tuberculosis,Number,1997,253.7109045,387.32832,141.92431
Deaths,KwaZulu-Natal,Male,20-24 years,HIV/AIDS - Drug-susceptible Tuberculosis,Number,1997,123.026238,196.8561625,66.11634215
Deaths,KwaZulu-Natal,Female,20-24 years,HIV/AIDS - Drug-susceptible Tuberculosis,Number,1997,665.7069936,983.6710725,408.97925
Deaths,KwaZulu-Natal,Male,25-29 years,HIV/AIDS - Drug-susceptible Tuberculosis,Number,1997,331.3769037,534.6755075,168.2666689
Deaths,KwaZulu-Natal,Female,25-29 years,HIV/AIDS - Drug-susceptible Tuberculosis,Number,1997,842.3478705,1325.410275,466.138685
Deaths,KwaZulu-Natal,Male,30-34 years,HIV/AIDS - Drug-susceptible Tuberculosis,Number,1997,533.3503591,830.4940075,298.8031417
Deaths,KwaZulu-Natal,Female,30-34 years,HIV/AIDS - Drug-susceptible Tuberculosis,Number,1997,730.686775,1115.027125,428.259625
Deaths,KwaZulu-Natal,Male,35-39 years,HIV/AIDS - Drug-susceptible Tuberculosis,Number,1997,638.6195312,968.66227,356.2635405
Deaths,KwaZulu-Natal,Female,35-39 years,HIV/AIDS - Drug-susceptible Tuberculosis,Number,1997,548.7021231,849.0436025,290.9876075
Deaths,KwaZulu-Natal,Male,40-44 years,HIV/AIDS - Drug-susceptible Tuberculosis,Number,1997,483.433167,752.403545,272.7800845
Deaths,KwaZulu-Natal,Female,40-44 years,HIV/AIDS - Drug-susceptible Tuberculosis,Number,1997,439.9567322,662.198935,240.9216325
Deaths,KwaZulu-Natal,Male,45-49 years,HIV/AIDS - Drug-susceptible Tuberculosis,Number,1997,320.1295979,487.403985,184.0429759
Deaths,KwaZulu-Natal,Female,45-49 years,HIV/AIDS - Drug-susceptible Tuberculosis,Number,1997,366.8992922,542.6500625,215.8449525
Deaths,KwaZulu-Natal,Male,50-54 years,HIV/AIDS - Drug-susceptible Tuberculosis,Number,1997,196.5199356,295.9677375,109.5979938
Deaths,KwaZulu-Natal,Female,50-54 years,HIV/AIDS - Drug-susceptible Tuberculosis,Number,1997,275.2890194,403.8372775,161.1246525
Deaths,KwaZulu-Natal,Male,55-59 years,HIV/AIDS - Drug-susceptible Tuberculosis,Number,1997,114.7229342,172.741625,64.64996153
Deaths,KwaZulu-Natal,Female,55-59 years,HIV/AIDS - Drug-susceptible Tuberculosis,Number,1997,173.0057451,252.5710125,101.857905
Deaths,KwaZulu-Natal,Male,15-19 years,HIV/AIDS - Drug-susceptible Tuberculosis,Number,1998,35.47472138,64.77013325,9.786431851
Deaths,KwaZulu-Natal,Female,15-19 years,HIV/AIDS - Drug-susceptible Tuberculosis,Number,1998,296.2370168,458.730195,167.2289375
Deaths,KwaZulu-Natal,Male,20-24 years,HIV/AIDS - Drug-susceptible Tuberculosis,Number,1998,153.8622882,249.7131,81.12379902
Deaths,KwaZulu-Natal,Female,20-24 years,HIV/AIDS - Drug-susceptible Tuberculosis,Number,1998,845.9060259,1268.279425,526.3393625
Deaths,KwaZulu-Natal,Male,25-29 years,HIV/AIDS - Drug-susceptible Tuberculosis,Number,1998,424.0225001,695.206185,213.728886
Deaths,KwaZulu-Natal,Female,25-29 years,HIV/AIDS - Drug-susceptible Tuberculosis,Number,1998,1127.462087,1760.125975,631.030425
Deaths,KwaZulu-Natal,Male,30-34 years,HIV/AIDS - Drug-susceptible Tuberculosis,Number,1998,699.2900117,1094.164225,391.6006941
Deaths,KwaZulu-Natal,Female,30-34 years,HIV/AIDS - Drug-susceptible Tuberculosis,Number,1998,1005.977206,1503.0516,586.6248625
Deaths,KwaZulu-Natal,Male,35-39 years,HIV/AIDS - Drug-susceptible Tuberculosis,Number,1998,867.4029609,1315.85355,484.7680152
Deaths,KwaZulu-Natal,Female,35-39 years,HIV/AIDS - Drug-susceptible Tuberculosis,Number,1998,772.4299016,1185.905675,413.26715
Deaths,KwaZulu-Natal,Male,40-44 years,HIV/AIDS - Drug-susceptible Tuberculosis,Number,1998,680.86731,1047.084825,388.3065589
Deaths,KwaZulu-Natal,Female,40-44 years,HIV/AIDS - Drug-susceptible Tuberculosis,Number,1998,622.4818982,937.82773,346.7368575
