measure,location,sex,age,cause,metric,year,val,upper,lower
6,485,2,13,298,1,1997,7103.511050505295,10093.308177250317,4496.207046021587
6,485,1,14,298,1,1997,3797.2554619164503,6193.413458390777,2063.2823798535237
6,485,2,14,298,1,1997,4892.9269428605885,6853.434170572493,3185.932186517115
6,485,1,15,298,1,1997,2149.2178433612567,3450.4395263300694,1175.1092029977906
6,485,2,15,298,1,1997,3088.463624713429,4333.828268588147,2044.775873455786
6,485,1,16,298,1,1997,1335.4633949776885,2176.9752986508756,725.298165809208
6,485,2,16,298,1,1997,1903.8508121226598,2689.6675362497162,1253.3001659789923
6,485,1,8,298,1,1999,3824.82694686668,8083.726219265548,1541.765973340423
6,485,2,8,298,1,1999,25649.31661938261,35102.138572182885,17447.015534443697
6,485,1,9,298,1,1999,6112.640503123997,12599.036316590138,2523.1436462385786
6,485,2,9,298,1,1999,19694.25961046469,30317.336944011768,10877.98398162796
6,485,1,10,298,1,1999,15517.731405918345,21021.32851410055,11073.555533665593
6,485,2,10,298,1,1999,20239.59544880942,26479.707907661137,14550.730047820925
6,485,1,11,298,1,1999,13875.032166558374,19863.565148657883,8926.823879101014
6,485,2,11,298,1,1999,11474.757759676311,16052.494349960169,7401.899659579556
6,485,1,12,298,1,1999,10565.194927886545,16357.566339126619,5878.455983086897
6,485,2,12,298,1,1999,10192.878185290163,14909.38648607304,6599.277913381481
6,485,1,13,298,1,1999,5472.220971972814,8684.270285472818,2976.225340908677
6,485,2,13,298,1,1999,7181.742000613422,10503.504818305108,4321.721324622066
6,485,1,14,298,1,1999,3885.3214635260483,6419.678180235747,2037.7343115692634
6,485,2,14,298,1,1999,5117.990579071178,7254.678330531565,3189.0072993398753
6,485,1,15,298,1,1999,2288.2085440750766,3760.884127897195,1238.6235291555354
6,485,2,15,298,1,1999,3197.6147706624893,4497.725469940148,2031.3597117524464
6,485,1,16,298,1,1999,1376.6397374407961,2290.7553526485185,736.5617444148806
6,485,2,16,298,1,1999,1868.6774205591041,2656.2197734704864,1179.5812080446726
6,485,1,8,298,1,2000,3857.9958787501,8031.367774800982,1545.6291164716438
6,485,2,8,298,1,2000,25329.446864358946,34812.21084062183,17180.226485207957
6,485,1,9,298,1,2000,6031.165844793849,12405.12538779436,2448.118257329572
6,485,2,9,298,1,2000,18643.538650992254,29100.904075042417,10098.258739169049
6,485,1,10,298,1,2000,15229.774877323329,21002.148013667647,10553.393546710657
6,485,2,10,298,1,2000,18937.489687835787,25340.091224688662,13327.909515187645
6,485,1,11,298,1,2000,13256.718276194431,19050.71412608435,8338.796412075164
6,485,2,11,298,1,2000,10627.178849313632,14927.45192829693,6704.774721398701
6,485,1,12,298,1,2000,9950.155460379878,15429.429077439765,5531.364062847806
6,485,2,12,298,1,2000,9693.305113409948,14512.558192070572,6082.331773704708
6,485,1,13,298,1,2000,5188.879554761651,8293.587401101853,2811.528269782007
6,485,2,13,298,1,2000,6943.549096846644,10212.8655928472,4125.8635866172135
6,485,1,14,298,1,2000,3752.5418695688127,6215.917246782613,1946.5944878797904
6,485,2,14,298,1,2000,5068.049781485621,7300.108988964964,3066.0749944614254
6,485,1,15,298,1,2000,2280.838254129611,3775.469118299495,1226.657310858823
6,485,2,15,298,1,2000,3123.468523274948,4415.357917591504,1970.7662874689033
6,485,1,16,298,1,2000,1347.600304102658,2253.8283115589047,716.437823629327
6,485,2,16,298,1,2000,1805.1618170916763,2573.9254685939122,1137.1893333854844
6,485,1,8,298,1,2001,3811.993010659461,7814.099169779932,1539.8221955820495
6,485,2,8,298,1,2001,24613.803281222215,33659.203639533436,16839.527152103517
6,485,1,9,298,1,2001,5919.594266041289,12295.211917923327,2396.4965181770335
6,485,2,9,298,1,2001,17691.65027106712,27885.58046289361,9557.973831399098
6,485,1,10,298,1,2001,14750.447236730255,20436.934823307674,10128.80555582112
6,485,2,10,298,1,2001,17483.971449285054,23596.62765888183,12235.801124761236
6,485,1,11,298,1,2001,12654.028926246565,18110.307120742327,8075.475038470573
6,485,2,11,298,1,2001,9761.316763070092,13923.125025365087,6104.570811488747
6,485,1,12,298,1,2001,9263.048498762537,14442.759014854753,5072.993874463987
6,485,2,12,298,1,2001,9033.020045607835,13467.048132215603,5661.159220580757
6,485,1,13,298,1,2001,4857.991239627663,7783.489163399016,2632.3340468048686
