measure_id,measure_name,location_id,location_name,sex_id,sex_name,age_id,age_name,cause_id,cause_name,metric_id,metric_name,year,val,upper,lower
1,Deaths,485,485,2,Female,8,15 to 19,294,All causes,1,Number,1990,605.2167689294052,667.8865987258389,545.4841362373434
1,Deaths,485,485,1,Male,9,20 to 24,294,All causes,1,Number,1990,1438.2047573383907,1612.5528522812242,1277.5790569971089
1,Deaths,485,485,2,Female,9,20 to 24,294,All causes,1,Number,1990,1227.1232353657513,1436.257398001393,1031.7662327940075
1,Deaths,485,485,1,Male,10,25 to 29,294,All causes,1,Number,1990,2653.1552209974448,2912.823267074095,2411.726773476047
1,Deaths,485,485,2,Female,10,25 to 29,294,All causes,1,Number,1990,1897.9667411249961,2259.372115078375,1570.1773892383114
1,Deaths,485,485,1,Male,11,30 to 34,294,All causes,1,Number,1990,3141.2818155958453,3463.9215188657163,2841.4432878058224
1,Deaths,485,485,2,Female,11,30 to 34,294,All causes,1,Number,1990,1868.939653973803,2205.9563904034617,1560.9281496488663
1,Deaths,485,485,1,Male,12,35 to 39,294,All causes,1,Number,1990,2696.527123087685,3039.5784662511805,2384.271225846247
1,Deaths,485,485,2,Female,12,35 to 39,294,All causes,1,Number,1990,1375.765831846242,1622.595162904789,1150.7099529928641
1,Deaths,485,485,1,Male,13,40 to 44,294,All causes,1,Number,1990,2064.004197732186,2375.97978292077,1785.4780990525585
1,Deaths,485,485,2,Female,13,40 to 44,294,All causes,1,Number,1990,1033.6353525201134,1216.3600161167944,870.3500425608863
1,Deaths,485,485,1,Male,14,45 to 49,294,All causes,1,Number,1990,1671.2893142024486,1966.2381786709354,1414.3630491900337
1,Deaths,485,485,2,Female,14,45 to 49,294,All causes,1,Number,1990,847.5558752039406,996.5861640409552,711.9774745510216
1,Deaths,485,485,1,Male,15,50 to 54,294,All causes,1,Number,1990,1517.7652113883105,1794.3584763292563,1277.8942721613469
1,Deaths,485,485,2,Female,15,50 to 54,294,All causes,1,Number,1990,833.0270069831113,977.6923900491728,699.3883665440613
1,Deaths,485,485,1,Male,16,55 to 59,294,All causes,1,Number,1990,1462.665169239981,1731.9990361559708,1228.132981093315
1,Deaths,485,485,2,Female,16,55 to 59,294,All causes,1,Number,1990,907.2143052427642,1061.9869714262622,765.3795078482893
1,Deaths,485,485,1,Male,8,15 to 19,298,HIV/AIDS,1,Number,1990,6.188423316900004,14.92191315749999,1.6417542850000002
1,Deaths,485,485,2,Female,8,15 to 19,298,HIV/AIDS,1,Number,1990,50.82932048859999,99.594146795,24.90177751
1,Deaths,485,485,1,Male,9,20 to 24,298,HIV/AIDS,1,Number,1990,16.934468530399997,36.88148171249999,7.40380146
1,Deaths,485,485,2,Female,9,20 to 24,298,HIV/AIDS,1,Number,1990,86.23931665609999,159.25772976749994,45.2603856125
1,Deaths,485,485,1,Male,10,25 to 29,298,HIV/AIDS,1,Number,1990,44.89288661660005,95.07253485999999,16.58074452
1,Deaths,485,485,2,Female,10,25 to 29,298,HIV/AIDS,1,Number,1990,96.3794847539001,194.36684855750002,37.207108045000005
1,Deaths,485,485,1,Male,11,30 to 34,298,HIV/AIDS,1,Number,1990,60.45591373140002,124.46609174249996,23.6993993375
1,Deaths,485,485,2,Female,11,30 to 34,298,HIV/AIDS,1,Number,1990,64.9772593054001,126.83850301999999,25.2349365125
1,Deaths,485,485,1,Male,12,35 to 39,298,HIV/AIDS,1,Number,1990,61.453832375400005,133.67369634999997,22.651582499999996
1,Deaths,485,485,2,Female,12,35 to 39,298,HIV/AIDS,1,Number,1990,46.84571758719999,101.04893922249998,16.447125842500004
1,Deaths,485,485,1,Male,13,40 to 44,298,HIV/AIDS,1,Number,1990,38.53387599279997,80.15596603999998,15.1372406875
1,Deaths,485,485,2,Female,13,40 to 44,298,HIV/AIDS,1,Number,1990,35.28598091350006,75.54487374499995,12.974421170000001
1,Deaths,485,485,1,Male,14,45 to 49,298,HIV/AIDS,1,Number,1990,23.898028267000004,47.88720893499999,9.620183275
1,Deaths,485,485,2,Female,14,45 to 49,298,HIV/AIDS,1,Number,1990,29.27579886290001,60.518883062499995,11.947652365
1,Deaths,485,485,1,Male,15,50 to 54,298,HIV/AIDS,1,Number,1990,15.995415903899993,35.346063987499996,6.2816250375
1,Deaths,485,485,2,Female,15,50 to 54,298,HIV/AIDS,1,Number,1990,22.847693604300012,46.71340063249999,9.2526580525
1,Deaths,485,485,1,Male,16,55 to 59,298,HIV/AIDS,1,Number,1990,9.285966477600013,20.5591914775,3.6879684525000003
1,Deaths,485,485,2,Female,16,55 to 59,298,HIV/AIDS,1,Number,1990,13.7756079362,27.691727912499996,5.61931178
1,Deaths,485,485,1,Male,8,15 to 19,934,Drug-susceptible tuberculosis,1,Number,1990,26.953537233256466,45.05884553209812,13.779953201970578
1,Deaths,485,485,2,Female,8,15 to 19,934,Drug-susceptible tuberculosis,1,Number,1990,76.1246015325002,110.34521362984175,52.242765075200204
1,Deaths,485,485,1,Male,9,20 to 24,934,Drug-susceptible tuberculosis,1,Number,1990,79.16040841372508,132.23267182869063,40.810968601050305
1,Deaths,485,485,2,Female,9,20 to 24,934,Drug-susceptible tuberculosis,1,Number,1990,162.33707361062864,253.1687880773881,98.03390787750203
1,Deaths,485,485,1,Male,10,25 to 29,934,Drug-susceptible tuberculosis,1,Number,1990,178.65037628565426,271.4603875583457,110.26627932995592
1,Deaths,485,485,2,Female,10,25 to 29,934,Drug-susceptible tuberculosis,1,Number,1990,257.5363631001103,390.33270456697903,162.90748113299168
1,Deaths,485,485,1,Male,11,30 to 34,934,Drug-susceptible tuberculosis,1,Number,1990,289.3984349924896,405.3088833889535,194.82238156915702
1,Deaths,485,485,2,Female,11,30 to 34,934,Drug-susceptible tuberculosis,1,Number,1990,247.259637072488,385.5455276270161,156.8955605760296
1,Deaths,485,485,1,Male,12,35 to 39,934,Drug-susceptible tuberculosis,1,Number,1990,325.35263762622276,455.30323722612627,215.9066371335795
