measure_id,measure_name,location_id,location_name,sex_id,sex_name,age_id,age_name,cause_id,cause_name,metric_id,metric_name,year,val,upper,lower
1,Deaths,196,South Africa,2,Female,8,15 to 19,294,All causes,1,Number,1990,2382.192138774173,2489.0577163723615,2279.8786540862116
1,Deaths,196,South Africa,1,Male,9,20 to 24,294,All causes,1,Number,1990,5676.061195592349,5979.835557930886,5376.394293916368
1,Deaths,196,South Africa,2,Female,9,20 to 24,294,All causes,1,Number,1990,4607.131752243965,4917.171938687556,4307.326915866632
1,Deaths,196,South Africa,1,Male,10,25 to 29,294,All causes,1,Number,1990,9754.40976723502,10172.864641483893,9340.034803005212
1,Deaths,196,South Africa,2,Female,10,25 to 29,294,All causes,1,Number,1990,7046.653723854176,7582.963513523932,6536.700142245324
1,Deaths,196,South Africa,1,Male,11,30 to 34,294,All causes,1,Number,1990,12080.141674052016,12621.923617917279,11555.579528509263
1,Deaths,196,South Africa,2,Female,11,30 to 34,294,All causes,1,Number,1990,7428.1994518423,7941.000438539438,6931.447266899087
1,Deaths,196,South Africa,1,Male,12,35 to 39,294,All causes,1,Number,1990,11034.889661438392,11623.940186451407,10439.988889022517
1,Deaths,196,South Africa,2,Female,12,35 to 39,294,All causes,1,Number,1990,6032.56772493251,6446.1644214844255,5649.863481729376
1,Deaths,196,South Africa,1,Male,13,40 to 44,294,All causes,1,Number,1990,9070.073232292536,9648.349080125696,8486.529549039828
1,Deaths,196,South Africa,2,Female,13,40 to 44,294,All causes,1,Number,1990,4767.315208803718,5072.805342922621,4472.885528167588
1,Deaths,196,South Africa,1,Male,14,45 to 49,294,All causes,1,Number,1990,7789.279696255856,8355.32375272831,7217.276521467864
1,Deaths,196,South Africa,2,Female,14,45 to 49,294,All causes,1,Number,1990,4185.125703603221,4454.427462839758,3927.448320347963
1,Deaths,196,South Africa,1,Male,15,50 to 54,294,All causes,1,Number,1990,7289.935781291385,7831.971582051359,6750.857763129189
1,Deaths,196,South Africa,2,Female,15,50 to 54,294,All causes,1,Number,1990,4226.0690232221605,4495.014031791539,3955.7861042641994
1,Deaths,196,South Africa,1,Male,16,55 to 59,294,All causes,1,Number,1990,7240.471534453761,7784.465968471201,6712.482532569283
