"sim_id","HIV_neg_female","HIV_neg_male","HIV_pos_female","HIV_pos_male","hiv_prev_mse_male","hiv_prev_mse_female","hiv_prev_mse","max_perc_diff_male","max_perc_diff_female","b1_contact","b2_contact","hiv2_mort","hiv3_mort","hiv4_mort","tb_hiv1_mort","tb_hiv2_mort","tb_hiv3_mort","tb_hiv4_mort","hiv_prev_mse_male_norm","hiv_prev_mse_female_norm","hiv_prev_mse_male_norm_rank","hiv_prev_mse_female_norm_rank"
795,5772.02947410324,52366.9301483963,235211.351797776,530979.687852623,67024609.1744854,242884955.965069,309909565.139555,0.0253729891947631,0.0570650177473284,6,12,8,35,1.5,17,22,60,17,0.0636571822011026,0.65710787807795,1043,5174
796,5748.84142008067,52124.3943460619,250329.336947741,545830.673206113,67276105.0898501,240179145.304399,307455250.394249,0.0253770332978326,0.0566004853705774,6,12,8,35,1.5,17,22,60,20,0.0643814570160835,0.648126823403215,1060,5140
797,5829.04790133556,53119.0900245946,169703.056018767,458526.40948009,66544760.9072709,247451718.481753,313996479.389024,0.0249912800851713,0.0571608550263143,6,12,8,35,1.5,17,30,40,17,0.0622752829585175,0.6722657545861,1019,5232
798,5804.60324507568,52863.8715447821,184750.584712134,473189.328261121,66826537.8758388,244622412.086979,311448949.962817,0.0249957850789895,0.0566830579760457,6,12,8,35,1.5,17,30,40,20,0.0630867631826773,0.662874796160076,1034,5197
799,5155.57778078519,46598.8571401528,354913.765000758,671552.801816988,78355377.937711,214971389.176094,293326767.113805,0.0270275151064243,0.0544061964942294,6,12,8,35,1.5,17,30,60,17,0.0962882904943604,0.564457910679054,1374,4890
800,5133.07936910705,46367.8955527754,372814.953822594,686991.549309941,78676748.762969,212528323.574544,291205072.337513,0.0270313737795002,0.0539622162273416,6,12,8,35,1.5,17,30,60,20,0.0972137957641637,0.556348952406248,1380,4870
801,2550.99471908193,24472.1524962607,53932.7625105157,234403.719979747,112567046.700421,172042571.117696,284609617.818117,0.0319384080282257,0.0516781531761298,6,12,8,45,1.2,14,22,40,17,0.19481335014541,0.421969721202865,1992,4259
802,2536.77912855478,24317.375519007,62268.0287748849,245246.155022158,113037079.302141,169592900.389937,282629979.692078,0.0319429655294934,0.051200520755835,6,12,8,45,1.2,14,22,40,20,0.196166981575774,0.413838839371077,2012,4196
803,2295.46968189269,21285.0300695298,162255.208526708,385261.788149814,125853996.21418,151404052.373066,277258048.587245,0.0336571869108365,0.0495040244018322,6,12,8,45,1.2,14,22,60,17,0.233077999043522,0.353466899499452,2540,3726
804,2282.43377473795,21144.8530260694,173926.217979342,397476.984819678,126332598.885964,149257182.59964,275589781.485604,0.033661373825482,0.0490570249683271,6,12,8,45,1.2,14,22,60,20,0.234456311136795,0.346341066530082,2558,3677
805,2294.65297278546,21321.6259584622,120839.785774361,344542.272314995,129112727.160452,148581889.088526,277694616.248978,0.033703961271126,0.04906422109807,6,12,8,45,1.2,14,30,40,17,0.242462711116326,0.344099650294658,2646,3665
806,2281.01171001676,21175.5520793729,132761.389727686,356604.448153817,129646112.783687,146396720.389447,276042833.173134,0.0337084194654946,0.0486085186252568,6,12,8,45,1.2,14,30,40,20,0.243998790829676,0.336846696551365,2665,3616
807,2074.6741603932,18464.1458913856,265247.142514005,510947.868544058,143059699.630929,129760305.655172,272820005.286101,0.0353637565139414,0.0468044310204709,6,12,8,45,1.2,14,30,60,17,0.282628138419395,0.28162755188176,2958,3288
808,2062.22196062442,18332.6327850056,279829.992033687,523897.258893996,143587159.8775,127861618.472876,271448778.350375,0.0353675005776273,0.0463781711663455,6,12,8,45,1.2,14,30,60,20,0.284147153835375,0.275325479958443,2968,3248
809,6333.91576582932,56162.608269264,47103.5583918735,218880.929375796,111310673.225378,173228808.039956,284539481.265333,0.031829374311601,0.0518492660343592,6,12,8,45,1.2,17,22,40,17,0.191195161496644,0.425907047199419,1933,4283
810,6308.81763464614,55904.6288702122,54888.2923025359,229351.995770504,111767155.045603,170792632.98533,282559788.030933,0.0318338548525693,0.0513759174885292,6,12,8,45,1.2,17,22,40,20,0.192509768477064,0.417820959846431,1956,4226
811,5677.12372147886,49973.0057137128,146114.208575879,361887.72205566,125111459.377616,152278156.733516,277389616.111132,0.0335333086810511,0.0495679386628805,6,12,8,45,1.2,17,22,60,17,0.230939591629871,0.356368203410599,2518,3752
812,5653.93213696872,49737.7068998295,157205.469026413,373711.284818781,125578794.538498,150151432.2881,275730226.826598,0.0335374439465345,0.0491256107415268,6,12,8,45,1.2,17,22,60,20,0.232285454789084,0.349309236277383,2532,3700
813,5658.90103136487,50022.4537646435,108474.496642956,323487.584543134,127593087.272649,149273010.363782,276866097.636431,0.0335823438092012,0.0490089942519505,6,12,8,45,1.2,17,30,40,17,0.23808635018426,0.346393601623244,2597,3680
814,5634.57804958106,49776.9870954982,119783.168962618,335140.882642828,128114714.756164,147105987.559837,275220702.316,0.033586614178628,0.0485575117795573,6,12,8,45,1.2,17,30,40,20,0.239588568017754,0.339200877251758,2613,3631
815,5069.0918703095,44377.7345028664,242075.598649504,481233.632342359,141893468.295838,130938610.737818,272832079.033656,0.0352083374012573,0.0469063106341283,6,12,8,45,1.2,17,30,60,17,0.279269547154709,0.285538550727533,2939,3321
816,5046.73911450949,44155.0863962345,256017.133797017,493775.223358967,142408515.710458,129055718.477878,271464234.188336,0.0352120352506941,0.0464845984747077,6,12,8,45,1.2,17,30,60,20,0.28075281526421,0.279288904889798,2947,3273
817,2556.30930653889,24487.2583597133,53684.6409828174,233477.285407969,113225487.987144,168678364.643332,281903852.630476,0.031941742301729,0.0509432609056931,6,12,8,45,1.5,14,22,40,17,0.19670957355097,0.410803336679907,2025,4176
818,2542.05896480025,24332.3343209183,61981.0664302175,244290.508749446,113709192.60922,166255725.528991,279964918.13821,0.0319462994291049,0.0504658783119998,6,12,8,45,1.5,14,22,40,20,0.198102578583085,0.402762177459379,2044,4108
819,2300.45124065571,21299.553216236,161810.892332892,383860.067637836,126609315.878974,148236181.574549,274845497.453523,0.0336607835897604,0.0487739552407428,6,12,8,45,1.5,14,22,60,17,0.235253219303767,0.342952187122299,2567,3656
820,2287.38362093873,21159.2440970377,173436.395335446,396043.038568413,127100120.119501,146114250.135203,273214370.254704,0.033664970136564,0.0483271788555155,6,12,8,45,1.5,14,22,60,20,0.236666670293554,0.335909128807167,2581,3608
821,2299.50514930395,21335.0338387904,120472.392936219,343446.811028543,129911856.811745,145449999.696382,275361856.508127,0.0337073735005668,0.0483330730537771,6,12,8,45,1.5,14,30,40,17,0.244764098315783,0.333704366443162,2673,3593
822,2285.83094074878,21188.824943573,132355.913952234,355481.830090118,130457903.940059,143290562.807193,273748466.747252,0.0337118313217288,0.0478776202426927,6,12,8,45,1.5,14,30,40,20,0.246336641481174,0.32653682103788,2690,3548
823,2079.24306094601,18477.2929429154,264667.393194315,509384.840606721,143945916.342948,126835895.512942,270781811.85589,0.035367106371289,0.0460798638722709,6,12,8,45,1.5,14,30,60,17,0.285180324780751,0.2719209276303,2971,3220
824,2066.76074725983,18345.6578775666,279206.715199744,522304.542866186,144484620.602617,124960782.512598,269445403.115215,0.0353708501195634,0.045653820661354,6,12,8,45,1.5,14,30,60,20,0.286731721460238,0.265697102503812,2979,3167
825,6353.70833236266,56264.2035653994,47113.012238583,218414.546485192,112115086.249526,169050171.710446,281165257.959971,0.0318327019509563,0.0509811518837523,6,12,8,45,1.5,17,22,40,17,0.193511764107816,0.412037428793868,1970,4187
826,6328.5575209596,56006.0593918414,54907.5291006421,228864.078084475,112587592.232526,166651108.782718,279238701.015244,0.0318371821253386,0.0505086035175444,6,12,8,45,1.5,17,22,40,20,0.194872518547579,0.404074523023986,1993,4119
827,5685.83660580651,49997.2763254905,145689.131122968,360522.707187942,125857637.290693,149102056.992844,274959694.283537,0.0335369198539562,0.0488373217515891,6,12,8,45,1.5,17,22,60,17,0.233088484860017,0.345826177747826,2541,3676
828,5662.59500829576,49761.7718319501,156735.579388008,372314.374075506,126337083.086002,147000014.569026,273337097.655028,0.0335410547556396,0.0483952143000655,6,12,8,45,1.5,17,22,60,20,0.234469225036999,0.338849134523284,2559,3628
829,5667.43925506477,50045.1932124221,108124.841168311,322425.301949725,128383685.124376,146129469.315981,274513154.440357,0.0335856566713518,0.0482769621618114,6,12,8,45,1.5,17,30,40,17,0.240363166934757,0.335959643906637,2621,3610
830,5643.06477826636,49799.5190114612,119396.238249487,334051.712625434,128917922.45425,143987941.039854,272905863.494104,0.0335899266907276,0.0478257224075544,6,12,8,45,1.5,17,30,40,20,0.241901699450044,0.328851540292829,2640,3562
831,5077.16148380537,44399.9057755136,241517.925755624,479710.784096463,142769311.191796,128002672.5957,270771983.787496,0.0352117013505345,0.0461811093444896,6,12,8,45,1.5,17,30,60,17,0.281791858304385,0.275793663045897,2955,3250
832,5054.76117617481,44177.0671989768,255416.59688187,492222.979062537,143295518.977522,126143109.870184,269438628.847706,0.0352153988880263,0.0457596112675763,6,12,8,45,1.5,17,30,60,20,0.283307266799571,0.269621451977432,2965,3202
833,2566.84665905882,24372.5967150343,53842.9851905261,211539.632799372,202074331.262635,112541948.189679,314616279.452314,0.0394234202038413,0.0442033631481422,6,12,12,35,1.2,14,22,40,17,0.45258243506967,0.224476838398933,3536,2770
834,2552.69406108233,24219.3497855067,61994.6686227853,221065.175658529,202887825.016815,110575617.973814,313463442.990628,0.0394277214657627,0.0437311827417177,6,12,12,35,1.2,14,22,40,20,0.454925188976598,0.217950247520288,3565,2701
835,2289.29193689981,20929.3800814854,171417.687162566,359441.338461282,224898533.260861,93459898.9436946,318358432.204555,0.0414505655721193,0.0413025319400429,6,12,12,35,1.2,14,22,60,17,0.518313103718431,0.161140208798345,4184,2099
836,2276.3593847175,20791.7678870522,182980.460315093,370188.21219286,225690375.774352,91811046.5351752,317501422.309527,0.0414542504505537,0.0408632808004916,6,12,12,35,1.2,14,22,60,20,0.520593504929405,0.155667381801716,4204,2051
837,2318.3867931433,21338.1931095944,117574.029335433,306109.770459164,223497756.498739,95683326.028964,319181082.527703,0.0410290083872201,0.0415223107384136,6,12,12,35,1.2,14,30,40,17,0.514279052792616,0.168520148758056,4151,2169
838,2304.7526136819,21193.2002336665,129007.703095843,316666.434412667,224347376.553327,93949783.7440109,318297160.297338,0.041033120063978,0.041070100507126,6,12,12,35,1.2,14,30,40,20,0.516725845643897,0.162766221379311,4173,2113
839,2073.12407010648,18186.8429574618,269292.986957342,467457.279360257,246115092.021837,79878374.8271729,325993466.849009,0.0429385359755313,0.0387983482597611,6,12,12,35,1.2,14,30,60,17,0.579413973483475,0.116060775699166,4546,1762
840,2060.7601036676,18057.4129488568,283430.406679939,478809.828546941,246928788.848698,78428886.4262127,325357675.27491,0.0429420549369655,0.0383782439975825,6,12,12,35,1.2,14,30,60,20,0.581757312212737,0.111249672406301,4555,1737
841,6335.89234286653,55958.655743216,46979.786245427,197083.101735186,200795145.658909,112821579.341953,313616725.000862,0.0393262365145241,0.0442394832111298,6,12,12,35,1.2,17,22,40,17,0.448898550521798,0.225404982671493,3494,2786
842,6310.94719150073,55703.3962973773,54632.0450021025,206271.860309845,201594926.89403,110874364.495354,312469291.389384,0.0393304693318432,0.043772153722971,6,12,12,35,1.2,17,22,40,20,0.451201814196091,0.218941839017372,3518,2714
843,5631.47393933327,49335.3869899841,155534.985724537,337941.909597357,223192163.270461,93939072.0838926,317131235.354354,0.0413235115728859,0.0413737028895753,6,12,12,35,1.2,17,22,60,17,0.513398984905432,0.162730667522355,4146,2112
844,5608.48467031935,49104.2295332364,166548.499856019,348339.831081858,223970263.779404,92304289.2504404,316274553.029844,0.0413271369864589,0.0409390686150725,6,12,12,35,1.2,17,22,60,20,0.515639810969482,0.157304539884541,4164,2062
845,5692.41138073029,50089.0462622124,105365.949530243,286623.987715848,221755764.415775,96168701.3619208,317924465.777695,0.0409028616212553,0.0415938721547936,6,12,12,35,1.2,17,30,40,17,0.509262347086849,0.170131193635074,4111,2186
846,5668.18251276267,49845.6628615401,116232.8840292,296822.378065463,222590511.33092,94449992.499732,317040503.830652,0.0409069076574718,0.0411464090304964,6,12,12,35,1.2,17,30,40,20,0.511666307273025,0.164426500958075,4128,2133
847,5034.56382018491,43885.1182901434,247150.617428682,440558.686637765,243929499.431241,80492897.452558,324422396.883799,0.0427837649087894,0.0389063752005008,6,12,12,35,1.2,17,30,60,17,0.573119757265759,0.118100482829331,4516,1775
848,5012.36550435058,43665.731744214,260682.569377124,451547.449804195,244728707.652724,79053468.2245999,323782175.877324,0.0427872269042003,0.0384906423541943,6,12,12,35,1.2,17,30,60,20,0.575421370736922,0.113322767675566,4527,1747
849,2572.03418204566,24386.0217812436,53591.3649941263,210670.972886396,203278563.199505,109809102.082973,313087665.282478,0.0394267090477561,0.0434733412961328,6,12,12,35,1.5,14,22,40,17,0.456050463017583,0.215406048391813,3579,2671
850,2557.8473989156,24232.6353724307,61704.4940734938,220168.498818411,204104889.758082,107869548.226217,311974437.984299,0.0394310099515863,0.0430014253567888,6,12,12,35,1.5,14,22,40,20,0.458430173695824,0.208968332891126,3608,2600
851,2294.13007290951,20942.378298236,170957.77322623,358122.586907796,226212413.077935,90983905.3799963,317196318.457931,0.0414538750495977,0.0405796567974604,6,12,12,35,1.5,14,22,60,17,0.522096902990234,0.152921956910624,4215,2027
852,2281.1665071107,20804.6420422413,182476.008377218,368839.101371759,227015515.637802,89359452.4249997,316374968.062801,0.0414575596136574,0.040140633484592,6,12,12,35,1.5,14,22,60,20,0.524409731638425,0.14753011593024,4236,1981
853,2323.16853382199,21350.3285343976,117209.538342709,305095.280425982,224823524.055085,93172666.0060492,317996190.061134,0.0410322823881541,0.0407962028949952,6,12,12,35,1.5,14,30,40,17,0.518097087173762,0.160186832882256,4182,2091
854,2309.5016515698,21205.2060952182,128605.701045599,315625.919533099,225685086.170978,91464658.6209209,317149744.791899,0.0410363937220008,0.0403442497853988,6,12,12,35,1.5,14,30,40,20,0.520578271574623,0.154517660262879,4203,2042
855,2077.56210356437,18198.5693338922,268703.654146033,465992.167293156,247538401.702222,77606121.2452223,325144522.947444,0.042941831065937,0.0380787200134558,6,12,12,35,1.5,14,30,60,17,0.583512916219489,0.10851877213218,4561,1719
856,2065.16868715825,18069.0251061645,282798.148387309,477316.509077704,248362575.381755,76179893.9337195,324542469.315475,0.0429453497265502,0.0376588381075324,6,12,12,35,1.5,14,30,60,20,0.585886426892179,0.103784876427876,4569,1686
857,6344.8841731585,55980.9452414597,46740.9524810516,196239.298142526,201992708.888238,110084196.00748,312076904.895718,0.0393295233282932,0.04350910969638,6,12,12,35,1.5,17,22,40,17,0.452347373478197,0.216319132818819,3534,2685
858,6319.88480724003,55725.4663508558,54355.2212969676,205400.311347356,202805222.333862,108163482.759902,310968705.093764,0.0393337557938251,0.0430420414775178,6,12,12,35,1.5,17,22,40,20,0.454687304226756,0.20994395256629,3561,2613
859,5639.94640254048,49357.1674019951,155094.237665998,336658.354588741,224498691.935165,91455263.3876638,315953955.322829,0.0413268190540496,0.0406503750779085,6,12,12,35,1.5,17,22,60,17,0.517161613835303,0.154486475854897,4178,2041
860,5616.90820833776,49125.8162052804,166063.899811713,347026.253371115,225287963.790403,89844625.9535424,315132589.743946,0.0413304441588465,0.0402159661424798,6,12,12,35,1.5,17,22,60,20,0.519434611892124,0.149140490983422,4194,1993
861,5700.77742120049,50109.3731672658,105016.547052246,285637.404483416,223073691.213961,93650336.8068037,316724028.020765,0.0409061340913276,0.0408673399715099,6,12,12,35,1.5,17,30,40,17,0.513057801126452,0.161772305081201,4142,2105
862,5676.49667059939,49865.7855730059,115846.517514811,295810.012460559,223920286.511993,91956897.7688928,315877184.280886,0.0409101797906866,0.0404201309699817,6,12,12,35,1.5,17,30,40,20,0.515495883080812,0.156151487331875,4162,2056
863,5042.45585041155,43905.1430828279,246585.46836467,439134.892213102,245343834.162801,78210802.2720334,323554636.434834,0.0427870584676053,0.0381867479555368,6,12,12,35,1.5,17,30,60,17,0.577192853341838,0.110525813290493,4535,1729
864,5020.2106992534,43685.5759561142,260075.291625541,450095.762176938,246153432.792826,76794385.9366976,322947818.729523,0.0427905201675696,0.0377712358252934,6,12,12,35,1.5,17,30,60,20,0.579524389808821,0.105824481916963,4547,1703
865,2479.80219612726,22632.4662005994,28804.8712086936,132775.02312275,303098913.609759,64685274.1531405,367784187.7629,0.0474989127823593,0.0352235486078904,6,12,12,45,1.2,14,22,40,17,0.743519807081814,0.0656322406151716,5005,1143
866,2465.80436617881,22486.3746711173,33767.5064704983,139833.46207352,304097275.280359,63356274.55523,367453549.835589,0.0475030026653513,0.0347779617567894,6,12,12,45,1.2,14,22,40,20,0.746394956020951,0.0612210605481303,5039,1040
867,2235.12223211945,19676.1072056189,103466.630368583,236427.422850398,324486493.696208,58593187.4216362,383079681.117845,0.0490792155774807,0.0331234091398065,6,12,12,45,1.2,14,22,60,17,0.805113195537212,0.0454115486007045,5629,644
868,2222.26809538578,19543.7760116705,111484.226990089,244734.456277108,325429667.34492,57470006.6376938,382899673.982614,0.049082967749776,0.0327059415546842,6,12,12,45,1.2,14,22,60,20,0.807829410307242,0.041683516858934,5658,549
869,2228.05274159352,19665.5286912223,72028.1130715744,208101.749339694,329241643.873525,56030626.7379478,385272270.611473,0.0490731795540364,0.0325616998094788,6,12,12,45,1.2,14,30,40,17,0.81880739613641,0.0369059654340561,5750,433
870,2214.64956465058,19528.0655866118,80204.2550117083,216241.32054334,330254128.048708,54900948.3309518,385155076.37966,0.049077080855117,0.032135707042092,6,12,12,45,1.2,14,30,40,20,0.821723216012007,0.0331563669549124,5771,360
871,2016.15692162025,17002.0693359846,179853.372364756,326081.939030682,350713138.614547,51676899.5206739,402390038.135221,0.0505877800197498,0.0305303520807656,6,12,12,45,1.2,14,30,60,17,0.880642447645567,0.0224551900174428,6118,178
872,2003.95193042793,16878.4961433556,190515.059435744,335085.998108226,351661275.283735,50735444.0430298,402396719.326765,0.0505911391446877,0.030131981448649,6,12,12,45,1.2,14,30,60,20,0.883372955255033,0.019330336072024,6130,136
873,6180.6224776893,52747.771298853,24762.7801429408,121857.788575244,302136010.486811,64656691.415941,366792701.902752,0.0474424379083574,0.0352317908523544,6,12,12,45,1.2,17,22,40,17,0.740746774047833,0.0655373695551697,4980,1140
874,6149.682264868,52462.0450345059,29026.6342754812,128254.354664619,303288529.781994,63251707.6166075,366540237.398601,0.0474464534336147,0.0347738629540111,6,12,12,45,1.2,17,22,40,20,0.744065876459775,0.0608739847506294,5007,1032
875,5529.5226664768,46893.1955976888,91190.4251819688,219081.555800111,323505385.457454,59525529.190344,383030914.647798,0.0489859358266169,0.0331676014317208,6,12,12,45,1.2,17,22,60,17,0.802287734188985,0.0485061525661685,5602,716
876,5506.64200997138,46670.1514711476,98698.6012408793,227069.367553296,324433959.116578,58412863.6359449,382846822.752522,0.0489896383208117,0.0327547402947149,6,12,12,45,1.2,17,22,60,20,0.804961902929193,0.0448130226942216,5627,626
877,5526.66915263384,46953.6696281922,62967.7219870389,192482.584501805,327757127.405908,56113494.3001479,383870621.706056,0.0489876297805207,0.0326086041620216,6,12,12,45,1.2,17,30,40,17,0.814532185986932,0.0371810172393058,5713,440
878,5496.96602665829,46683.821627803,70265.9628922615,199843.798695008,328937744.282013,54915426.835023,383853171.117036,0.0489914597002306,0.0321727584178578,6,12,12,45,1.2,17,30,40,20,0.817932205698044,0.0332044236199858,5741,361
879,4929.85990481017,41544.8126137861,161359.487155754,303497.139014547,349187119.935097,52673061.7648649,401860181.699962,0.0504659695172222,0.0306131201063051,6,12,12,45,1.2,17,30,60,17,0.876247716641235,0.0257616252052512,6099,230
880,4907.92616785598,41334.5862792012,171454.424616022,312166.977481706,350119896.243308,51738335.3661558,401858231.609464,0.0504692840490164,0.0302192367027218,6,12,12,45,1.2,17,30,60,20,0.878933988452324,0.0226591062394023,6112,181
881,2484.5439044997,22643.5347433404,28649.3903226497,132160.997720498,304622429.084845,62762268.6837968,367384697.768642,0.0475019988997091,0.0345180319320167,6,12,12,45,1.5,14,22,40,17,0.747907329190229,0.0592494520812118,5053,991
882,2470.51474112215,22497.3250862332,33578.3199943754,139195.438351473,305631804.927931,61457518.4393412,367089323.367272,0.0475060884446214,0.0340726927415319,6,12,12,45,1.5,14,22,40,20,0.750814197482452,0.0549187598222684,5086,886
883,2239.62755012924,19687.193011151,103160.648004197,235469.336594285,326080193.305581,56846369.7355701,382926563.041151,0.0490825413477463,0.0324236539890848,6,12,12,45,1.5,14,22,60,17,0.80970283862561,0.0396135578641799,5674,501
884,2226.74736748923,19554.7684877505,111139.203787129,243750.341987977,327033117.925891,55745649.642724,382778767.568615,0.0490862931878983,0.0320064653314171,6,12,12,45,1.5,14,22,60,20,0.812447134898037,0.0359600770500483,5698,418
885,2232.41017667229,19675.5015811161,71770.5852761661,207356.307282356,330870609.775297,54317817.5664022,385188427.341699,0.0490762515828081,0.0318601431734719,6,12,12,45,1.5,14,30,40,17,0.823498601460383,0.0312208548530998,5786,320
886,2218.97712342141,19537.9292723217,79913.8710121758,215473.605077137,331893305.33495,53211211.5581013,385104516.893051,0.0490801525607965,0.0314343908026448,6,12,12,45,1.5,14,30,40,20,0.826443828766263,0.027547837665164,5806,259
887,2020.25299634478,17011.9323473059,179425.25290991,324989.050096421,352404394.227134,50138751.1971776,402543145.424312,0.05059087866614,0.0298343777327787,6,12,12,45,1.5,14,30,60,17,0.885513039059013,0.0173498090711824,6136,109
888,2008.02083786174,16888.2614097436,190049.169054785,333968.86388787,353361621.117329,49218498.4390936,402580119.556423,0.0505942375059275,0.0294362162869557,6,12,12,45,1.5,14,30,60,20,0.88826972529698,0.0142953306277861,6145,77
889,6188.8647157197,52766.3040393028,24618.6399915788,121265.312558941,303654769.937267,62732823.83005,366387593.767317,0.0474455175899053,0.0345262524745875,6,12,12,45,1.5,17,22,40,17,0.745120599437341,0.0591517195069288,5025,987
890,6164.07990740705,52521.7190044051,29096.6934068976,127997.605646984,304649095.602446,61442370.1486572,366091465.751103,0.0474495327840962,0.0340854295273514,6,12,12,45,1.5,17,22,40,20,0.747984125217209,0.0548684800193098,5054,882
891,5537.41372736133,46911.8422544358,90901.6727431659,218154.08234853,325094435.543898,57773760.7575051,382868196.301403,0.0489892742846783,0.0324673845378233,6,12,12,45,1.5,17,22,60,17,0.806863987269222,0.0426917294428204,5645,569
892,5514.48744707878,46688.6292768049,98371.2812123031,226115.921134758,326032755.621332,56683210.9647891,382715966.586121,0.0489929764507022,0.032054738046961,6,12,12,45,1.5,17,22,60,20,0.809566224398962,0.0390720056179913,5672,484
893,5534.30508049255,46970.4590373728,62723.6861001436,191761.417103449,329380311.704046,54396376.5386808,383776688.242727,0.0489906957821981,0.0319067146675327,6,12,12,45,1.5,17,30,40,17,0.819206741060755,0.0314816057014428,5752,326
894,5510.38172342177,46738.4635436066,70347.9799087552,199554.194106057,330386813.1772,53300330.8219528,383687143.999153,0.0489945253855614,0.0314857273470697,6,12,12,45,1.5,17,30,40,20,0.822105331549549,0.0278436399520188,5775,263
895,4949.93263210423,41645.5429745158,160776.748918739,302453.173412571,350656773.16284,51313338.7939194,401970111.956759,0.0504690804446545,0.0299930752284457,6,12,12,45,1.5,17,30,60,17,0.880480122635051,0.0212484689367592,6117,162
896,4927.92578913741,41434.9679682166,170823.753076609,311108.88913155,351596423.65304,50397266.1979566,401993689.850996,0.0504723946947224,0.0295991926428568,6,12,12,45,1.5,17,30,60,20,0.883186191176758,0.0182078651761356,6128,119
897,6289.30000685972,21572.8524017615,153105.998986325,22980.1642712859,45921350.912807,339834185.962011,385755536.874818,0.0210560468815228,0.0658549418346682,7,6,8,35,1.2,14,22,40,17,0.00288260281754258,0.978899180009042,16,6265
898,6290.68562330369,21580.9800247341,147398.943827922,22596.6339252806,45892122.8934427,337844138.214735,383736261.108178,0.0210582139231465,0.0655705525700781,7,6,8,35,1.2,14,22,40,20,0.00279843000588222,0.972293866531863,15,6261
899,6564.45805444941,22946.4781247308,87198.2233135667,18478.9867559739,50105016.8053866,318313099.234951,368418116.040337,0.022160246019512,0.0643188607338657,7,6,8,35,1.2,14,22,60,17,0.0149310046211913,0.907466962165837,145,6182
900,6566.0374504411,22956.5685913685,83196.5248677053,19022.2104173741,50126512.484718,316676786.246407,366803298.731125,0.0221621044231191,0.0640659666759559,7,6,8,35,1.2,14,22,60,20,0.0149929093211069,0.902035755677998,147,6169
901,6559.47486965409,22894.0832980435,111138.251037201,17370.9058781715,49822016.094613,321485130.802258,371307146.896871,0.0219721110127011,0.0644281110237273,7,6,8,35,1.2,14,30,40,17,0.0141160001821021,0.917995484855934,130,6200
902,6561.1535793583,22904.6693355265,106672.236913659,17554.7865999427,49849711.3270482,319784060.77646,369633772.103508,0.0219741849108888,0.0641690784011916,7,6,8,35,1.2,14,30,40,20,0.0141957587710985,0.912349338534867,136,6191
903,6839.05935112063,24315.9309687165,60665.3988538932,21288.7601480499,54180267.3246963,301824195.620012,356004462.944708,0.0230144474582104,0.0629963305214931,7,6,8,35,1.2,14,30,60,17,0.0266671845571319,0.852737432474524,357,6026
904,6840.8566650241,24328.1164492229,57717.0266235099,22207.6480351507,54223307.1781008,300295926.007943,354519233.186044,0.0230162255975407,0.0627541962693115,7,6,8,35,1.2,14,30,60,20,0.0267911336153746,0.847664840684111,358,6010
905,3993.60199825788,12557.7463550491,162793.598177995,25182.7242698028,45626345.247924,340349041.320412,385975386.568336,0.0209792769524697,0.0658953788644876,7,6,8,35,1.2,17,22,40,17,0.00203302570595555,0.980608074201304,12,6267
906,3992.96517169335,12547.7022757278,156926.288333194,24715.2829083201,45624363.1931909,338551906.329677,384176269.522868,0.0209813904922913,0.0656282057033089,7,6,8,35,1.2,17,22,40,20,0.0020273176517193,0.974643071607341,11,6263
907,4223.2983398063,13522.1219559014,95154.1856079499,18534.183030947,49703371.137894,319416089.623654,369119460.761548,0.0220599047649687,0.0644015084810041,7,6,8,35,1.2,17,22,60,17,0.0137743184734689,0.911127978485507,122,6187
908,4223.04057748221,13516.1324364193,91025.3944265504,18952.2024577736,49721603.6098397,317803313.196625,367524916.806465,0.0220617172458428,0.0641522031601378,7,6,8,35,1.2,17,22,60,20,0.013826825569761,0.905774893925745,123,6178
909,4219.04955783826,13491.9924846094,120048.027532179,18243.5097942659,49393384.1816678,322380621.270507,371774005.452175,0.0218737378806749,0.0644967116980683,7,6,8,35,1.2,17,30,40,17,0.0128815972336759,0.920967772966462,112,6208
910,4218.79602846917,13485.6515789063,115445.225804631,18301.1319841829,49418033.8789419,320703825.859234,370121859.738176,0.0218757604235478,0.0642410219499463,7,6,8,35,1.2,17,30,40,20,0.0129525850861293,0.915402198299364,114,6196
911,4458.03989273263,14542.9401165837,67458.5710602016,19828.4839894358,53630851.0879898,303264055.891836,356894906.979826,0.0228936821480469,0.0631062535246141,7,6,8,35,1.2,17,30,60,17,0.0250849388072909,0.857516578337609,320,6042
912,4458.12914195427,14540.2672298977,64358.3594425511,20614.3098589376,53670033.9621661,301757319.537577,355427353.499743,0.0228954162293168,0.0628676145369194,7,6,8,35,1.2,17,30,60,20,0.0251977802779101,0.852515459162973,321,6024
913,6288.57450738362,21571.0762562082,153256.795641667,22966.1935916977,45867931.3397133,334948575.453231,380816506.792944,0.021059607360521,0.0650593273026719,7,6,8,35,1.5,14,22,40,17,0.00272876154595493,0.962682991738149,13,6256
914,6290.00340628737,21579.2744053227,147482.891666007,22600.2255598857,45877094.8072094,333141422.005989,379018516.813199,0.021061774230999,0.0647889030224692,7,6,8,35,1.5,14,22,40,20,0.00275515111461135,0.956684736150192,14,6251
