"","sim_id","HIV_neg_female","HIV_neg_male","HIV_pos_female","HIV_pos_male","hiv_prev_mse_male","hiv_prev_mse_female","hiv_prev_mse","max_perc_diff_male","max_perc_diff_female","b1_contact","b2_contact","hiv2_mort","hiv3_mort","hiv4_mort","tb_hiv1_mort","tb_hiv2_mort","tb_hiv3_mort","tb_hiv4_mort","hiv_prev_mse_male_norm","hiv_prev_mse_female_norm","hiv_prev_mse_male_norm_rank","hiv_prev_mse_female_norm_rank"
"477",477,16448.1746776891,72510.270034749,625399.834351112,248580.852044422,177720743.852385,144787313.413287,322508057.265672,0.0375746187140409,0.0491717147887134,6,9,12,35,1.5,17,30,40,17,0.521462368816376,0.236949843113213,3697,2558
"478",478,16450.4532934752,72528.289378314,620262.638491997,246535.532620645,177859446.105342,144331284.724992,322190730.830334,0.037575592379233,0.0490715053343921,6,9,12,35,1.5,17,30,40,20,0.521989210082541,0.235485998195712,3710,2514
"479",479,16613.1853758212,73467.6642486534,543797.646820729,209096.438511114,182697391.404804,139255988.393917,321953379.798721,0.0380657914431614,0.048507869647784,6,9,12,35,1.5,17,30,60,17,0.540365474150813,0.219194376791747,4222,2066
"480",480,16615.3774305425,73485.0538277196,539153.397089997,207349.571819458,182829972.293151,138828582.525505,321658554.818656,0.0380666591523547,0.0484113333403123,6,9,12,35,1.5,17,30,60,20,0.540869064262704,0.217822410675923,4239,2034
"481",481,19307.4139291517,86919.9001968902,709698.897436805,303494.980991613,279298676.23165,83993285.6194342,363291961.851085,0.0463116092323629,0.0401659014470262,6,9,12,45,1.2,14,22,40,17,0.90729205339719,0.0418019699978328,4817,1533
"482",482,19309.4975329833,86936.4764682935,704350.827989761,301287.213719694,279484039.581745,83667477.1839786,363151516.765724,0.0463123850313524,0.0400692519340263,6,9,12,45,1.2,14,22,40,20,0.907996130367697,0.040756130043984,4837,1525
"483",483,19449.9062883408,87725.7614010437,630844.536740117,264295.520303558,283130129.367703,82472987.4702323,365603116.837936,0.0465789313042119,0.0397366119293848,6,9,12,45,1.2,14,22,60,17,0.921845296609997,0.0369218368485039,5164,1390
"484",484,19451.9373083256,87741.9112571062,625927.33489513,262357.478031358,283306648.817072,82164118.7894811,365470767.606553,0.0465797895053529,0.039643015183255,6,9,12,45,1.2,14,22,60,20,0.922515781250479,0.035930373240846,5182,1348
"485",485,19447.2910295738,87731.5216994521,655411.374752729,272505.556234624,285371793.625797,81378408.9492079,366750202.575005,0.0467129824539361,0.0395674548636693,6,9,12,45,1.2,14,30,40,17,0.93035994731589,0.0334082570103658,5367,1252
"486",486,19449.3662555018,87748.0217022576,650382.781330813,270471.303937531,285555187.619696,81067040.0915693,366622227.711265,0.0467137384278391,0.0394729428392668,6,9,12,45,1.2,14,30,40,20,0.93105654396009,0.0324087678742195,5384,1208
"487",487,19588.1810919775,88528.2748031117,582090.077332025,237121.53441602,289043692.930449,80014119.721459,369057812.651908,0.0469660185657333,0.0391581762032116,6,9,12,45,1.2,14,30,60,17,0.944307147434481,0.0290289100453612,5752,958
"488",488,19590.2030658913,88544.3451747485,577466.419521693,235337.260390115,289218252.595359,79718702.0505203,368936954.645879,0.0469668560859201,0.0390666284012226,6,9,12,45,1.2,14,30,60,20,0.944970188105573,0.0280806239676582,5774,891
"489",489,16180.4140814328,71696.8064093297,714735.650662616,306349.118046465,277577839.605508,84586943.745169,362164783.350677,0.0461631668316619,0.0402773469447188,6,9,12,45,1.2,17,22,40,17,0.900755694198612,0.0437076032450269,4728,1549
"490",490,16182.639689473,71714.3504726541,709392.638980302,304142.792724182,277761745.279734,84261242.2567091,362022987.536443,0.0461641292024598,0.0401812846397138,6,9,12,45,1.2,17,22,40,20,0.901454234389549,0.0426621065893522,4736,1538
"491",491,16328.3447772347,72544.2713145454,635828.842888519,267262.529483665,282742229.620991,82189232.3987428,364931462.019733,0.0465571986676472,0.0397452932378899,6,9,12,45,1.2,17,22,60,17,0.920371913234124,0.0360109875316163,5119,1351
"492",492,16330.4837413127,72561.1921664069,630934.029632171,265329.686529829,282917459.955287,81882596.9293638,364800056.884651,0.0465580444586102,0.0396523256451607,6,9,12,45,1.2,17,22,60,20,0.92103750134984,0.0350266924973415,5141,1309
"493",493,16333.1160015028,72567.5861731617,660815.501971067,275521.019801922,283561730.722114,81957206.7620563,365518937.48417,0.0465600562967399,0.039684779939517,6,9,12,45,1.2,17,30,40,17,0.923484674480135,0.0352661888869017,5201,1320
"494",494,16335.3380473836,72585.0952771037,655789.765597497,273486.806070932,283743636.806787,81645881.098017,365389517.904804,0.0465609941256113,0.0395908535651143,6,9,12,45,1.2,17,30,40,20,0.924175619507551,0.0342668384015296,5214,1282
"495",495,16479.234967954,73405.6655833031,587357.389898375,240188.991920318,288608165.520032,79744243.6927952,368352409.212827,0.0469410022080973,0.0391726346627974,6,9,12,45,1.2,17,30,60,17,0.942652856985252,0.0281626122376692,5699,895
"496",496,16481.3691034904,73422.5431860564,582753.557291954,238408.405284189,288781371.579421,79450993.6278877,368232365.207308,0.046941826191336,0.0390817200827756,6,9,12,45,1.2,17,30,60,20,0.943310756173552,0.0272212841412368,5724,837
"497",497,19304.115695417,86905.1453755171,709750.016872759,303589.405138513,280601688.971831,81647502.6400023,362249191.611833,0.046314707240673,0.039417540958876,6,9,12,45,1.5,14,22,40,17,0.912241366528231,0.0342720435258006,4917,1283
"498",498,19306.1991021784,86921.7163636224,704404.854775391,301382.324417842,280788967.847023,81327518.6995505,362116486.546574,0.0463154829538125,0.0393210797187697,6,9,12,45,1.5,14,22,40,20,0.912952719355086,0.0332449001093124,4937,1248
"499",499,19447.8123513868,87717.8071726355,631029.820329539,264479.499827366,284606236.805998,80111870.2418603,364718107.047858,0.0465828233303993,0.0389867075433785,6,9,12,45,1.5,14,22,60,17,0.927452085938982,0.0293426876785346,5293,980
"500",500,19449.8433958976,87733.9550129371,626112.177795106,262540.319716978,284784944.470991,79808447.5449996,364593392.015991,0.0465836814194906,0.038893245512879,6,9,12,45,1.5,14,22,60,20,0.928130882212952,0.0283687055935167,5316,906
"501",501,19444.0016929109,87716.8136135128,655449.938398079,272590.438884739,286698330.728849,79083075.4759757,365781406.204825,0.0467160752828093,0.0388199243967322,6,9,12,45,1.5,14,30,40,17,0.935398614475844,0.0260402726598192,5476,772
"502",502,19446.0767112073,87733.3082221016,650424.225621794,270556.876115515,286883561.577129,78777386.5537149,365660948.130844,0.0467168311729851,0.038725599116972,6,9,12,45,1.5,14,30,40,20,0.936102188156588,0.0250590160269076,5497,719
"503",503,19586.151645389,88520.5760676927,582273.578450023,237299.084438086,290544435.379758,77705507.6582862,368249943.038044,0.0469699095212744,0.038409142862244,6,9,12,45,1.5,14,30,60,17,0.950007509435275,0.0216183016299365,5902,495
"504",504,19588.1736465667,88536.644466591,577649.30647237,235513.630146301,290721107.924311,77415391.6238494,368136499.54816,0.0469707469319073,0.0383177263702394,6,9,12,45,1.5,14,30,60,20,0.950678575586577,0.0206870337220266,5913,441
"505",505,16178.2933558412,71688.8853747362,714886.113701594,306507.118886823,279035625.11351,82175144.8725441,361210769.986054,0.0461671170423945,0.0395253920524138,6,9,12,45,1.5,17,22,40,17,0.906292890217122,0.0359657667940719,4798,1350
"506",506,16180.5186894619,71706.4265079349,709543.118502079,304299.993681923,279221848.177194,81855081.1082592,361076929.285453,0.0461680792883822,0.0394294681143342,6,9,12,45,1.5,17,22,40,20,0.907000232690433,0.034938367144335,4811,1307
"507",507,16324.7695632601,72528.4148642131,635899.174895576,267379.713680113,284067064.757028,79869873.0201671,363936937.777195,0.0465610748980165,0.0389973994176378,6,9,12,45,1.5,17,22,60,17,0.925404115708479,0.0285658804027707,5245,922
"508",508,16326.9076775738,72545.3268430632,631007.025859277,265447.283694782,284244078.970155,79568815.7485461,363812894.718701,0.0465619205788673,0.0389046158557026,6,9,12,45,1.5,17,22,60,20,0.92607647964046,0.0275994912955713,5261,856
"509",509,16330.9887588261,72559.6159682485,660961.878858198,275673.849810241,285045832.897399,79597454.6387973,364643287.536196,0.0465639998867201,0.0389338739919785,6,9,12,45,1.5,17,30,40,17,0.929121830708497,0.0276914216828759,5338,868
"510",510,16333.2105199337,72577.1219564451,655936.088515085,273638.831402815,285229969.082131,79291626.4943576,364521595.576489,0.0465649375938589,0.0388400843089528,6,9,12,45,1.5,17,30,40,20,0.929821246461614,0.0267097181489598,5353,811
"511",511,16477.0881791133,73397.5177273075,587540.246926488,240366.389397633,290110012.389821,77433789.0808181,367543801.470639,0.046944870403141,0.0384231125082903,6,9,12,45,1.5,17,30,60,17,0.948357413974025,0.0207460892695606,5868,442
"512",512,16479.2219440199,73414.3916202999,582935.836213028,238584.659495953,290285315.471121,77145810.0465318,367431125.517653,0.0469456942790348,0.0383323307733848,6,9,12,45,1.5,17,30,60,20,0.949023278409144,0.0198216810985251,5883,395
"513",513,18391.4974004575,80796.2306569186,594722.669203032,214410.213095651,42002983.8485928,374011667.712377,416014651.56097,0.0198828146034045,0.068929155798663,6,10,8,35,1.2,14,22,40,17,0.00595728510621919,0.972756415419919,195,6182
"514",514,18393.8961472996,80815.2933647141,588714.098318721,212043.662306044,41980873.4375536,373175816.23096,415156689.668513,0.0198840731391095,0.0688101340740238,6,10,8,35,1.2,14,22,40,20,0.00587330177718909,0.970073345309939,191,6167
"515",515,18565.9223035111,81818.8121854854,499976.373269891,168872.546836323,43946393.513636,361908659.047599,405855052.561235,0.020493800787809,0.0681381930527461,6,10,8,35,1.2,14,22,60,17,0.0133390571162584,0.933905947949044,756,5735
"516",516,18568.232441957,81837.2233353708,494632.929296263,166935.742557671,43930462.3671643,361125026.57072,405055488.937884,0.0204949200691094,0.0680237777173235,6,10,8,35,1.2,14,22,60,20,0.0132785448664596,0.93139050002239,749,5692
"517",517,18543.0251439134,81682.7267751751,537331.116601992,183849.809125192,43847470.2324796,362779252.795225,406626723.027705,0.020397073642032,0.0681130621696995,6,10,8,35,1.2,14,30,40,17,0.0129633107560769,0.936700540187167,729,5785
"518",518,18545.4212438882,81701.7515065202,531768.491403462,181733.073073018,43832943.1177901,361977291.960435,405810235.078225,0.0203983099252643,0.0679970006075438,6,10,8,35,1.2,14,30,40,20,0.0129081315262263,0.934126258519865,726,5740
"519",519,18722.0063920843,82722.1704842603,450892.286027616,144186.578331454,45824345.5319119,352217692.219511,398042037.751423,0.0209908284854881,0.0674462605175723,6,10,8,35,1.2,14,30,60,17,0.0204721973357693,0.902798096839956,1224,5289
"520",520,18724.3171650213,82740.572203337,445934.671965727,142458.000434762,45814807.1961771,351462828.222586,397277635.418763,0.0209919219692309,0.0673344886456637,6,10,8,35,1.2,14,30,60,20,0.0204359672907017,0.900374995281511,1217,5250
"521",521,15173.4326974407,65128.278566523,599044.807349295,216994.572842428,41885357.0728745,374082277.372553,415967634.445428,0.0198546501692723,0.0689370111786584,6,10,8,35,1.2,17,22,40,17,0.00551049611661676,0.972983071318612,171,6185
"522",522,15175.9140911733,65147.7659552156,593058.34972486,214631.649414749,41862901.9118182,373251800.300413,415114702.212232,0.0198558928682662,0.0688186506835933,6,10,8,35,1.2,17,22,40,20,0.00542520330247263,0.970317252977891,165,6170
"523",523,15363.2709399044,66215.8100448701,504686.776779718,171456.917836603,43799385.7056539,362088661.154153,405888046.859807,0.020459895020585,0.0681524129343897,6,10,8,35,1.2,17,22,60,17,0.0127806683515328,0.934483751880204,717,5743
"524",524,15365.6679906157,66234.7019688136,499359.909006697,169520.266344957,43783067.4971392,361310041.024288,405093108.521428,0.020461000223226,0.0680386449808026,6,10,8,35,1.2,17,22,60,20,0.0127186859002593,0.931984393508637,710,5698
"525",525,15346.1223462874,66104.9768066502,542579.712408809,186709.720369538,43672147.838509,364247611.442023,407919759.280531,0.0203632804612751,0.0682266181693858,6,10,8,35,1.2,17,30,40,17,0.0122973729644603,0.941413948350625,671,5848
"526",526,15348.6151004905,66124.5477667628,537017.193729135,184587.467096055,43656723.6851247,363447418.404823,407104142.089947,0.020364501126742,0.0681111037093501,6,10,8,35,1.2,17,30,40,20,0.0122387864575704,0.938845341285786,667,5814
"527",527,15533.1079572034,67177.681572174,455804.635051762,146749.296334134,45644132.1132203,352496056.331476,398140188.444697,0.020951441789081,0.067466172251081,6,10,8,35,1.2,17,30,60,17,0.0197876816652651,0.903691641261554,1164,5301
"528",528,15535.5131150444,67196.6296515959,450859.930701559,145018.77297433,45634136.2806125,351746011.677455,397380147.958068,0.0209525214415353,0.0673550448040612,6,10,8,35,1.2,17,30,60,20,0.0197497138817925,0.90128400971804,1158,5261
"529",529,18385.0305311375,80767.512794671,594510.341719864,214441.121762296,41841370.9349499,368266977.503614,410108348.438564,0.0198873427628439,0.0680716454564897,6,10,8,35,1.5,14,22,40,17,0.00534342087375773,0.954316050196079,155,6026
"530",530,18387.4273222162,80786.5547738376,588513.872437704,212077.638984211,41823452.184383,367440878.677645,409264330.862028,0.019888601137116,0.0679529846530306,6,10,8,35,1.5,14,22,40,20,0.00527535898553693,0.95166428595671,147,5991
"531",531,18562.9910395142,81807.4949435417,500080.071934102,169030.726282807,43821861.4305657,356856816.983675,400678678.414241,0.0204983263514235,0.0673318551679487,6,10,8,35,1.5,14,22,60,17,0.0128660392746291,0.917689614373773,723,5486
"532",532,18565.3012309299,81825.9037494314,494739.912320327,167093.136277414,43809604.1787558,356080943.935064,399890548.113819,0.0204994454868262,0.0672177404368074,6,10,8,35,1.5,14,22,60,20,0.0128194818040361,0.915199074089824,720,5451
"533",533,18540.7394396771,81673.7457124133,537505.679983935,184023.462696974,43692900.7694914,357565728.966872,401258629.736364,0.0204016365742421,0.0672948262821431,6,10,8,35,1.5,14,30,40,17,0.0123762000938133,0.919965210690831,676,5523
"534",534,18543.1358039234,81692.770119932,531941.806893423,181904.329399544,43682407.6429255,356771504.0511,400453911.694026,0.0204028726977828,0.0671789278014014,6,10,8,35,1.5,14,30,40,20,0.0123363434082286,0.917415761201916,674,5484
"535",535,18719.6319098729,82712.7035838505,451100.420213575,144373.568556267,45712143.9431075,347064947.49835,392777091.441458,0.0209953615545227,0.0666288510655641,6,10,8,35,1.5,14,30,60,17,0.0200460151660415,0.886257867321839,1178,5075
"536",536,18721.9428152927,82731.1039780779,446140.911492945,142642.036186858,45706386.1603473,346317482.134372,392023868.294719,0.0209964548952851,0.0665172361152871,6,10,8,35,1.5,14,30,60,20,0.0200241450269846,0.883858515258798,1175,5044
"537",537,15171.066813508,65119.0631719965,599227.354256375,217181.034252763,41676303.0448118,368774940.217054,410451243.261866,0.0198591612967384,0.0681156917584056,6,10,8,35,1.5,17,22,40,17,0.00471643339237614,0.955946602517534,109,6043
"538",538,15173.547895206,65138.5477796764,593239.753540359,214815.729152658,41658031.7193102,367952388.150989,409610419.870299,0.0198604038367534,0.0679974961655711,6,10,8,35,1.5,17,22,40,20,0.00464703229717741,0.953306223321675,104,6016
"539",539,15360.2787312737,66204.2902105293,504790.449034059,171615.408065908,43672033.3577811,357037255.308884,400709288.666665,0.0204644036596884,0.0673462395340873,6,10,8,35,1.5,17,22,60,17,0.012296938125297,0.918268818559952,670,5494
"540",540,15363.2726162831,66225.2555616225,499583.548737685,169723.252336659,43624188.4586997,356096728.093514,399720916.552213,0.0204655087186466,0.0672196917742708,6,10,8,35,1.5,17,22,60,20,0.0121152059134967,0.915249740990212,654,5453
"541",541,15339.9875982597,66077.6540605771,542461.71623012,186774.335729586,43520466.7996981,358407111.751159,401927578.550857,0.0203678263840631,0.0673573583502365,6,10,8,35,1.5,17,30,40,17,0.0117212335807328,0.922666036196031,611,5564
"542",542,15342.4776469044,66097.2012999582,536906.191520059,184652.768842641,43509307.115918,357616181.853806,401125488.969724,0.0203690468922739,0.067242055086611,6,10,8,35,1.5,17,30,40,20,0.0116788450700394,0.92012716366442,608,5526
"543",543,15530.6357256982,67167.893268839,456012.591522766,146936.877699481,45528519.7213875,347342478.943435,392870998.664822,0.0209559579465185,0.0666488270576184,6,10,8,35,1.5,17,30,60,17,0.019348544033403,0.887148738895845,1119,5083
"544",544,15533.0404411506,67186.8374094424,451066.035534247,145203.445434998,45522284.2484553,346599785.507011,392122069.755466,0.020957037458175,0.0665378559714271,6,10,8,35,1.5,17,30,60,20,0.019324859454496,0.884764704645206,1114,5053
"545",545,18281.3659501945,80836.5470929895,636071.457163525,245912.259507463,91553217.5208301,226317921.15466,317871138.67549,0.0295316149587078,0.0585189299077736,6,10,8,45,1.2,14,22,40,17,0.194166973774458,0.498661811737572,1702,4635
"546",546,18283.7190999603,80855.1500293035,630153.034860623,243508.950563436,91614587.7569726,225683656.321933,317298244.078905,0.0295328160800014,0.0584073528874828,6,10,8,45,1.2,14,22,40,20,0.194400080102761,0.496625831599549,1709,4623
"547",547,18436.612381816,81738.3140743871,550075.400045904,204094.58397027,94544834.6135361,219462816.896134,314007651.50967,0.0299980138671323,0.0579117600368995,6,10,8,45,1.2,14,22,60,17,0.205530216284215,0.476657034877387,2143,4281
"548",548,18438.8768707022,81756.2707366419,544726.164984082,202057.859005964,94605222.2675339,218864361.383163,313469583.650697,0.0299990788942062,0.0578039793275874,6,10,8,45,1.2,14,22,60,20,0.205759590410552,0.474736002092612,2155,4235
"549",549,18433.9220548933,81739.0039607039,576339.91789286,212893.831402521,95855973.5260746,217214749.524982,313070723.051056,0.0301649666401017,0.0576987032394863,6,10,8,45,1.2,14,30,40,17,0.210510395553641,0.469440773971166,2357,4108
"550",550,18436.2391070032,81757.3732886551,570857.663852927,210733.78488981,95921128.825415,216608997.375524,312530126.200939,0.0301659079350362,0.0575898444585048,6,10,8,45,1.2,14,30,40,20,0.210757878919412,0.467496319098023,2361,4056
"551",551,18597.1514477785,82660.3292656311,498093.493900913,176292.199800311,98232910.7035671,212472000.647634,310704911.351201,0.0304853435845704,0.0572132221037443,6,10,8,45,1.2,14,30,60,17,0.219538861677919,0.454216624663719,2719,3736
"552",552,18599.4139166422,82678.2620470185,493118.256553084,174460.566236106,98296678.7011433,211896896.407949,310193575.109093,0.0304863790714279,0.0571079327381061,6,10,8,45,1.2,14,30,60,20,0.219781075570394,0.45237054909895,2733,3694
"553",553,15057.0852507613,65184.022573301,640369.588530132,248535.378572483,91348829.0140982,226323012.873129,317671841.887228,0.0295087025158554,0.0585245776812943,6,10,8,45,1.2,17,22,40,17,0.193390632385761,0.49867815607378,1676,4636
"554",554,15059.5185345041,65203.0807588253,634475.989543454,246137.876527099,91409407.2222005,225693041.277286,317102448.499486,0.0295098882147324,0.0584136567030866,6,10,8,45,1.2,17,22,40,20,0.193620730305428,0.496655957158635,1685,4624
"555",555,15225.891438581,66143.6882316803,554786.004252185,206781.880383185,94305560.1814562,219529724.572964,313835284.75442,0.0299707170114188,0.0579224810414989,6,10,8,45,1.2,17,22,60,17,0.20462136554769,0.476871807467759,2078,4288
"556",556,15228.2387768965,66162.1397701814,549456.56258893,204747.798136284,94365157.9594497,218935287.825596,313300445.785046,0.0299717683255202,0.0578153429160694,6,10,8,45,1.2,17,22,60,20,0.204847739439601,0.474963674857368,2096,4241
"557",557,15222.3455421954,66141.8877524645,580958.435647072,215604.647901519,95602855.9791278,217284330.471978,312887186.451106,0.0301362800141354,0.0577108734465476,6,10,8,45,1.2,17,30,40,17,0.209548963665702,0.46966412771673,2336,4113
"558",558,15224.7474175089,66160.7659010063,575497.280350756,213448.126075643,95667147.1410368,216682703.196842,312349850.337879,0.0301372088569326,0.0576026721893084,6,10,8,45,1.2,17,30,40,20,0.209793164725319,0.46773291362529,2342,4066
"559",559,15400.0352489311,67123.9731709931,503032.356449682,178999.62299453,97945173.3181759,212599621.646127,310544794.964303,0.0304526703584919,0.0572305109894026,6,10,8,45,1.2,17,30,60,17,0.218445931136341,0.454626286061796,2668,3744
"560",560,15402.3880861626,67142.465037396,498073.638532755,177168.666371409,98008083.1000623,212028407.344219,310036490.444281,0.0304536924562604,0.0571258665103881,6,10,8,45,1.2,17,30,60,20,0.218684885215576,0.452792697136113,2685,3704
"561",561,18279.1688695382,80828.0971800257,636236.528589564,246085.249701717,91950555.027116,222171635.253384,314122190.2805,0.0295359220049401,0.0577309158376134,6,10,8,45,1.5,14,22,40,17,0.195676205170801,0.485352299202786,1744,4467
"562",562,18281.5221563479,80846.6990930538,630317.504244551,243680.145053696,92015348.0559313,221544427.07818,313559775.134112,0.0295371229713296,0.0576194948478439,6,10,8,45,1.5,14,22,40,20,0.195922312502239,0.483338970824436,1750,4429
"563",563,18434.3984087898,81729.7005448281,550281.588327734,204291.31418607,94970610.6333947,215381010.742243,310351621.375638,0.0300022892023003,0.057125686280961,6,10,8,45,1.5,14,22,60,17,0.207147467429186,0.46355450131764,2247,3958
"564",564,18436.6629507938,81747.6556234482,544931.030063128,202252.275361562,95034216.6840352,214789292.884894,309823509.568929,0.0300033540904907,0.0570180543490095,6,10,8,45,1.5,14,22,60,20,0.207389066188692,0.461655096301451,2262,3912
"565",565,18431.804821307,81730.8337588462,576500.427108328,213057.221143047,96293591.7661,213165379.429992,309458971.196092,0.030168375659796,0.0569126565570805,6,10,8,45,1.5,14,30,40,17,0.212172627729084,0.456442359650374,2396,3788
"566",566,18434.1220141401,81749.2020796135,571017.397392156,210895.358306079,96362032.5267807,212566462.957872,308928495.484653,0.0301693168502975,0.0568039506584215,6,10,8,45,1.5,14,30,40,20,0.212432590463976,0.454519847193983,2404,3742
"567",567,18595.0020638884,82651.9767171308,498295.640031661,176477.570874637,98699253.4266953,208456472.138768,307155725.565463,0.0304896091899126,0.0564277552394305,6,10,8,45,1.5,14,30,60,17,0.221310199817578,0.44132684130216,2794,3486
"568",568,18597.2646113863,82669.9080371786,493318.895145662,174643.593268961,98766124.3550302,207887922.015056,306654046.370087,0.0304906445416471,0.0563226111734875,6,10,8,45,1.5,14,30,60,20,0.221564199762081,0.439501804346588,2808,3441
"569",569,15054.8142685728,65175.3282199591,640534.2832536,248708.271943205,91743907.0302675,222177365.432563,313921272.46283,0.0295129937147615,0.0577366596005206,6,10,8,45,1.5,17,22,40,17,0.194891281422348,0.485370692987832,1728,4468
"570",570,15057.247129328,65194.3829862552,634640.118513372,246309.014237867,91807888.4228261,221554404.077979,313362292.500805,0.0295141792611232,0.0576258940503095,6,10,8,45,1.5,17,22,40,20,0.19513430586606,0.483370996836882,1735,4431
"571",571,15223.5959363375,66134.796326357,554991.726742257,206978.686043744,94728885.4000613,215448000.996927,310176886.396988,0.0299749765118276,0.0571364912438573,6,10,8,45,1.5,17,22,60,17,0.206229307664091,0.463769538981625,2194,3967
"572",572,15225.9427932373,66153.2439581317,549661.004130545,204942.333862519,94791682.9697043,214860257.490638,309651940.460342,0.0299760276891936,0.0570295012843465,6,10,8,45,1.5,17,22,60,20,0.206467835520686,0.461882891569834,2212,3916
"573",573,15220.1524625675,66133.4526582921,581118.657592334,215768.092710996,96037836.7883759,213235124.107017,309272960.895393,0.0301396753900981,0.0569249308739151,6,10,8,45,1.5,17,30,40,17,0.21120117792622,0.456666238966756,2372,3792
"574",574,15222.5539419422,66152.3275030754,575656.761951784,213609.793158032,96105394.1229191,212640286.105749,308745680.228668,0.030140604130135,0.0568168818494306,6,10,8,45,1.5,17,30,40,20,0.211457785089482,0.454756818337655,2378,3746
"575",575,15397.8006019816,67115.3180579711,503234.145814917,179185.259671107,98408677.1068883,208583738.38364,306992415.490528,0.030456920247578,0.0564451409676825,6,10,8,45,1.5,17,30,60,17,0.220206485977458,0.441735363946692,2758,3492
"576",576,15400.1530027387,67133.8062317126,498273.962045876,177352.001991567,98474671.4607995,208019033.271874,306493704.732674,0.0304579422123213,0.0563406411256462,6,10,8,45,1.5,17,30,60,20,0.220457156375617,0.439922669418998,2767,3449
"577",577,18209.2649862466,80317.5121156534,627263.354885811,247743.550011168,172730263.25726,152106939.38375,324837202.64101,0.0372344509285163,0.0504118673732619,6,10,12,35,1.2,14,22,40,17,0.50250672058823,0.260445727363217,3219,3081
"578",578,18211.578097031,80335.8445226756,621491.530904624,245452.852872964,172881093.316925,151581774.832162,324462868.149087,0.0372355807537923,0.0503003886230841,6,10,12,35,1.2,14,22,40,20,0.503079627645726,0.258759957411839,3228,3063
"579",579,18377.5712877491,81302.3092724125,534964.446967914,203028.040947699,178317742.486872,145596024.86668,323913767.353552,0.0377959975037102,0.0496476553534592,6,10,12,35,1.2,14,22,60,17,0.52372998530988,0.239545794160063,3762,2647
"580",580,18379.7966859545,81319.9979014231,529793.747050019,201102.705917361,178462339.175775,145105644.411791,323567983.587566,0.0377970024274758,0.0495404027316502,6,10,12,35,1.2,14,22,60,20,0.524279215773272,0.237971680612042,3774,2598
"581",581,18361.4888703789,81194.3876743723,572246.308619374,217923.961349913,177918057.527089,146744118.674715,324662176.201804,0.0376868268876832,0.0497445460184712,6,10,12,35,1.2,14,30,40,17,0.522211837437081,0.243231157227874,3719,2740
"582",582,18363.8007571597,81212.7011912279,566852.821204097,215836.208757182,178069417.374843,146239898.297682,324309315.672525,0.0376879275916445,0.0496355064959921,6,10,12,35,1.2,14,30,40,20,0.522786756821137,0.241612617747432,3732,2701
"583",583,18527.8409887175,82169.2183274807,486993.700741313,178091.811587731,183411894.732136,140586520.946266,323998415.678402,0.0382298005547005,0.0490083803644962,6,10,12,35,1.2,14,30,60,17,0.543079415919063,0.223465365359607,4293,2178
"584",584,18530.0646215308,82186.8817964544,482165.253626163,176342.068191288,183556661.065421,140115538.699885,323672199.765306,0.038230779666635,0.0489034652394217,6,10,12,35,1.2,14,30,60,20,0.543629290753103,0.221953519755825,4304,2137
"585",585,14982.1173207329,64647.1112154703,631697.875382165,250426.28667695,172440726.245616,152099590.109654,324540316.355271,0.037212742067694,0.050416432476991,6,10,12,35,1.2,17,22,40,17,0.501406954415988,0.260422136308951,3208,3080
"586",586,14984.5024672347,64665.8498957876,625950.318106081,248141.386031606,172590194.33265,151578047.868567,324168242.201218,0.0372138572087259,0.0503056296735007,6,10,12,35,1.2,17,22,40,20,0.501974688209385,0.258747993917316,3214,3062
"587",587,15164.7559017958,65692.7366766053,539825.24660555,205773.874977342,177968726.00035,145642727.455423,323611453.455773,0.0377687930093009,0.0496590251016842,6,10,12,35,1.2,17,22,60,17,0.522404294603697,0.23969570873544,3722,2652
"588",588,15167.0574593079,65710.8821097375,534673.581001886,203851.220922077,178111976.700242,145155698.367252,323267675.067494,0.0377697848762521,0.0495524357291064,6,10,12,35,1.2,17,22,60,20,0.522948412514555,0.238132353021878,3738,2602
"589",589,15146.8348112188,65576.3719161411,576978.187525015,220693.100388865,177566401.562685,146782628.38126,324349029.943946,0.0376600756938184,0.0497553587335397,6,10,12,35,1.2,17,30,40,17,0.520876121040333,0.243354772780245,3679,2746
"590",590,15149.2261661958,65595.1556997769,571605.589855285,218609.167038599,177716336.8186,146281893.667596,323998230.486196,0.0376611620345476,0.0496469971249845,6,10,12,35,1.2,17,30,40,20,0.521445629309916,0.241747422224397,3696,2704
"591",591,15327.7528349745,66614.0132784291,492073.806503468,180862.979769199,182999224.738885,140679498.838479,323678723.577364,0.0381976916916296,0.049025567313638,6,10,12,35,1.2,17,30,60,17,0.541511946198008,0.223763822931354,4257,2188
"592",592,15330.0595441753,66632.192905829,487261.066241168,179114.102255321,183142595.060152,140211729.197916,323354324.258069,0.0381986580335669,0.0489213174755026,6,10,12,35,1.2,17,30,60,20,0.542056518474062,0.222262289741724,4270,2143
"593",593,18207.0893282516,80309.3809617705,627433.012205413,247921.117562085,173779336.407231,148678057.443405,322457393.850636,0.0372386198686819,0.0496288913762177,6,10,12,35,1.5,14,22,40,17,0.506491479414035,0.249439070260466,3287,2911
"594",594,18209.4026095978,80327.712536369,621660.536092036,245628.775245896,173933306.866961,148159899.917226,322093206.784186,0.0372397495477426,0.0495175728603537,6,10,12,35,1.5,14,22,40,20,0.50707631484552,0.247775792750453,3291,2859
