"sim_id","percent_recent","percent_remote"
16880,0.232236264167379,0.767763735832621
16883,0.202397769412515,0.797602230587485
16950,0.191336810335986,0.808663189664014
1702,0.164006953818087,0.835993046181913
17287,0.222016374167011,0.777983625832989
17379,0.193178714748117,0.806821285251883
17534,0.200835911387955,0.799164088612044
1765,0.198144007102441,0.801855992897559
17701,0.202911571813202,0.797088428186798
17752,0.222883875070921,0.777116124929079
17891,0.245094043711705,0.754905956288295
18046,0.196987386342338,0.803012613657662
18109,0.189230380549845,0.810769619450155
18321,0.252260695813271,0.747739304186729
18423,0.197480717203952,0.802519282796048
18426,0.235087759870904,0.764912240129096
1872,0.175169646453585,0.824830353546415
18741,0.243121886783403,0.756878113216597
18761,0.215138292905963,0.784861707094037
18829,0.230645702151262,0.769354297848738
18848,0.217486399470872,0.782513600529128
18866,0.224609729323758,0.775390270676242
18882,0.196567653721711,0.803432346278289
18905,0.236710216499751,0.763289783500249
18944,0.229460983612769,0.770539016387231
18981,0.209259307854637,0.790740692145363
19009,0.179488489123035,0.820511510876965
1911,0.228475651125936,0.771524348874064
19453,0.223957569605629,0.776042430394371
197,0.259979172369543,0.740020827630457
19873,0.249877156654119,0.750122843345881
20050,0.187654755527145,0.812345244472855
20095,0.193864737585578,0.806135262414422
20456,0.220816648533629,0.779183351466371
20467,0.219431518620881,0.780568481379119
20655,0.225356349733037,0.774643650266963
20658,0.199446735583443,0.800553264416557
20693,0.194099923190882,0.805900076809118
20905,0.259032015866375,0.740967984133625
20983,0.212680465960832,0.787319534039169
21047,0.201404227223728,0.798595772776272
21049,0.262769370098188,0.737230629901812
21284,0.193013043396672,0.806986956603328
21360,0.174247867421228,0.825752132578772
21389,0.199101808298816,0.800898191701184
21403,0.180964401413527,0.819035598586473
21497,0.183375501910591,0.816624498089409
21517,0.198513876694429,0.801486123305571
2168,0.265151991998934,0.734848008001066
21693,0.225341393668223,0.774658606331777
21695,0.184971046027731,0.815028953972269
21832,0.199756303867682,0.800243696132318
21901,0.243155995151543,0.756844004848457
22226,0.223819860457554,0.776180139542446
22260,0.194046051608051,0.805953948391949
22425,0.189744630940221,0.810255369059779
22648,0.186055230838278,0.813944769161722
22828,0.201757022263423,0.798242977736577
23016,0.225092398579855,0.774907601420145
23079,0.197914019170819,0.802085980829181
23105,0.209191049106904,0.790808950893096
23167,0.205123624902268,0.794876375097732
23732,0.208264034115613,0.791735965884387
23778,0.248525846526163,0.751474153473837
23932,0.220543467351959,0.779456532648041
23961,0.171738281853886,0.828261718146114
24183,0.210678304646981,0.789321695353019
24204,0.175669284359498,0.824330715640502
24210,0.185338308986437,0.814661691013563
24389,0.256844275072343,0.743155724927657
24657,0.236040966555639,0.763959033444361
2475,0.255409315580459,0.744590684419541
24897,0.252323317112898,0.747676682887102
24919,0.174037309846299,0.8259626901537
24942,0.191370111813538,0.808629888186462
24979,0.264283162976131,0.735716837023869
25067,0.21704117839471,0.78295882160529
25088,0.22716933884068,0.77283066115932
2526,0.210871612962662,0.789128387037338
25820,0.273731776706202,0.726268223293797
25953,0.211505214300699,0.788494785699301
26072,0.263992560775798,0.736007439224202
2611,0.22926586860884,0.77073413139116
26200,0.248460170790503,0.751539829209497
26222,0.223822159931211,0.776177840068789
26256,0.248130824736026,0.751869175263974
26309,0.168059788761598,0.831940211238402
26490,0.215423696887079,0.784576303112921
26515,0.193083302706487,0.806916697293513
267,0.212058348297982,0.787941651702018
27019,0.210619118794878,0.789380881205122
27088,0.195232836474986,0.804767163525014
27130,0.186711959137319,0.813288040862681
27139,0.233579456101452,0.766420543898548
27403,0.262193512661266,0.737806487338734
27483,0.199304187156866,0.800695812843134
27553,0.237656492113948,0.762343507886052
28084,0.196971961275873,0.803028038724127
28118,0.21232767870795,0.78767232129205
28280,0.197600690063176,0.802399309936824
28711,0.25520232145626,0.74479767854374
28735,0.211433668367061,0.788566331632939
28871,0.258791966228297,0.741208033771703
29037,0.190574151941567,0.809425848058433
29215,0.243396191640985,0.756603808359015
29270,0.193381825718185,0.806618174281815
29584,0.203613111316326,0.796386888683674
29643,0.255953398904923,0.744046601095077
29857,0.197698023099825,0.802301976900175
29909,0.242682293374704,0.757317706625296
29911,0.213301451197676,0.786698548802324
29951,0.240004859314799,0.759995140685201
30007,0.18443369075639,0.815566309243611
30116,0.192918893507157,0.807081106492843
30123,0.194605728991061,0.805394271008939
3014,0.227239050781958,0.772760949218042
3021,0.226191812355473,0.773808187644527
3024,0.252387074498769,0.747612925501231
30520,0.225717663506988,0.774282336493012
30592,0.181339648189341,0.818660351810659
30627,0.217961297296827,0.782038702703173
30655,0.162344968241314,0.837655031758686
31032,0.183937696233874,0.816062303766126
31123,0.250115538496763,0.749884461503237
31356,0.191213171401933,0.808786828598067
31378,0.162826633191573,0.837173366808427
31401,0.272055093887305,0.727944906112695
31590,0.256279045045897,0.743720954954103
31692,0.234651943459436,0.765348056540564
31924,0.22634447528501,0.77365552471499
32032,0.219790793659969,0.780209206340031
32033,0.200731902894168,0.799268097105832
32073,0.211198710996269,0.788801289003731
32088,0.229403625098063,0.770596374901937
32111,0.243942951411612,0.756057048588388
32263,0.24349834885951,0.75650165114049
32314,0.259229284556147,0.740770715443853
32477,0.189855083536478,0.810144916463522
32542,0.19453457596841,0.80546542403159
32992,0.229599713619929,0.770400286380071
33033,0.246954335474367,0.753045664525633
33173,0.217783575024759,0.782216424975241
33209,0.215336397133475,0.784663602866525
33257,0.172243625919784,0.827756374080216
33317,0.218057962122413,0.781942037877587
33558,0.193578266835923,0.806421733164077
33634,0.178918225639922,0.821081774360078
33720,0.186099409831987,0.813900590168013
33809,0.232387313870987,0.767612686129013
33892,0.199947353277124,0.800052646722876
33977,0.207008530887727,0.792991469112273
33998,0.215586733488158,0.784413266511842
34001,0.23152585844892,0.76847414155108
34012,0.228677920231499,0.771322079768501
34103,0.19971884341926,0.80028115658074
34113,0.169375883512552,0.830624116487448
34136,0.22364636939078,0.77635363060922
34146,0.22471044985152,0.77528955014848
34322,0.243375419300315,0.756624580699685
34337,0.248202588361308,0.751797411638692
3453,0.2283875693682,0.7716124306318
34626,0.224613502218888,0.775386497781112
35010,0.208177318619357,0.791822681380643
35293,0.197173877716289,0.802826122283711
35304,0.215853653950888,0.784146346049112
3533,0.213453623213951,0.786546376786049
35401,0.166151651996583,0.833848348003417
35838,0.24656964793809,0.75343035206191
35845,0.183310660200062,0.816689339799938
36012,0.185722289431166,0.814277710568834
36231,0.169906238425603,0.830093761574397
36410,0.195950428004582,0.804049571995418
36426,0.201773013284646,0.798226986715354
36490,0.209048208551297,0.790951791448703
36566,0.211634771390767,0.788365228609233
3658,0.187182133432532,0.812817866567468
36830,0.174288783652291,0.825711216347709
36906,0.211895242556745,0.788104757443255
36971,0.235361729614087,0.764638270385913
36983,0.237077764470445,0.762922235529555
37069,0.213950163276138,0.786049836723862
37320,0.260634910099736,0.739365089900264
37400,0.198710114407611,0.801289885592389
37615,0.189398726546417,0.810601273453582
37623,0.213986570928433,0.786013429071567
37755,0.203024367562615,0.796975632437385
37837,0.254519491607024,0.745480508392976
37870,0.210569760580132,0.789430239419868
3791,0.23108557356137,0.76891442643863
37938,0.208010123126668,0.791989876873332
38128,0.22733818878737,0.77266181121263
38483,0.191727109102738,0.808272890897262
38981,0.261847518830012,0.738152481169988
38988,0.170768163533627,0.829231836466373
39045,0.223335307874245,0.776664692125755
39171,0.241850330937512,0.758149669062488
39177,0.206436716184111,0.793563283815889
39282,0.247787183375238,0.752212816624762
3941,0.168467844655142,0.831532155344858
39469,0.203750685105799,0.7962493148942
39563,0.181511270239672,0.818488729760328
39587,0.176830286000028,0.823169713999972
39613,0.209784282549494,0.790215717450506
39669,0.241091800736707,0.758908199263293
397,0.286664965333412,0.713335034666588
39772,0.233064025466708,0.766935974533292
39810,0.19493278796249,0.80506721203751
39816,0.216484902885702,0.783515097114298
39820,0.242183882563676,0.757816117436323
39822,0.20337306558336,0.79662693441664
3992,0.202222070169857,0.797777929830143
40049,0.19792564092866,0.80207435907134
40335,0.17309002596268,0.82690997403732
40353,0.191173485457273,0.808826514542727
4050,0.205979720359426,0.794020279640574
40524,0.189939464343953,0.810060535656047
40549,0.197362319301519,0.802637680698482
408,0.235345893375863,0.764654106624137
40826,0.194685528670143,0.805314471329857
40832,0.232145553003385,0.767854446996615
40868,0.191980699275986,0.808019300724014
41174,0.216391798672047,0.783608201327953
41246,0.200314507136856,0.799685492863144
41575,0.21726667105561,0.78273332894439
41661,0.249291190268122,0.750708809731878
41760,0.226118232376205,0.773881767623795
41780,0.22762438869553,0.77237561130447
4198,0.218652509693057,0.781347490306943
42330,0.199970511279854,0.800029488720146
42363,0.176205914569821,0.823794085430179
42600,0.246890574992055,0.753109425007945
42840,0.246256938355303,0.753743061644697
42904,0.245696012390299,0.754303987609701
42990,0.218297679408848,0.781702320591152
43353,0.210716828218327,0.789283171781673
43569,0.228369704293539,0.771630295706461
43680,0.19112196517942,0.808878034820581
43841,0.229911190009847,0.770088809990153
44057,0.249170854119802,0.750829145880198
44067,0.225669813294399,0.774330186705601
44081,0.22546956705706,0.77453043294294
44138,0.210531126879007,0.789468873120993
442,0.166592557602427,0.833407442397573
44289,0.226516810527655,0.773483189472345
44383,0.227132610488754,0.772867389511246
44484,0.210997259060872,0.789002740939128
44485,0.267390362375423,0.732609637624577
44499,0.239720895320796,0.760279104679204
44708,0.216252236857667,0.783747763142333
44739,0.202815654124287,0.797184345875713
44828,0.234966574453465,0.765033425546535
44953,0.212887140947276,0.787112859052724
44979,0.204619609110107,0.795380390889893
45058,0.228416125529766,0.771583874470234
45108,0.258394129682023,0.741605870317977
45124,0.198653988885195,0.801346011114805
45126,0.229423539240093,0.770576460759907
45265,0.203371785045584,0.796628214954416
45525,0.203329426358169,0.796670573641831
45550,0.224424115526665,0.775575884473335
45584,0.19143772037536,0.80856227962464
45606,0.195928704596249,0.804071295403751
45628,0.198589820810778,0.801410179189222
45646,0.213812012803335,0.786187987196665
45917,0.249332915647537,0.750667084352463
45931,0.246646279507331,0.753353720492669
46069,0.16251794504955,0.83748205495045
46128,0.199093898516,0.800906101484
46187,0.225622572259536,0.774377427740463
46423,0.216229552154541,0.783770447845459
46524,0.209205933912296,0.790794066087704
46638,0.208386786820401,0.791613213179599
46657,0.181228326986811,0.818771673013189
46814,0.224188785768103,0.775811214231897
46926,0.223232853779285,0.776767146220715
46982,0.180627079448644,0.819372920551356
4700,0.244117705127741,0.755882294872259
47073,0.172447643610079,0.827552356389921
47252,0.152543804802683,0.847456195197317
47450,0.204263944377126,0.795736055622874
47497,0.178291345283993,0.821708654716007
47582,0.171866319992015,0.828133680007985
47756,0.192312781465987,0.807687218534013
47881,0.231461284039864,0.768538715960136
48050,0.216040020145929,0.783959979854071
48099,0.257087611255673,0.742912388744327
48183,0.248305967042322,0.751694032957678
48219,0.197463251475769,0.802536748524231
48290,0.187421575648637,0.812578424351363
48548,0.270549683434361,0.729450316565639
4855,0.218208216343342,0.781791783656658
48852,0.257835888216727,0.742164111783273
48920,0.18502786686661,0.81497213313339
48944,0.184324089672255,0.815675910327745
49164,0.241258423046447,0.758741576953553
49531,0.163417482792945,0.836582517207055
49671,0.298026481790959,0.701973518209041
49681,0.212519363944057,0.787480636055943
49739,0.262426047319194,0.737573952680806
49785,0.206036823918734,0.793963176081266
50030,0.168953836418209,0.831046163581791
50175,0.167826285121592,0.832173714878408
50353,0.182149196778778,0.817850803221222
5036,0.199898467252869,0.800101532747131
50703,0.173638782960101,0.826361217039899
50776,0.189178524387463,0.810821475612537
50811,0.247099137747673,0.752900862252327
50966,0.246330234520434,0.753669765479566
51022,0.187155252151603,0.812844747848397
51318,0.223671081609589,0.776328918390411
51508,0.200339901042898,0.799660098957102
51526,0.266207122100238,0.733792877899762
51622,0.226601693466199,0.773398306533801
51704,0.194819616071747,0.805180383928253
51755,0.191986950153074,0.808013049846926
51770,0.227390610270699,0.7726093897293
51788,0.245036255711617,0.754963744288383
51804,0.229948496317747,0.770051503682253
51824,0.238894422759026,0.761105577240974
51918,0.243882118123259,0.756117881876742
51970,0.237196161435294,0.762803838564706
51982,0.231053505221768,0.768946494778232
51985,0.202930943978544,0.797069056021456
52153,0.186559132469732,0.813440867530268
52282,0.226507016253168,0.773492983746832
52338,0.217437462464278,0.782562537535722
52355,0.179042656420302,0.820957343579698
52601,0.182623660217456,0.817376339782544
52847,0.177669204816144,0.822330795183856
53050,0.202450632462819,0.797549367537181
53201,0.215654097256845,0.784345902743155
53265,0.180403283212234,0.819596716787766
53331,0.195810293029586,0.804189706970414
53647,0.183021259353816,0.816978740646184
53690,0.225292122979502,0.774707877020498
53849,0.228782166104107,0.771217833895893
54036,0.176778409424325,0.823221590575675
54182,0.215311433578676,0.784688566421324
54482,0.17278990138608,0.82721009861392
54497,0.171012858772851,0.828987141227149
54588,0.223163777967666,0.776836222032334
54697,0.241333944482956,0.758666055517044
54708,0.203347463316991,0.796652536683009
55135,0.204793615673253,0.795206384326747
55148,0.218102916133083,0.781897083866917
55216,0.202049478068565,0.797950521931435
55273,0.161805225139652,0.838194774860348
55330,0.213633084521586,0.786366915478414
55376,0.228962303028805,0.771037696971195
55422,0.261185402536485,0.738814597463515
55551,0.170174283715017,0.829825716284982
55578,0.235246637261617,0.764753362738383
55630,0.245483495728283,0.754516504271717
55670,0.239174112961089,0.760825887038911
5569,0.17792837451777,0.82207162548223
55975,0.272627467594063,0.727372532405937
55985,0.211571649592932,0.788428350407068
56068,0.231795753005031,0.768204246994969
56100,0.216891762127186,0.783108237872814
56170,0.193291404817742,0.806708595182258
56375,0.218872492058506,0.781127507941494
56526,0.216503304363249,0.783496695636751
56728,0.195821035041821,0.804178964958179
56834,0.179515645664446,0.820484354335555
57044,0.230799968021126,0.769200031978874
57434,0.261440279080627,0.738559720919373
57505,0.199339688222617,0.800660311777383
57664,0.193489118609521,0.806510881390479
57665,0.228843455917456,0.771156544082544
57712,0.254123142972547,0.745876857027453
57974,0.190818292579895,0.809181707420105
58619,0.175357935358956,0.824642064641044
58647,0.182452753837527,0.817547246162473
58736,0.203270994643974,0.796729005356026
59023,0.228292893520467,0.771707106479533
59068,0.198247587055749,0.801752412944251
59100,0.255314916345862,0.744685083654138
59142,0.197223178443251,0.802776821556749
59153,0.191743449114807,0.808256550885193
59156,0.190839890704765,0.809160109295235
59242,0.216222382284708,0.783777617715292
59318,0.24370799324859,0.75629200675141
59575,0.259987623984271,0.740012376015729
59729,0.166107273089764,0.833892726910236
59742,0.211179683963352,0.788820316036648
5985,0.221263660405711,0.778736339594289
59897,0.174530050421483,0.825469949578517
59921,0.175728105766655,0.824271894233345
59932,0.228225442181075,0.771774557818925
5998,0.175753701115549,0.824246298884451
60024,0.20457065663995,0.79542934336005
60042,0.18999386789444,0.81000613210556
601,0.235082391275731,0.764917608724269
60198,0.222229149325759,0.777770850674241
60220,0.211664012880854,0.788335987119146
60244,0.205122662709411,0.794877337290589
60262,0.186713873796407,0.813286126203593
60274,0.27990979369155,0.72009020630845
60288,0.19547425371048,0.80452574628952
60374,0.246355104733407,0.753644895266593
60689,0.233312665018737,0.766687334981263
60691,0.242616714275266,0.757383285724734
60715,0.222626356745554,0.777373643254446
60909,0.230869582687987,0.769130417312013
60941,0.190797068279222,0.809202931720778
60988,0.186719294243091,0.813280705756909
61019,0.198824592917739,0.801175407082261
61049,0.200823529175423,0.799176470824577
61155,0.191228444864808,0.808771555135192
61168,0.243156024334627,0.756843975665373
61285,0.176505218746482,0.823494781253518
61459,0.234266412649676,0.765733587350324
61491,0.261683748195059,0.738316251804941
61650,0.196275903280557,0.803724096719443
61973,0.250977161281122,0.749022838718878
62194,0.217114181533909,0.782885818466091
63070,0.207644349152729,0.792355650847271
63372,0.192826822593092,0.807173177406908
63410,0.181635624899846,0.818364375100154
63459,0.20955383858172,0.79044616141828
63469,0.206097608439897,0.793902391560103
63498,0.227212125291549,0.772787874708451
63568,0.195024007422774,0.804975992577226
63570,0.225579548878049,0.774420451121951
63726,0.239107676747699,0.760892323252301
63856,0.201989071561011,0.798010928438989
63996,0.266807818955424,0.733192181044576
64057,0.170084923791693,0.829915076208307
64059,0.234049914552639,0.765950085447361
64114,0.218655546749937,0.781344453250063
64189,0.207278485920816,0.792721514079184
64198,0.176704843703799,0.823295156296201
64262,0.247224398493144,0.752775601506856
64270,0.260659919802882,0.739340080197118
64419,0.167852165047815,0.832147834952184
64422,0.224352082691948,0.775647917308052
64435,0.234218599699834,0.765781400300166
6448,0.193059916405465,0.806940083594535
64662,0.224844936402848,0.775155063597152
64859,0.204118301166026,0.795881698833974
64959,0.247537528184625,0.752462471815375
65037,0.214599071834551,0.785400928165449
65088,0.193663372712021,0.806336627287979
65268,0.229451807024865,0.770548192975135
65309,0.209900382432205,0.790099617567795
6533,0.214444934585318,0.785555065414682
65582,0.208878198605423,0.791121801394577
65660,0.218431635072642,0.781568364927358
65715,0.229024318656738,0.770975681343262
65728,0.249178705339697,0.750821294660303
65729,0.204592277355071,0.795407722644929
65810,0.220433745867479,0.779566254132521
65928,0.252594139998428,0.747405860001572
66146,0.172104631109961,0.827895368890039
66214,0.194509848828053,0.805490151171946
66745,0.199881292427089,0.800118707572911
66889,0.219724901141973,0.780275098858027
67246,0.162900186841155,0.837099813158846
6731,0.239085547688145,0.760914452311855
67391,0.218715517996538,0.781284482003462
67450,0.181718074438072,0.818281925561928
67578,0.218947130956262,0.781052869043738
67829,0.214048112822064,0.785951887177936
68134,0.218083083548735,0.781916916451265
6832,0.202189314631142,0.797810685368858
68346,0.228356916750616,0.771643083249384
68414,0.268000281841786,0.731999718158214
68432,0.247966712712623,0.752033287287377
68600,0.227964015913471,0.772035984086529
68614,0.235784183253177,0.764215816746823
68928,0.192662242488295,0.807337757511705
68975,0.177643060527493,0.822356939472507
69083,0.179554209365544,0.820445790634457
6929,0.193192432468111,0.806807567531889
69337,0.263005081977251,0.736994918022749
69463,0.187312918901335,0.812687081098665
69523,0.19665357357235,0.80334642642765
69677,0.208102689834878,0.791897310165122
69732,0.183558735041545,0.816441264958455
6982,0.205558001894407,0.794441998105593
69900,0.225639323500156,0.774360676499844
69903,0.203531662744151,0.796468337255849
70038,0.19928826291575,0.80071173708425
7007,0.176205989977828,0.823794010022172
70182,0.278338838610446,0.721661161389554
7058,0.183901878512139,0.816098121487861
7086,0.191658329094468,0.808341670905532
70999,0.179682186455463,0.820317813544537
71040,0.228918039955608,0.771081960044392
71055,0.191581908093359,0.808418091906641
71095,0.26618258825578,0.73381741174422
71101,0.233173760683416,0.766826239316584
71105,0.207555744148403,0.792444255851597
71109,0.196799779836202,0.803200220163798
71173,0.227862958422983,0.772137041577017
7122,0.244277685225054,0.755722314774946
71300,0.231334336296425,0.768665663703575
71503,0.186385733133445,0.813614266866555
71527,0.255697414195414,0.744302585804586
7164,0.219320550712214,0.780679449287786
71663,0.21745755339492,0.78254244660508
71670,0.204566890640904,0.795433109359096
71679,0.262000424430561,0.737999575569439
71736,0.169578641312047,0.830421358687953
71859,0.193320526495162,0.806679473504838
71893,0.220696823101392,0.779303176898608
71975,0.24133589359481,0.75866410640519
72048,0.151428393790022,0.848571606209978
7236,0.216573948924043,0.783426051075957
72414,0.202106816144122,0.797893183855878
72538,0.237823596898748,0.762176403101252
72680,0.210055135737801,0.789944864262199
72947,0.19519610659603,0.80480389340397
73195,0.258826449501228,0.741173550498772
73198,0.212304051077591,0.787695948922408
73343,0.186990426273853,0.813009573726147
73535,0.215105886587765,0.784894113412235
73816,0.186273054517162,0.813726945482838
73869,0.215274362851145,0.784725637148855
73941,0.180517720436778,0.819482279563222
7401,0.227318326212993,0.772681673787007
74081,0.208863428417246,0.791136571582754
74105,0.221625212822744,0.778374787177256
74167,0.180629971918903,0.819370028081097
74173,0.186792057884314,0.813207942115686
74179,0.189677599934971,0.810322400065029
74252,0.202934403452551,0.797065596547449
74301,0.232991500207725,0.767008499792275
74402,0.243073834154376,0.756926165845624
74431,0.189861629246992,0.810138370753008
74432,0.213703214107862,0.786296785892138
74457,0.279868492878214,0.720131507121786
74479,0.227289956185019,0.772710043814981
74720,0.183383190374059,0.816616809625941
74780,0.192104763708747,0.807895236291253
74794,0.218602936082174,0.781397063917826
74798,0.16402818163953,0.83597181836047
74996,0.189743065243662,0.810256934756338
75072,0.20038699841117,0.79961300158883
75159,0.165122326695555,0.834877673304445
75217,0.244220806362217,0.755779193637783
75241,0.191279091226498,0.808720908773502
75514,0.235193725013936,0.764806274986064
7566,0.229992107585279,0.770007892414721
75938,0.239824238876965,0.760175761123035
75939,0.198733763471433,0.801266236528567
75943,0.214193206895787,0.785806793104213
76049,0.225383702495061,0.774616297504939
76249,0.188643611732951,0.811356388267049
7625,0.21923932995609,0.78076067004391
76257,0.187083561712765,0.812916438287235
76289,0.253273140803053,0.746726859196947
76706,0.213274932122546,0.786725067877454
76794,0.222218736981946,0.777781263018054
7704,0.173925888148014,0.826074111851986
7705,0.22227119883989,0.77772880116011
77098,0.232166202968415,0.767833797031585
77201,0.172148173345717,0.827851826654283
77204,0.182358984966014,0.817641015033986
77214,0.248936646742064,0.751063353257936
77287,0.200444651731051,0.799555348268949
77313,0.247948523892371,0.752051476107629
77426,0.244925562877647,0.755074437122353
77602,0.199333448877197,0.800666551122803
77679,0.202531943656531,0.797468056343469
77734,0.217750961587374,0.782249038412626
77949,0.198757235820548,0.801242764179453
78172,0.21340291781863,0.78659708218137
78217,0.192320160058684,0.807679839941316
78262,0.234578634110988,0.765421365889012
78441,0.178237648493091,0.821762351506909
78563,0.228308165005493,0.771691834994507
78595,0.226949217002494,0.773050782997506
78930,0.169276578620963,0.830723421379037
79272,0.195654650665656,0.804345349334344
79565,0.227831805687189,0.772168194312811
79578,0.176246811601301,0.823753188398699
79793,0.244040432769406,0.755959567230594
80032,0.207237238847055,0.792762761152945
80149,0.206290205342925,0.793709794657075
80189,0.227710802875374,0.772289197124626
80211,0.224212863915516,0.775787136084484
80293,0.22931775824331,0.77068224175669
80317,0.21257480831021,0.78742519168979
80424,0.182063354165092,0.817936645834908
80588,0.219546979956709,0.780453020043291
8071,0.221208519061805,0.778791480938195
80884,0.21299329713817,0.78700670286183
80892,0.195379476012769,0.804620523987231
80923,0.21042189993211,0.78957810006789
81101,0.24620083796685,0.75379916203315
81111,0.212837068949802,0.787162931050198
8113,0.201843482541491,0.798156517458509
81224,0.2181530529006,0.781846947099401
81287,0.197540277982501,0.802459722017499
8134,0.219636473075214,0.780363526924786
81396,0.248349134728254,0.751650865271746
81523,0.219535660453651,0.780464339546349
81524,0.216124495215827,0.783875504784173
81655,0.234498731288515,0.765501268711484
81783,0.172464170565815,0.827535829434185
82178,0.245723817054318,0.754276182945682
82412,0.225008319128566,0.774991680871434
82492,0.258170834056232,0.741829165943768
8254,0.22775216461602,0.77224783538398
82616,0.181680566662299,0.818319433337701
82768,0.198244728792352,0.801755271207648
82879,0.228791827496989,0.771208172503011
82977,0.221256426977692,0.778743573022308
83398,0.231170667039457,0.768829332960543
83600,0.230403694201602,0.769596305798398
83852,0.212927299201557,0.787072700798443
83862,0.190980606865058,0.809019393134943
83874,0.181159026500335,0.818840973499665
83987,0.190273565582637,0.809726434417363
83991,0.179955067652075,0.820044932347925
83992,0.200405728696456,0.799594271303544
84091,0.187203988711472,0.812796011288528
84179,0.238057132284242,0.761942867715758
84198,0.239891487342285,0.760108512657715
84202,0.221448296181391,0.778551703818609
84236,0.219584732374615,0.780415267625385
84320,0.191796764940204,0.808203235059796
84553,0.192195183176935,0.807804816823065
84586,0.219644974377058,0.780355025622942
84622,0.212418221108044,0.787581778891956
84676,0.203481358321311,0.796518641678689
84679,0.202128415278822,0.797871584721178
84793,0.182332042727961,0.817667957272039
84833,0.251112596677757,0.748887403322243
84867,0.206991524865582,0.793008475134418
84908,0.212145289380821,0.787854710619179
84944,0.203652985568641,0.796347014431359
84969,0.1734539095931,0.8265460904069
85077,0.269773721001142,0.730226278998858
85251,0.189711969937449,0.810288030062551
85330,0.204475074733428,0.795524925266572
8537,0.266894526216232,0.733105473783768
85410,0.196375894483926,0.803624105516074
85427,0.222927560289431,0.777072439710569
85507,0.243207426637403,0.756792573362597
85531,0.181827256567503,0.818172743432497
85536,0.236473866188707,0.763526133811293
85591,0.196656601034982,0.803343398965018
8572,0.244103893828946,0.755896106171054
85741,0.173147603368579,0.826852396631421
85882,0.240938839380831,0.759061160619169
86109,0.225147913137937,0.774852086862063
86113,0.217868887484227,0.782131112515773
86114,0.199792826445368,0.800207173554632
86127,0.218471439768274,0.781528560231725
86224,0.223364299693387,0.776635700306613
86252,0.228097229469514,0.771902770530486
