"","sim_id","HIV/TB_coinfection_Female","HIV/TB_coinfection_Male","TB_only_Female","TB_only_Male","total_mse"
"1",730,13314.4620264831,319305.97999456,11083.7528256132,38791.8330699529,382496.027916609
"2",731,12972.620768089,315463.243250687,11090.5042888651,38808.411550782,378334.779858423
"3",732,12681.7895969744,312106.784377094,11095.2578789289,38819.5152935836,374703.347146581
"4",733,55297.1917801716,564693.485846037,11376.7599041556,40108.2047712336,671475.642301598
"5",734,54428.5950773009,559963.185231494,11380.6114378873,40115.8931750404,665888.284921723
"6",735,53439.4739818313,554603.389593681,11387.5459405792,40137.9741510898,659568.383667181
"7",736,145346.007618576,818023.571744586,11661.8024611214,41388.5284482561,1016419.91027254
"8",737,144645.738825254,813182.612338772,11663.0446261086,41404.9428342883,1010896.33862442
"9",738,142733.412904324,805821.316820384,11670.4456544087,41432.3025358964,1001657.47791501
"10",739,41329.7807272447,462901.809322612,11411.0282427942,40284.9192348462,555927.537527497
"11",740,40264.2490361393,457893.729057288,11418.3631564905,40307.7249325197,549884.066182437
"12",741,39300.2244883515,453278.975352422,11422.6820807836,40321.7066005799,544323.588522137
"13",742,124960.952422961,734290.2059197,11725.4969182094,41684.432029895,912661.087290765
"14",743,123850.79106854,729289.184247032,11727.4096566268,41703.9400899192,906571.325062119
"15",744,121533.975701929,721208.070781578,11737.3037411007,41729.3017680466,896208.651992655
"16",745,246773.859889196,1004057.60033988,12010.9508135164,42993.3077008047,1305835.7187434
"17",746,245162.561685133,997533.525847389,12013.0282000538,43017.355818779,1297726.47155135
"18",747,241758.032105597,985993.736369576,12017.777920569,43037.136491798,1282806.68288754
"19",748,108026.682726097,625153.75597338,11791.0747280337,41980.607711217,786952.121138727
"20",749,106152.96422876,618096.197935498,11793.7568078014,42001.6641177293,778044.583089789
"21",750,104989.190285082,614337.377265045,11797.5188348018,42022.1005108481,773146.186895777
"22",751,229703.871712225,918255.391925995,12097.5283427162,43410.2474311279,1203467.03941206
"23",752,226918.797789713,908810.280047163,12100.4326944469,43435.7481282458,1191265.25865957
"24",753,223725.259123064,900535.685430803,12109.1944542801,43474.2930404653,1179844.43204861
"25",754,376515.695733126,1193911.13168351,12387.1793111205,44834.2903232947,1627648.29705105
"26",755,373928.310587792,1185924.24162555,12390.1865678633,44866.3193553146,1617109.05813652
"27",756,369622.75011448,1173102.97548693,12395.6208243599,44892.2813748068,1600013.62780058
"28",757,13137.529911247,293060.166218509,4545.68118913639,16807.1179671694,327550.495286062
"29",758,12853.284403703,289837.602779791,4532.90776432938,16643.0379039853,323866.832851809
"30",759,12595.7693345075,286524.906101297,4519.19568593763,16478.1076072002,320117.978728942
"31",760,45008.7729310025,524737.489495286,4703.26702629575,16844.9539810023,591294.483433587
"32",761,44572.5315714366,521390.829283972,4684.03127186436,16669.0102074158,587316.402334689
"33",762,43168.2375007026,514504.919986524,4681.90667114105,16551.1752397308,578906.239398099
"34",763,123558.716282139,763322.705098832,4872.67475401314,16982.0976578105,908736.193792794
"35",764,122585.206219024,757776.440209416,4856.06065128099,16821.8472220749,902039.554301796
"36",765,121032.947953113,751224.586041134,4848.12362265769,16697.3029921635,893802.960609069
"37",766,33957.1927287142,427680.904714876,4727.57242706863,16923.7569664463,483289.426837105
"38",767,32884.3984830219,422527.548137661,4717.0675548343,16770.1669131968,476899.181088714
"39",768,32108.7039571189,418330.994111537,4704.23932178648,16619.022842983,471762.960233426
"40",769,105747.201033796,683051.783862912,4914.97971553595,17086.6404438878,810800.605056131
"41",770,104646.395315262,678064.90058877,4898.94133575062,16930.5371650424,804540.774404825
"42",771,102787.64704829,671234.085259771,4890.56491429418,16800.5015213857,795712.798743741
"43",772,214854.757931029,937616.323567317,5090.82304882771,17331.1252663174,1174893.02981349
"44",773,213246.812457941,931113.173947774,5076.65857121212,17191.2918416932,1166627.93681862
"45",774,210504.579589075,922505.011900029,5069.56404094142,17074.6845175897,1155153.84004764
"46",775,91567.6357689605,579324.242394606,4959.41028117416,17203.2018278633,693054.490272604
"47",776,89757.7866098535,572378.864366021,4946.78846079376,17061.2428775003,684144.682314169
"48",777,88614.7619820924,568627.580327346,4935.00270410882,16928.9667406949,679106.311754242
"49",778,199045.033266545,854076.573131847,5152.15296227791,17496.918971929,1075770.6783326
"50",779,196889.001613039,847380.076145414,5138.30584561072,17358.0113492419,1066765.39495331
"51",780,193954.642857231,837307.719490507,5131.11387128664,17247.4794831975,1053640.95570222
"52",781,332801.024465885,1115083.3384792,5341.79485088362,17900.0399699151,1471126.19776589
"53",782,330234.23355274,1107144.5451205,5329.10021695993,17775.7769999887,1460483.65589018
"54",783,326087.421112846,1094562.92712128,5322.92784163378,17677.2295425661,1443650.50561832
"55",784,14036.0257449939,270782.876781633,3026.24892147817,22714.1318978336,310559.283345939
"56",785,13779.5355700798,266927.163230901,2984.55251208286,22278.5645581677,305969.815871232
"57",786,13571.505570175,263789.351546551,2943.41177084645,21867.8556236961,302172.124511268
"58",787,36675.1946836747,488193.874231403,2909.77475547939,20637.4193698789,548416.263040436
"59",788,36227.8374368922,484828.205898637,2862.39420268643,20201.0932177496,544119.530755965
"60",789,35285.2682012657,479380.865149417,2825.45096944178,19813.5168829562,537305.10120308
"61",790,104917.196429667,713210.735313596,2832.97346807785,18903.6568359632,839864.562047303
"62",791,104341.63558108,708921.350632973,2787.98392086909,18493.9788009151,834544.948935837
"63",792,102870.867010911,702455.064527462,2755.43944328739,18145.486653051,826226.857634712
"64",793,28170.7444648401,394821.513413606,2921.8873683945,20564.0721350274,446478.217381868
"65",794,27450.6358757073,391132.877941805,2874.33860733846,20117.3829571,441575.235381951
"66",795,26455.0603694031,385627.603603894,2842.16397353191,19755.0903345355,434679.918281364
"67",796,89773.8517144117,637344.540611095,2830.69373846295,18704.111345417,748653.197409387
"68",797,88450.7198871082,631731.933570322,2783.9741444291,18273.5449393883,741240.172541247
"69",798,86927.2366298424,625664.12589229,2750.86071364271,17920.2398602874,733262.463096062
"70",799,187087.982116411,877136.314566782,2773.58293270719,17162.1429787376,1084160.02259464
"71",800,185709.402738621,871051.113104289,2731.59760678529,16774.6646324909,1076266.77808219
"72",801,183088.334187544,862585.574521579,2698.93032325013,16432.3457003047,1064805.18473268
"73",802,77637.5463354599,537558.784825971,2831.69780641449,18510.7937482395,636538.822716085
"74",803,76037.6973062615,532380.580928809,2788.06313782091,18092.2217239098,629298.563096802
"75",804,74337.7418065705,525188.729313528,2757.76190077761,17754.42373291,620038.656753786
"76",805,173365.903193803,797268.354389134,2771.82675802257,16866.2056300128,990272.289970972
"77",806,171248.193981475,790628.294611989,2731.05909103615,16478.5671248583,981086.114809358
"78",807,168430.128649461,780744.463447884,2702.95758803051,16165.9627289474,968043.512414323
"79",808,294448.62171944,1043410.88635506,2744.63523512286,15561.0717473055,1356165.21505693
"80",809,292179.679840288,1035974.04724902,2704.95408236355,15199.2688306902,1346057.95000237
"81",810,288480.791245007,1026112.62276291,2674.56045665674,14880.7584945779,1332148.73295915
"82",811,21859.2406572226,411073.361977951,9984.08881341642,34028.3170869765,476945.008535567
"83",812,21483.5896504896,407880.017418105,9981.68880352867,34016.3462336886,473361.642105812
"84",813,20630.8084991979,401737.393980104,9986.71066308577,34016.4240754595,466371.337217848
"85",814,95952.3565113156,705122.081036007,10262.9995662706,35212.7566815632,846550.193795156
"86",815,94684.5344385616,699121.095167752,10265.8255499249,35209.580111135,839281.035267374
"87",816,93943.2843640466,694422.671429066,10264.7710283888,35206.8871319363,833837.613953438
"88",817,220122.45883034,1002583.54707577,10537.0686354686,36383.059264094,1269626.13380568
"89",818,217879.660704952,994393.051078237,10542.3662961747,36392.2458104565,1259207.32388982
"90",819,217442.842731093,989292.602444077,10539.2742409233,36387.568607717,1253662.28802381
"91",820,73209.2287994229,584818.988694256,10298.1772354391,35389.3166659152,703715.711395033
"92",821,72489.4789039922,580788.807181056,10295.6850871017,35381.7296657421,698955.700837892
"93",822,70766.6639325081,574716.105238579,10304.1817043759,35397.5137048374,691184.4645803
"94",823,192867.657879261,906616.920589298,10600.6256569914,36666.8751612105,1146752.07928676
"95",824,190737.761958404,899367.368653692,10606.3965100043,36678.3887508724,1137389.91587297
"96",825,189771.606979402,894099.941554204,10604.2823919648,36676.9095085839,1131152.74043415
"97",826,352313.577743323,1223244.38718407,10876.3558104096,37872.3039114095,1624306.62464922
"98",827,348781.781507924,1211235.00455478,10877.1418545178,37879.7826161529,1608773.71053338
"99",828,347888.079328408,1206583.2025675,10879.538016425,37888.548676405,1603239.36858873
"100",829,169520.154532403,780802.044178404,10660.2086411729,36946.9318498893,997929.339201869
"101",830,167136.806638786,774005.74666821,10666.6226522885,36960.7380163233,988769.913975607
"102",831,165704.965400898,769074.957168662,10673.1009735253,36974.7890078634,982427.812550949
"103",832,331656.360280819,1126797.07122506,10956.4880573374,38264.5479107887,1507674.46747401
"104",833,328021.51796068,1117229.42755163,10963.2364303375,38283.9289524631,1494498.11089511
"105",834,324895.622876932,1108867.69592113,10969.5258359729,38302.6022723007,1483035.44690633
"106",835,516620.446975231,1447501.56075052,11244.0914450251,39599.3236738848,2014965.42284466
"107",836,512007.016592701,1433866.43845148,11245.6886372877,39614.2788031476,1996733.42248461
"108",837,509285.768208892,1425600.58125712,11250.8058941525,39629.7859086723,1985766.94126884
"109",838,18328.8101027916,381127.873594222,3914.32271944791,16123.2556977461,419494.262114208
"110",839,17880.0944723614,377318.453348776,3897.45503116494,15918.176741643,415014.179593945
"111",840,17490.1587624914,374132.315275865,3878.54868466299,15717.991082455,411219.013805474
"112",841,80619.5590716452,658954.59608306,4030.72426448457,15811.5289659963,759416.408385186
"113",842,79385.8949285438,652914.079775748,4015.61077806789,15621.0686835138,751936.654165874
"114",843,78236.7141999591,647342.980772855,4000.77442794583,15435.9939143711,745016.463315131
"115",844,191491.579070083,940203.306109211,4161.66130751447,15634.4601199479,1151491.00660676
"116",845,189830.939365266,932901.63941229,4146.80678369258,15458.4681859384,1142337.85374719
"117",846,187899.004591942,925531.550558228,4134.92907487727,15296.921107184,1132862.40533223
"118",847,61204.0092567758,543934.3451741,4051.38126377741,15860.0055485893,625049.741243243
"119",848,60097.557071702,539003.570450221,4035.4455374554,15667.4827480349,618804.055807413
"120",849,59302.3799285798,534961.377301528,4017.25663787887,15481.2610786855,613762.274946672
"121",850,167550.848583087,848590.965474184,4194.98359467225,15675.3432576958,1036012.14090964
"122",851,165227.917583514,840771.593339585,4182.01668510342,15499.6385986529,1025681.16620686
"123",852,164516.903095358,835861.769369124,4164.03230042756,15331.686539158,1019874.39130407
"124",853,312245.379128773,1147783.17787402,4334.39472605051,15614.0103283607,1479976.9620572
"125",854,309172.993041686,1136697.91886496,4319.73015534798,15453.4826598416,1465644.12472184
"126",855,308236.762374122,1131988.20832146,4305.51202680527,15297.932678858,1459828.41540125
"127",856,146034.926194233,726608.108057973,4235.93019771623,15745.1619001992,892624.126350121
"128",857,144696.753544618,721147.711478847,4216.79498591481,15562.8898477309,885624.149857111
"129",858,142388.993036668,714532.64434459,4205.31329049245,15396.5538038119,876523.504475563
"130",859,291815.062174826,1052653.62262851,4386.49125094932,15698.9318495117,1364554.1079038
"131",860,288127.471519144,1041686.40939312,4374.53784275242,15556.270967943,1349744.68972296
"132",861,287161.770723553,1037318.6469188,4358.051104511,15383.0769520394,1344221.5456989
"133",862,463006.657451193,1358051.71275207,4540.86292041057,15795.5709935576,1841394.80411723
"134",863,458954.203654202,1345479.60277364,4527.17594521163,15647.5668603771,1824608.54923343
"135",864,454133.905503949,1334410.04531435,4520.4042848309,15530.9846587804,1808595.33976191
"136",865,16100.6215737782,354392.724477513,3353.83552425708,28676.0432058086,402523.224781356
"137",866,15696.0141494523,350618.313998911,3305.32088494021,28180.4274502297,397800.076483533
