"","sim_id","HIV/TB_coinfection_Female","HIV/TB_coinfection_Male","TB_only_Female","TB_only_Male","total_mse"
"1",2188,40173.2488902894,517753.885390025,8712.68962072231,28646.6138629087,595286.437763946
"2",2189,38817.9710243363,510262.292640535,8716.56075133807,28631.1277004471,586427.952116657
"3",2190,38781.4576241509,508626.629269786,8719.96063311995,28620.3764542283,584748.423981285
"4",2191,151773.979107014,863621.619297379,8978.76185112822,29728.3846835179,1054102.74493904
"5",2192,149705.156953343,856348.479668342,8984.45432577712,29723.2183074712,1044761.30925493
"6",2193,148335.378369496,849158.023754592,8987.87826423011,29718.0530999638,1036199.33348828
"7",2194,315257.610234415,1208752.77885243,9245.61281712638,30799.7320577566,1564055.73396173
"8",2195,312103.851257257,1199527.69605012,9251.57517424844,30799.8202622256,1551682.94274385
"9",2196,309994.556452183,1190113.03464764,9255.10475383686,30797.999025167,1540160.69487883
"10",2197,118289.291530328,723995.51209638,9016.17871224196,29902.3510485003,881203.333387451
"11",2198,117090.915310917,717958.916922568,9019.43336798776,29895.1423788755,873964.407980349
"12",2199,115903.679076351,712853.581778398,9024.61418845238,29886.9232244174,867668.798267619
"13",2200,279770.567314263,1100554.8460542,9309.4881188057,31071.8885018729,1420706.78998914
"14",2201,275701.092608875,1088095.09767189,9313.8581196522,31066.7889024361,1404176.83730285
"15",2202,275565.352481959,1084775.4123348,9318.05104726767,31064.2857075724,1400723.1015716
"16",2203,481457.033365032,1465113.26072569,9578.04014816294,32185.2440700554,1988333.57830894
"17",2204,477598.58015202,1454888.98049214,9583.4787619266,32189.067598298,1974260.10700439
"18",2205,475126.746666905,1444236.26678803,9586.80501041639,32185.7339639574,1961135.55242931
"19",2206,247689.766047154,956167.293013938,9375.38917423725,31348.0320017664,1244580.48023709
"20",2207,243853.738027618,945443.743559595,9381.33607808391,31351.9447327598,1230030.76239806
"21",2208,242381.255489365,940250.469418428,9384.60982698394,31339.8041028223,1223356.1388376
"22",2209,452625.256464262,1354099.91091632,9665.11297230679,32580.3402139056,1848970.62056679
"23",2210,450673.235199411,1347058.37044049,9670.35821865963,32583.8820495435,1839985.8459081
"24",2211,446890.889010716,1335739.90551378,9674.42451308371,32583.5599053064,1824888.77894289
"25",2212,684359.508357236,1726504.33014361,9939.4786264146,33806.144426169,2454609.46155343
"26",2213,679265.217097784,1714166.49408226,9944.86988113598,33815.4484321215,2437192.0294933
"27",2214,676449.263794314,1702566.99495669,9948.14578088844,33816.2205325388,2422780.62506443
"28",2215,32035.824239781,479360.045261403,3241.22621581736,15514.0135025581,530151.10921956
"29",2216,31542.725451774,475742.125502217,3218.97597231094,15271.7880722219,525775.614998524
"30",2217,30272.1047083539,468572.152921314,3207.62867903466,15085.6211548527,517137.507463556
"31",2218,128821.029402341,806008.985751866,3311.74849159725,14835.6080295283,952977.371675333
"32",2219,128059.204547022,801012.943895053,3290.55548011712,14611.2165133869,946973.920435579
"33",2220,125295.946302916,790470.190354304,3276.41570231389,14407.0625959373,933449.614955471
"34",2221,276177.269960357,1132699.33707696,3404.89203495338,14342.5172931419,1426624.01636542
"35",2222,275572.139806687,1126922.84532308,3384.69948832445,14137.7012559257,1420017.38587402
"36",2223,274579.916201722,1121140.5636703,3370.63686921278,13944.5079828352,1413035.62472407
"37",2224,100683.478433423,674963.843698488,3324.6062823375,14854.2397118296,793826.168126079
"38",2225,98350.0227433903,666025.237357138,3309.03210110067,14635.2387481569,782319.530949786
"39",2226,98090.9158364996,663529.394479541,3298.52459937479,14479.0441358818,779397.879051297
"40",2227,245721.194115138,1030480.26505912,3427.12280917436,14317.7322254215,1293946.31420885
"41",2228,242749.551998671,1021933.34127981,3411.60124848389,14107.1342423069,1282201.62876927
"42",2229,240958.432803649,1013550.58060478,3399.81259280617,13933.9919247851,1271842.81792602
"43",2230,429558.750733839,1374881.99092218,3528.17304388143,13924.3609028992,1821893.2756028
"44",2231,426444.185303808,1365506.52399389,3514.07315804166,13739.0420624912,1809203.82451823
"45",2232,424920.680631774,1358619.52684804,3501.14530962752,13560.9963439872,1800602.34913343
"46",2233,215448.007903933,889508.583663407,3459.48447704082,14318.6373694569,1122734.71341384
"47",2234,213921.684040598,882342.955066237,3446.45887043513,14134.7283355657,1113845.82631284
"48",2235,211320.263353289,875494.647464935,3434.81301419982,13963.2137055726,1104212.937538
"49",2236,403261.119459753,1267760.77300138,3570.27089742188,13922.3308978199,1688514.49425638
"50",2237,401779.156519995,1261332.53292176,3556.40511396959,13740.2503075054,1680408.34486323
"51",2238,396890.32205492,1247902.99366962,3543.98557592555,13563.1656283382,1661900.4669288
"52",2239,615404.963234177,1618411.24175482,3688.74353779148,13700.3770249568,2251205.32555175
"53",2240,611074.263458425,1607402.82547101,3675.76923855746,13528.2918123749,2235681.14998037
"54",2241,609234.842001192,1599738.32023247,3663.97511007143,13367.5662640203,2226004.70360775
"55",2242,26591.6731076475,447494.469925593,3809.95701156424,35424.9384765482,513321.038521353
"56",2243,25773.2327068927,442446.546174182,3752.86546175772,34836.7262823323,506809.370625165
"57",2244,25113.3853624719,437661.015725379,3723.31446675141,34457.3067503205,500955.022304923
"58",2245,109968.792186894,755075.853098557,3512.28536783079,31991.5037868264,900548.434440108
"59",2246,109311.407617894,750218.124446822,3461.88726038926,31472.3419339294,894463.761259034
"60",2247,106931.98577513,740541.970730331,3420.55909652172,31003.4717628872,881897.98736487
"61",2248,243336.749998625,1064954.85886581,3269.61425309238,29022.3235005591,1340583.54661809
"62",2249,242752.004027297,1058897.11979855,3224.22973741194,28546.6749064595,1333420.02846972
"63",2250,239870.950355386,1050079.84311072,3175.95096668381,28048.0564614315,1321174.80089422
"64",2251,84793.8711485082,627981.740953927,3500.83371349062,31762.79070972,748039.236525646
"65",2252,82967.5353721499,621559.773109445,3446.08815676418,31200.7406167752,739174.137255134
"66",2253,81802.7641566259,615737.657541391,3416.00642678082,30825.4337975474,731781.861922345
"67",2254,214166.932272533,964065.276370496,3229.99335166321,28546.2071417206,1210008.40913641
"68",2255,213107.935656898,957924.818499461,3182.4182857587,28054.0928906682,1202269.26533279
"69",2256,209604.224189859,946725.522193942,3141.62054448389,27597.6484264079,1187069.01535469
"70",2257,383956.040609715,1292879.59503925,3015.29390189994,25809.1265237749,1705660.05607464
"71",2258,380441.128691691,1282554.79670536,2968.76234180098,25331.4128290577,1691296.10056791
"72",2259,377148.39490495,1273143.3823185,2925.85469052951,24882.6424574826,1678100.27437146
"73",2260,188745.306803351,831094.641295607,3202.67264494714,28147.6162167009,1051190.23696061
"74",2261,187667.58836871,826667.262084138,3159.46317760035,27686.7310615734,1045181.04469202
"75",2262,184185.879241288,816532.568594769,3121.50231390477,27255.8825223449,1031095.83267231
"76",2263,358889.0226286,1186929.74177042,2968.4334803672,25160.9872556954,1573948.18513509
"77",2264,355028.199304852,1176823.60359637,2920.53716331504,24673.1005688404,1559445.44063338
"78",2265,353732.224373321,1171264.67227456,2881.27782880426,24255.0527893768,1552133.22726607
"79",2266,555143.33520407,1521457.94636202,2784.61188833889,22647.0718010221,2102032.96525545
"80",2267,546992.853526599,1504098.25194798,2747.85847547884,22235.6715654523,2076074.63551551
"81",2268,545962.735638337,1498599.25119806,2699.23736184305,21769.5740741632,2069030.7982724
"82",2269,70144.5983208461,637554.802369577,7710.20700218723,24706.8681754461,740116.475868056
"83",2270,69140.9788843476,632729.3222371,7712.33218881552,24670.9785970229,734253.611907286
"84",2271,68185.0289001817,627988.733366354,7713.31500193512,24636.0672480144,728523.144516485
"85",2272,222771.289108599,1040473.62496596,7957.38402024367,25626.3015921079,1296828.59968691
"86",2273,220969.09280697,1033838.34450856,7959.42251124669,25595.3006835732,1288362.16051035
"87",2274,218809.825975507,1026382.85579555,7960.95466802499,25565.2785837345,1278718.91502281
"88",2275,427891.269385636,1436065.5319049,8212.94781458168,26573.1597216391,1898742.90882676
"89",2276,426325.88962661,1428757.25087075,8215.71636318731,26549.478691554,1889848.3355521
"90",2277,424048.477781247,1421253.79597572,8215.08835294531,26515.7862780365,1880033.14838795
"91",2278,179273.464611667,882269.935613419,7992.35751256999,25780.4074229107,1095316.16516057
"92",2279,177082.784964142,875315.456981836,7993.63384278495,25747.7425897224,1086139.61837848
"93",2280,175937.602868022,870216.263178922,7989.70566009062,25714.2061784301,1079857.77788546
"94",2281,385538.422096352,1316583.44085791,8270.24191644441,26801.0105280509,1737193.11539876
"95",2282,382654.076658184,1308246.19724203,8273.00048492268,26776.6619181001,1725949.93630323
"96",2283,379227.133018931,1298975.60512281,8275.40462633123,26754.1864608724,1713232.32922894
"97",2284,633108.35810258,1734443.38936552,8524.01931703401,27780.9461120349,2403856.71289717
"98",2285,634782.532993615,1730268.46488732,8522.48020421846,27753.4318639563,2401326.90994911
"99",2286,630974.28848511,1720454.52810122,8526.2450856506,27737.6001411327,2387692.66181312
"100",2287,343751.109784901,1150736.23836347,8334.20457311302,27052.2333283818,1529873.78604987
"101",2288,342820.065763654,1145605.24958077,8331.84546904688,27019.6632938588,1523776.82410733
"102",2289,339796.582690425,1136127.0201007,8330.63393444675,26996.7061522386,1511250.94287781
"103",2290,600338.936141832,1612803.2007583,8606.97865902741,28135.0181434855,2249884.13370264
"104",2291,600207.277650444,1607431.27290541,8605.90955700967,28109.3277137019,2244353.78782657
"105",2292,595179.503861143,1596161.44955404,8609.22438223337,28095.0229420418,2228045.20073946
"106",2293,881546.886564465,2038985.73829348,8865.53331246178,29220.6181424811,2958618.77631289
"107",2294,879210.455092776,2029739.52886433,8867.69461510372,29216.7042014224,2947034.38277363
"108",2295,876615.779414826,2021128.12390269,8870.14407290514,29199.2833980226,2935813.33078845
"109",2296,57135.3737404951,592500.223278562,2921.07044711122,17050.1510597311,669606.8185259
"110",2297,57412.6830457612,590973.453359094,2905.21736631374,16822.5476541537,668113.901425322
