"","sim_id","HIV/TB_coinfection_Female","HIV/TB_coinfection_Male","TB_only_Female","TB_only_Male","total_mse"
"1",1459,19775.3648938442,191696.755636443,12903.930573036,47110.1713712477,271486.222474571
"2",1460,19834.1629053566,189665.125099608,12912.427353236,47140.5520256145,269552.267383815
"3",1461,19918.5322868807,186931.046918665,12921.3281848345,47182.487588963,266953.394979344
"4",1462,16545.9210709555,365882.26405553,13213.7780504845,48619.6243224245,444261.587499394
"5",1463,16250.4282550713,362902.425385639,13222.5900131643,48654.6999255305,441030.143579405
"6",1464,15707.831156482,358396.03277278,13232.0683460472,48702.1318052436,436038.064080553
"7",1465,56909.9299048805,549811.397723849,13516.5678919174,50071.5251841624,670309.420704809
"8",1466,56438.8948344504,546008.758105865,13525.245992854,50108.2004555248,666081.099388694
"9",1467,55419.4186444913,540531.339142105,13534.9221247904,50158.2697825687,659643.949693955
"10",1468,14624.9760317764,290789.144009042,13248.6870358302,48798.5015256667,367461.308602315
"11",1469,14326.6760413108,287904.150435444,13257.9117139255,48835.2001428939,364323.938333574
"12",1470,13880.6447725972,284270.362242884,13267.4906938525,48883.0520886784,360301.549798012
"13",1471,46635.7083119495,485897.44725919,13580.559723414,50385.0187950305,596498.734089584
"14",1472,45979.5314566205,481972.951413742,13590.0094251459,50425.5424791716,591968.03477468
"15",1473,44911.2179541828,476847.150592853,13600.0022213019,50477.7207462853,585836.091514623
"16",1474,114512.301760662,685773.908815939,13877.7238028587,51836.1016436651,866000.036023125
"17",1475,113055.691422132,680025.487885306,13888.8743846419,51891.1096047517,858861.163296832
"18",1476,112101.534783224,674732.74112637,13889.8869678239,51927.9314109288,852652.094288347
"19",1477,40741.1086327155,406189.557026838,13640.3898034286,50682.2872933264,511253.342756308
"20",1478,39700.2604639695,402411.230983173,13643.7388961819,50721.2691387342,506476.499482059
"21",1479,38581.1739337961,397857.418699552,13653.4568162574,50773.1920614985,500865.241511104
"22",1480,104855.547399858,619658.596398137,13967.0924427879,52285.0198142374,790766.25605502
"23",1481,103603.401100693,614986.367853679,13970.149039438,52325.8621749334,784885.780168744
"24",1482,101779.1234406,608885.551186871,13980.2251594926,52381.7280792204,777026.627866184
"25",1483,194284.824508601,824358.201217854,14265.6949084561,53842.6441720941,1086751.36480701
"26",1484,191814.522285641,817389.488226814,14276.8505524114,53901.0987430077,1077381.95980787
"27",1485,190491.303154376,811307.080741828,14277.9393068936,53941.5185572861,1070017.84176038
"28",1486,25148.1892172188,171957.876959273,5784.56460158299,19597.2942904268,222487.925068502
"29",1487,25345.0888816367,169717.125691969,5783.31908781195,19510.4030259441,220355.936687362
"30",1488,25360.811249713,167080.654278883,5776.1159981385,19410.3505332661,217627.932060001
"31",1489,13555.0407927146,333016.987474373,6007.43646067313,20175.7114448676,372755.176172629
"32",1490,13278.9340395499,329685.34777785,6007.32876119565,20101.2168200364,369072.827398632
"33",1491,12852.9551411683,325689.054230314,6001.27020188155,20013.5152550091,364556.794828373
"34",1492,44424.4214387957,503955.785058916,6239.70381792611,20829.8712999043,575449.781615542
"35",1493,43914.2817390843,499934.981945767,6238.08814860347,20750.8399473779,570838.191780833
"36",1494,43002.831148525,494637.772171862,6233.09537044709,20674.4663114138,564548.165002248
"37",1495,14247.3711923134,262702.540699765,6037.2964266114,20301.541813887,303288.750132577
"38",1496,13968.1578013328,259914.985132954,6034.48560529254,20218.7814751809,300136.41001476
"39",1497,13602.8069187216,256382.813088441,6031.23652907837,20139.7137923903,296156.570328631
"40",1498,36462.4993125834,443592.609498603,6291.43808422105,21019.8517408374,507366.398636245
"41",1499,35901.6927842858,439841.244683659,6287.59931180971,20933.7119711769,502964.248750931
"42",1500,34935.2619420804,434845.220751227,6285.63977122154,20867.6764062412,496933.79887077
"43",1501,93529.2534631063,629635.489020236,6523.52014896363,21736.8987636621,751425.161395968
"44",1502,92316.0105831097,624261.453763523,6521.3448141345,21667.1410826488,744765.950243416
"45",1503,91440.1636059169,619184.779541136,6511.74361573808,21596.6807640797,738733.36752687
"46",1504,32725.4673386744,368753.69840315,6345.30002741256,21217.9034080326,429042.36917727
"47",1505,31900.7370582306,365274.678525435,6335.25348295865,21124.5453736748,424635.214440298
"48",1506,30880.7085509788,360841.063932473,6333.302974084,21058.1587343771,419113.234191913
"49",1507,85666.5669617996,566945.557185084,6598.67083442819,22018.804327093,681229.599308405
"50",1508,83898.0963123233,561253.293398326,6596.20962502024,21948.8207474503,673696.42008312
"51",1509,82725.8124633826,556188.155167623,6587.17520395251,21880.4141732055,667381.557008164
"52",1510,164039.381582706,758822.056165654,6838.06589930138,22877.139497598,952576.64314526
"53",1511,162411.084576947,752626.867237395,6830.49529176329,22813.8697331453,944682.316839251
"54",1512,160183.778179872,745304.012543975,6829.61692640804,22768.4222007398,935085.829850995
"55",1513,31196.7395109881,154666.068555532,2947.97312146018,15992.742759152,204803.523947132
"56",1514,31336.973264131,152710.680506993,2917.23710085084,15667.5559342868,202632.446806262
"57",1515,31545.7208360456,150135.621461693,2889.88328756252,15374.5497707904,199945.775356091
"58",1516,12200.3849415785,303743.252879948,2959.81027676193,14898.6944358184,333802.142534107
"59",1517,12000.193139441,300537.362086034,2937.67989611394,14638.1371355271,330113.372257116
"60",1518,11635.7856972115,296631.175277216,2911.25715033127,14363.2759275938,325541.494052353
"61",1519,34699.0256941231,463078.316274769,3010.4242412519,14123.1945357392,514910.960745883
"62",1520,34311.2781181856,459329.158209888,2986.72508889803,13858.4508226366,510485.612239608
"63",1521,33504.2196180425,454239.594657839,2962.46826731567,13607.1178572092,504313.400400406
"64",1522,15273.3019959458,237183.248138533,2981.87921281809,14928.629065888,270367.058413185
"65",1523,15052.9263764581,234453.354556167,2957.81666110921,14660.7095519562,267124.80714569
"66",1524,14767.7907837745,231024.936158828,2932.37322686004,14387.2278545841,263112.328024047
"67",1525,28755.6805694198,405872.855237429,3031.0125616374,14089.3208250936,451748.86919358
"68",1526,28223.0741677956,402046.213640054,3006.96824085425,13820.2896635611,447096.545712265
"69",1527,27336.7033169456,397208.426939556,2982.31210689415,13564.3329357234,441091.77529912
"70",1528,76610.7450917121,580016.660691964,3094.15121427914,13477.8806141839,673199.437612139
"71",1529,75223.8819487394,574427.683073831,3068.30582012261,13216.291340228,665936.162182921
"72",1530,73790.2506899753,568216.668909082,3047.70963763601,12991.5484445349,658046.177681228
"73",1531,27088.1538371788,335715.932015936,3057.35440193651,14109.2152344925,379970.655489544
"74",1532,26151.2050099305,331499.948229347,3030.37987549932,13819.2905578441,374500.823672621
"75",1533,25311.7068859715,327764.592621341,3002.28994300042,13562.0308601196,369640.620310432
"76",1534,70006.6349673986,519918.271955481,3126.05568551565,13441.5536840191,606492.516292415
"77",1535,68401.2085212993,514441.351765772,3100.21336174674,13179.6439473232,599122.417596141
"78",1536,67386.4800148464,509731.331352888,3074.22139685087,12948.4820436755,593140.514808261
"79",1537,138195.739254538,699425.764847014,3209.225028977,13020.471016194,853851.200146724
"80",1538,136610.907308819,693343.276916522,3181.32361907509,12777.5696511121,845913.077495529
"81",1539,134589.594739006,686330.581048935,3162.80342727893,12575.8665184331,836658.845733653
"82",1540,12248.0841759427,263387.880934025,11718.1934196275,41627.0335570194,328981.192086615
"83",1541,12106.3027227434,260585.042699993,11723.0445450005,41641.8294231039,326056.219390841
"84",1542,11918.7168419816,257115.757220086,11730.5771723305,41669.9238354633,322434.975069862
"85",1543,35104.6585686171,478871.956215808,12020.6161906777,43031.9700707494,569029.201045852
"86",1544,34433.1411552592,474513.484947708,12030.3434627693,43065.3541037495,564042.323669486
"87",1545,34000.4751626986,470867.830066482,12028.7136479662,43078.6061413937,559975.62501854
"88",1546,104119.533191273,702214.651867571,12318.3553790962,44412.7002276126,863065.240665553
"89",1547,103617.597499872,698236.350765335,12318.6013189751,44429.7643754142,858602.313959597
"90",1548,102239.472648958,692127.932688099,12326.3261484686,44464.3921386091,851158.123624136
"91",1549,26147.1221365608,388062.491527003,12056.7499170357,43220.8334941184,469487.197074718
"92",1550,25527.060174449,384934.390961642,12057.3496309694,43236.3126316617,465755.113398722
"93",1551,24618.5788897799,379720.554922419,12070.5860065242,43275.9095112527,459685.629329976
"94",1552,87795.03262071,626717.876666454,12382.8539934728,44719.6829363152,771615.446216951
"95",1553,86937.0846593133,622534.96955234,12383.8191640496,44740.157170001,766596.030545704
