"","sim_id","HIV/TB_coinfection_Female","HIV/TB_coinfection_Male","TB_only_Female","TB_only_Male","total_mse"
"1",487,45035.2430471566,117903.158831462,14663.7908714272,55498.3842801763,233100.577030223
"2",488,45564.2944728315,114454.106859212,14676.6531087602,55561.8018885935,230256.856329397
"3",489,45693.2143676044,112711.91573637,14684.3022821181,55603.5154775883,228692.947863681
"4",490,12411.1463722682,244148.022788965,14974.4588657095,57048.1842510868,328581.812278029
"5",491,12143.1061433305,239326.917966038,14985.266392031,57100.1537196458,323555.444221045
"6",492,11980.6015070936,235999.66007231,14993.9624575028,57154.2400248165,320128.464061723
"7",493,21418.8271808635,386324.402987024,15255.1225352632,58516.2610232383,481514.613726389
"8",494,20580.2327720061,380087.936256845,15265.6372660157,58568.7256453449,474502.531940212
"9",495,20008.2789599545,375650.724514252,15274.3569800269,58624.4169196538,469557.777373887
"10",496,18954.6548468418,187997.318600694,15007.5604026752,57222.8798404381,279182.413690649
"11",497,18776.8452307789,184092.979509761,15018.7316440486,57277.0155047526,275165.571889341
"12",498,18623.8930815367,181111.652987603,15028.5780296864,57336.3491207925,272100.473219618
"13",499,18160.3854001403,335737.309517987,15316.3093943427,58826.7941025747,428040.798415045
"14",500,17417.3610727699,330267.13950217,15327.1987078691,58881.695513701,421893.39479651
"15",501,16779.0423825775,326022.94901514,15337.0295724791,58942.7366473835,417081.75761758
"16",502,49938.9688304615,485166.402500713,15618.0770096082,60356.6097686522,611080.058109435
"17",503,49192.5407135398,481096.080563175,15630.1543717007,60416.7072288414,606335.482877257
"18",504,48130.1761656074,475825.070662728,15639.4356957446,60477.2964996174,600071.979023697
"19",505,18580.4542495791,271602.364573541,15380.8614941954,59160.2046221546,364723.88493947
"20",506,18030.3367607388,268399.577392692,15392.9949360743,59220.3758127666,361043.284902272
"21",507,17369.2276347929,264633.529483488,15404.3412966736,59287.8743359756,356694.97275093
"22",508,45473.0630728247,432824.789162774,15705.0774229521,60806.0139769002,554808.943635451
"23",509,44663.5965750905,428756.531844357,15717.7616741591,60870.7433623411,550008.633455948
"24",510,43508.0115110286,423791.296952148,15727.4659576192,60934.177696976,543960.952117772
"25",511,99249.978057664,594843.09088955,15997.7763751625,62330.0490599242,772420.894382301
"26",512,97537.8853678894,588837.397676486,16010.2815989984,62403.7988824293,764789.363525803
"27",513,95884.4009239105,582690.011870005,16020.1460373833,62469.4773625965,757064.036193895
"28",514,53891.0568721017,104483.346154105,7242.18946855749,24759.8905377599,190376.483032524
"29",515,54511.8217210379,101186.995688334,7245.80094849079,24722.2417157984,187666.860073661
"30",516,54821.7756452005,99048.0784842265,7244.766060195,24670.5876979137,185785.207887536
"31",517,15031.0515347987,220094.628357515,7499.38241604062,25642.5563010917,268267.618609446
"32",518,14863.8791377962,215443.314412186,7502.28172355679,25608.883821009,263418.359094548
"33",519,14761.552624919,212217.164301369,7501.6599943326,25566.9091456691,260047.286066289
"34",520,16634.8100943588,351677.373834089,7738.35248973803,26547.5306359086,402598.067054095
"35",521,15917.1000782214,345642.7431777,7742.40370127909,26523.4248156032,395825.671772803
"36",522,15418.8507102416,341328.154515649,7742.49331180332,26490.282032949,390979.780570643
"37",523,23540.3104633523,167996.099958993,7530.7656737596,25788.0629468831,224855.239042988
"38",524,23450.3023377706,164238.748000843,7533.70266588929,25753.6410711723,220976.394075676
"39",525,23349.6031865299,161461.634716025,7533.16973037703,25711.5380227327,218055.945655665
"40",526,15194.1564016792,304070.746985885,7793.82705202476,26780.3975364719,353839.127976061
"41",527,14560.0637630014,298785.754535866,7798.00334111105,26756.538511409,347900.360151387
"42",528,14028.7920844173,294802.302652063,7798.2887200718,26724.3266889105,343353.710145463
"43",529,38779.5488059797,442684.673216201,8061.59371349835,27803.055802038,517328.871537717
"44",530,38215.5617577856,438707.87422698,8064.74015469439,27773.7345917235,512761.910731184
