"","sim_id","HIV/TB_coinfection_Female","HIV/TB_coinfection_Male","TB_only_Female","TB_only_Male","total_mse"
"1",1945,13338.6339361531,238024.152118338,12041.8935690849,43107.0401459034,306511.719769479
"2",1946,13340.3949097965,235158.262779775,12052.0026514074,43141.8248046669,303692.485145646
"3",1947,13143.8867863721,232048.147902982,12055.3222805174,43160.4013381682,300407.758308039
"4",1948,27290.4783571836,438956.712312144,12350.0600002267,44560.5860516304,523157.836721185
"5",1949,26598.0744064682,434377.234404091,12360.5755104092,44600.8771253025,517936.761446271
"6",1950,26302.5969722971,431280.077542685,12359.2936855588,44618.0641623356,514560.032362877
"7",1951,86319.4766317098,648167.867739172,12652.2359108865,45981.989415912,793121.56969768
"8",1952,85214.6082001248,642844.325141069,12662.6765817054,46024.9144482434,786746.524371142
"9",1953,84621.6408344681,638207.880977651,12662.0312051999,46047.5664261617,781539.119443481
"10",1954,20584.995887288,353505.345689287,12385.5435486992,44747.7284161711,431223.613541445
"11",1955,19930.8458740898,349573.749633282,12396.4546087702,44789.6458071582,426690.695923301
"12",1956,19398.1558179046,346384.55849685,12395.5750286221,44809.1359031544,422987.425246531
"13",1957,71951.4693714616,576668.409539792,12717.0421513395,46293.7933413281,707630.714403922
"14",1958,71368.7204440167,572946.926408112,12718.6088539512,46320.0321812445,703354.287887324
"15",1959,69873.3113103152,566886.558094979,12727.8760020694,46364.9067544869,695852.65216185
"16",1960,159735.109465474,801305.423902405,13015.9165515472,47725.4615588867,1021781.91147831
"17",1961,158746.318976395,796371.361280098,13017.6889223299,47755.261051286,1015890.63023011
"18",1962,156755.370915575,789427.043952887,13026.5762776958,47800.6765588468,1007009.667705
"19",1963,61620.7385345778,485933.469097675,12781.3640861467,46589.3916877525,606924.963406152
"20",1964,60353.1577024468,481526.160835725,12785.8652031378,46629.8404842715,601295.024225581
"21",1965,58798.4029784982,476011.757633076,12795.4891932496,46676.9385362514,594282.588341075
"22",1966,147084.169454665,728457.493864126,13103.5700069041,48157.4994244482,936802.732750143
"23",1967,145403.87331238,722797.189048124,13108.4155230656,48202.6579625765,929512.135846147
"24",1968,142992.396330079,715484.85890027,13118.4739206884,48254.4355310235,919850.164682061
"25",1969,258204.568783056,959458.30369531,13401.0876765249,49681.1142138827,1280745.07436877
"26",1970,255866.270376537,951989.775222179,13406.7032059446,49732.9761773502,1270995.72498201
"27",1971,252985.00962562,943883.778197658,13416.3070390983,49784.7437044531,1260069.83856683
"28",1972,16627.6882163038,213810.914433297,5135.32386970584,17611.85752528,253185.784044586
"29",1973,16645.9042156878,211635.153918581,5126.83024363096,17477.5429407793,250885.431318679
"30",1974,16661.2911034594,208706.949558493,5120.12221032395,17364.9196524734,247853.28252475
"31",1975,20746.5821646052,400087.121979021,5337.90752135921,17999.7188824368,444171.330547422
"32",1976,20463.8705668119,396926.462015923,5330.63722920188,17879.0652844565,440600.035096393
"33",1977,19922.1055152206,392521.722388915,5325.22425376732,17779.9489705324,435549.001128436
"34",1978,69354.4310187531,596256.651985871,5548.37911540969,18464.8285076465,689624.29062768
"35",1979,68345.1791215305,591024.842883914,5543.3787987285,18359.349523267,683272.75032744
"36",1980,67733.0160108521,586416.684628094,5531.25914883637,18258.8058611111,677939.765648894
