"","sim_id","HIV/TB_coinfection_Female","HIV/TB_coinfection_Male","TB_only_Female","TB_only_Male","total_mse"
"1",244,13434.2556684526,264617.068766382,11917.742093119,42541.2902315138,332510.356759467
"2",245,13217.6647777094,261587.141266604,11922.4205816916,42554.5213658185,329281.747991824
"3",246,13012.9139545312,258069.667642764,11929.8591541244,42581.5011599678,325593.941911387
"4",247,35946.0539471079,481444.134678613,12211.7411759516,43913.7960054717,573515.725807144
"5",248,35250.920929333,477026.415711888,12221.3252806346,43945.7129632003,568444.374885056
"6",249,34806.0020438663,473321.794877822,12219.6144527177,43957.861238625,564305.272613031
"7",250,104972.03306596,706284.040857999,12502.149925144,45248.8890097937,869007.112858897
"8",251,104458.271276166,702247.461095458,12502.2536413968,45264.4798578988,864472.46587092
"9",252,102808.115515649,695386.259731682,12510.6114503181,45301.1108551146,856006.097552763
"10",253,27328.7957772979,389948.575477665,12248.4316972189,44096.3683012879,473622.17125347
"11",254,26692.8190324652,386780.995148979,12248.8888087957,44110.4177925798,469833.12078282
"12",255,25752.9888819827,381500.104782221,12262.026576447,44148.9328178294,463664.05305848
"13",256,89048.773182422,630457.186763179,12565.4350709679,45549.3683535221,777620.763370091
"14",257,88171.7988502435,626216.821445447,12566.2457638377,45568.3143074667,772523.180366995
"15",258,86706.337103289,620391.25563674,12574.1614665527,45603.634474986,765275.388681568
"16",259,188352.961268552,872766.774684476,12849.9336278263,46889.2171393731,1120858.88672023
"17",260,187062.50666601,866975.506684776,12853.1933168077,46923.0978025993,1113814.30447019
"18",261,184519.227909792,858808.41984762,12862.2725169886,46966.0832848034,1103156.0035592
"19",262,76843.9459707968,533112.419056081,12627.463311294,45851.0186168606,668434.846955033
"20",263,75324.029437963,528167.789568263,12631.1138830579,45884.3566879377,662007.289577221
"21",264,73693.6061354831,521247.006714083,12636.6328942345,45910.2260717051,653487.471815506
"22",265,174108.335234844,793996.962295867,12939.7837667921,47326.0479067233,1028371.12920423
"23",266,172284.117186709,788006.739338626,12943.8492273137,47364.0722264046,1020598.77797905
"24",267,169558.035674071,778464.730184646,12949.7403694185,47394.0873830282,1008366.59361116
"25",268,297570.533763083,1042232.8113521,13227.176914024,48778.0062893761,1401808.52831858
"26",269,295423.630687319,1035134.87568285,13231.3712647024,48819.6131440676,1392609.49077893
"27",270,291825.182981019,1025604.92885629,13241.2135205144,48869.3997245844,1379540.72508241
"28",271,15377.8361532806,242387.657046198,5109.95169783683,18158.9555807379,281034.400478054
"29",272,15346.8395771243,239396.331577043,5100.11597201929,18003.0959229255,277846.383049112
