"","sim_id","HIV/TB_coinfection_Female","HIV/TB_coinfection_Male","TB_only_Female","TB_only_Male","total_mse"
"1",973,30304.2057739987,152596.098380091,13777.8960543089,51228.2181400997,247906.418348499
"2",974,30586.776960522,149122.285544129,13789.5670157007,51276.3366801375,244774.966200489
"3",975,30464.3925046594,147515.435801806,13798.0221850097,51320.3176944157,243098.168185891
"4",976,11651.9483240724,301707.502347888,14089.7849984299,52771.6286290355,380220.864299426
"5",977,11089.1730308576,295651.462305297,14102.1886132602,52830.8669262763,373673.690875691
"6",978,10885.0481488261,292642.085442972,14109.6224349545,52869.5801680861,370506.336194839
"7",979,36617.3035570635,466748.877763084,14373.5576976673,54204.7260702252,571944.46508804
"8",980,35489.5602206568,459856.847855942,14383.6047033798,54251.5227549994,563981.535534978
"9",981,34736.1720782981,455337.700805064,14390.9943483348,54294.4759730363,558759.343204733
"10",982,14184.4103933323,236367.416800207,14125.060982813,52933.7115940988,317610.599770451
"11",983,13860.18081241,232203.40631677,14135.7840196389,52981.0749643684,313180.446113187
"12",984,13597.0249315526,229981.22989091,14144.8235480437,53030.3169814075,310753.395351914
"13",985,29778.647842202,409211.411474282,14435.9560482642,54516.8812860509,507942.896650799
"14",986,28717.7292076359,402974.379667262,14447.1546691184,54569.051593973,500708.315137989
"15",987,27916.0192135669,398700.072165455,14455.0301425505,54614.8099351586,495685.931456731
"16",988,78194.2392310187,580831.182957318,14740.891449011,56034.3824986238,729800.696135971
"17",989,77407.395115207,576372.260513985,14752.5052917534,56089.4200763758,724621.580997321
"18",990,75986.5134686307,570330.460595066,14762.1289128814,56147.5200354343,717226.623012013
"19",991,26531.5012025067,335269.739038137,14501.1466760742,54849.9461215758,431152.333038294
"20",992,25744.2431124005,331583.77339956,14514.5691901638,54910.4008049745,426752.986507098
"21",993,24825.9802923468,327398.252541139,14522.4267662712,54961.5808961419,421708.240495899
"22",994,71131.8794613785,521614.890559185,14829.4123904539,56486.1097134201,664062.292124438
"23",995,70121.7313915517,517134.839660671,14841.4567937273,56544.0244878834,658642.052333833
"24",996,68725.0419146079,511706.733414486,14848.8814656109,56595.7795470056,651876.436341711
"25",997,143154.7854507,706452.148134277,15125.9563523371,58004.640510156,922737.530447471
"26",998,141112.499838671,699848.922930777,15137.819049289,58071.601664582,914170.843483319
"27",999,139158.680137684,693090.974830109,15147.1130053376,58131.4330132905,905528.200986421
"28",1000,37543.632473577,136023.475084727,6489.0488653639,21982.4842436765,202038.640667345
"29",1001,38005.5633594322,132162.007043985,6491.33167804193,21925.7007802874,198584.602861746
"30",1002,38114.1614251238,130233.30774316,6487.77282366799,21852.4571936503,196687.699185602
"31",1003,11618.6602519189,273263.963606005,6730.56937956952,22722.2706395014,314335.463876994
"32",1004,11202.6659198935,267425.332018783,6733.34406653533,22677.1281786178,308038.470183829
"33",1005,11037.7477284724,264699.539705069,6729.87867168156,22613.2396681182,305080.405773341
"34",1006,28020.9184846233,426459.864708478,6958.79746247074,23484.8999453141,484924.480600886
"35",1007,27022.4995701587,419775.175521364,6961.45883560404,23445.5602328572,477204.694159984
"36",1008,26421.8251738474,415635.61621426,6958.03669495069,23386.9325923492,472402.410675407
"37",1009,16466.6151938837,212690.15650945,6762.34071066858,22848.6907462437,258767.803160245
"38",1010,16171.7489957764,208465.551210429,6763.58267921267,22797.0540530966,254197.936938515
"39",1011,15855.6447262423,206164.257027524,6762.01261961241,22739.0284715875,251520.942844966
"40",1012,23238.8550847169,372144.411608242,7012.80493136483,23699.8872575102,426095.958881834
"41",1013,22348.649247903,366266.607970371,7015.53253099168,23660.2836590104,419291.073408276
"42",1014,21657.9709088205,362213.301611412,7012.86572350246,23603.2336489822,414487.371892717
"43",1015,62380.5101544173,531694.775161723,7270.1891761198,24603.1132276964,625948.587719957
"44",1016,61658.237043183,527325.611479285,7271.37459601135,24555.1890305506,620810.41214903
"45",1017,60454.9459279231,521679.567695527,7270.78804984348,24515.0131999161,613920.31487321
"46",1018,22153.6101612355,303034.818038453,7078.91995622824,23952.7987018114,356220.146857728
"47",1019,21540.8414665932,299717.283029405,7080.97971722603,23907.9032250958,352247.00743832
"48",1020,20703.9476168339,295646.309957287,7078.21005289338,23851.8730087087,347280.340635723
"49",1021,57064.9620103174,476106.912015759,7349.21054907313,24923.461780099,565444.546355249
"50",1022,56135.3695607584,471730.930419046,7350.71699993755,24877.5708965154,560094.587876257
"51",1023,54981.2367602279,466766.72027052,7347.56467753497,24830.0809626894,553925.602670972
"52",1024,118527.313631875,647760.383227917,7605.06840152087,25870.6628368398,799763.428098153
"53",1025,116623.19589979,641332.908477696,7606.48681211491,25833.9000295006,791396.491219102
"54",1026,114788.649003135,634755.865764498,7607.08168341255,25805.159201907,782956.755652952
"55",1027,45276.1601711972,121824.787892513,3205.22432129734,15198.599574981,185504.771959988
"56",1028,45594.81154237,118598.754554638,3187.84176949123,14975.3340492628,182356.741915762
"57",1029,45474.6148833275,117057.830951982,3168.67637955589,14741.6763787759,180442.798593641
"58",1030,12986.0491526059,248636.033900323,3265.50532947129,14493.0322066263,279380.620589027
"59",1031,12685.0504628321,243609.007068895,3250.15507991513,14290.7514826704,273834.964094312
"60",1032,12500.2699463262,240119.3941505,3229.36471121986,14062.9731119648,269912.001920011
"61",1033,21823.9573079624,391026.411811131,3338.81649863258,14022.6544981021,430211.840115828
"62",1034,21052.240190447,385320.500527141,3326.41194516858,13846.8807272935,423546.03339005
"63",1035,20441.4370980465,380671.122208645,3307.54815539979,13639.8309020866,418059.938364178
"64",1036,19685.8943841675,192849.22963509,3285.32699987764,14577.690222312,230398.141241447
"65",1037,19533.04467788,188869.168860855,3271.289756885,14372.9470266636,226046.450322284
"66",1038,19346.1105113408,186014.950735961,3249.01372014282,14135.226117587,222745.301085032
"67",1039,18851.9453288318,339617.085244319,3366.56292757531,14045.5709693489,375881.164470075
"68",1040,18069.5411792507,333919.248457679,3354.54124173293,13863.6289603083,369206.959838971
"69",1041,17501.5763642005,330199.268221819,3334.56266241672,13653.9854099356,364689.392658372
"70",1042,49777.7964003326,488091.82669876,3478.83253903345,13765.260048298,555113.715686424
"71",1043,49117.4619909553,483813.187928641,3461.21408073906,13556.3288762549,549948.192876591
"72",1044,48004.9006169291,478312.933370649,3444.12648209814,13367.1849430078,543129.145412684
"73",1045,19677.7521051287,274693.742533264,3410.01790738946,14117.2705182476,311898.78306403
"74",1046,19153.8262183443,271515.218386349,3393.76880738919,13915.4989222007,307978.312334283
"75",1047,18392.7755758995,267407.479811382,3374.32568134045,13698.528632887,302873.109701509
"76",1048,45912.5751479604,435468.254859938,3519.98818957267,13809.4151553668,498710.233352838
"77",1049,45060.4526483429,431197.20436502,3502.42562150043,13600.7670625163,493360.849697379
"78",1050,43849.3843045771,426014.449705102,3485.28879428819,13411.0221838646,486760.144987832
"79",1051,98232.2398033254,595643.768187374,3640.29740393636,13659.5578864613,711175.863281097
"80",1052,96683.3932725138,589902.151023278,3623.05145963555,13463.5263378565,703672.122093284
"81",1053,94957.3185457794,583492.758555407,3607.88313634386,13293.4537571102,695351.41399464
