"","sim_id","HIV/TB_coinfection_Female","HIV/TB_coinfection_Male","TB_only_Female","TB_only_Male","total_mse"
"1",1702,26806.1190521297,445860.925485296,9479.92586417194,31871.2032954741,514018.173697072
"2",1703,26007.4803374228,440978.50135867,9486.77316806423,31872.3894364021,508345.144300559
"3",1704,25193.415236195,435556.238242686,9494.4348301456,31872.614992953,502116.703301979
"4",1705,112513.241958006,754790.857176882,9764.82332469899,33039.4031478172,910108.325607404
"5",1706,111927.029589205,750199.821939701,9762.00642753085,33027.343596982,904916.201553419
"6",1707,110031.099946322,743295.501110886,9769.78424517241,33037.3138429807,896133.699145361
"7",1708,248584.95466,1066093.43990754,10041.3539793971,34195.9102766804,1358915.65882361
"8",1709,246565.808955591,1058434.08299875,10046.0950293827,34200.7851762317,1349246.77215996
"9",1710,245563.125582296,1052500.79985131,10044.2790437353,34196.4765825105,1342304.68105985
"10",1711,86163.9652536821,628317.529214252,9802.76437770802,33221.669429402,757505.928275044
"11",1712,85233.0649343439,623844.751677439,9800.66730426821,33211.4992274805,752089.983143532
"12",1713,83326.8325289613,616711.724430776,9810.35889917858,33220.8704911657,743069.786350081
"13",1714,218868.490166392,966839.256808152,10105.3169216235,34478.3464037122,1230291.41029988
"14",1715,217860.548773518,960935.201788628,10101.8736142299,34469.0438940426,1223366.66807042
"15",1716,214763.719654771,952462.26290033,10110.3867349055,34486.1952849692,1211822.56457498
"16",1717,391072.536434489,1297472.05610838,10381.8026862364,35668.0031911862,1734594.39842029
"17",1718,390081.348313654,1290391.48280096,10377.9792200598,35661.4990950393,1726512.30942971
"18",1719,386858.343516879,1281294.03839863,10383.9217425602,35675.2003822414,1714211.50404031
"19",1720,192480.413351452,834679.37232307,10164.1635451902,34752.4326711694,1072076.38189088
"20",1721,189712.320886433,827312.844485892,10171.2458309227,34764.9814394663,1061961.39264271
"21",1722,188053.369143178,820616.470074383,10176.0396425366,34772.3422419997,1053618.2211021
"22",1723,368166.183799495,1196794.55678014,10461.0398113514,36063.4185423492,1611485.19893333
"23",1724,364871.977423439,1187992.73996752,10466.7353127392,36076.3448822265,1599407.79758592
"24",1725,363252.707692657,1181790.95507646,10472.6560720759,36090.0340720585,1591606.35291325
"25",1726,569782.480646822,1535431.10374862,10741.0117703605,37357.6702887669,2153312.26645457
"26",1727,561716.785931282,1518470.38460728,10752.1029913222,37391.1645819328,2128330.43811182
"27",1728,560819.588637424,1513317.63611119,10753.8018552887,37396.937699996,2122287.9643039
"28",1729,21459.6849221465,411403.670581809,3608.64700556363,15481.3283416136,451953.330851133
"29",1730,21059.144259753,408082.649615098,3587.45740358523,15262.834300714,447992.08557915
"30",1731,20206.6504481518,401873.548767241,3575.1777874098,15075.161471738,440730.538474541
"31",1732,94447.9433748702,703726.49012406,3713.46754541539,15054.2856663612,816942.186710707
"32",1733,93194.4089617611,697688.482221605,3696.69552678291,14851.4566835646,809431.043393714
"33",1734,92399.5645671764,692836.644542948,3677.34363423144,14652.6871340524,803566.239878408
"34",1735,216955.342648685,999264.179612928,3833.10024408904,14781.5455328371,1234834.16803854
"35",1736,215005.723453559,991658.537939208,3819.54696053111,14604.6081607876,1225088.41651409
"36",1737,214234.157171331,985767.153021819,3800.84722531163,14423.8897808634,1218226.04719932
"37",1738,71977.0250663069,583398.368300352,3731.53831361307,15089.7248452308,674196.656525503
"38",1739,71199.238092489,579205.770470603,3711.11899172924,14885.7079277937,669001.835482615
"39",1740,69479.1347066139,573075.900904588,3697.39428046268,14686.4242867369,660938.854178401
"40",1741,189929.965155243,903044.199344891,3866.2661190394,14806.7283948366,1111647.15901401
"41",1742,187787.736096366,895697.279534591,3852.54192188871,14626.4491983024,1101964.00675115
"42",1743,186773.883237036,890300.92559954,3834.58670362683,14447.5247606728,1095356.92030088
"43",1744,346439.600404003,1215608.71307368,3994.92440345545,14644.3416730381,1580687.57955417
"44",1745,342882.782249054,1203477.53378106,3979.33104257182,14470.517624997,1564810.16469768
"45",1746,341948.923915149,1198717.53816575,3964.30393442589,14306.7393403283,1558937.50535565
"46",1747,166808.413186417,776995.837475423,3897.87093884641,14847.9121592349,962550.033759921
"47",1748,164461.553355659,770184.510600297,3884.51108324372,14665.4257636292,953196.000802829
"48",1749,162943.721580079,765071.992272079,3872.54138987165,14495.6266691463,946383.881911176
"49",1750,325725.741945438,1118582.00549746,4037.71060127304,14694.3406878138,1463039.79873199
"50",1751,322076.822344961,1108913.99385389,4025.09887826537,14523.262027318,1449539.17710444
"51",1752,318940.942600386,1100465.10613007,4013.91894722059,14366.5168322683,1437786.48450994
"52",1753,507435.620695926,1435366.20471444,4189.45728257217,14709.3371374593,1961700.61983039
"53",1754,502457.765626533,1421670.24910805,4177.77783431584,14572.9072375421,1942878.69980644
"54",1755,500027.93646996,1413210.91679631,4166.97741388957,14431.6365688392,1931837.467249
"55",1756,17976.0438659414,381780.481637962,3414.92923743395,30321.05275706,433492.507498397
"56",1757,17638.133201035,378742.410141728,3366.56085172669,29822.9966963524,429570.100890842
"57",1758,17045.7173026906,374143.178467752,3315.62138013284,29295.9582887704,423800.475439346
"58",1759,79365.4585976305,657934.543615107,3182.78719961665,27367.639010985,767850.428423339
"59",1760,78267.6656744591,652158.154379393,3137.09355145751,26892.1639369538,760455.077542263
"60",1761,77672.99057682,647741.80141904,3091.3215042195,26429.2164596685,754935.329959748
"61",1762,189264.311889689,937880.644668216,2998.49268144021,24825.9085444218,1154969.35778377
"62",1763,187767.236003967,931358.900910446,2947.93114951896,24326.0197530733,1146400.087817
"63",1764,185160.854610839,922224.939471258,2912.25758745492,23937.0628039491,1134235.1144735
"64",1765,59805.5780787799,541566.391444427,3178.44708853371,27178.5968013232,631729.013413063
"65",1766,58478.6858401479,536031.977158032,3129.23330223187,26679.3132116968,624319.209512109
"66",1767,57654.9261053289,531893.265216784,3084.00356364187,26210.6868523248,618842.88173808
"67",1768,164990.120873505,845217.524015042,2972.411807389,24445.6398177308,1037625.69651367
"68",1769,162926.782071816,837943.910353278,2927.63993544466,23989.0868399527,1027787.41920049
"69",1770,161955.354108398,832365.481296001,2884.97168193135,23556.030995483,1020761.83808181
"70",1771,307040.393127284,1140549.34033157,2813.15534365451,22120.9711656659,1472523.85996817
"71",1772,303944.428079341,1129350.08841694,2772.49779482139,21696.449678389,1457763.46396949
"72",1773,302972.088732896,1124539.54017675,2730.27161529417,21284.6807793228,1451526.58130426
"73",1774,143722.235104286,723099.126674136,2955.21425692317,24119.5692235967,893896.145258942
"74",1775,142345.573150991,717534.022657354,2909.43519927993,23658.8563237628,886447.887331388
"75",1776,140075.33192727,710917.87638281,2866.17735986547,23208.305785609,877067.691455554
"76",1777,286871.244470657,1045436.782764,2784.22314049391,21613.9838302468,1356706.23420539
"77",1778,283156.29764267,1034360.00470833,2748.14412594723,21220.5503650337,1341484.99684198
"78",1779,282152.878117549,1029890.18134986,2701.36457259533,20770.9353302397,1335515.35937024
"79",1780,455245.394647175,1347495.41193007,2656.75318901491,19529.8611763166,1824927.42094257
"80",1781,450691.581388837,1333910.91135734,2616.65052499752,19114.9291227425,1806334.07239391
"81",1782,445871.417453815,1322763.18684719,2583.87870165483,18765.1964032698,1789983.67940593
"82",1783,48403.0723965765,553250.152596666,8442.56350725694,27605.2147957776,637701.003296277
"83",1784,47589.1598869747,548939.053848763,8446.93191624195,27590.8876387363,632566.033290716
"84",1785,47539.5899527047,547015.07840696,8448.81631028719,27565.8999726933,630569.384642645
"85",1786,172990.746149369,920129.720973906,8702.3692513302,28631.1628985616,1130453.99927317
"86",1787,169788.376334681,909038.368405242,8706.44743502078,28622.7912613973,1116155.98343634
"87",1788,170497.214334008,907135.782287757,8709.0479360489,28604.1580758587,1114946.20263367
"88",1789,349946.934300405,1282854.35753393,8962.35721071094,29648.4926204357,1671412.14166548
"89",1790,348315.121156133,1273320.24219892,8963.72983142693,29631.3490134434,1660230.44219993
"90",1791,345768.450228841,1265566.68362625,8968.97899318005,29627.9648219585,1649932.07767023
"91",1792,135783.910406554,771466.686674222,8738.91846483356,28805.0026870074,944794.518232616
"92",1793,135742.659450843,768850.785339919,8740.94459078109,28783.0954067996,942117.484788343
"93",1794,134112.050612179,763246.144343612,8744.92615612743,28766.5220060653,934869.643117983
"94",1795,311633.068037502,1169327.53106165,9025.69113750336,29912.0625613986,1519898.35279805
"95",1796,309762.513048051,1160780.14650555,9028.38325085203,29903.8432351651,1509474.88603962
"96",1797,307735.695365599,1153612.04076459,9033.55802731568,29895.6965733909,1500276.9907309
"97",1798,529386.260087808,1554204.09992649,9285.74206302572,30967.9314070376,2123844.03348436
"98",1799,527183.196274485,1543365.55664436,9287.64415245361,30955.8281965707,2110792.22526787
"99",1800,523500.661044893,1533963.99304898,9293.59598803306,30958.2986835408,2097716.54876545
"100",1801,277060.574746736,1016823.83659506,9089.93500440138,30183.2763889351,1333157.62273513
"101",1802,274775.805095618,1009809.09818921,9095.02607835062,30173.8503667265,1323853.77972991
"102",1803,273888.871109301,1005592.69299979,9094.69974621872,30153.7699957393,1318730.03385105
"103",1804,501281.91292932,1441885.05211987,9371.00724918058,31348.6031055594,1983886.57540393
"104",1805,495422.882422407,1427330.63233479,9376.15487521206,31350.9094279574,1963480.57906036
"105",1806,495931.866558202,1422951.91243914,9377.24770909497,31339.3785893435,1959600.40529578
"106",1807,746447.167837476,1829248.24599749,9639.63322727498,32524.3678697673,2617859.41493201
"107",1808,744647.192922936,1821125.3284269,9644.03132507326,32525.6141524531,2607942.16682736
"108",1809,742382.048708224,1809069.14678675,9643.66160303675,32516.1853691888,2593611.0424672
"109",1810,40072.4662599438,518404.899384504,3172.19634004503,16194.0984268,577843.660411293
"110",1811,38688.5090475221,510771.615071011,3154.88749595575,15952.7791522465,568567.790766735
"111",1812,38638.0326184411,509061.696714292,3143.27565046746,15781.4612209373,566624.466204137
"112",1813,150099.939557833,864419.53810068,3225.04229722986,15387.1671692948,1033131.68712504
"113",1814,147209.049142716,853478.06601361,3209.18353298073,15166.025340295,1019062.3240296
"114",1815,146303.871452035,848858.397779234,3196.61089490408,14978.8821102907,1013337.76223646
"115",1816,311639.935326604,1209012.13559804,3300.61361858699,14766.468501618,1538719.15304485
"116",1817,308436.734186273,1199584.52412675,3283.85237488921,14542.4329379474,1525847.54362586
"117",1818,306258.662159156,1189937.89322549,3275.53530205607,14396.5816242643,1513868.67231097
"118",1819,117249.420099148,723652.842492981,3238.91584780181,15372.410459634,859513.588899565
"119",1820,116011.234517901,717468.648323476,3228.7024719555,15203.1805241772,851911.76583751
"120",1821,114800.862187717,712244.375053272,3213.03390781277,14981.7107920613,845239.981940864
"121",1822,276948.552904177,1100181.60043648,3325.23935555979,14721.4149247103,1395176.80762092
"122",1823,275618.780630883,1094177.77197582,3308.87939576834,14506.1803946065,1387611.61239708
"123",1824,272638.485831428,1084021.89024337,3299.28754948441,14351.6687416783,1374311.33236596
"124",1825,476234.026475849,1463888.67382903,3410.26241847743,14212.5916022091,1957745.55432556
"125",1826,475205.676990462,1457212.50441836,3395.20056063557,14016.3711416834,1949829.75311115
"126",1827,469328.058226454,1441542.63328306,3381.93217605629,13827.8919761333,1928080.5156617
"127",1828,245434.616717522,954581.722420401,3355.17853094188,14706.2768873048,1218077.79455617
"128",1829,241538.483022919,943656.61639,3343.03918302053,14516.8731536968,1203055.01174964
"129",1830,240027.157508077,938319.12682284,3327.9395897023,14313.8613217344,1195988.08524235
"130",1831,447630.228100001,1351035.85274463,3446.7233699352,14162.7388344764,1816275.54304904
"131",1832,445695.522886317,1343908.82628838,3431.53620830654,13963.599552663,1806999.48493567
"132",1833,445272.937189537,1336676.86557149,3421.1862386118,13830.1905441452,1799201.17954378
"133",1834,676318.964149796,1721773.41820559,3549.92440259105,13823.183642517,2415465.49040049
"134",1835,671125.909716872,1709154.9388938,3534.77424020279,13629.7666660698,2397445.38951694
