"G_compartment","sex_name","year","expected_total_pop","expected_disease_pop","expected_non_disease_pop","expected_non_disease_mort_total","expected_non_disease_mort_rate","TB_compartment","HIV_compartment","hiv_adj","tb_adj","mort_rate","level"
1,"male",2016,15981855.2059845,2555185.00381507,13426670.2021694,77495.5134077835,0.00577175965752567,8,4,1.2,1,0.00692611158903081,"L"
1,"male",2017,16148182.4736608,2626713.28832857,13521469.1853323,77978.4071188117,0.00576700697609108,1,1,1,1,0.00576700697609108,"L"
1,"male",2017,16148182.4736608,2626713.28832857,13521469.1853323,77978.4071188117,0.00576700697609108,1,2,5,1,0.0288350348804554,"L"
1,"male",2017,16148182.4736608,2626713.28832857,13521469.1853323,77978.4071188117,0.00576700697609108,1,3,10,1,0.0576700697609108,"L"
1,"male",2017,16148182.4736608,2626713.28832857,13521469.1853323,77978.4071188117,0.00576700697609108,1,4,1.2,1,0.0069204083713093,"L"
1,"male",2017,16148182.4736608,2626713.28832857,13521469.1853323,77978.4071188117,0.00576700697609108,2,1,1,1,0.00576700697609108,"L"
1,"male",2017,16148182.4736608,2626713.28832857,13521469.1853323,77978.4071188117,0.00576700697609108,2,2,5,1,0.0288350348804554,"L"
1,"male",2017,16148182.4736608,2626713.28832857,13521469.1853323,77978.4071188117,0.00576700697609108,2,3,10,1,0.0576700697609108,"L"
1,"male",2017,16148182.4736608,2626713.28832857,13521469.1853323,77978.4071188117,0.00576700697609108,2,4,1.2,1,0.0069204083713093,"L"
1,"male",2017,16148182.4736608,2626713.28832857,13521469.1853323,77978.4071188117,0.00576700697609108,3,1,1,1,0.00576700697609108,"L"
1,"male",2017,16148182.4736608,2626713.28832857,13521469.1853323,77978.4071188117,0.00576700697609108,3,2,5,1,0.0288350348804554,"L"
1,"male",2017,16148182.4736608,2626713.28832857,13521469.1853323,77978.4071188117,0.00576700697609108,3,3,10,1,0.0576700697609108,"L"
1,"male",2017,16148182.4736608,2626713.28832857,13521469.1853323,77978.4071188117,0.00576700697609108,3,4,1.2,1,0.0069204083713093,"L"
1,"male",2017,16148182.4736608,2626713.28832857,13521469.1853323,77978.4071188117,0.00576700697609108,4,1,1,1,0.00576700697609108,"L"
1,"male",2017,16148182.4736608,2626713.28832857,13521469.1853323,77978.4071188117,0.00576700697609108,4,2,5,1,0.0288350348804554,"L"
1,"male",2017,16148182.4736608,2626713.28832857,13521469.1853323,77978.4071188117,0.00576700697609108,4,3,10,1,0.0576700697609108,"L"
1,"male",2017,16148182.4736608,2626713.28832857,13521469.1853323,77978.4071188117,0.00576700697609108,4,4,1.2,1,0.0069204083713093,"L"
1,"male",2017,16148182.4736608,2626713.28832857,13521469.1853323,77978.4071188117,0.00576700697609108,5,1,1,1,0.00576700697609108,"L"
1,"male",2017,16148182.4736608,2626713.28832857,13521469.1853323,77978.4071188117,0.00576700697609108,5,2,5,1,0.0288350348804554,"L"
1,"male",2017,16148182.4736608,2626713.28832857,13521469.1853323,77978.4071188117,0.00576700697609108,5,3,10,1,0.0576700697609108,"L"
1,"male",2017,16148182.4736608,2626713.28832857,13521469.1853323,77978.4071188117,0.00576700697609108,5,4,1.2,1,0.0069204083713093,"L"
1,"male",2017,16148182.4736608,2626713.28832857,13521469.1853323,77978.4071188117,0.00576700697609108,6,1,1,14,0.0807380976652752,"L"
1,"male",2017,16148182.4736608,2626713.28832857,13521469.1853323,77978.4071188117,0.00576700697609108,6,2,5,4,0.115340139521822,"L"
1,"male",2017,16148182.4736608,2626713.28832857,13521469.1853323,77978.4071188117,0.00576700697609108,6,3,10,3,0.173010209282733,"L"
1,"male",2017,16148182.4736608,2626713.28832857,13521469.1853323,77978.4071188117,0.00576700697609108,6,4,1.2,14.1666666666667,0.0980391185935484,"L"
1,"male",2017,16148182.4736608,2626713.28832857,13521469.1853323,77978.4071188117,0.00576700697609108,7,1,1,1,0.00576700697609108,"L"
1,"male",2017,16148182.4736608,2626713.28832857,13521469.1853323,77978.4071188117,0.00576700697609108,7,2,5,1,0.0288350348804554,"L"
1,"male",2017,16148182.4736608,2626713.28832857,13521469.1853323,77978.4071188117,0.00576700697609108,7,3,10,1,0.0576700697609108,"L"
1,"male",2017,16148182.4736608,2626713.28832857,13521469.1853323,77978.4071188117,0.00576700697609108,7,4,1.2,1,0.0069204083713093,"L"
1,"male",2017,16148182.4736608,2626713.28832857,13521469.1853323,77978.4071188117,0.00576700697609108,8,1,1,1,0.00576700697609108,"L"
1,"male",2017,16148182.4736608,2626713.28832857,13521469.1853323,77978.4071188117,0.00576700697609108,8,2,5,1,0.0288350348804554,"L"
1,"male",2017,16148182.4736608,2626713.28832857,13521469.1853323,77978.4071188117,0.00576700697609108,8,3,10,1,0.0576700697609108,"L"
1,"male",2017,16148182.4736608,2626713.28832857,13521469.1853323,77978.4071188117,0.00576700697609108,8,4,1.2,1,0.0069204083713093,"L"
1,"male",2018,16313631.9674478,2689470.84766033,13624161.1197874,79889.3222632506,0.00586379752564883,1,1,1,1,0.00586379752564883,"L"
1,"male",2018,16313631.9674478,2689470.84766033,13624161.1197874,79889.3222632506,0.00586379752564883,1,2,5,1,0.0293189876282441,"L"
1,"male",2018,16313631.9674478,2689470.84766033,13624161.1197874,79889.3222632506,0.00586379752564883,1,3,10,1,0.0586379752564883,"L"
1,"male",2018,16313631.9674478,2689470.84766033,13624161.1197874,79889.3222632506,0.00586379752564883,1,4,1.2,1,0.00703655703077859,"L"
1,"male",2018,16313631.9674478,2689470.84766033,13624161.1197874,79889.3222632506,0.00586379752564883,2,1,1,1,0.00586379752564883,"L"
1,"male",2018,16313631.9674478,2689470.84766033,13624161.1197874,79889.3222632506,0.00586379752564883,2,2,5,1,0.0293189876282441,"L"
1,"male",2018,16313631.9674478,2689470.84766033,13624161.1197874,79889.3222632506,0.00586379752564883,2,3,10,1,0.0586379752564883,"L"
1,"male",2018,16313631.9674478,2689470.84766033,13624161.1197874,79889.3222632506,0.00586379752564883,2,4,1.2,1,0.00703655703077859,"L"
1,"male",2018,16313631.9674478,2689470.84766033,13624161.1197874,79889.3222632506,0.00586379752564883,3,1,1,1,0.00586379752564883,"L"
1,"male",2018,16313631.9674478,2689470.84766033,13624161.1197874,79889.3222632506,0.00586379752564883,3,2,5,1,0.0293189876282441,"L"
1,"male",2018,16313631.9674478,2689470.84766033,13624161.1197874,79889.3222632506,0.00586379752564883,3,3,10,1,0.0586379752564883,"L"
1,"male",2018,16313631.9674478,2689470.84766033,13624161.1197874,79889.3222632506,0.00586379752564883,3,4,1.2,1,0.00703655703077859,"L"
1,"male",2018,16313631.9674478,2689470.84766033,13624161.1197874,79889.3222632506,0.00586379752564883,4,1,1,1,0.00586379752564883,"L"
1,"male",2018,16313631.9674478,2689470.84766033,13624161.1197874,79889.3222632506,0.00586379752564883,4,2,5,1,0.0293189876282441,"L"
1,"male",2018,16313631.9674478,2689470.84766033,13624161.1197874,79889.3222632506,0.00586379752564883,4,3,10,1,0.0586379752564883,"L"
1,"male",2018,16313631.9674478,2689470.84766033,13624161.1197874,79889.3222632506,0.00586379752564883,4,4,1.2,1,0.00703655703077859,"L"
1,"male",2018,16313631.9674478,2689470.84766033,13624161.1197874,79889.3222632506,0.00586379752564883,5,1,1,1,0.00586379752564883,"L"
1,"male",2018,16313631.9674478,2689470.84766033,13624161.1197874,79889.3222632506,0.00586379752564883,5,2,5,1,0.0293189876282441,"L"
1,"male",2018,16313631.9674478,2689470.84766033,13624161.1197874,79889.3222632506,0.00586379752564883,5,3,10,1,0.0586379752564883,"L"
1,"male",2018,16313631.9674478,2689470.84766033,13624161.1197874,79889.3222632506,0.00586379752564883,5,4,1.2,1,0.00703655703077859,"L"
1,"male",2018,16313631.9674478,2689470.84766033,13624161.1197874,79889.3222632506,0.00586379752564883,6,1,1,14,0.0820931653590836,"L"
1,"male",2018,16313631.9674478,2689470.84766033,13624161.1197874,79889.3222632506,0.00586379752564883,6,2,5,4,0.117275950512977,"L"
1,"male",2018,16313631.9674478,2689470.84766033,13624161.1197874,79889.3222632506,0.00586379752564883,6,3,10,3,0.175913925769465,"L"
1,"male",2018,16313631.9674478,2689470.84766033,13624161.1197874,79889.3222632506,0.00586379752564883,6,4,1.2,14.1666666666667,0.0996845579360301,"L"
1,"male",2018,16313631.9674478,2689470.84766033,13624161.1197874,79889.3222632506,0.00586379752564883,7,1,1,1,0.00586379752564883,"L"
1,"male",2018,16313631.9674478,2689470.84766033,13624161.1197874,79889.3222632506,0.00586379752564883,7,2,5,1,0.0293189876282441,"L"
1,"male",2018,16313631.9674478,2689470.84766033,13624161.1197874,79889.3222632506,0.00586379752564883,7,3,10,1,0.0586379752564883,"L"
1,"male",2018,16313631.9674478,2689470.84766033,13624161.1197874,79889.3222632506,0.00586379752564883,7,4,1.2,1,0.00703655703077859,"L"
1,"male",2018,16313631.9674478,2689470.84766033,13624161.1197874,79889.3222632506,0.00586379752564883,8,1,1,1,0.00586379752564883,"L"
1,"male",2018,16313631.9674478,2689470.84766033,13624161.1197874,79889.3222632506,0.00586379752564883,8,2,5,1,0.0293189876282441,"L"
1,"male",2018,16313631.9674478,2689470.84766033,13624161.1197874,79889.3222632506,0.00586379752564883,8,3,10,1,0.0586379752564883,"L"
1,"male",2018,16313631.9674478,2689470.84766033,13624161.1197874,79889.3222632506,0.00586379752564883,8,4,1.2,1,0.00703655703077859,"L"
1,"male",2019,16479503.8724566,2740017.46100838,13739486.4114482,81543.0936226354,0.00593494481385352,1,1,1,1,0.00593494481385352,"L"
1,"male",2019,16479503.8724566,2740017.46100838,13739486.4114482,81543.0936226354,0.00593494481385352,1,2,5,1,0.0296747240692676,"L"
1,"male",2019,16479503.8724566,2740017.46100838,13739486.4114482,81543.0936226354,0.00593494481385352,1,3,10,1,0.0593494481385352,"L"
1,"male",2019,16479503.8724566,2740017.46100838,13739486.4114482,81543.0936226354,0.00593494481385352,1,4,1.2,1,0.00712193377662423,"L"
1,"male",2019,16479503.8724566,2740017.46100838,13739486.4114482,81543.0936226354,0.00593494481385352,2,1,1,1,0.00593494481385352,"L"
1,"male",2019,16479503.8724566,2740017.46100838,13739486.4114482,81543.0936226354,0.00593494481385352,2,2,5,1,0.0296747240692676,"L"
1,"male",2019,16479503.8724566,2740017.46100838,13739486.4114482,81543.0936226354,0.00593494481385352,2,3,10,1,0.0593494481385352,"L"
1,"male",2019,16479503.8724566,2740017.46100838,13739486.4114482,81543.0936226354,0.00593494481385352,2,4,1.2,1,0.00712193377662423,"L"
1,"male",2019,16479503.8724566,2740017.46100838,13739486.4114482,81543.0936226354,0.00593494481385352,3,1,1,1,0.00593494481385352,"L"
1,"male",2019,16479503.8724566,2740017.46100838,13739486.4114482,81543.0936226354,0.00593494481385352,3,2,5,1,0.0296747240692676,"L"
1,"male",2019,16479503.8724566,2740017.46100838,13739486.4114482,81543.0936226354,0.00593494481385352,3,3,10,1,0.0593494481385352,"L"
1,"male",2019,16479503.8724566,2740017.46100838,13739486.4114482,81543.0936226354,0.00593494481385352,3,4,1.2,1,0.00712193377662423,"L"
1,"male",2019,16479503.8724566,2740017.46100838,13739486.4114482,81543.0936226354,0.00593494481385352,4,1,1,1,0.00593494481385352,"L"
1,"male",2019,16479503.8724566,2740017.46100838,13739486.4114482,81543.0936226354,0.00593494481385352,4,2,5,1,0.0296747240692676,"L"
1,"male",2019,16479503.8724566,2740017.46100838,13739486.4114482,81543.0936226354,0.00593494481385352,4,3,10,1,0.0593494481385352,"L"
1,"male",2019,16479503.8724566,2740017.46100838,13739486.4114482,81543.0936226354,0.00593494481385352,4,4,1.2,1,0.00712193377662423,"L"
1,"male",2019,16479503.8724566,2740017.46100838,13739486.4114482,81543.0936226354,0.00593494481385352,5,1,1,1,0.00593494481385352,"L"
1,"male",2019,16479503.8724566,2740017.46100838,13739486.4114482,81543.0936226354,0.00593494481385352,5,2,5,1,0.0296747240692676,"L"
1,"male",2019,16479503.8724566,2740017.46100838,13739486.4114482,81543.0936226354,0.00593494481385352,5,3,10,1,0.0593494481385352,"L"
1,"male",2019,16479503.8724566,2740017.46100838,13739486.4114482,81543.0936226354,0.00593494481385352,5,4,1.2,1,0.00712193377662423,"L"
1,"male",2019,16479503.8724566,2740017.46100838,13739486.4114482,81543.0936226354,0.00593494481385352,6,1,1,14,0.0830892273939493,"L"
1,"male",2019,16479503.8724566,2740017.46100838,13739486.4114482,81543.0936226354,0.00593494481385352,6,2,5,4,0.11869889627707,"L"
1,"male",2019,16479503.8724566,2740017.46100838,13739486.4114482,81543.0936226354,0.00593494481385352,6,3,10,3,0.178048344415606,"L"
1,"male",2019,16479503.8724566,2740017.46100838,13739486.4114482,81543.0936226354,0.00593494481385352,6,4,1.2,14.1666666666667,0.10089406183551,"L"
1,"male",2019,16479503.8724566,2740017.46100838,13739486.4114482,81543.0936226354,0.00593494481385352,7,1,1,1,0.00593494481385352,"L"
1,"male",2019,16479503.8724566,2740017.46100838,13739486.4114482,81543.0936226354,0.00593494481385352,7,2,5,1,0.0296747240692676,"L"
1,"male",2019,16479503.8724566,2740017.46100838,13739486.4114482,81543.0936226354,0.00593494481385352,7,3,10,1,0.0593494481385352,"L"
1,"male",2019,16479503.8724566,2740017.46100838,13739486.4114482,81543.0936226354,0.00593494481385352,7,4,1.2,1,0.00712193377662423,"L"
1,"male",2019,16479503.8724566,2740017.46100838,13739486.4114482,81543.0936226354,0.00593494481385352,8,1,1,1,0.00593494481385352,"L"
1,"male",2019,16479503.8724566,2740017.46100838,13739486.4114482,81543.0936226354,0.00593494481385352,8,2,5,1,0.0296747240692676,"L"
1,"male",2019,16479503.8724566,2740017.46100838,13739486.4114482,81543.0936226354,0.00593494481385352,8,3,10,1,0.0593494481385352,"L"
1,"male",2019,16479503.8724566,2740017.46100838,13739486.4114482,81543.0936226354,0.00593494481385352,8,4,1.2,1,0.00712193377662423,"L"
2,"female",1990,10420888.6877222,180479.502444187,10240409.185278,39520.3692931345,0.00385925684980931,1,1,1,1,0.00385925684980931,"L"
2,"female",1990,10420888.6877222,180479.502444187,10240409.185278,39520.3692931345,0.00385925684980931,1,2,5,1,0.0192962842490466,"L"
2,"female",1990,10420888.6877222,180479.502444187,10240409.185278,39520.3692931345,0.00385925684980931,1,3,10,1,0.0385925684980931,"L"
2,"female",1990,10420888.6877222,180479.502444187,10240409.185278,39520.3692931345,0.00385925684980931,1,4,1.2,1,0.00463110821977117,"L"
2,"female",1990,10420888.6877222,180479.502444187,10240409.185278,39520.3692931345,0.00385925684980931,2,1,1,1,0.00385925684980931,"L"
2,"female",1990,10420888.6877222,180479.502444187,10240409.185278,39520.3692931345,0.00385925684980931,2,2,5,1,0.0192962842490466,"L"
2,"female",1990,10420888.6877222,180479.502444187,10240409.185278,39520.3692931345,0.00385925684980931,2,3,10,1,0.0385925684980931,"L"
2,"female",1990,10420888.6877222,180479.502444187,10240409.185278,39520.3692931345,0.00385925684980931,2,4,1.2,1,0.00463110821977117,"L"
2,"female",1990,10420888.6877222,180479.502444187,10240409.185278,39520.3692931345,0.00385925684980931,3,1,1,1,0.00385925684980931,"L"
2,"female",1990,10420888.6877222,180479.502444187,10240409.185278,39520.3692931345,0.00385925684980931,3,2,5,1,0.0192962842490466,"L"
2,"female",1990,10420888.6877222,180479.502444187,10240409.185278,39520.3692931345,0.00385925684980931,3,3,10,1,0.0385925684980931,"L"
2,"female",1990,10420888.6877222,180479.502444187,10240409.185278,39520.3692931345,0.00385925684980931,3,4,1.2,1,0.00463110821977117,"L"
2,"female",1990,10420888.6877222,180479.502444187,10240409.185278,39520.3692931345,0.00385925684980931,4,1,1,1,0.00385925684980931,"L"
2,"female",1990,10420888.6877222,180479.502444187,10240409.185278,39520.3692931345,0.00385925684980931,4,2,5,1,0.0192962842490466,"L"
2,"female",1990,10420888.6877222,180479.502444187,10240409.185278,39520.3692931345,0.00385925684980931,4,3,10,1,0.0385925684980931,"L"
2,"female",1990,10420888.6877222,180479.502444187,10240409.185278,39520.3692931345,0.00385925684980931,4,4,1.2,1,0.00463110821977117,"L"
2,"female",1990,10420888.6877222,180479.502444187,10240409.185278,39520.3692931345,0.00385925684980931,5,1,1,1,0.00385925684980931,"L"
2,"female",1990,10420888.6877222,180479.502444187,10240409.185278,39520.3692931345,0.00385925684980931,5,2,5,1,0.0192962842490466,"L"
2,"female",1990,10420888.6877222,180479.502444187,10240409.185278,39520.3692931345,0.00385925684980931,5,3,10,1,0.0385925684980931,"L"
2,"female",1990,10420888.6877222,180479.502444187,10240409.185278,39520.3692931345,0.00385925684980931,5,4,1.2,1,0.00463110821977117,"L"
2,"female",1990,10420888.6877222,180479.502444187,10240409.185278,39520.3692931345,0.00385925684980931,6,1,1,14,0.0540295958973304,"L"
2,"female",1990,10420888.6877222,180479.502444187,10240409.185278,39520.3692931345,0.00385925684980931,6,2,5,4,0.0771851369961862,"L"
2,"female",1990,10420888.6877222,180479.502444187,10240409.185278,39520.3692931345,0.00385925684980931,6,3,10,3,0.115777705494279,"L"
2,"female",1990,10420888.6877222,180479.502444187,10240409.185278,39520.3692931345,0.00385925684980931,6,4,1.2,14.1666666666667,0.0656073664467583,"L"
2,"female",1990,10420888.6877222,180479.502444187,10240409.185278,39520.3692931345,0.00385925684980931,7,1,1,1,0.00385925684980931,"L"
2,"female",1990,10420888.6877222,180479.502444187,10240409.185278,39520.3692931345,0.00385925684980931,7,2,5,1,0.0192962842490466,"L"
2,"female",1990,10420888.6877222,180479.502444187,10240409.185278,39520.3692931345,0.00385925684980931,7,3,10,1,0.0385925684980931,"L"
2,"female",1990,10420888.6877222,180479.502444187,10240409.185278,39520.3692931345,0.00385925684980931,7,4,1.2,1,0.00463110821977117,"L"
2,"female",1990,10420888.6877222,180479.502444187,10240409.185278,39520.3692931345,0.00385925684980931,8,1,1,1,0.00385925684980931,"L"
2,"female",1990,10420888.6877222,180479.502444187,10240409.185278,39520.3692931345,0.00385925684980931,8,2,5,1,0.0192962842490466,"L"
2,"female",1990,10420888.6877222,180479.502444187,10240409.185278,39520.3692931345,0.00385925684980931,8,3,10,1,0.0385925684980931,"L"
2,"female",1990,10420888.6877222,180479.502444187,10240409.185278,39520.3692931345,0.00385925684980931,8,4,1.2,1,0.00463110821977117,"L"
2,"female",1991,10701066.5111206,226323.2627471,10474743.2483735,38798.0762583742,0.00370396441596777,1,1,1,1,0.00370396441596777,"L"
2,"female",1991,10701066.5111206,226323.2627471,10474743.2483735,38798.0762583742,0.00370396441596777,1,2,5,1,0.0185198220798388,"L"
2,"female",1991,10701066.5111206,226323.2627471,10474743.2483735,38798.0762583742,0.00370396441596777,1,3,10,1,0.0370396441596777,"L"
2,"female",1991,10701066.5111206,226323.2627471,10474743.2483735,38798.0762583742,0.00370396441596777,1,4,1.2,1,0.00444475729916132,"L"
2,"female",1991,10701066.5111206,226323.2627471,10474743.2483735,38798.0762583742,0.00370396441596777,2,1,1,1,0.00370396441596777,"L"
2,"female",1991,10701066.5111206,226323.2627471,10474743.2483735,38798.0762583742,0.00370396441596777,2,2,5,1,0.0185198220798388,"L"
2,"female",1991,10701066.5111206,226323.2627471,10474743.2483735,38798.0762583742,0.00370396441596777,2,3,10,1,0.0370396441596777,"L"
2,"female",1991,10701066.5111206,226323.2627471,10474743.2483735,38798.0762583742,0.00370396441596777,2,4,1.2,1,0.00444475729916132,"L"
2,"female",1991,10701066.5111206,226323.2627471,10474743.2483735,38798.0762583742,0.00370396441596777,3,1,1,1,0.00370396441596777,"L"
2,"female",1991,10701066.5111206,226323.2627471,10474743.2483735,38798.0762583742,0.00370396441596777,3,2,5,1,0.0185198220798388,"L"
2,"female",1991,10701066.5111206,226323.2627471,10474743.2483735,38798.0762583742,0.00370396441596777,3,3,10,1,0.0370396441596777,"L"
2,"female",1991,10701066.5111206,226323.2627471,10474743.2483735,38798.0762583742,0.00370396441596777,3,4,1.2,1,0.00444475729916132,"L"
2,"female",1991,10701066.5111206,226323.2627471,10474743.2483735,38798.0762583742,0.00370396441596777,4,1,1,1,0.00370396441596777,"L"
2,"female",1991,10701066.5111206,226323.2627471,10474743.2483735,38798.0762583742,0.00370396441596777,4,2,5,1,0.0185198220798388,"L"
2,"female",1991,10701066.5111206,226323.2627471,10474743.2483735,38798.0762583742,0.00370396441596777,4,3,10,1,0.0370396441596777,"L"
2,"female",1991,10701066.5111206,226323.2627471,10474743.2483735,38798.0762583742,0.00370396441596777,4,4,1.2,1,0.00444475729916132,"L"
2,"female",1991,10701066.5111206,226323.2627471,10474743.2483735,38798.0762583742,0.00370396441596777,5,1,1,1,0.00370396441596777,"L"
2,"female",1991,10701066.5111206,226323.2627471,10474743.2483735,38798.0762583742,0.00370396441596777,5,2,5,1,0.0185198220798388,"L"
2,"female",1991,10701066.5111206,226323.2627471,10474743.2483735,38798.0762583742,0.00370396441596777,5,3,10,1,0.0370396441596777,"L"
2,"female",1991,10701066.5111206,226323.2627471,10474743.2483735,38798.0762583742,0.00370396441596777,5,4,1.2,1,0.00444475729916132,"L"
2,"female",1991,10701066.5111206,226323.2627471,10474743.2483735,38798.0762583742,0.00370396441596777,6,1,1,14,0.0518555018235488,"L"
2,"female",1991,10701066.5111206,226323.2627471,10474743.2483735,38798.0762583742,0.00370396441596777,6,2,5,4,0.0740792883193554,"L"
2,"female",1991,10701066.5111206,226323.2627471,10474743.2483735,38798.0762583742,0.00370396441596777,6,3,10,3,0.111118932479033,"L"
2,"female",1991,10701066.5111206,226323.2627471,10474743.2483735,38798.0762583742,0.00370396441596777,6,4,1.2,14.1666666666667,0.0629673950714521,"L"
2,"female",1991,10701066.5111206,226323.2627471,10474743.2483735,38798.0762583742,0.00370396441596777,7,1,1,1,0.00370396441596777,"L"
2,"female",1991,10701066.5111206,226323.2627471,10474743.2483735,38798.0762583742,0.00370396441596777,7,2,5,1,0.0185198220798388,"L"
2,"female",1991,10701066.5111206,226323.2627471,10474743.2483735,38798.0762583742,0.00370396441596777,7,3,10,1,0.0370396441596777,"L"
2,"female",1991,10701066.5111206,226323.2627471,10474743.2483735,38798.0762583742,0.00370396441596777,7,4,1.2,1,0.00444475729916132,"L"
2,"female",1991,10701066.5111206,226323.2627471,10474743.2483735,38798.0762583742,0.00370396441596777,8,1,1,1,0.00370396441596777,"L"
2,"female",1991,10701066.5111206,226323.2627471,10474743.2483735,38798.0762583742,0.00370396441596777,8,2,5,1,0.0185198220798388,"L"
2,"female",1991,10701066.5111206,226323.2627471,10474743.2483735,38798.0762583742,0.00370396441596777,8,3,10,1,0.0370396441596777,"L"
2,"female",1991,10701066.5111206,226323.2627471,10474743.2483735,38798.0762583742,0.00370396441596777,8,4,1.2,1,0.00444475729916132,"L"
2,"female",1992,10986242.2393893,303961.085415047,10682281.1539742,43495.8437604474,0.00407177485159761,1,1,1,1,0.00407177485159761,"L"
2,"female",1992,10986242.2393893,303961.085415047,10682281.1539742,43495.8437604474,0.00407177485159761,1,2,5,1,0.020358874257988,"L"
2,"female",1992,10986242.2393893,303961.085415047,10682281.1539742,43495.8437604474,0.00407177485159761,1,3,10,1,0.0407177485159761,"L"
2,"female",1992,10986242.2393893,303961.085415047,10682281.1539742,43495.8437604474,0.00407177485159761,1,4,1.2,1,0.00488612982191713,"L"
2,"female",1992,10986242.2393893,303961.085415047,10682281.1539742,43495.8437604474,0.00407177485159761,2,1,1,1,0.00407177485159761,"L"
2,"female",1992,10986242.2393893,303961.085415047,10682281.1539742,43495.8437604474,0.00407177485159761,2,2,5,1,0.020358874257988,"L"
2,"female",1992,10986242.2393893,303961.085415047,10682281.1539742,43495.8437604474,0.00407177485159761,2,3,10,1,0.0407177485159761,"L"
2,"female",1992,10986242.2393893,303961.085415047,10682281.1539742,43495.8437604474,0.00407177485159761,2,4,1.2,1,0.00488612982191713,"L"
2,"female",1992,10986242.2393893,303961.085415047,10682281.1539742,43495.8437604474,0.00407177485159761,3,1,1,1,0.00407177485159761,"L"
2,"female",1992,10986242.2393893,303961.085415047,10682281.1539742,43495.8437604474,0.00407177485159761,3,2,5,1,0.020358874257988,"L"
2,"female",1992,10986242.2393893,303961.085415047,10682281.1539742,43495.8437604474,0.00407177485159761,3,3,10,1,0.0407177485159761,"L"
2,"female",1992,10986242.2393893,303961.085415047,10682281.1539742,43495.8437604474,0.00407177485159761,3,4,1.2,1,0.00488612982191713,"L"
2,"female",1992,10986242.2393893,303961.085415047,10682281.1539742,43495.8437604474,0.00407177485159761,4,1,1,1,0.00407177485159761,"L"
2,"female",1992,10986242.2393893,303961.085415047,10682281.1539742,43495.8437604474,0.00407177485159761,4,2,5,1,0.020358874257988,"L"
2,"female",1992,10986242.2393893,303961.085415047,10682281.1539742,43495.8437604474,0.00407177485159761,4,3,10,1,0.0407177485159761,"L"
2,"female",1992,10986242.2393893,303961.085415047,10682281.1539742,43495.8437604474,0.00407177485159761,4,4,1.2,1,0.00488612982191713,"L"
2,"female",1992,10986242.2393893,303961.085415047,10682281.1539742,43495.8437604474,0.00407177485159761,5,1,1,1,0.00407177485159761,"L"
2,"female",1992,10986242.2393893,303961.085415047,10682281.1539742,43495.8437604474,0.00407177485159761,5,2,5,1,0.020358874257988,"L"
2,"female",1992,10986242.2393893,303961.085415047,10682281.1539742,43495.8437604474,0.00407177485159761,5,3,10,1,0.0407177485159761,"L"
2,"female",1992,10986242.2393893,303961.085415047,10682281.1539742,43495.8437604474,0.00407177485159761,5,4,1.2,1,0.00488612982191713,"L"
2,"female",1992,10986242.2393893,303961.085415047,10682281.1539742,43495.8437604474,0.00407177485159761,6,1,1,14,0.0570048479223665,"L"
2,"female",1992,10986242.2393893,303961.085415047,10682281.1539742,43495.8437604474,0.00407177485159761,6,2,5,4,0.0814354970319522,"L"
2,"female",1992,10986242.2393893,303961.085415047,10682281.1539742,43495.8437604474,0.00407177485159761,6,3,10,3,0.122153245547928,"L"
2,"female",1992,10986242.2393893,303961.085415047,10682281.1539742,43495.8437604474,0.00407177485159761,6,4,1.2,14.1666666666667,0.0692201724771594,"L"
2,"female",1992,10986242.2393893,303961.085415047,10682281.1539742,43495.8437604474,0.00407177485159761,7,1,1,1,0.00407177485159761,"L"
2,"female",1992,10986242.2393893,303961.085415047,10682281.1539742,43495.8437604474,0.00407177485159761,7,2,5,1,0.020358874257988,"L"
2,"female",1992,10986242.2393893,303961.085415047,10682281.1539742,43495.8437604474,0.00407177485159761,7,3,10,1,0.0407177485159761,"L"
2,"female",1992,10986242.2393893,303961.085415047,10682281.1539742,43495.8437604474,0.00407177485159761,7,4,1.2,1,0.00488612982191713,"L"
2,"female",1992,10986242.2393893,303961.085415047,10682281.1539742,43495.8437604474,0.00407177485159761,8,1,1,1,0.00407177485159761,"L"
2,"female",1992,10986242.2393893,303961.085415047,10682281.1539742,43495.8437604474,0.00407177485159761,8,2,5,1,0.020358874257988,"L"
2,"female",1992,10986242.2393893,303961.085415047,10682281.1539742,43495.8437604474,0.00407177485159761,8,3,10,1,0.0407177485159761,"L"
2,"female",1992,10986242.2393893,303961.085415047,10682281.1539742,43495.8437604474,0.00407177485159761,8,4,1.2,1,0.00488612982191713,"L"
2,"female",1993,11270998.075418,424484.698219731,10846513.3771983,37726.2782710911,0.00347819404808921,1,1,1,1,0.00347819404808921,"L"
2,"female",1993,11270998.075418,424484.698219731,10846513.3771983,37726.2782710911,0.00347819404808921,1,2,5,1,0.017390970240446,"L"
2,"female",1993,11270998.075418,424484.698219731,10846513.3771983,37726.2782710911,0.00347819404808921,1,3,10,1,0.0347819404808921,"L"
2,"female",1993,11270998.075418,424484.698219731,10846513.3771983,37726.2782710911,0.00347819404808921,1,4,1.2,1,0.00417383285770705,"L"
2,"female",1993,11270998.075418,424484.698219731,10846513.3771983,37726.2782710911,0.00347819404808921,2,1,1,1,0.00347819404808921,"L"
