"G_compartment","sex_name","year","expected_total_pop","expected_disease_pop","expected_non_disease_pop","expected_non_disease_mort_total","expected_non_disease_mort_rate","TB_compartment","HIV_compartment","hiv_adj","tb_adj","mort_rate"
1,"male",2004,13578680.9523738,1703186.87635862,11875494.0760152,101184.85281333,0.00852047520428575,6,4,2.4,12.5,0.255614256128573
1,"male",2004,13578680.9523738,1703186.87635862,11875494.0760152,101184.85281333,0.00852047520428575,7,1,1,1,0.00852047520428575
1,"male",2004,13578680.9523738,1703186.87635862,11875494.0760152,101184.85281333,0.00852047520428575,7,2,10,1,0.0852047520428575
1,"male",2004,13578680.9523738,1703186.87635862,11875494.0760152,101184.85281333,0.00852047520428575,7,3,20,1,0.170409504085715
1,"male",2004,13578680.9523738,1703186.87635862,11875494.0760152,101184.85281333,0.00852047520428575,7,4,2.4,1,0.0204491404902858
1,"male",2004,13578680.9523738,1703186.87635862,11875494.0760152,101184.85281333,0.00852047520428575,8,1,1,1,0.00852047520428575
1,"male",2004,13578680.9523738,1703186.87635862,11875494.0760152,101184.85281333,0.00852047520428575,8,2,10,1,0.0852047520428575
1,"male",2004,13578680.9523738,1703186.87635862,11875494.0760152,101184.85281333,0.00852047520428575,8,3,20,1,0.170409504085715
1,"male",2004,13578680.9523738,1703186.87635862,11875494.0760152,101184.85281333,0.00852047520428575,8,4,2.4,1,0.0204491404902858
1,"male",2005,13827852.9431351,1759571.41012803,12068281.533007,101309.604544663,0.00839470012922541,1,1,1,1,0.00839470012922541
1,"male",2005,13827852.9431351,1759571.41012803,12068281.533007,101309.604544663,0.00839470012922541,1,2,10,1,0.0839470012922541
1,"male",2005,13827852.9431351,1759571.41012803,12068281.533007,101309.604544663,0.00839470012922541,1,3,20,1,0.167894002584508
1,"male",2005,13827852.9431351,1759571.41012803,12068281.533007,101309.604544663,0.00839470012922541,1,4,2.4,1,0.020147280310141
1,"male",2005,13827852.9431351,1759571.41012803,12068281.533007,101309.604544663,0.00839470012922541,2,1,1,1,0.00839470012922541
1,"male",2005,13827852.9431351,1759571.41012803,12068281.533007,101309.604544663,0.00839470012922541,2,2,10,1,0.0839470012922541
1,"male",2005,13827852.9431351,1759571.41012803,12068281.533007,101309.604544663,0.00839470012922541,2,3,20,1,0.167894002584508
1,"male",2005,13827852.9431351,1759571.41012803,12068281.533007,101309.604544663,0.00839470012922541,2,4,2.4,1,0.020147280310141
1,"male",2005,13827852.9431351,1759571.41012803,12068281.533007,101309.604544663,0.00839470012922541,3,1,1,1,0.00839470012922541
1,"male",2005,13827852.9431351,1759571.41012803,12068281.533007,101309.604544663,0.00839470012922541,3,2,10,1,0.0839470012922541
1,"male",2005,13827852.9431351,1759571.41012803,12068281.533007,101309.604544663,0.00839470012922541,3,3,20,1,0.167894002584508
1,"male",2005,13827852.9431351,1759571.41012803,12068281.533007,101309.604544663,0.00839470012922541,3,4,2.4,1,0.020147280310141
1,"male",2005,13827852.9431351,1759571.41012803,12068281.533007,101309.604544663,0.00839470012922541,4,1,1,1,0.00839470012922541
1,"male",2005,13827852.9431351,1759571.41012803,12068281.533007,101309.604544663,0.00839470012922541,4,2,10,1,0.0839470012922541
1,"male",2005,13827852.9431351,1759571.41012803,12068281.533007,101309.604544663,0.00839470012922541,4,3,20,1,0.167894002584508
1,"male",2005,13827852.9431351,1759571.41012803,12068281.533007,101309.604544663,0.00839470012922541,4,4,2.4,1,0.020147280310141
1,"male",2005,13827852.9431351,1759571.41012803,12068281.533007,101309.604544663,0.00839470012922541,5,1,1,1,0.00839470012922541
1,"male",2005,13827852.9431351,1759571.41012803,12068281.533007,101309.604544663,0.00839470012922541,5,2,10,1,0.0839470012922541
1,"male",2005,13827852.9431351,1759571.41012803,12068281.533007,101309.604544663,0.00839470012922541,5,3,20,1,0.167894002584508
1,"male",2005,13827852.9431351,1759571.41012803,12068281.533007,101309.604544663,0.00839470012922541,5,4,2.4,1,0.020147280310141
1,"male",2005,13827852.9431351,1759571.41012803,12068281.533007,101309.604544663,0.00839470012922541,6,1,1,20,0.167894002584508
1,"male",2005,13827852.9431351,1759571.41012803,12068281.533007,101309.604544663,0.00839470012922541,6,2,10,5,0.41973500646127
1,"male",2005,13827852.9431351,1759571.41012803,12068281.533007,101309.604544663,0.00839470012922541,6,3,20,5,0.839470012922541
1,"male",2005,13827852.9431351,1759571.41012803,12068281.533007,101309.604544663,0.00839470012922541,6,4,2.4,12.5,0.251841003876762
1,"male",2005,13827852.9431351,1759571.41012803,12068281.533007,101309.604544663,0.00839470012922541,7,1,1,1,0.00839470012922541
1,"male",2005,13827852.9431351,1759571.41012803,12068281.533007,101309.604544663,0.00839470012922541,7,2,10,1,0.0839470012922541
1,"male",2005,13827852.9431351,1759571.41012803,12068281.533007,101309.604544663,0.00839470012922541,7,3,20,1,0.167894002584508
1,"male",2005,13827852.9431351,1759571.41012803,12068281.533007,101309.604544663,0.00839470012922541,7,4,2.4,1,0.020147280310141
1,"male",2005,13827852.9431351,1759571.41012803,12068281.533007,101309.604544663,0.00839470012922541,8,1,1,1,0.00839470012922541
1,"male",2005,13827852.9431351,1759571.41012803,12068281.533007,101309.604544663,0.00839470012922541,8,2,10,1,0.0839470012922541
1,"male",2005,13827852.9431351,1759571.41012803,12068281.533007,101309.604544663,0.00839470012922541,8,3,20,1,0.167894002584508
1,"male",2005,13827852.9431351,1759571.41012803,12068281.533007,101309.604544663,0.00839470012922541,8,4,2.4,1,0.020147280310141
1,"male",2006,14060024.707703,1808386.62245204,12251638.085251,102215.077581688,0.00834297233320486,1,1,1,1,0.00834297233320486
1,"male",2006,14060024.707703,1808386.62245204,12251638.085251,102215.077581688,0.00834297233320486,1,2,10,1,0.0834297233320486
1,"male",2006,14060024.707703,1808386.62245204,12251638.085251,102215.077581688,0.00834297233320486,1,3,20,1,0.166859446664097
1,"male",2006,14060024.707703,1808386.62245204,12251638.085251,102215.077581688,0.00834297233320486,1,4,2.4,1,0.0200231335996917
1,"male",2006,14060024.707703,1808386.62245204,12251638.085251,102215.077581688,0.00834297233320486,2,1,1,1,0.00834297233320486
1,"male",2006,14060024.707703,1808386.62245204,12251638.085251,102215.077581688,0.00834297233320486,2,2,10,1,0.0834297233320486
1,"male",2006,14060024.707703,1808386.62245204,12251638.085251,102215.077581688,0.00834297233320486,2,3,20,1,0.166859446664097
1,"male",2006,14060024.707703,1808386.62245204,12251638.085251,102215.077581688,0.00834297233320486,2,4,2.4,1,0.0200231335996917
1,"male",2006,14060024.707703,1808386.62245204,12251638.085251,102215.077581688,0.00834297233320486,3,1,1,1,0.00834297233320486
1,"male",2006,14060024.707703,1808386.62245204,12251638.085251,102215.077581688,0.00834297233320486,3,2,10,1,0.0834297233320486
1,"male",2006,14060024.707703,1808386.62245204,12251638.085251,102215.077581688,0.00834297233320486,3,3,20,1,0.166859446664097
1,"male",2006,14060024.707703,1808386.62245204,12251638.085251,102215.077581688,0.00834297233320486,3,4,2.4,1,0.0200231335996917
1,"male",2006,14060024.707703,1808386.62245204,12251638.085251,102215.077581688,0.00834297233320486,4,1,1,1,0.00834297233320486
1,"male",2006,14060024.707703,1808386.62245204,12251638.085251,102215.077581688,0.00834297233320486,4,2,10,1,0.0834297233320486
1,"male",2006,14060024.707703,1808386.62245204,12251638.085251,102215.077581688,0.00834297233320486,4,3,20,1,0.166859446664097
1,"male",2006,14060024.707703,1808386.62245204,12251638.085251,102215.077581688,0.00834297233320486,4,4,2.4,1,0.0200231335996917
1,"male",2006,14060024.707703,1808386.62245204,12251638.085251,102215.077581688,0.00834297233320486,5,1,1,1,0.00834297233320486
1,"male",2006,14060024.707703,1808386.62245204,12251638.085251,102215.077581688,0.00834297233320486,5,2,10,1,0.0834297233320486
1,"male",2006,14060024.707703,1808386.62245204,12251638.085251,102215.077581688,0.00834297233320486,5,3,20,1,0.166859446664097
1,"male",2006,14060024.707703,1808386.62245204,12251638.085251,102215.077581688,0.00834297233320486,5,4,2.4,1,0.0200231335996917
1,"male",2006,14060024.707703,1808386.62245204,12251638.085251,102215.077581688,0.00834297233320486,6,1,1,20,0.166859446664097
1,"male",2006,14060024.707703,1808386.62245204,12251638.085251,102215.077581688,0.00834297233320486,6,2,10,5,0.417148616660243
1,"male",2006,14060024.707703,1808386.62245204,12251638.085251,102215.077581688,0.00834297233320486,6,3,20,5,0.834297233320486
1,"male",2006,14060024.707703,1808386.62245204,12251638.085251,102215.077581688,0.00834297233320486,6,4,2.4,12.5,0.250289169996146
1,"male",2006,14060024.707703,1808386.62245204,12251638.085251,102215.077581688,0.00834297233320486,7,1,1,1,0.00834297233320486
1,"male",2006,14060024.707703,1808386.62245204,12251638.085251,102215.077581688,0.00834297233320486,7,2,10,1,0.0834297233320486
1,"male",2006,14060024.707703,1808386.62245204,12251638.085251,102215.077581688,0.00834297233320486,7,3,20,1,0.166859446664097
1,"male",2006,14060024.707703,1808386.62245204,12251638.085251,102215.077581688,0.00834297233320486,7,4,2.4,1,0.0200231335996917
1,"male",2006,14060024.707703,1808386.62245204,12251638.085251,102215.077581688,0.00834297233320486,8,1,1,1,0.00834297233320486
1,"male",2006,14060024.707703,1808386.62245204,12251638.085251,102215.077581688,0.00834297233320486,8,2,10,1,0.0834297233320486
1,"male",2006,14060024.707703,1808386.62245204,12251638.085251,102215.077581688,0.00834297233320486,8,3,20,1,0.166859446664097
1,"male",2006,14060024.707703,1808386.62245204,12251638.085251,102215.077581688,0.00834297233320486,8,4,2.4,1,0.0200231335996917
1,"male",2007,14282376.3850521,1855518.54012403,12426857.8449281,99459.4210464047,0.00800358564389617,1,1,1,1,0.00800358564389617
1,"male",2007,14282376.3850521,1855518.54012403,12426857.8449281,99459.4210464047,0.00800358564389617,1,2,10,1,0.0800358564389617
1,"male",2007,14282376.3850521,1855518.54012403,12426857.8449281,99459.4210464047,0.00800358564389617,1,3,20,1,0.160071712877923
1,"male",2007,14282376.3850521,1855518.54012403,12426857.8449281,99459.4210464047,0.00800358564389617,1,4,2.4,1,0.0192086055453508
1,"male",2007,14282376.3850521,1855518.54012403,12426857.8449281,99459.4210464047,0.00800358564389617,2,1,1,1,0.00800358564389617
1,"male",2007,14282376.3850521,1855518.54012403,12426857.8449281,99459.4210464047,0.00800358564389617,2,2,10,1,0.0800358564389617
1,"male",2007,14282376.3850521,1855518.54012403,12426857.8449281,99459.4210464047,0.00800358564389617,2,3,20,1,0.160071712877923
1,"male",2007,14282376.3850521,1855518.54012403,12426857.8449281,99459.4210464047,0.00800358564389617,2,4,2.4,1,0.0192086055453508
1,"male",2007,14282376.3850521,1855518.54012403,12426857.8449281,99459.4210464047,0.00800358564389617,3,1,1,1,0.00800358564389617
1,"male",2007,14282376.3850521,1855518.54012403,12426857.8449281,99459.4210464047,0.00800358564389617,3,2,10,1,0.0800358564389617
1,"male",2007,14282376.3850521,1855518.54012403,12426857.8449281,99459.4210464047,0.00800358564389617,3,3,20,1,0.160071712877923
1,"male",2007,14282376.3850521,1855518.54012403,12426857.8449281,99459.4210464047,0.00800358564389617,3,4,2.4,1,0.0192086055453508
1,"male",2007,14282376.3850521,1855518.54012403,12426857.8449281,99459.4210464047,0.00800358564389617,4,1,1,1,0.00800358564389617
1,"male",2007,14282376.3850521,1855518.54012403,12426857.8449281,99459.4210464047,0.00800358564389617,4,2,10,1,0.0800358564389617
1,"male",2007,14282376.3850521,1855518.54012403,12426857.8449281,99459.4210464047,0.00800358564389617,4,3,20,1,0.160071712877923
1,"male",2007,14282376.3850521,1855518.54012403,12426857.8449281,99459.4210464047,0.00800358564389617,4,4,2.4,1,0.0192086055453508
1,"male",2007,14282376.3850521,1855518.54012403,12426857.8449281,99459.4210464047,0.00800358564389617,5,1,1,1,0.00800358564389617
1,"male",2007,14282376.3850521,1855518.54012403,12426857.8449281,99459.4210464047,0.00800358564389617,5,2,10,1,0.0800358564389617
1,"male",2007,14282376.3850521,1855518.54012403,12426857.8449281,99459.4210464047,0.00800358564389617,5,3,20,1,0.160071712877923
1,"male",2007,14282376.3850521,1855518.54012403,12426857.8449281,99459.4210464047,0.00800358564389617,5,4,2.4,1,0.0192086055453508
1,"male",2007,14282376.3850521,1855518.54012403,12426857.8449281,99459.4210464047,0.00800358564389617,6,1,1,20,0.160071712877923
1,"male",2007,14282376.3850521,1855518.54012403,12426857.8449281,99459.4210464047,0.00800358564389617,6,2,10,5,0.400179282194808
1,"male",2007,14282376.3850521,1855518.54012403,12426857.8449281,99459.4210464047,0.00800358564389617,6,3,20,5,0.800358564389617
1,"male",2007,14282376.3850521,1855518.54012403,12426857.8449281,99459.4210464047,0.00800358564389617,6,4,2.4,12.5,0.240107569316885
1,"male",2007,14282376.3850521,1855518.54012403,12426857.8449281,99459.4210464047,0.00800358564389617,7,1,1,1,0.00800358564389617
1,"male",2007,14282376.3850521,1855518.54012403,12426857.8449281,99459.4210464047,0.00800358564389617,7,2,10,1,0.0800358564389617
1,"male",2007,14282376.3850521,1855518.54012403,12426857.8449281,99459.4210464047,0.00800358564389617,7,3,20,1,0.160071712877923
1,"male",2007,14282376.3850521,1855518.54012403,12426857.8449281,99459.4210464047,0.00800358564389617,7,4,2.4,1,0.0192086055453508
1,"male",2007,14282376.3850521,1855518.54012403,12426857.8449281,99459.4210464047,0.00800358564389617,8,1,1,1,0.00800358564389617
1,"male",2007,14282376.3850521,1855518.54012403,12426857.8449281,99459.4210464047,0.00800358564389617,8,2,10,1,0.0800358564389617
1,"male",2007,14282376.3850521,1855518.54012403,12426857.8449281,99459.4210464047,0.00800358564389617,8,3,20,1,0.160071712877923
1,"male",2007,14282376.3850521,1855518.54012403,12426857.8449281,99459.4210464047,0.00800358564389617,8,4,2.4,1,0.0192086055453508
1,"male",2008,14496101.7929583,1906063.59780575,12590038.1951526,97829.9385438746,0.00777042428525287,1,1,1,1,0.00777042428525287
1,"male",2008,14496101.7929583,1906063.59780575,12590038.1951526,97829.9385438746,0.00777042428525287,1,2,10,1,0.0777042428525287
1,"male",2008,14496101.7929583,1906063.59780575,12590038.1951526,97829.9385438746,0.00777042428525287,1,3,20,1,0.155408485705057
1,"male",2008,14496101.7929583,1906063.59780575,12590038.1951526,97829.9385438746,0.00777042428525287,1,4,2.4,1,0.0186490182846069
1,"male",2008,14496101.7929583,1906063.59780575,12590038.1951526,97829.9385438746,0.00777042428525287,2,1,1,1,0.00777042428525287
1,"male",2008,14496101.7929583,1906063.59780575,12590038.1951526,97829.9385438746,0.00777042428525287,2,2,10,1,0.0777042428525287
1,"male",2008,14496101.7929583,1906063.59780575,12590038.1951526,97829.9385438746,0.00777042428525287,2,3,20,1,0.155408485705057
1,"male",2008,14496101.7929583,1906063.59780575,12590038.1951526,97829.9385438746,0.00777042428525287,2,4,2.4,1,0.0186490182846069
1,"male",2008,14496101.7929583,1906063.59780575,12590038.1951526,97829.9385438746,0.00777042428525287,3,1,1,1,0.00777042428525287
1,"male",2008,14496101.7929583,1906063.59780575,12590038.1951526,97829.9385438746,0.00777042428525287,3,2,10,1,0.0777042428525287
1,"male",2008,14496101.7929583,1906063.59780575,12590038.1951526,97829.9385438746,0.00777042428525287,3,3,20,1,0.155408485705057
1,"male",2008,14496101.7929583,1906063.59780575,12590038.1951526,97829.9385438746,0.00777042428525287,3,4,2.4,1,0.0186490182846069
1,"male",2008,14496101.7929583,1906063.59780575,12590038.1951526,97829.9385438746,0.00777042428525287,4,1,1,1,0.00777042428525287
1,"male",2008,14496101.7929583,1906063.59780575,12590038.1951526,97829.9385438746,0.00777042428525287,4,2,10,1,0.0777042428525287
1,"male",2008,14496101.7929583,1906063.59780575,12590038.1951526,97829.9385438746,0.00777042428525287,4,3,20,1,0.155408485705057
1,"male",2008,14496101.7929583,1906063.59780575,12590038.1951526,97829.9385438746,0.00777042428525287,4,4,2.4,1,0.0186490182846069
1,"male",2008,14496101.7929583,1906063.59780575,12590038.1951526,97829.9385438746,0.00777042428525287,5,1,1,1,0.00777042428525287
1,"male",2008,14496101.7929583,1906063.59780575,12590038.1951526,97829.9385438746,0.00777042428525287,5,2,10,1,0.0777042428525287
1,"male",2008,14496101.7929583,1906063.59780575,12590038.1951526,97829.9385438746,0.00777042428525287,5,3,20,1,0.155408485705057
1,"male",2008,14496101.7929583,1906063.59780575,12590038.1951526,97829.9385438746,0.00777042428525287,5,4,2.4,1,0.0186490182846069
1,"male",2008,14496101.7929583,1906063.59780575,12590038.1951526,97829.9385438746,0.00777042428525287,6,1,1,20,0.155408485705057
1,"male",2008,14496101.7929583,1906063.59780575,12590038.1951526,97829.9385438746,0.00777042428525287,6,2,10,5,0.388521214262643
1,"male",2008,14496101.7929583,1906063.59780575,12590038.1951526,97829.9385438746,0.00777042428525287,6,3,20,5,0.777042428525286
1,"male",2008,14496101.7929583,1906063.59780575,12590038.1951526,97829.9385438746,0.00777042428525287,6,4,2.4,12.5,0.233112728557586
1,"male",2008,14496101.7929583,1906063.59780575,12590038.1951526,97829.9385438746,0.00777042428525287,7,1,1,1,0.00777042428525287
1,"male",2008,14496101.7929583,1906063.59780575,12590038.1951526,97829.9385438746,0.00777042428525287,7,2,10,1,0.0777042428525287
1,"male",2008,14496101.7929583,1906063.59780575,12590038.1951526,97829.9385438746,0.00777042428525287,7,3,20,1,0.155408485705057
1,"male",2008,14496101.7929583,1906063.59780575,12590038.1951526,97829.9385438746,0.00777042428525287,7,4,2.4,1,0.0186490182846069
1,"male",2008,14496101.7929583,1906063.59780575,12590038.1951526,97829.9385438746,0.00777042428525287,8,1,1,1,0.00777042428525287
1,"male",2008,14496101.7929583,1906063.59780575,12590038.1951526,97829.9385438746,0.00777042428525287,8,2,10,1,0.0777042428525287
1,"male",2008,14496101.7929583,1906063.59780575,12590038.1951526,97829.9385438746,0.00777042428525287,8,3,20,1,0.155408485705057
1,"male",2008,14496101.7929583,1906063.59780575,12590038.1951526,97829.9385438746,0.00777042428525287,8,4,2.4,1,0.0186490182846069
1,"male",2009,14701204.076436,1963548.60314908,12737655.4732869,95041.1253685824,0.00746143005421211,1,1,1,1,0.00746143005421211
1,"male",2009,14701204.076436,1963548.60314908,12737655.4732869,95041.1253685824,0.00746143005421211,1,2,10,1,0.0746143005421211
1,"male",2009,14701204.076436,1963548.60314908,12737655.4732869,95041.1253685824,0.00746143005421211,1,3,20,1,0.149228601084242
1,"male",2009,14701204.076436,1963548.60314908,12737655.4732869,95041.1253685824,0.00746143005421211,1,4,2.4,1,0.0179074321301091
1,"male",2009,14701204.076436,1963548.60314908,12737655.4732869,95041.1253685824,0.00746143005421211,2,1,1,1,0.00746143005421211
1,"male",2009,14701204.076436,1963548.60314908,12737655.4732869,95041.1253685824,0.00746143005421211,2,2,10,1,0.0746143005421211
1,"male",2009,14701204.076436,1963548.60314908,12737655.4732869,95041.1253685824,0.00746143005421211,2,3,20,1,0.149228601084242
1,"male",2009,14701204.076436,1963548.60314908,12737655.4732869,95041.1253685824,0.00746143005421211,2,4,2.4,1,0.0179074321301091
1,"male",2009,14701204.076436,1963548.60314908,12737655.4732869,95041.1253685824,0.00746143005421211,3,1,1,1,0.00746143005421211
1,"male",2009,14701204.076436,1963548.60314908,12737655.4732869,95041.1253685824,0.00746143005421211,3,2,10,1,0.0746143005421211
1,"male",2009,14701204.076436,1963548.60314908,12737655.4732869,95041.1253685824,0.00746143005421211,3,3,20,1,0.149228601084242
1,"male",2009,14701204.076436,1963548.60314908,12737655.4732869,95041.1253685824,0.00746143005421211,3,4,2.4,1,0.0179074321301091
1,"male",2009,14701204.076436,1963548.60314908,12737655.4732869,95041.1253685824,0.00746143005421211,4,1,1,1,0.00746143005421211
1,"male",2009,14701204.076436,1963548.60314908,12737655.4732869,95041.1253685824,0.00746143005421211,4,2,10,1,0.0746143005421211
1,"male",2009,14701204.076436,1963548.60314908,12737655.4732869,95041.1253685824,0.00746143005421211,4,3,20,1,0.149228601084242
1,"male",2009,14701204.076436,1963548.60314908,12737655.4732869,95041.1253685824,0.00746143005421211,4,4,2.4,1,0.0179074321301091
1,"male",2009,14701204.076436,1963548.60314908,12737655.4732869,95041.1253685824,0.00746143005421211,5,1,1,1,0.00746143005421211
1,"male",2009,14701204.076436,1963548.60314908,12737655.4732869,95041.1253685824,0.00746143005421211,5,2,10,1,0.0746143005421211
1,"male",2009,14701204.076436,1963548.60314908,12737655.4732869,95041.1253685824,0.00746143005421211,5,3,20,1,0.149228601084242
1,"male",2009,14701204.076436,1963548.60314908,12737655.4732869,95041.1253685824,0.00746143005421211,5,4,2.4,1,0.0179074321301091
1,"male",2009,14701204.076436,1963548.60314908,12737655.4732869,95041.1253685824,0.00746143005421211,6,1,1,20,0.149228601084242
1,"male",2009,14701204.076436,1963548.60314908,12737655.4732869,95041.1253685824,0.00746143005421211,6,2,10,5,0.373071502710605
1,"male",2009,14701204.076436,1963548.60314908,12737655.4732869,95041.1253685824,0.00746143005421211,6,3,20,5,0.746143005421211
1,"male",2009,14701204.076436,1963548.60314908,12737655.4732869,95041.1253685824,0.00746143005421211,6,4,2.4,12.5,0.223842901626363
1,"male",2009,14701204.076436,1963548.60314908,12737655.4732869,95041.1253685824,0.00746143005421211,7,1,1,1,0.00746143005421211
1,"male",2009,14701204.076436,1963548.60314908,12737655.4732869,95041.1253685824,0.00746143005421211,7,2,10,1,0.0746143005421211
1,"male",2009,14701204.076436,1963548.60314908,12737655.4732869,95041.1253685824,0.00746143005421211,7,3,20,1,0.149228601084242
1,"male",2009,14701204.076436,1963548.60314908,12737655.4732869,95041.1253685824,0.00746143005421211,7,4,2.4,1,0.0179074321301091
1,"male",2009,14701204.076436,1963548.60314908,12737655.4732869,95041.1253685824,0.00746143005421211,8,1,1,1,0.00746143005421211
1,"male",2009,14701204.076436,1963548.60314908,12737655.4732869,95041.1253685824,0.00746143005421211,8,2,10,1,0.0746143005421211
1,"male",2009,14701204.076436,1963548.60314908,12737655.4732869,95041.1253685824,0.00746143005421211,8,3,20,1,0.149228601084242
1,"male",2009,14701204.076436,1963548.60314908,12737655.4732869,95041.1253685824,0.00746143005421211,8,4,2.4,1,0.0179074321301091
1,"male",2010,14898606.5842519,2026868.19313023,12871738.3911217,90624.1729456172,0.00704055428970849,1,1,1,1,0.00704055428970849
1,"male",2010,14898606.5842519,2026868.19313023,12871738.3911217,90624.1729456172,0.00704055428970849,1,2,10,1,0.0704055428970849
1,"male",2010,14898606.5842519,2026868.19313023,12871738.3911217,90624.1729456172,0.00704055428970849,1,3,20,1,0.14081108579417
1,"male",2010,14898606.5842519,2026868.19313023,12871738.3911217,90624.1729456172,0.00704055428970849,1,4,2.4,1,0.0168973302953004
1,"male",2010,14898606.5842519,2026868.19313023,12871738.3911217,90624.1729456172,0.00704055428970849,2,1,1,1,0.00704055428970849
1,"male",2010,14898606.5842519,2026868.19313023,12871738.3911217,90624.1729456172,0.00704055428970849,2,2,10,1,0.0704055428970849
1,"male",2010,14898606.5842519,2026868.19313023,12871738.3911217,90624.1729456172,0.00704055428970849,2,3,20,1,0.14081108579417
1,"male",2010,14898606.5842519,2026868.19313023,12871738.3911217,90624.1729456172,0.00704055428970849,2,4,2.4,1,0.0168973302953004
1,"male",2010,14898606.5842519,2026868.19313023,12871738.3911217,90624.1729456172,0.00704055428970849,3,1,1,1,0.00704055428970849
1,"male",2010,14898606.5842519,2026868.19313023,12871738.3911217,90624.1729456172,0.00704055428970849,3,2,10,1,0.0704055428970849
1,"male",2010,14898606.5842519,2026868.19313023,12871738.3911217,90624.1729456172,0.00704055428970849,3,3,20,1,0.14081108579417
1,"male",2010,14898606.5842519,2026868.19313023,12871738.3911217,90624.1729456172,0.00704055428970849,3,4,2.4,1,0.0168973302953004
1,"male",2010,14898606.5842519,2026868.19313023,12871738.3911217,90624.1729456172,0.00704055428970849,4,1,1,1,0.00704055428970849
1,"male",2010,14898606.5842519,2026868.19313023,12871738.3911217,90624.1729456172,0.00704055428970849,4,2,10,1,0.0704055428970849
1,"male",2010,14898606.5842519,2026868.19313023,12871738.3911217,90624.1729456172,0.00704055428970849,4,3,20,1,0.14081108579417
1,"male",2010,14898606.5842519,2026868.19313023,12871738.3911217,90624.1729456172,0.00704055428970849,4,4,2.4,1,0.0168973302953004
1,"male",2010,14898606.5842519,2026868.19313023,12871738.3911217,90624.1729456172,0.00704055428970849,5,1,1,1,0.00704055428970849
1,"male",2010,14898606.5842519,2026868.19313023,12871738.3911217,90624.1729456172,0.00704055428970849,5,2,10,1,0.0704055428970849
1,"male",2010,14898606.5842519,2026868.19313023,12871738.3911217,90624.1729456172,0.00704055428970849,5,3,20,1,0.14081108579417
1,"male",2010,14898606.5842519,2026868.19313023,12871738.3911217,90624.1729456172,0.00704055428970849,5,4,2.4,1,0.0168973302953004
1,"male",2010,14898606.5842519,2026868.19313023,12871738.3911217,90624.1729456172,0.00704055428970849,6,1,1,20,0.14081108579417
1,"male",2010,14898606.5842519,2026868.19313023,12871738.3911217,90624.1729456172,0.00704055428970849,6,2,10,5,0.352027714485425
1,"male",2010,14898606.5842519,2026868.19313023,12871738.3911217,90624.1729456172,0.00704055428970849,6,3,20,5,0.704055428970849
1,"male",2010,14898606.5842519,2026868.19313023,12871738.3911217,90624.1729456172,0.00704055428970849,6,4,2.4,12.5,0.211216628691255
1,"male",2010,14898606.5842519,2026868.19313023,12871738.3911217,90624.1729456172,0.00704055428970849,7,1,1,1,0.00704055428970849
1,"male",2010,14898606.5842519,2026868.19313023,12871738.3911217,90624.1729456172,0.00704055428970849,7,2,10,1,0.0704055428970849
1,"male",2010,14898606.5842519,2026868.19313023,12871738.3911217,90624.1729456172,0.00704055428970849,7,3,20,1,0.14081108579417
1,"male",2010,14898606.5842519,2026868.19313023,12871738.3911217,90624.1729456172,0.00704055428970849,7,4,2.4,1,0.0168973302953004
1,"male",2010,14898606.5842519,2026868.19313023,12871738.3911217,90624.1729456172,0.00704055428970849,8,1,1,1,0.00704055428970849
1,"male",2010,14898606.5842519,2026868.19313023,12871738.3911217,90624.1729456172,0.00704055428970849,8,2,10,1,0.0704055428970849
1,"male",2010,14898606.5842519,2026868.19313023,12871738.3911217,90624.1729456172,0.00704055428970849,8,3,20,1,0.14081108579417
1,"male",2010,14898606.5842519,2026868.19313023,12871738.3911217,90624.1729456172,0.00704055428970849,8,4,2.4,1,0.0168973302953004
1,"male",2011,15090192.8495166,2101119.17925223,12989073.6702644,84252.897587505,0.0064864438932534,1,1,1,1,0.0064864438932534
1,"male",2011,15090192.8495166,2101119.17925223,12989073.6702644,84252.897587505,0.0064864438932534,1,2,10,1,0.064864438932534
1,"male",2011,15090192.8495166,2101119.17925223,12989073.6702644,84252.897587505,0.0064864438932534,1,3,20,1,0.129728877865068
1,"male",2011,15090192.8495166,2101119.17925223,12989073.6702644,84252.897587505,0.0064864438932534,1,4,2.4,1,0.0155674653438082
1,"male",2011,15090192.8495166,2101119.17925223,12989073.6702644,84252.897587505,0.0064864438932534,2,1,1,1,0.0064864438932534
1,"male",2011,15090192.8495166,2101119.17925223,12989073.6702644,84252.897587505,0.0064864438932534,2,2,10,1,0.064864438932534
1,"male",2011,15090192.8495166,2101119.17925223,12989073.6702644,84252.897587505,0.0064864438932534,2,3,20,1,0.129728877865068
1,"male",2011,15090192.8495166,2101119.17925223,12989073.6702644,84252.897587505,0.0064864438932534,2,4,2.4,1,0.0155674653438082
1,"male",2011,15090192.8495166,2101119.17925223,12989073.6702644,84252.897587505,0.0064864438932534,3,1,1,1,0.0064864438932534
1,"male",2011,15090192.8495166,2101119.17925223,12989073.6702644,84252.897587505,0.0064864438932534,3,2,10,1,0.064864438932534
1,"male",2011,15090192.8495166,2101119.17925223,12989073.6702644,84252.897587505,0.0064864438932534,3,3,20,1,0.129728877865068
1,"male",2011,15090192.8495166,2101119.17925223,12989073.6702644,84252.897587505,0.0064864438932534,3,4,2.4,1,0.0155674653438082
