"sim_id","HIV_neg_female","HIV_neg_male","HIV_pos_female","HIV_pos_male","hiv_prev_mse_male","hiv_prev_mse_female","hiv_prev_mse","max_perc_diff_male","max_perc_diff_female","b1_contact","b2_contact","hiv2_mort","hiv3_mort","hiv4_mort","tb_hiv1_mort","tb_hiv2_mort","tb_hiv3_mort","tb_hiv4_mort","hiv_prev_mse_male_norm","hiv_prev_mse_female_norm","hiv_prev_mse_male_norm_rank","hiv_prev_mse_female_norm_rank","tb_mort_mse_male_neg_norm","tb_mort_mse_female_neg_norm","tb_mort_mse_male_pos_norm","tb_mort_mse_female_pos_norm","tb_mort_mse_overall_norm","tbmort_rank_total","tbmort_HIV_neg_male","tbmort_HIV_neg_female","tbmort_HIV_pos_male","tbmort_HIV_pos_female"
551,2102.72185578851,7074.50598609227,63949.8935341482,217323.071899662,129806768.120325,147822577.595479,277629345.715804,0.0340365540349561,0.0492323403103789,6,10,8,45,1.2,14,30,60,17,0.244461456849721,0.341579363811448,2672,3640,0.00640089076694174,0.0189760282839003,0.0469056490418933,0.0263340473352888,0.027047292723323,25,25,91,27,25
552,2097.12352893549,7014.79003289437,69177.8494114199,224274.997313523,130183025.196858,146173569.558023,276356594.754882,0.0340394762156844,0.048882448406353,6,10,8,45,1.2,14,30,60,20,0.245545027229368,0.336106020255399,2682,3611,0.00615108102486962,0.0187931968258328,0.0521556794981265,0.0313816929047684,0.030050067291009,30,23,89,29,29
559,1876.49594861812,13140.9674097838,55211.9964035617,200391.641255552,128169602.643542,149379580.46342,277549183.106962,0.0338990022059671,0.0493981150349589,6,10,8,45,1.2,17,30,60,17,0.239746637839356,0.346747326259433,2615,3684,0.0317787183387553,0.0115878900871739,0.0341191875571435,0.0178975171171355,0.0242783330874695,19,68,64,17,13
560,1864.41776657813,13024.0664544839,60009.2840776425,207061.97838921,128536489.54665,147740804.978333,276277294.524983,0.0339018698312363,0.0490520566057367,6,10,8,45,1.2,17,30,60,20,0.24080322336474,0.34130794631866,2629,3638,0.0312896865821209,0.0111934380140545,0.0391565651209519,0.0225293480740239,0.0270023988777278,24,66,61,23,19
567,2104.68111469553,7080.98646352527,63728.3594916731,216465.586019651,130599986.37775,144648180.691639,275248167.069389,0.0340399347364134,0.0484928455792696,6,10,8,45,1.5,14,30,60,17,0.246745820020401,0.331042990159334,2694,3573,0.00642800054765101,0.0190400142161451,0.0462580835520691,0.0261201539218325,0.0268070741949297,23,26,92,26,24
568,2099.06376726034,7021.19543471301,68925.0523962744,223394.440979581,130985688.129527,143018841.18524,274004529.314767,0.0340428566739713,0.0481431333351333,6,10,8,45,1.5,14,30,60,20,0.247856589809648,0.325634929867691,2705,3544,0.00617787674176756,0.0188565615794894,0.051490691412609,0.0311376147672646,0.0297953795182135,28,24,90,28,28
575,1879.62036579032,13155.1107341252,54905.662907561,199556.987329929,129162380.151965,145467754.767766,274630134.919731,0.0339023753923612,0.0485897349246599,6,10,8,45,1.5,17,30,60,17,0.242605705133503,0.333763298603187,2648,3595,0.0318378841063022,0.0116899280285449,0.0334888645503411,0.0176017489526425,0.0240327464778645,18,69,65,15,12
576,1868.62863685034,13036.7481892911,59771.027258884,206207.877723101,129329170.480186,144564816.324865,273893986.80505,0.0339052427796281,0.0483119346091445,6,10,8,45,1.5,17,30,60,20,0.243086039114027,0.330766289373573,2656,3572,0.0313427380822908,0.0113309575929953,0.0385115561136884,0.0222993086467913,0.0267779985632012,22,67,63,21,18
679,1719.35224714621,10261.469985725,156289.317242154,371748.344788786,136128124.100122,139315055.450332,275443179.550454,0.0346912152852382,0.0480139986254785,6,11,8,45,1.2,14,30,60,17,0.262666122027113,0.313341422907939,2835,3472,0.0197329170029283,0.00645585460219701,0.16352620199886,0.115488717709298,0.0889422302334725,84,49,36,104,122
680,1710.3058426528,10166.3784178343,166130.572159569,381796.516957445,136575549.790386,137531059.639321,274106609.429707,0.034694541918311,0.0476257740088208,6,11,8,45,1.2,14,30,60,20,0.263954648556714,0.30742003152935,2843,3442,0.0193351204548388,0.00616041502404803,0.171114489670899,0.124990551303183,0.0939306193880019,87,47,31,114,133
687,3013.95214052134,26162.1208056144,139796.544393876,347118.691921161,134642108.269643,140140484.408787,274782592.67843,0.0345458793043431,0.0481091606734906,6,11,8,45,1.2,17,30,60,17,0.258386593911842,0.31608116472127,2799,3489,0.0862501082622135,0.0487351984729165,0.144926113536508,0.0995647746328142,0.100344327797823,96,159,163,86,99
688,2996.56379405392,25992.1926600893,149095.380332775,356811.073747931,135078701.877348,138372777.183792,273451479.06114,0.034549147152675,0.0477251460735713,6,11,8,45,1.2,17,30,60,20,0.259643925483149,0.310213837983532,2807,3456,0.0855392478650979,0.0481673258171244,0.152245711598151,0.108542897082615,0.104977897340674,103,155,159,96,112
695,1722.59134335506,10271.4289547024,155893.308589422,370534.820321608,136967214.756932,136252874.47964,273220089.236571,0.0346945851235743,0.0472807043603803,6,11,8,45,1.5,14,30,60,17,0.265082591612045,0.303177513392218,2852,3420,0.0197745783570274,0.0065616377581706,0.162609759426078,0.115106367251803,0.0885820812264037,83,50,38,103,121
696,1713.52029868225,10176.2393124255,165696.781653978,380556.297586917,137425035.917747,134490554.192981,271915590.110728,0.0346979114779194,0.0468926754631711,6,11,8,45,1.5,14,30,60,20,0.26640105571538,0.297328066836725,2861,3386,0.0193763715343663,0.00626539347532243,0.170177887351389,0.124571722075272,0.093553235829936,86,48,34,113,132
