"X","sim_id","HIV_neg_female","HIV_neg_male","HIV_pos_female","HIV_pos_male","hiv_prev_mse_male","hiv_prev_mse_female","hiv_prev_mse","max_perc_diff_male","max_perc_diff_female","b1_contact","b2_contact","hiv2_mort","hiv3_mort","hiv4_mort","tb_hiv1_mort","tb_hiv2_mort","tb_hiv3_mort","tb_hiv4_mort","hiv_prev_mse_male_norm","hiv_prev_mse_female_norm","hiv_prev_mse_male_norm_rank","hiv_prev_mse_female_norm_rank","tb_mort_mse_male_neg_norm","tb_mort_mse_female_neg_norm","tb_mort_mse_male_pos_norm","tb_mort_mse_female_pos_norm","tb_mort_mse_overall_norm","tbmort_rank_total","tbmort_HIV_neg_male","tbmort_HIV_neg_female","tbmort_HIV_pos_male","tbmort_HIV_pos_female"
6061,6061,2834.98883911171,9193.57815573433,54387.1330006291,20726.4794590193,111339547.733537,181195457.396796,292535005.130333,0.0319511800084105,0.0533309781513226,12,11,8,45,1.2,17,30,40,17,0.244849305671517,0.383422364182291,2976,3328,0.00266094666888374,0.0218983033805815,0.0309944533992742,0.0577269050199331,0.0315282575356552,3,9,43,329,129
6062,6062,2831.25139629997,9152.42375017418,51170.2310918909,22201.1576345605,111577832.681606,179846172.843469,291424005.525074,0.0319536338605628,0.0530744952277325,12,11,8,45,1.2,17,30,40,20,0.245675459584499,0.379191809796564,2985,3302,0.00215777872322923,0.0216894635184997,0.0361897462429053,0.0531177703286724,0.0315617034198191,4,5,40,358,119
6077,6077,2836.82316083935,9199.516419837,54473.6803935028,20548.463952949,111972446.039512,177599493.72413,289571939.763642,0.0319544428019562,0.0525689382409487,12,11,8,45,1.5,17,30,40,17,0.247043617214227,0.372147559435734,2995,3260,0.0027335499323406,0.0220008011353059,0.0303673045744785,0.0578509089846946,0.0314123342812812,1,11,44,321,130
6078,6078,2833.07243069641,9158.31351559105,51242.2395637672,22008.3823557553,112218311.699736,176265962.410593,288484274.110329,0.0319568963802167,0.0523127500994114,12,11,8,45,1.5,17,30,40,20,0.247896054092463,0.367966397846746,3005,3238,0.00222978902503912,0.0217912188071704,0.0355105987224383,0.0532209431188928,0.0314236641188412,2,7,42,355,120
